FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
102102000,111546435,0.0009765625,111512498,0,-0.017507,100000000,111514064,0.007676,0,-0.022514,111514064,0.002673
102102000,111546435,0.00106494895768,111469532,0,-0.023975,100000000,111512498,0.015869,0,-0.028854,111475979,0.011521
102102000,111546435,0.00116133507324,109372352,109613477,0.058396,100000000,111469532,0.018778,109613477,0.058396,110476424,0.015592
102102000,111546435,0.00126644487759,105556148,105764111,0.045734,100000000,105604172,0.028492,105764111,0.045734,105604172,0.022410
102102000,111546435,0.001381067932,99999999,102238946,0.086465,100000000,103662451,0.006795,102238946,0.086465,100311049,0.002260
102102000,111546435,0.00150606525919,99999999,102238946,0.078461,100000000,106912756,0.029101,102238946,0.078461,106912756,0.022357
102102000,111546435,0.00164237581104,99999999,102221149,0.145410,100000000,100299844,0.061599,102221149,0.145410,100299844,0.056269
102102000,111546435,0.00179102352188,99999999,102209468,0.174574,100000000,105021109,0.074470,102209468,0.174574,105021109,0.069059
102102000,111546435,0.001953125,99999999,102209468,0.185981,100000000,106610362,0.089305,102209468,0.185981,106610362,0.083003
102102000,111546435,0.00212989791536,99999999,102228454,0.175617,100000000,105604172,0.090455,102228454,0.175617,105604172,0.084476
102102000,111546435,0.00232267014649,99999999,102228454,0.199677,100000000,110546323,0.129692,102228454,0.199677,110546323,0.124033
102102000,111546435,0.00253288975518,99999999,102301207,0.194072,100000000,100394509,0.127326,102301207,0.194072,100394509,0.122326
102102000,111546435,0.00276213586401,99999999,102228454,0.216568,100000000,100423594,0.137305,102228454,0.216568,100423594,0.132402
102102000,111546435,0.00301213051837,99999999,102345706,0.228377,100000000,100423594,0.154898,102345706,0.228377,100423594,0.150024
102102000,111546435,0.00328475162208,99999999,102345706,0.236104,100000000,109642019,0.166164,102345706,0.236104,109642019,0.160346
