FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
80150070,89849760,0.0009765625,89781617,0,-0.087868,80000000,89845328,0.002380,0,-0.094300,89847854,0.072498
80150070,89849760,0.00106494895768,89786258,0,-0.094099,80000000,89836709,0.002758,0,-0.100521,89845328,0.024342
80150070,89849760,0.00116133507324,89836709,0,-0.036712,80000000,89845328,0.019719,0,-0.043110,89845328,0.013478
80150070,89849760,0.00126644487759,89693159,0,-0.007315,80000000,89781617,0.014591,0,-0.013486,89781617,0.008193
80150070,89849760,0.001381067932,89372488,89614813,0.024225,80000000,89614813,0.024225,89614813,0.024225,89614813,0.018090
80150070,89849760,0.00150606525919,84700843,84937997,0.042446,80000000,87816772,0.027678,84937997,0.042446,87816772,0.022983
80150070,89849760,0.00164237581104,79999999,80222122,0.089318,80000000,80607004,0.019601,80222122,0.089318,80607004,0.015122
80150070,89849760,0.00179102352188,79999999,80317987,0.127879,80000000,84178481,0.028507,80317987,0.127879,84178481,0.024091
80150070,89849760,0.001953125,79999999,80317987,0.125272,80000000,82308082,0.034408,80317987,0.125272,82308082,0.029650
80150070,89849760,0.00212989791536,79999999,80194732,0.129784,80000000,84132611,0.066008,80194732,0.129784,82003882,0.064463
80150070,89849760,0.00232267014649,79999999,80170777,0.136822,80000000,84348476,0.074459,80170777,0.136822,84348476,0.070115
80150070,89849760,0.00253288975518,79999999,80170777,0.142430,80000000,84348476,0.057716,80170777,0.142430,84348476,0.053396
80150070,89849760,0.00276213586401,79999999,80194732,0.178213,80000000,84300011,0.100922,80194732,0.178213,84300011,0.096493
80150070,89849760,0.00301213051837,79999999,80218258,0.197584,80000000,84300011,0.122997,80218258,0.197584,82355992,0.121689
80150070,89849760,0.00328475162208,79999999,80218258,0.175387,80000000,84270101,0.128581,80218258,0.175387,84270101,0.124368
80150070,89849760,0.00358204704377,79999999,80218258,0.193240,80000000,89278687,0.164068,80218258,0.193240,84270101,0.161167
80150070,89849760,0.00390625,79999999,80218258,0.174898,80000000,80043577,0.164457,80218258,0.174898,80043577,0.160028
80150070,89849760,0.00425979583072,79999999,80218258,0.201324,80000000,84364691,0.174070,80218258,0.201324,84364691,0.169528
80150070,89849760,0.00464534029298,79999999,80218258,0.226608,80000000,83887862,0.189876,80218258,0.226608,83887862,0.185690
80150070,89849760,0.00506577951036,79999999,80218258,0.223052,80000000,89310544,0.205810,80218258,0.223052,84571796,0.205494
80150070,89849760,0.00552427172802,79999999,80218258,0.231826,80000000,89525563,0.223017,80218258,0.231826,84571796,0.218624
80150070,89849760,0.00602426103675,79999999,80218258,0.240322,80000000,83922968,0.218218,80218258,0.240322,83922968,0.213819
80150070,89849760,0.00656950324417,79999999,80312516,0.268072,80000000,84904667,0.225326,80312516,0.268072,84904667,0.220451
80150070,89849760,0.00716409408754,79999999,80397409,0.272198,80000000,84571796,0.246642,80397409,0.272198,84571796,0.242084
80150070,89849760,0.0078125,79999999,80362432,0.285156,80000000,83597531,0.266786,80362432,0.285156,82542742,0.263794
80150070,89849760,0.00851959166145,79999999,80273183,0.303361,80000000,85062748,0.267811,80273183,0.303361,85062748,0.263140
80150070,89849760,0.00929068058596,79999999,80362432,0.309133,80000000,81196847,0.276994,80362432,0.309133,81196847,0.272269
80150070,89849760,0.0101315590207,79999999,80362432,0.318214,80000000,82095784,0.277560,80362432,0.318214,82095784,0.272920
80150070,89849760,0.011048543456,79999999,80220988,0.333886,80000000,82542742,0.293769,80220988,0.333886,81196847,0.290748
80150070,89849760,0.0120485220735,79999999,80396746,0.330844,80000000,82542742,0.294135,80396746,0.330844,82095784,0.293819
80150070,89849760,0.0131390064883,79999999,80224189,0.329161,80000000,85643216,0.298951,80224189,0.329161,82542742,0.298671
80150070,89849760,0.0143281881751,79999999,80224189,0.329723,80000000,84425378,0.308578,80224189,0.329723,84425378,0.303982
80150070,89849760,0.015625,79999999,80279896,0.334066,80000000,84425378,0.314418,80279896,0.334066,84425378,0.309738
80150070,89849760,0.0170391833229,79999999,80279896,0.331254,80000000,85504964,0.318496,80279896,0.331254,85504964,0.313718
80150070,89849760,0.0185813611719,79999999,80279896,0.332182,80000000,86371073,0.329918,80279896,0.332182,80279896,0.327777
80150070,89849760,0.0202631180414,79999999,80279896,0.342333,80000000,84086186,0.329953,80279896,0.342333,84086186,0.325571
80150070,89849760,0.0220970869121,79999999,80279896,0.352434,80000000,84086186,0.326417,80279896,0.352434,84086186,0.322251
80150070,89849760,0.024097044147,79999999,80279896,0.343889,80000000,84086186,0.342818,80279896,0.343889,80279896,0.339167
80150070,89849760,0.0262780129767,79999999,80279896,0.358727,80000000,84086186,0.351483,80279896,0.358727,84086186,0.347099
80150070,89849760,0.0286563763501,79999999,80204587,0.372426,80000000,88055984,0.355748,80204587,0.372426,88055984,0.350503
80150070,89849760,0.03125,79999999,80306557,0.376143,80000000,82477687,0.360572,80306557,0.376143,82477687,0.355949
80150070,89849760,0.0340783666458,79999999,80317429,0.382376,80000000,87777449,0.363991,80317429,0.382376,82623334,0.360701
80150070,89849760,0.0371627223438,79999999,80279896,0.383840,80000000,85304423,0.369043,80279896,0.383840,84805388,0.366404
80150070,89849760,0.0405262360828,79999999,80306557,0.384758,80000000,89079623,0.375885,80306557,0.384758,81505367,0.371772
80150070,89849760,0.0441941738242,79999999,80224588,0.385661,80000000,81505367,0.375513,80224588,0.385661,81505367,0.370994
80150070,89849760,0.048194088294,79999999,80321104,0.394987,80000000,84731396,0.380939,80321104,0.394987,84731396,0.375989
80150070,89849760,0.0525560259534,79999999,80289047,0.391776,80000000,88055984,0.388240,80289047,0.391776,80289047,0.387504
80150070,89849760,0.0573127527003,79999999,80289047,0.396829,80000000,81712811,0.392244,80289047,0.396829,81712811,0.387701
80150070,89849760,0.0625,79999999,80243582,0.399381,80000000,83603158,0.394953,80243582,0.399381,81690548,0.391802
80150070,89849760,0.0681567332916,79999999,80243582,0.407165,80000000,81690548,0.397134,80243582,0.407165,81690548,0.392576
80150070,89849760,0.0743254446877,79999999,80316139,0.410095,80000000,81690548,0.393592,80316139,0.410095,81690548,0.389256
80150070,89849760,0.0810524721657,79999999,80259128,0.408888,80000000,81690548,0.395145,80259128,0.408888,81690548,0.390624
80150070,89849760,0.0883883476483,79999999,80259128,0.415037,80000000,81690548,0.395375,80259128,0.415037,81690548,0.390736
80150070,89849760,0.096388176588,79999999,80317607,0.418405,80000000,81690548,0.401176,80317607,0.418405,81690548,0.396024
80150070,89849760,0.105112051907,79999999,80163311,0.420732,80000000,81690548,0.409426,80163311,0.420732,81690548,0.404070
80150070,89849760,0.114625505401,79999999,80168717,0.427371,80000000,87410242,0.413932,80168717,0.427371,87410242,0.408192
80150070,89849760,0.125,79999999,80331068,0.427589,80000000,81690548,0.418380,80331068,0.427589,81690548,0.413778
80150070,89849760,0.136313466583,79999999,80374961,0.433179,80000000,85431041,0.425446,80374961,0.433179,81690548,0.420586
80150070,89849760,0.148650889375,79999999,80169527,0.433183,80000000,86006588,0.426732,80169527,0.433183,80096981,0.425183
80150070,89849760,0.162104944331,79999999,80171321,0.434236,80000000,87024167,0.428898,80171321,0.434236,85984796,0.427419
80150070,89849760,0.176776695297,79999999,80171321,0.440217,80000000,86006588,0.434686,80171321,0.440217,80048681,0.431681
80150070,89849760,0.192776353176,79999999,80171321,0.443766,80000000,83878583,0.435680,80171321,0.443766,80048681,0.433604
80150070,89849760,0.210224103813,79999999,80356072,0.446811,80000000,83878583,0.436469,80356072,0.446811,83878583,0.431946
80150070,89849760,0.229251010801,79999999,80231497,0.450591,80000000,83878583,0.442341,80231497,0.450591,83878583,0.437511
80150070,89849760,0.25,79999999,80381701,0.454502,80000000,88733318,0.447011,80381701,0.454502,83878583,0.442884
80150070,89849760,0.272626933166,79999999,80387584,0.457013,80000000,88733318,0.453739,80387584,0.457013,88733318,0.449010
80150070,89849760,0.297301778751,79999999,80253919,0.461347,80000000,80115556,0.458568,80253919,0.461347,80115556,0.453461
80150070,89849760,0.324209888663,79999999,80189056,0.465029,80000000,87831052,0.463360,80189056,0.465029,80096981,0.460041
80150070,89849760,0.353553390593,79999999,80189056,0.468423,80000000,87831052,0.468097,80189056,0.468423,80015692,0.466937
80150070,89849760,0.385552706352,79999999,80189056,0.473752,80000000,82812787,0.471879,80189056,0.473752,80148466,0.471038
80150070,89849760,0.420448207627,79999999,80329696,0.478227,80000000,89819974,0.477193,80329696,0.478227,80189056,0.474888
80150070,89849760,0.458502021602,79999999,80189056,0.482489,80000000,83573866,0.481999,80189056,0.482489,80189056,0.478082
80150070,89849760,0.5,79999999,80189056,0.490110,80000000,83573866,0.489536,80189056,0.490110,80189056,0.485795
80150070,89849760,0.545253866333,79999999,80227144,0.499455,80000000,82476448,0.497025,80227144,0.499455,81649831,0.493320
80150070,89849760,0.594603557501,79999999,80378593,0.507797,80000000,86274226,0.503226,80378593,0.507797,81948434,0.500338
80150070,89849760,0.648419777326,79999999,80189056,0.516861,80000000,86274226,0.510334,80189056,0.516861,81649831,0.509220
80150070,89849760,0.707106781187,79999999,80387147,0.526589,80000000,82401211,0.524015,80387147,0.526589,80006138,0.523669
80150070,89849760,0.771105412704,79999999,80345381,0.539924,80000000,82401211,0.537669,80345381,0.539924,81437263,0.535093
80150070,89849760,0.840896415254,79999999,80274989,0.555183,80000000,82401211,0.552647,80274989,0.555183,80121598,0.551865
80150070,89849760,0.917004043205,79999999,80274989,0.575980,80000000,87647344,0.574700,80274989,0.575980,80274989,0.572682
80150070,89849760,1,79999999,80368018,0.620705,80000000,83257348,0.617838,80368018,0.620705,83257348,0.614411
