FIRST,LAST,START,minAt,G(minAt),maxAt,G(maxAt),n_0,C_min(n_0),n_1,C_max(n_1),n_geom,<COUNT>,C_avg
1576575,1591589,13PR105D2,1576774,9982,1576575,40024,1588283,2.576881,1576575,10.34024085,1584064,15633.275258,4.022411570
1591590,1606604,13PR53,1593329,10136,1591590,41042,1600058,2.588112,1591590,10.51716217,1599079,15760.035165,4.022261744
1606605,1621619,13PR107D2,1611293,10186,1606605,40860,1611293,2.582728,1606605,10.38632035,1614095,15885.872527,4.021918847
1621620,1636634,13PR54,1625321,10238,1621620,40756,1625321,2.576631,1621620,10.27732084,1629110,16011.649684,4.021606012
1636635,1651649,13PR109D2,1647964,10332,1636635,41752,1647964,2.569523,1636635,10.44534654,1644125,16140.021978,4.021984051
1651650,1666664,13PR55,1658869,10444,1651650,41498,1658869,2.582682,1651650,10.30055206,1659140,16259.508758,4.020192534
1666665,1681679,13PR111D2,1666909,10538,1666665,43228,1668971,2.593334,1666665,10.64675595,1674155,16388.443290,4.020783708
1681680,1696694,13PR56,1685914,10584,1681680,42246,1693639,2.579746,1681680,10.32490434,1689170,16520.013853,4.022043934
1696695,1711709,13PR113D2,1708321,10680,1708245,43368,1708321,2.575121,1708245,10.45712809,1704185,16643.697769,4.021412794
1711710,1726724,13PR57,1713886,10796,1711710,45248,1725814,2.588012,1711710,10.89142669,1719201,16775.950450,4.022880179
1726725,1741739,13PR115D2,1727272,10854,1726725,45436,1740821,2.579711,1726725,10.85478202,1734216,16900.074992,4.022428970
1741740,1756754,13PR58,1746859,10866,1741740,44894,1746859,2.570141,1741740,10.64565516,1749231,17024.498701,4.022082665
1756755,1771769,13PR117D2,1757194,10996,1763580,44420,1770016,2.583728,1763580,10.42086268,1764246,17150.965301,4.022253889
1771770,1786784,13PR59,1777753,11046,1771770,44772,1777753,2.573578,1771770,10.46162606,1779261,17278.659474,4.022743599
1786785,1801799,17PR7D2,1788806,11186,1786785,47494,1791778,2.589083,1786785,11.01732216,1794276,17403.606127,4.022617109
1801800,1816814,13PR60,1802266,11224,1806420,45704,1802266,2.584393,1806420,10.50277345,1809291,17536.476190,4.024345217
1816815,1831829,13PR121D2,1824668,11336,1826055,45822,1831436,2.577516,1826055,10.43231013,1824307,17652.892308,4.022329809
1831830,1846844,13PR61,1835741,11346,1831830,46112,1835741,2.571404,1831830,10.46981632,1839322,17777.905961,4.022316892
1846845,1861859,13PR123D2,1853806,11506,1846845,46976,1858867,2.583732,1846845,10.59126030,1854337,17898.765634,4.021400750
1861860,1876874,13PR62,1865356,11602,1865325,47834,1872751,2.587271,1865325,10.69260177,1869352,18026.248818,4.022001088
1876875,1891889,13PR125D2,1877164,11594,1887270,46444,1877164,2.577582,1887270,10.27779269,1884367,18162.226840,4.024507507
1891890,1906904,13PR63,1892416,11742,1891890,46822,1892416,2.592349,1891890,10.33963723,1899382,18294.009590,4.026082808
1906905,1921919,13PR127D2,1908661,11796,1909215,47360,1908661,2.585161,1906905,10.38043358,1914397,18416.086713,4.025542803
1921920,1936934,13PR64,1931242,11894,1921920,47160,1931242,2.580351,1921920,10.27390697,1929412,18535.536197,4.024467155
1936935,1951949,13PR129D2,1939141,11996,1936935,48520,1939141,2.593342,1936935,10.49953723,1944428,18658.248685,4.024135023
1951950,1966964,13PR65,1953379,12074,1951950,47918,1953379,2.593798,1951950,10.30047796,1959443,18782.645754,4.024194149
1966965,1981979,13PR131D2,1969936,12072,1966965,48936,1969936,2.574568,1966965,10.45006136,1974458,18907.531535,4.024382568
1981980,1996994,13PR66,1988632,12230,1981980,48692,1988632,2.587112,1981980,10.33001133,1989473,19033.213054,4.024762432
1996995,2012009,13PR133D2,1997902,12274,1996995,51734,1997902,2.586030,1996995,10.90419837,2004488,19158.686647,4.025118630
2012010,2027024,13PR67,2012212,12360,2018940,50092,2021137,2.583325,2012010,10.47254343,2019503,19272.841159,4.023132802
2027025,2042039,13PR135D2,2030653,12474,2040885,49880,2033041,2.591447,2027025,10.33487939,2034518,19391.835498,4.022198520
2042040,2057054,17PR4,2044111,12500,2042040,53378,2053553,2.579809,2042040,11.03638869,2049533,19511.537263,4.021445000
2057055,2072069,13PR137D2,2059984,12652,2057055,50542,2071096,2.585053,2057055,10.38421126,2064548,19641.833233,4.022896776
2072070,2087084,13PR69,2073361,12680,2072070,52924,2076304,2.586796,2072070,10.80561448,2079563,19767.767566,4.023463627
2087085,2102099,13PR139D2,2098952,12778,2087085,51408,2098952,2.580068,2087085,10.43093179,2094579,19890.058475,4.023311267
2102100,2117114,13PR70,2106019,12850,2102100,51002,2106019,2.587094,2102100,10.28475508,2109594,20018.507493,4.024419101
2117115,2132129,13PR141D2,2117629,12938,2117115,52362,2118514,2.592353,2117115,10.49437651,2124609,20146.840759,4.025512532
2132130,2147144,13PR71,2136091,13034,2132130,52496,2136091,2.592237,2132130,10.45727492,2139624,20280.085514,4.027591520
2147145,2162159,13PR143D2,2149759,13154,2147145,52126,2149759,2.601746,2147145,10.32089589,2154639,20406.346986,4.028287809
2162160,2177174,13PR72,2162449,13212,2162160,52276,2166772,2.597074,2162160,10.28854004,2169654,20526.267066,4.027752793
2177175,2192189,13PR145D2,2178409,13282,2177175,54482,2191216,2.591899,2177175,10.65886908,2184669,20651.743856,4.028329271
2192190,2207204,13PR73,2198473,13378,2204475,53888,2198473,2.595378,2192190,10.45346983,2199684,20769.422045,4.027406604
2207205,2222219,13PR147D2,2210389,13448,2207205,53298,2210389,2.596815,2207205,10.30468258,2214699,20887.944056,4.026677475
2222220,2237234,13PR74,2222702,13534,2222220,55264,2222702,2.600920,2222220,10.62244500,2229714,21003.685115,4.025443839
2237235,2252249,13PR149D2,2246323,13634,2238390,55924,2246323,2.596339,2238390,10.68224431,2244729,21121.256477,4.024592444
2252250,2267264,13PR75,2263843,13650,2258025,55898,2263843,2.582011,2258025,10.59708526,2259745,21248.191675,4.025546251
2267265,2282279,13PR151D2,2269093,13724,2277660,55538,2279476,2.588150,2277660,10.45042457,2274760,21372.327406,4.025978655
2282280,2297294,13PR76,2287294,13884,2282280,58298,2294377,2.602427,2282280,10.95059079,2289775,21501.664735,4.027400192
2297295,2312309,17PR9D2,2309311,13956,2297295,58860,2309311,2.594955,2297295,10.99373951,2304790,21624.808791,4.027673859
2312310,2327324,13PR77,2313184,13922,2312310,55634,2316212,2.583454,2312310,10.33290008,2319805,21732.162637,4.025037070
2327325,2342339,13PR155D2,2333168,14066,2327325,57582,2338396,2.592073,2327325,10.63509727,2334820,21840.039028,4.022541072
2342340,2357354,13PR78,2346754,14164,2342340,56122,2352563,2.595422,2342340,10.30803080,2349835,21957.152448,4.021784766
2357355,2372369,13PR157D2,2365508,14236,2357355,56840,2368486,2.590531,2357355,10.38245606,2364850,22064.708492,4.019313096
2372370,2387384,13PR79,2372509,14302,2372370,57448,2375998,2.595066,2372370,10.43612077,2379865,22184.092041,4.019027847
2387385,2402399,13PR159D2,2391856,14334,2387385,58014,2391856,2.585609,2387385,10.48166740,2394880,22303.074659,4.018690516
2402400,2417414,13PR80,2409742,14486,2415105,57678,2409742,2.596264,2415105,10.31755305,2409895,22439.732268,4.021540738
2417415,2432429,13PR161D2,2425117,14544,2417415,60698,2425117,2.592377,2417415,10.84881245,2424910,22567.905162,4.022869406
2432430,2447444,13PR81,2434183,14576,2434740,58768,2434183,2.589718,2434740,10.43924472,2439925,22677.056011,4.020823861
2447445,2462459,13PR163D2,2452288,14712,2447445,58530,2459998,2.595797,2447445,10.35032253,2454941,22804.442624,4.022032785
2462460,2477474,13PR82,2473948,14734,2462460,59800,2473948,2.581392,2462460,10.51916292,2469956,22932.993673,4.023449944
2477475,2492489,13PR165D2,2484971,14872,2477475,58854,2484971,2.595580,2477475,10.29851906,2484971,23061.201865,4.024808104
2492490,2507504,13PR83,2495473,14940,2492490,59980,2495473,2.597962,2492490,10.44088557,2499986,23180.867399,4.024686510
2507505,2522519,13PR167D2,2511253,15050,2507505,59688,2511253,2.602871,2507505,10.33626911,2515001,23291.841492,4.023080303
2522520,2537534,13PR84,2525273,15082,2523675,61292,2525273,2.595884,2523675,10.55523209,2530016,23408.882318,4.022547421
2537535,2552549,13PR169D2,2538412,15166,2545620,60872,2548498,2.597963,2545620,10.40474039,2545031,23530.368698,4.022794438
2552550,2567564,17PR5,2555363,15234,2552550,64448,2555363,2.595337,2552550,10.99012211,2560046,23656.136131,4.023784267
2567565,2582579,13PR171D2,2569481,15326,2567565,64404,2578036,2.596895,2567565,10.92708061,2575061,23772.649883,4.023212457
2582580,2597594,13PR86,2588452,15420,2582580,62530,2594246,2.593958,2582580,10.55578003,2590076,23891.565235,4.023063514
2597595,2612609,13PR173D2,2610973,15494,2611455,63696,2612419,2.590050,2611455,10.64974805,2605091,24014.976757,4.023685953
2612610,2627624,13PR87,2618864,15556,2612610,63814,2622619,2.592665,2612610,10.66539465,2620106,24137.405661,4.024151772
2627625,2642639,13PR175D2,2628709,15668,2627625,61858,2640928,2.597647,2627625,10.28738539,2635121,24260.927606,4.024809131
2642640,2657654,13PR88,2653489,15704,2645370,63584,2653489,2.589649,2645370,10.51306100,2650136,24372.035298,4.023424168
2657655,2672669,13PR177D2,2658287,15806,2657655,63854,2662903,2.599814,2657655,10.51549012,2665151,24487.099167,4.022716774
2672670,2687684,13PR89,2679179,15850,2672670,63760,2683354,2.590833,2672670,10.44897175,2680166,24605.663936,4.022602071
2687685,2702699,13PR179D2,2695961,15942,2687685,63606,2695961,2.593039,2687685,10.37335454,2695182,24734.842491,4.024227501
2702700,2717714,13PR90,2703373,16034,2709630,65032,2717602,2.598752,2709630,10.53157782,2710197,24856.082451,4.024568138
2717715,2732729,13PR181D2,2719121,16072,2717715,64220,2719121,2.594914,2717715,10.37331494,2725212,24977.700833,4.024978108
2732730,2747744,13PR91,2733686,16138,2732730,64260,2739127,2.593271,2732730,10.33041978,2740227,25096.930536,4.025014867
2747745,2762759,13PR183D2,2747873,16270,2747745,65548,2759311,2.597895,2747745,10.48765084,2755242,25205.432168,4.023352199
2762760,2777774,13PR92,2765821,16384,2762760,67596,2774917,2.605239,2762760,10.76445593,2770257,25323.316683,4.023205839
2777775,2792789,13PR185D2,2781718,16382,2777775,66702,2781718,2.593394,2777775,10.57239913,2785272,25446.431835,4.023903189
2792790,2807804,13PR93,2798351,16492,2792790,67600,2798351,2.597376,2792790,10.66486958,2800287,25563.206660,4.023608173
2807805,2822819,17PR11D2,2812492,16576,2807805,70218,2812492,2.599243,2807805,11.02662299,2815302,25685.747586,4.024231407
2822820,2837834,13PR94,2825503,16648,2822820,67330,2825503,2.600128,2822820,10.52442136,2830317,25801.504362,4.023802481
2837835,2852849,13PR189D2,2849842,16772,2847075,67410,2849842,2.600123,2847075,10.45920201,2845332,25924.936131,4.024582850
2852850,2867864,13PR95,2860577,16840,2852850,70558,2863901,2.601423,2852850,10.92845388,2860347,26032.833300,4.022966897
2867865,2882879,13PR191D2,2873672,16872,2867865,67170,2873672,2.596843,2867865,10.35654496,2875362,26146.155045,4.022210890
2882880,2897894,13PR96,2882897,16976,2882880,66770,2895122,2.601897,2882880,10.24844324,2890377,26262.683716,4.021964876
2897895,2912909,13PR193D2,2904764,16996,2905980,67794,2904764,2.591674,2897895,10.35588006,2905392,26374.930003,4.021080406
2912910,2927924,13PR97,2913497,17118,2912910,68090,2919424,2.602268,2912910,10.35772281,2920407,26493.871062,4.021230401
2927925,2942939,13PR195D2,2936938,17132,2927925,68092,2936938,2.587620,2927925,10.31203266,2935422,26605.992541,4.020360575
2942940,2957954,13PR98,2949664,17280,2942940,68194,2949664,2.600223,2942940,10.28184570,2950437,26732.373626,4.021654392
2957955,2972969,13PR197D2,2960456,17352,2957955,69076,2970467,2.599407,2957955,10.36904610,2965452,26857.858009,4.022814467
2972970,2987984,13PR99,2973379,17400,2984520,71382,2980234,2.595608,2984520,10.63257123,2980468,26978.583417,4.023265862
2987985,3002999,13PR199D2,2997242,17512,2987985,69676,2997242,2.598877,2987985,10.36803900,2995483,27098.228571,4.023562616
3003000,3018014,13PR100,3004042,17494,3003000,69462,3004042,2.591117,3003000,10.29142676,3010498,27210.207259,4.022736075
3018015,3033029,13PR201D2,3021439,17590,3028410,71360,3021439,2.592341,3028410,10.49577122,3025513,27317.437096,4.021226614
3033030,3048044,13PR101,3033533,17710,3043425,71236,3040787,2.595932,3043425,10.43275625,3040528,27438.634832,4.021787518
3048045,3063059,13PR203D2,3051956,17852,3048045,72686,3053924,2.607868,3048045,10.63113876,3055543,27557.329737,4.021989996
3063060,3078074,17PR6,3066709,17812,3063060,75364,3066709,2.591466,3063060,10.97601074,3070558,27681.375957,4.022978861
3078075,3093089,13PR205D2,3092806,17982,3078075,73134,3092806,2.597068,3078075,10.60622176,3085573,27800.178089,4.023209995
3093090,3108104,13PR103,3097324,18076,3093090,72110,3107012,2.604617,3093090,10.41372828,3100588,27913.375025,4.022642843
3108105,3123119,13PR207D2,3115766,18120,3108105,75154,3115766,2.600286,3108105,10.80789882,3115603,28027.722411,4.022253902
3123120,3138134,13PR104,3127703,18196,3123120,71560,3127703,2.602558,3123120,10.24817032,3130618,28153.254212,4.023477576
3138135,3153149,13PR209D2,3144191,18302,3138135,76546,3144191,2.605823,3138135,10.91677153,3145633,28269.162171,4.023331036
3153150,3168164,13PR105,3155248,18352,3161235,74534,3159916,2.603373,3161235,10.56250026,3160648,28390.610057,4.023980731
3168165,3183179,13PR211D2,3177964,18442,3168165,73340,3177964,2.601562,3168165,10.37359468,3175663,28505.006860,4.023639305
3183180,3198194,13PR106,3192643,18522,3183180,74736,3192643,2.602437,3183180,10.52783316,3190678,28620.748718,4.023499978
3198195,3213209,13PR213D2,3201973,18542,3198195,74936,3201973,2.598668,3198195,10.51305617,3205693,28735.899034,4.023287949
3213210,3228224,13PR107,3215546,18622,3220140,74242,3226558,2.596537,3213210,10.37266404,3220708,28850.565435,4.023018981
3228225,3243239,13PR215D2,3232981,18752,3228225,75554,3235957,2.604722,3228225,10.51426418,3235723,28969.903696,4.023411058
3243240,3258254,13PR108,3245252,18832,3247860,74558,3245252,2.608783,3247860,10.32127599,3250738,29088.343390,4.023684769
3258255,3273269,13PR217D2,3260314,18878,3258255,77022,3260314,2.604682,3258255,10.63289176,3265753,29210.182884,4.024433214
3273270,3288284,13PR109,3275093,18960,3273270,75792,3275093,2.605763,3273270,10.42147829,3280768,29329.401132,4.024825546
3288285,3303299,13PR219D2,3290396,18998,3288285,76428,3290396,2.600457,3288285,10.46733007,3295783,29448.173427,4.025163069
3303300,3318314,13PR110,3303439,19136,3303300,75486,3317926,2.603487,3303300,10.29757122,3310798,29567.454146,4.025576041
3318315,3333329,17PR13D2,3322247,19210,3318315,81048,3326234,2.605172,3318315,11.01294885,3325814,29691.460406,4.026634724
3333330,3348344,13PR111,3341761,19282,3333330,77950,3341761,2.604131,3333330,10.55061401,3340829,29801.779421,4.025845705
3348345,3363359,13PR223D2,3354079,19292,3357585,79524,3354079,2.597185,3357585,10.69622273,3355844,29914.254013,4.025361133
3363360,3378374,13PR112,3364727,19342,3377220,77070,3364727,2.596771,3377220,10.31388045,3370859,30028.673060,4.025149151
3378375,3393389,13PR225D2,3380669,19488,3378375,77214,3380669,2.605672,3378375,10.33009151,3385874,30147.289244,4.025508021
3393390,3408404,13PR113,3395806,19596,3393390,78380,3395806,2.609983,3393390,10.44584354,3400889,30260.054745,4.025094889
3408405,3423419,13PR227D2,3411274,19626,3416490,78598,3411274,2.603699,3416490,10.41346259,3415904,30374.327140,4.024891933
3423420,3438434,13PR114,3425579,19758,3423420,82228,3434458,2.611137,3423420,10.87527753,3430919,30493.373959,4.025329574
3438435,3453449,13PR229D2,3439621,19830,3438435,78926,3439621,2.611954,3438435,10.39902949,3445934,30608.503363,4.025256631
3453450,3468464,13PR115,3454889,19848,3453450,82014,3464267,2.603425,3453450,10.76513947,3460949,30718.898435,4.024572236
3468465,3483479,13PR231D2,3468611,19950,3468465,78366,3479059,2.604518,3468465,10.24768094,3475964,30841.420446,4.025483918
3483480,3498494,13PR116,3484846,20076,3483480,82156,3489916,2.613878,3483480,10.70311486,3490979,30959.029770,4.025757584
3498495,3513509,13PR233D2,3500176,20128,3498495,79752,3502439,2.610699,3498495,10.35124632,3505994,31074.747652,4.025792507
3513510,3528524,13PR117,3515401,20210,3527160,81496,3515401,2.612171,3527160,10.50300547,3521009,31191.435098,4.025959630
3528525,3543539,13PR235D2,3533066,20258,3528525,81862,3539002,2.606307,3528525,10.54663767,3536024,31311.617982,4.026583556
3543540,3558554,13PR118,3553097,20350,3543540,81680,3553097,2.606045,3543540,10.48450052,3551039,31424.658808,4.026294796
3558555,3573569,13PR237D2,3561149,20366,3558555,81872,3561149,2.602978,3558555,10.47067543,3566054,31539.647419,4.026264792
3573570,3588584,17PR7,3576721,20500,3573570,86698,3576721,2.610207,3573570,11.04745022,3581069,31652.705028,4.025996639
3588585,3603599,13PR239D2,3591949,20582,3588585,81552,3591949,2.611007,3588585,10.35399839,3596084,31769.660206,4.026232476
3603600,3618614,13PR120,3616831,20644,3612840,83586,3616831,2.603235,3612840,10.55040123,3611099,31881.440693,4.025819532
3618615,3633629,13PR241D2,3623068,20710,3632475,82226,3633412,2.606239,3618615,10.34722822,3626114,31994.948385,4.025635009
3633630,3648644,13PR121,3637672,20800,3633630,81918,3644584,2.609578,3633630,10.28851749,3641129,32115.062537,4.026287070
3648645,3663659,13PR243D2,3658834,20878,3652110,83336,3658834,2.606500,3652110,10.42064524,3656144,32221.330403,4.025212531
3663660,3678674,13PR122,3667537,20924,3663660,83984,3675767,2.603042,3663660,10.47294166,3671159,32334.717949,4.025038098
3678675,3693689,13PR245D2,3682709,21000,3691380,82914,3682709,2.606978,3678675,10.29493285,3686174,32448.059274,4.024867300
3693690,3708704,13PR123,3704819,21028,3693690,85510,3704819,2.596930,3693690,10.58797159,3701189,32558.175558,4.024305837
3708705,3723719,13PR247D2,3709561,21130,3708705,88364,3722221,2.602626,3708705,10.90291140,3716204,32669.200932,4.023866840
3723720,3738734,13PR124,3730109,21252,3723720,87012,3735406,2.608630,3723720,10.69851262,3731219,32779.169497,4.023308752
3738735,3753749,13PR249D2,3744226,21264,3738735,85456,3753443,2.600434,3738735,10.47056816,3746234,32891.605328,4.023062701
3753750,3768764,13PR125,3760034,21272,3753750,84844,3760034,2.593551,3753750,10.35948210,3761250,33003.431369,4.022751086
3768765,3783779,13PR251D2,3774767,21460,3768765,85112,3783313,2.604192,3768765,10.35626435,3776265,33110.923210,4.021921762
3783780,3798794,13PR126,3797879,21498,3783780,85002,3797879,2.598422,3783780,10.30724480,3791280,33221.004329,4.021418099
3798795,3813809,13PR253D2,3801443,21580,3798795,89098,3801443,2.606210,3798795,10.76684901,3806295,33347.591608,4.022916147
3813810,3828824,13PR127,3818569,21736,3813810,86346,3822034,2.613491,3813810,10.39862013,3821310,33463.442158,4.023120153
3828825,3843839,17PR15D2,3834151,21676,3828825,91428,3834151,2.598408,3828825,10.97315576,3836325,33571.186147,4.022357090
3843840,3858854,13PR128,3844187,21808,3843840,86450,3853924,2.606403,3843840,10.34050310,3851340,33679.740393,4.021703285
3858855,3873869,13PR257D2,3858931,21790,3858855,86330,3858931,2.597507,3858855,10.29126309,3866355,33786.770563,4.020878111
3873870,3888884,13PR129,3883478,21886,3873870,88820,3883478,2.594628,3873870,10.55245243,3881370,33903.507026,4.021217126
3888885,3903899,13PR259D2,3891541,22024,3888885,88852,3891541,2.606291,3888885,10.52086308,3896385,34011.670330,4.020545431
3903900,3918914,13PR130,3912628,22092,3903900,87358,3912628,2.602100,3903900,10.30940760,3911400,34125.126074,4.020509227
3918915,3933929,13PR261D2,3927556,22150,3918915,90814,3927556,2.600320,3918915,10.68160331,3926415,34246.242557,4.021378411
3933930,3948944,13PR131,3936293,22188,3933930,88736,3936293,2.599760,3933930,10.40258705,3941430,34373.558442,4.022973597
3948945,3963959,13PR263D2,3951764,22354,3948945,88378,3961283,2.606488,3948945,10.32640634,3956445,34497.220380,4.024138896
3963960,3978974,13PR132,3964463,22408,3968055,90202,3974746,2.609044,3968055,10.49543961,3971460,34606.700233,4.023653427
3978975,3993989,13PR265D2,3986531,22532,3978975,90406,3992123,2.608902,3978975,10.49410214,3986475,34715.890376,4.023143571
3993990,4009004,13PR133,3996758,22538,3993990,94150,3996758,2.606043,3993990,10.89300591,4001490,34824.745788,4.022604117
4009005,4024019,13PR267D2,4015034,22544,4009005,90308,4015034,2.596429,4009005,10.41450221,4016505,34942.065668,4.023048883
4024020,4039034,13PR134,4034477,22758,4037880,91582,4034477,2.610102,4037880,10.49579641,4031520,35046.939594,4.022068500
4039035,4054049,13PR269D2,4041242,22790,4039035,90076,4047991,2.608708,4039035,10.32063922,4046535,35158.204329,4.021831044
4054050,4069064,13PR135,4060838,22844,4064445,92644,4060838,2.605187,4064445,10.55721084,4061550,35268.731269,4.021517114
4069065,4084079,13PR271D2,4069376,22904,4081770,90932,4069376,2.607269,4069065,10.35030705,4076565,35384.400266,4.021795132
4084080,4099094,17PR8,4087942,22994,4084080,96428,4087942,2.607185,4084080,10.94251090,4091580,35496.819447,4.021709117
4099095,4114109,13PR273D2,4099112,23084,4103715,94364,4099112,2.611193,4103715,10.66377437,4106595,35615.693773,4.022358141
4114110,4129124,13PR137,4115572,23088,4114110,92194,4115572,2.602570,4114110,10.39567622,4121610,35726.860073,4.022141590
4129125,4144139,13PR275D2,4131313,23148,4129125,91766,4131313,2.600695,4129125,10.31472381,4136625,35837.305361,4.021850158
4144140,4159154,13PR138,4154263,23310,4144140,96308,4154263,2.606322,4144140,10.79117189,4151640,35947.870529,4.021579950
4159155,4174169,13PR277D2,4161457,23352,4159155,92398,4161457,2.607097,4159155,10.32058642,4166655,36061.476124,4.021655998
4174170,4189184,13PR139,4178182,23446,4174170,93244,4186967,2.607727,4174170,10.38252337,4181670,36177.497303,4.022005792
4189185,4204199,13PR279D2,4197376,23402,4189185,96260,4197376,2.593242,4189185,10.68496585,4196685,36302.473793,4.023350912
4204200,4219214,13PR140,4208627,23644,4204200,93160,4208627,2.613973,4204200,10.30876436,4211700,36416.726873,4.023509256
4219215,4234229,13PR281D2,4222718,23650,4221525,93622,4222718,2.607053,4219215,10.32718690,4226715,36530.492174,4.023617649
4234230,4249244,13PR141,4237082,23752,4234230,95924,4242659,2.608260,4234230,10.54917717,4241730,36638.720879,4.023122790
4249245,4264259,13PR283D2,4254164,23806,4260795,95314,4254164,2.607386,4260795,10.42528304,4256745,36742.504829,4.022150162
4264260,4279274,13PR142,4270639,23852,4264260,95500,4270639,2.603665,4264260,10.43824882,4271760,36852.409457,4.021855956
4279275,4294289,13PR285D2,4280083,23930,4279275,100412,4280083,2.607170,4279275,10.94166570,4286775,36961.868132,4.021520777
4294290,4309304,13PR143,4298422,24040,4294290,94824,4298422,2.609440,4294290,10.30134765,4301790,37071.234898,4.021182097
4309305,4324319,13PR287D2,4315589,24148,4309305,97566,4323628,2.609173,4309305,10.56712859,4316805,37180.600999,4.020851456
4324320,4339334,13PR144,4325491,24196,4324320,95068,4333132,2.610882,4324320,10.26549522,4331820,37292.052481,4.020751812
4339335,4354349,17PR17D2,4342687,24232,4339335,101888,4342687,2.606964,4339335,10.96883103,4346836,37407.532201,4.021091658
4354350,4369364,13PR145,4354381,24358,4354350,99660,4354381,2.614402,4354350,10.69680869,4361851,37519.093839,4.021014181
4369365,4384379,13PR291D2,4372499,24328,4369365,96868,4372499,2.601775,4369365,10.36607529,4376866,37633.430969,4.021238895
4384380,4399394,13PR146,4385287,24456,4384380,98018,4392541,2.607219,4384380,10.45790658,4391881,37750.374958,4.021744801
4399395,4414409,13PR293D2,4400353,24486,4408950,98794,4400353,2.604258,4408950,10.48962189,4406896,37871.733067,4.022721394
4414410,4429424,13PR147,4416868,24556,4414410,97246,4416868,2.603212,4414410,10.31415798,4421911,37977.449084,4.022041120
4429425,4444439,13PR295D2,4431307,24718,4429425,98974,4441462,2.609455,4429425,10.46649597,4436926,38090.867932,4.022182729
4444440,4459454,13PR148,4447771,24768,4444440,100404,4447771,2.609820,4444440,10.58652575,4451941,38200.354446,4.021914345
4459455,4474469,13PR297D2,4464007,24816,4459455,97838,4469884,2.605726,4459455,10.28576806,4466956,38308.824509,4.021545179
4474470,4489484,13PR149,4475881,24832,4476780,101694,4475881,2.602272,4476780,10.65516977,4481971,38428.297036,4.022334861
4489485,4504499,13PR299D2,4499059,25040,4489485,103410,4499059,2.612312,4489485,10.80830584,4496986,38544.021046,4.022733610
4504500,4519514,13PR150,4512502,25038,4516050,101732,4512502,2.605336,4516050,10.57851838,4512001,38656.956777,4.022844930
4519515,4534529,13PR301D2,4520101,25120,4519515,101288,4520101,2.610048,4519515,10.52533041,4527016,38760.595405,4.021995027
4534530,4549544,13PR151,4540321,25218,4542615,101328,4540321,2.610081,4542615,10.48291438,4542031,38868.335798,4.021579018
4549545,4564559,13PR303D2,4562161,25266,4555320,101132,4562161,2.604160,4555320,10.43725636,4557046,38980.466334,4.021623006
4564560,4579574,13PR152,4568336,25406,4564560,105830,4568336,2.615511,4564560,10.90288200,4572061,39102.804928,4.022721252
4579575,4594589,13PR305D2,4586221,25442,4579575,102182,4593406,2.608216,4579575,10.49703780,4587076,39219.995738,4.023290282
4594590,4609604,17PR9,4602932,25540,4594590,107514,4602932,2.612112,4594590,11.01339102,4602091,39331.055211,4.023233351
4609605,4624619,13PR307D2,4617244,25648,4614225,101192,4621748,2.615499,4614225,10.32741737,4617106,39441.701232,4.023138639
4624620,4639634,13PR154,4626646,25710,4624620,101254,4638149,2.615785,4624620,10.31353930,4632121,39561.569897,4.023986672
4639635,4654649,13PR309D2,4642907,25616,4639635,102248,4642907,2.600257,4639635,10.38546941,4647136,39680.186747,4.024708101
4654650,4669664,13PR155,4657141,25676,4654650,105490,4657141,2.599418,4654650,10.68469431,4662151,39789.706027,4.024509562
4669665,4684679,13PR311D2,4674077,25868,4669665,102346,4674077,2.610601,4669665,10.33725577,4677166,39899.347985,4.024328656
4684680,4699694,13PR156,4687861,25908,4684680,102494,4687861,2.607950,4684680,10.32333667,4692181,40020.863004,4.025347055
4699695,4714709,13PR313D2,4705297,26022,4699695,102698,4710718,2.609368,4699695,10.31513516,4707196,40138.173027,4.025943411
4714710,4729724,13PR157,4729297,26098,4714710,103864,4729297,2.607043,4714710,10.40334266,4722211,40244.888711,4.025480148
4729725,4744739,13PR315D2,4734448,26170,4729725,103258,4734448,2.611760,4729725,10.31407935,4737226,40359.678988,4.025829173
4744740,4759754,13PR158,4749676,26224,4744740,104688,4749676,2.609849,4744740,10.42812311,4752241,40468.674525,4.025604496
4759755,4774769,13PR317D2,4759882,26324,4762065,104114,4765841,2.612665,4762065,10.33811798,4767256,40575.042424,4.025124212
4774770,4789784,13PR159,4785362,26422,4774770,105832,4785362,2.612487,4774770,10.48437688,4782271,40681.760773,4.024685547
4789785,4804799,13PR319D2,4792159,26212,4789785,108192,4792159,2.588525,4789785,10.68893925,4797286,40791.021911,4.024504094
4804800,4819814,13PR160,4818013,26546,4804800,104908,4818013,2.609266,4804800,10.33630704,4812301,40903.240892,4.024618876
4819815,4834829,13PR321D2,4824811,26498,4819815,105306,4824811,2.601355,4819815,10.34739624,4827316,41015.197469,4.024711348
4834830,4849844,13PR161,4837909,26606,4834830,110354,4837909,2.605804,4834830,10.81410703,4842331,41126.196337,4.024713835
4849845,5105099,19PRD2,4854547,26762,4849845,118980,4918721,2.600756,4849845,11.62799825,4975835,42119.423949,4.024411754
5105100,5360354,17PR10,5105552,27934,5135130,117466,5167067,2.597599,5105100,10.97303266,5231170,43985.739351,4.023686727
5360355,5615609,17PR21D2,5365252,29226,5525520,123730,5572393,2.607352,5360355,10.99622825,5486498,45840.519833,4.022964162
