FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
4,510510,0.0009765625,510506,0,-2.175339,0,0,0.000000,0,-2.197988,0,0.000000
4,510510,0.00106494895768,510506,0,-2.175296,0,0,0.000000,0,-2.197974,0,0.000000
4,510510,0.00116133507324,510506,0,-2.175171,0,0,0.000000,0,-2.197957,0,0.000000
4,510510,0.00126644487759,510506,0,-2.175171,0,0,0.000000,0,-2.197940,0,0.000000
4,510510,0.001381067932,510506,0,-2.175171,0,0,0.000000,0,-2.197921,0,0.000000
4,510510,0.00150606525919,510506,0,-2.175171,0,0,0.000000,0,-2.197900,0,0.000000
4,510510,0.00164237581104,510506,0,-2.170305,0,0,0.000000,0,-2.197877,0,0.000000
4,510510,0.00179102352188,510506,0,-2.175498,0,0,0.000000,0,-2.197852,0,0.000000
4,510510,0.001953125,510494,0,-2.175498,0,0,0.000000,0,-2.197825,0,0.000000
4,510510,0.00212989791536,510481,0,-1.849142,0,0,0.000000,0,-1.876198,0,0.000000
4,510510,0.00232267014649,510494,0,-1.592124,0,0,0.000000,0,-1.614716,0,0.000000
4,510510,0.00253288975518,510509,0,-1.640410,0,0,0.000000,0,-1.662967,0,0.000000
4,510510,0.00276213586401,510509,0,-1.673682,0,0,0.000000,0,-1.701017,0,0.000000
4,510510,0.00301213051837,510509,0,-1.488512,0,0,0.000000,0,-1.515421,0,0.000000
4,510510,0.00328475162208,510509,0,-1.336494,0,0,0.000000,0,-1.363357,0,0.000000
4,510510,0.00358204704377,510509,0,-1.406310,0,0,0.000000,0,-1.430875,0,0.000000
4,510510,0.00390625,510509,0,-1.293401,0,0,0.000000,0,-1.320340,0,0.000000
4,510510,0.00425979583072,510509,0,-1.205415,0,0,0.000000,0,-1.232266,0,0.000000
4,510510,0.00464534029298,510509,0,-1.008549,0,0,0.000000,0,-1.030828,0,0.000000
4,510510,0.00506577951036,510479,0,-1.087844,0,0,0.000000,0,-1.112458,0,0.000000
4,510510,0.00552427172802,510479,0,-0.931602,0,0,0.000000,0,-0.957891,0,0.000000
4,510510,0.00602426103675,510479,0,-0.937681,0,0,0.000000,0,-0.959898,0,0.000000
4,510510,0.00656950324417,510509,0,-0.936845,0,0,0.000000,0,-0.959040,0,0.000000
4,510510,0.00716409408754,510509,0,-0.848767,0,0,0.000000,0,-0.871267,0,0.000000
4,510510,0.0078125,510509,0,-0.786990,0,0,0.000000,0,-0.808979,0,0.000000
4,510510,0.00851959166145,510509,0,-0.794660,0,0,0.000000,0,-0.817972,0,0.000000
4,510510,0.00929068058596,510509,0,-0.834452,0,0,0.000000,0,-0.860089,0,0.000000
4,510510,0.0101315590207,510509,0,-0.669959,0,0,0.000000,0,-0.696074,0,0.000000
4,510510,0.011048543456,510509,0,-0.630283,0,0,0.000000,0,-0.653993,0,0.000000
4,510510,0.0120485220735,510509,0,-0.713228,0,0,0.000000,0,-0.734371,0,0.000000
4,510510,0.0131390064883,510509,0,-0.628307,0,0,0.000000,0,-0.649270,0,0.000000
4,510510,0.0143281881751,510509,0,-0.658343,0,0,0.000000,0,-0.682285,0,0.000000
4,510510,0.015625,510509,0,-0.471356,0,0,0.000000,0,-0.494311,0,0.000000
4,510510,0.0170391833229,510463,0,-0.532566,0,0,0.000000,0,-0.555289,0,0.000000
4,510510,0.0185813611719,510509,0,-0.485328,0,0,0.000000,0,-0.507797,0,0.000000
4,510510,0.0202631180414,510509,0,-0.457119,0,0,0.000000,0,-0.479313,0,0.000000
4,510510,0.0220970869121,510299,0,-0.310037,0,0,0.000000,0,-0.333990,0,0.000000
4,510510,0.024097044147,510299,0,-0.280028,0,0,0.000000,0,-0.303699,0,0.000000
4,510510,0.0262780129767,510299,0,-0.178147,0,0,0.000000,0,-0.201463,0,0.000000
4,510510,0.0286563763501,510382,0,-0.146165,0,0,0.000000,0,-0.170307,0,0.000000
4,510510,0.03125,509744,0,-0.074002,0,0,0.000000,0,-0.097725,0,0.000000
4,510510,0.0340783666458,505411,0,-0.045527,0,0,0.000000,0,-0.067112,0,0.000000
4,510510,0.0371627223438,498436,0,-0.039607,0,0,0.000000,0,-0.063067,0,0.000000
4,510510,0.0405262360828,500933,0,-0.030919,0,0,0.000000,0,-0.053300,0,0.000000
4,510510,0.0441941738242,466672,484951,0.010695,0,0,0.000000,0,-0.014899,0,0.000000
4,510510,0.048194088294,454763,466672,0.020864,0,0,0.000000,484951,0.024493,0,0.000000
4,510510,0.0525560259534,454763,470599,0.019082,0,0,0.000000,488633,0.028830,0,0.000000
4,510510,0.0573127527003,425941,435443,0.017947,0,0,0.000000,486644,0.000092,0,0.000000
4,510510,0.0625,435443,460673,0.048950,501616,504181,0.045298,486644,0.010885,504181,0.022470
4,510510,0.0681567332916,476416,480659,0.053695,452839,480659,0.053695,480659,0.028163,480659,0.028163
4,510510,0.0743254446877,424313,435443,0.096208,408743,476416,0.000840,480659,0.017742,480659,0.017742
4,510510,0.0810524721657,266374,281291,0.005420,368897,425941,0.023764,435443,0.060056,435443,0.060056
4,510510,0.0883883476483,284938,294824,0.109189,332872,425941,0.057000,294824,0.092943,360403,0.046747
4,510510,0.096388176588,284938,286733,0.097151,300328,306707,0.080601,286733,0.080490,306707,0.063782
4,510510,0.105112051907,266374,284938,0.080503,270921,286733,0.076978,284938,0.063053,284938,0.063053
4,510510,0.114625505401,266374,283982,0.104699,244353,286733,0.096563,283982,0.087572,283982,0.087572
4,510510,0.125,119563,120418,0.053110,220352,266374,0.003820,281581,0.157500,340478,0.109532
4,510510,0.136313466583,119563,120418,0.087315,198682,266374,0.056946,150184,0.045989,260599,0.048163
4,510510,0.148650889375,109981,111119,0.048076,179105,266374,0.094326,150184,0.029170,189094,0.074484
4,510510,0.162104944331,109981,111637,0.146522,161433,266374,0.124711,111637,0.114318,163412,0.102885
4,510510,0.176776695297,92381,92489,0.131961,145472,266374,0.092065,111119,0.113716,266374,0.070628
4,510510,0.192776353176,92381,92843,0.146649,131069,201904,0.158435,95516,0.177484,146959,0.132484
4,510510,0.210224103813,58543,59027,0.084778,118070,201904,0.148279,59027,0.037570,150184,0.122534
4,510510,0.229251010801,28921,30749,0.112918,106338,108193,0.109940,59027,0.107882,108193,0.083093
4,510510,0.25,25052,25633,0.059169,95756,108193,0.118388,59027,0.168394,108193,0.088773
4,510510,0.272626933166,20947,22772,0.074661,86206,201904,0.161273,34396,0.085585,86561,0.136862
4,510510,0.297301778751,12574,12671,0.169945,77595,79312,0.202401,36436,0.054878,79312,0.150695
4,510510,0.324209888663,23201,24256,0.168985,69829,82919,0.200254,36436,0.137955,70544,0.188155
4,510510,0.353553390593,23201,24256,0.231317,62826,64984,0.213057,30014,0.068165,64984,0.169473
4,510510,0.385552706352,6046,6184,0.129128,56512,79256,0.233419,30014,0.110481,58789,0.185045
4,510510,0.420448207627,4801,4909,0.154197,50822,65029,0.266569,11351,0.219942,51439,0.243212
4,510510,0.458502021602,4801,4933,0.219921,45693,53624,0.264122,8881,0.204141,47818,0.227548
4,510510,0.5,5416,5557,0.306962,41072,71633,0.269257,7246,0.034658,43531,0.230584
4,510510,0.545253866333,1966,2029,0.027049,36910,51826,0.249996,5557,0.263971,51826,0.205274
4,510510,0.594603557501,1669,1733,0.083101,33160,51826,0.309681,3964,0.074105,51826,0.263492
4,510510,0.648419777326,1109,1114,0.393096,29784,30908,0.318380,1567,0.072563,30332,0.307759
4,510510,0.707106781187,841,859,0.061293,26745,29177,0.317629,1114,0.334123,29177,0.277568
4,510510,0.771105412704,556,571,0.231394,24008,29177,0.383976,1468,0.218116,24256,0.372280
4,510510,0.840896415254,556,577,0.378010,21545,29177,0.415774,577,0.161320,24874,0.385634
4,510510,0.917004043205,199,214,0.394117,19330,35059,0.466658,733,0.460297,20101,0.430142
4,510510,1,199,214,0.394117,17571,47638,0.544827,724,0.405829,18451,0.535102
