START,n_geom,C_avg,Cpred_avg,Lambda_avg
13PR45,1358836,4.027589,4.027765,-4.375475e-05
13PR91D2,1373851,4.026277,4.027723,-3.592640e-04
13PR46,1388867,4.025719,4.027737,-5.009884e-04
13PR93D2,1403882,4.025713,4.027702,-4.938960e-04
13PR47,1418897,4.024658,4.027651,-7.432773e-04
13PR95D2,1433912,4.026031,4.027678,-4.088417e-04
13PR48,1448928,4.026228,4.027624,-3.467501e-04
13PR97D2,1463943,4.025331,4.027626,-5.698513e-04
13PR49,1478958,4.024003,4.027583,-8.893419e-04
13PR99D2,1493973,4.025517,4.027572,-5.103252e-04
13PR50,1508988,4.026623,4.027512,-2.206392e-04
13PR101D2,1524004,4.027037,4.027516,-1.190234e-04
17PR3,1539019,4.025439,4.027541,-5.220340e-04
13PR103D2,1554034,4.023726,4.027462,-9.279429e-04
13PR52,1569049,4.022457,4.027460,-1.243008e-03
13PR105D2,1584064,4.022412,4.027422,-1.244816e-03
13PR53,1599079,4.022262,4.027476,-1.295633e-03
13PR107D2,1614095,4.021919,4.027371,-1.354784e-03
13PR54,1629110,4.021606,4.027386,-1.436224e-03
13PR109D2,1644125,4.021984,4.027377,-1.339998e-03
13PR55,1659140,4.020193,4.027353,-1.779556e-03
13PR111D2,1674155,4.020784,4.027326,-1.625730e-03
13PR56,1689170,4.022044,4.027306,-1.307486e-03
13PR113D2,1704185,4.021413,4.027272,-1.456003e-03
13PR57,1719201,4.022880,4.027297,-1.097282e-03
13PR115D2,1734216,4.022429,4.027254,-1.198907e-03
13PR58,1749231,4.022083,4.027242,-1.281827e-03
13PR117D2,1764246,4.022254,4.027208,-1.231027e-03
13PR59,1779261,4.022744,4.027210,-1.109592e-03
17PR7D2,1794276,4.022617,4.027222,-1.144130e-03
13PR60,1809291,4.024345,4.027112,-6.873516e-04
13PR121D2,1824307,4.022330,4.027168,-1.202093e-03
13PR61,1839322,4.022317,4.027143,-1.199085e-03
13PR123D2,1854337,4.021401,4.027145,-1.427505e-03
13PR62,1869352,4.022001,4.027092,-1.264919e-03
13PR125D2,1884367,4.024508,4.027088,-6.410012e-04
13PR63,1899382,4.026083,4.027087,-2.493617e-04
13PR127D2,1914397,4.025543,4.027028,-3.687605e-04
13PR64,1929412,4.024467,4.027052,-6.420426e-04
13PR129D2,1944428,4.024135,4.027038,-7.210828e-04
13PR65,1959443,4.024194,4.026992,-6.949650e-04
13PR131D2,1974458,4.024383,4.027017,-6.543385e-04
13PR66,1989473,4.024762,4.026955,-5.445254e-04
13PR133D2,2004488,4.025119,4.026968,-4.592611e-04
13PR67,2019503,4.023133,4.026947,-9.475395e-04
13PR135D2,2034518,4.022199,4.026932,-1.176026e-03
17PR4,2049533,4.021445,4.026947,-1.367140e-03
13PR137D2,2064548,4.022897,4.026876,-9.886066e-04
13PR69,2079563,4.023464,4.026906,-8.551635e-04
13PR139D2,2094579,4.023311,4.026872,-8.846271e-04
13PR70,2109594,4.024419,4.026877,-6.105978e-04
13PR141D2,2124609,4.025513,4.026857,-3.340122e-04
13PR71,2139624,4.027592,4.026817,1.923881e-04
13PR143D2,2154639,4.028288,4.026828,3.623960e-04
13PR72,2169654,4.027753,4.026799,2.368020e-04
13PR145D2,2184669,4.028329,4.026785,3.835427e-04
13PR73,2199684,4.027407,4.026797,1.513920e-04
13PR147D2,2214699,4.026677,4.026733,-1.367744e-05
13PR74,2229714,4.025444,4.026786,-3.332868e-04
13PR149D2,2244729,4.024592,4.026727,-5.302085e-04
13PR75,2259745,4.025546,4.026725,-2.928180e-04
13PR151D2,2274760,4.025979,4.026710,-1.816926e-04
13PR76,2289775,4.027400,4.026711,1.710480e-04
17PR9D2,2304790,4.027674,4.026688,2.447956e-04
13PR77,2319805,4.025037,4.026657,-4.022647e-04
13PR155D2,2334820,4.022541,4.026693,-1.031566e-03
13PR78,2349835,4.021785,4.026644,-1.207607e-03
13PR157D2,2364850,4.019313,4.026637,-1.820457e-03
13PR79,2379865,4.019028,4.026601,-1.882446e-03
13PR159D2,2394880,4.018691,4.026630,-1.973638e-03
13PR80,2409895,4.021541,4.026590,-1.254749e-03
13PR161D2,2424910,4.022869,4.026583,-9.226174e-04
13PR81,2439925,4.020824,4.026600,-1.435587e-03
13PR163D2,2454941,4.022033,4.026562,-1.125550e-03
13PR82,2469956,4.023450,4.026557,-7.718198e-04
13PR165D2,2484971,4.024808,4.026538,-4.295983e-04
13PR83,2499986,4.024687,4.026531,-4.582164e-04
13PR167D2,2515001,4.023080,4.026508,-8.516975e-04
13PR84,2530016,4.022547,4.026521,-9.873121e-04
13PR169D2,2545031,4.022794,4.026459,-9.106070e-04
17PR5,2560046,4.023784,4.026494,-6.732386e-04
13PR171D2,2575061,4.023212,4.026469,-8.090530e-04
13PR86,2590076,4.023064,4.026483,-8.495679e-04
13PR173D2,2605091,4.023686,4.026423,-6.800571e-04
13PR87,2620106,4.024152,4.026477,-5.776304e-04
13PR175D2,2635121,4.024809,4.026431,-4.028304e-04
13PR88,2650136,4.023424,4.026376,-7.333971e-04
13PR177D2,2665151,4.022717,4.026441,-9.252932e-04
13PR89,2680166,4.022602,4.026374,-9.371370e-04
13PR179D2,2695182,4.024228,4.026393,-5.379456e-04
13PR90,2710197,4.024568,4.026363,-4.457654e-04
13PR181D2,2725212,4.024978,4.026342,-3.386777e-04
13PR91,2740227,4.025015,4.026393,-3.422721e-04
13PR183D2,2755242,4.023352,4.026330,-7.398437e-04
13PR92,2770257,4.023206,4.026319,-7.735227e-04
13PR185D2,2785272,4.023903,4.026337,-6.046625e-04
13PR93,2800287,4.023608,4.026294,-6.671726e-04
17PR11D2,2815302,4.024231,4.026317,-5.180199e-04
13PR94,2830317,4.023802,4.026295,-6.192718e-04
13PR189D2,2845332,4.024583,4.026264,-4.175549e-04
13PR95,2860347,4.022967,4.026259,-8.178693e-04
13PR191D2,2875362,4.022211,4.026285,-1.012480e-03
13PR96,2890377,4.021965,4.026287,-1.074048e-03
13PR193D2,2905392,4.021080,4.026212,-1.275236e-03
13PR97,2920407,4.021230,4.026240,-1.245127e-03
13PR195D2,2935422,4.020361,4.026212,-1.454414e-03
13PR98,2950437,4.021654,4.026195,-1.128304e-03
13PR197D2,2965452,4.022814,4.026221,-8.464235e-04
13PR99,2980468,4.023266,4.026180,-7.240956e-04
13PR199D2,2995483,4.023563,4.026211,-6.580255e-04
13PR100,3010498,4.022736,4.026156,-8.498504e-04
13PR201D2,3025513,4.021227,4.026156,-1.225025e-03
13PR101,3040528,4.021788,4.026148,-1.083523e-03
13PR203D2,3055543,4.021990,4.026136,-1.030364e-03
17PR6,3070558,4.022979,4.026163,-7.911495e-04
13PR205D2,3085573,4.023210,4.026152,-7.308876e-04
13PR103,3100588,4.022643,4.026077,-8.534031e-04
13PR207D2,3115603,4.022254,4.026108,-9.576412e-04
13PR104,3130618,4.023478,4.026113,-6.548954e-04
13PR209D2,3145633,4.023331,4.026098,-6.876095e-04
13PR105,3160648,4.023981,4.026090,-5.240724e-04
13PR211D2,3175663,4.023639,4.026070,-6.038390e-04
13PR106,3190678,4.023500,4.026057,-6.352097e-04
13PR213D2,3205693,4.023288,4.026060,-6.888794e-04
13PR107,3220708,4.023019,4.026050,-7.532223e-04
13PR215D2,3235723,4.023411,4.026021,-6.484125e-04
13PR108,3250738,4.023685,4.026050,-5.877309e-04
13PR217D2,3265753,4.024433,4.026012,-3.921282e-04
13PR109,3280768,4.024826,4.026015,-2.954345e-04
13PR219D2,3295783,4.025163,4.025990,-2.053977e-04
13PR110,3310798,4.025576,4.026004,-1.062003e-04
17PR13D2,3325814,4.026635,4.026007,1.558080e-04
13PR111,3340829,4.025846,4.025967,-3.017358e-05
13PR223D2,3355844,4.025361,4.025977,-1.529870e-04
13PR112,3370859,4.025149,4.025938,-1.959266e-04
13PR225D2,3385874,4.025508,4.025994,-1.207690e-04
13PR113,3400889,4.025095,4.025940,-2.100185e-04
13PR227D2,3415904,4.024892,4.025890,-2.479503e-04
13PR114,3430919,4.025330,4.025970,-1.592036e-04
13PR229D2,3445934,4.025257,4.025894,-1.582668e-04
13PR115,3460949,4.024572,4.025943,-3.405494e-04
13PR231D2,3475964,4.025484,4.025898,-1.028690e-04
13PR116,3490979,4.025758,4.025895,-3.405761e-05
13PR233D2,3505994,4.025793,4.025926,-3.304611e-05
13PR117,3521009,4.025960,4.025839,2.995778e-05
13PR235D2,3536024,4.026584,4.025890,1.723729e-04
13PR118,3551039,4.026295,4.025856,1.090409e-04
13PR237D2,3566054,4.026265,4.025840,1.054189e-04
17PR7,3581069,4.025997,4.025866,3.256787e-05
13PR239D2,3596084,4.026232,4.025873,8.917220e-05
13PR120,3611099,4.025820,4.025810,2.286494e-06
13PR241D2,3626114,4.025635,4.025819,-4.579744e-05
13PR121,3641129,4.026287,4.025834,1.125264e-04
13PR243D2,3656144,4.025213,4.025815,-1.496922e-04
13PR122,3671159,4.025038,4.025796,-1.883676e-04
13PR245D2,3686174,4.024867,4.025811,-2.344923e-04
13PR123,3701189,4.024306,4.025769,-3.634165e-04
13PR247D2,3716204,4.023867,4.025798,-4.797209e-04
13PR124,3731219,4.023309,4.025773,-6.122276e-04
13PR249D2,3746234,4.023063,4.025757,-6.695851e-04
13PR125,3761250,4.022751,4.025787,-7.543987e-04
13PR251D2,3776265,4.021922,4.025756,-9.528479e-04
13PR126,3791280,4.021418,4.025728,-1.071200e-03
13PR253D2,3806295,4.022916,4.025729,-6.989023e-04
13PR127,3821310,4.023120,4.025735,-6.497339e-04
17PR15D2,3836325,4.022357,4.025743,-8.414019e-04
13PR128,3851340,4.021703,4.025707,-9.950794e-04
13PR257D2,3866355,4.020878,4.025696,-1.197438e-03
13PR129,3881370,4.021217,4.025708,-1.116245e-03
13PR259D2,3896385,4.020545,4.025724,-1.287293e-03
13PR130,3911400,4.020509,4.025656,-1.279276e-03
13PR261D2,3926415,4.021378,4.025682,-1.069640e-03
13PR131,3941430,4.022974,4.025710,-6.800568e-04
13PR263D2,3956445,4.024139,4.025661,-3.782770e-04
13PR132,3971460,4.023653,4.025646,-4.951946e-04
13PR265D2,3986475,4.023144,4.025648,-6.223081e-04
13PR133,4001490,4.022604,4.025650,-7.568852e-04
13PR267D2,4016505,4.023049,4.025661,-6.490248e-04
13PR134,4031520,4.022068,4.025649,-8.897798e-04
13PR269D2,4046535,4.021831,4.025611,-9.393383e-04
13PR135,4061550,4.021517,4.025615,-1.018375e-03
13PR271D2,4076565,4.021795,4.025594,-9.440740e-04
17PR8,4091580,4.021709,4.025627,-9.738105e-04
13PR273D2,4106595,4.022358,4.025603,-8.062565e-04
13PR137,4121610,4.022142,4.025603,-8.602475e-04
13PR275D2,4136625,4.021850,4.025572,-9.249855e-04
13PR138,4151640,4.021580,4.025597,-9.982660e-04
13PR277D2,4166655,4.021656,4.025591,-9.779589e-04
13PR139,4181670,4.022006,4.025541,-8.785389e-04
13PR279D2,4196685,4.023351,4.025584,-5.548414e-04
13PR140,4211700,4.023509,4.025544,-5.055598e-04
13PR281D2,4226715,4.023618,4.025544,-4.786908e-04
13PR141,4241730,4.023123,4.025532,-5.987160e-04
13PR283D2,4256745,4.022150,4.025533,-8.405906e-04
13PR142,4271760,4.021856,4.025564,-9.214430e-04
13PR285D2,4286775,4.021521,4.025520,-9.940581e-04
13PR143,4301790,4.021182,4.025503,-1.074072e-03
13PR287D2,4316805,4.020851,4.025523,-1.161054e-03
13PR144,4331820,4.020752,4.025497,-1.179540e-03
17PR17D2,4346836,4.021092,4.025488,-1.092705e-03
13PR145,4361851,4.021014,4.025506,-1.116503e-03
13PR291D2,4376866,4.021239,4.025461,-1.049431e-03
13PR146,4391881,4.021745,4.025516,-9.373081e-04
13PR293D2,4406896,4.022721,4.025480,-6.855932e-04
13PR147,4421911,4.022041,4.025432,-8.428298e-04
13PR295D2,4436926,4.022183,4.025459,-8.141536e-04
13PR148,4451941,4.021914,4.025494,-8.897645e-04
13PR297D2,4466956,4.021545,4.025439,-9.678429e-04
13PR149,4481971,4.022335,4.025417,-7.658664e-04
13PR299D2,4496986,4.022734,4.025466,-6.790056e-04
13PR150,4512001,4.022845,4.025425,-6.412225e-04
13PR301D2,4527016,4.021995,4.025435,-8.548693e-04
13PR151,4542031,4.021579,4.025409,-9.519883e-04
13PR303D2,4557046,4.021623,4.025401,-9.390895e-04
13PR152,4572061,4.022721,4.025413,-6.689322e-04
13PR305D2,4587076,4.023290,4.025399,-5.239194e-04
17PR9,4602091,4.023233,4.025412,-5.414166e-04
13PR307D2,4617106,4.023139,4.025402,-5.623457e-04
13PR154,4632121,4.023987,4.025393,-3.493730e-04
13PR309D2,4647136,4.024708,4.025362,-1.623541e-04
13PR155,4662151,4.024510,4.025388,-2.182015e-04
13PR311D2,4677166,4.024329,4.025372,-2.592499e-04
13PR156,4692181,4.025347,4.025342,1.149715e-06
13PR313D2,4707196,4.025943,4.025370,1.424279e-04
13PR157,4722211,4.025480,4.025332,3.685914e-05
13PR315D2,4737226,4.025829,4.025395,1.079396e-04
13PR158,4752241,4.025604,4.025306,7.404702e-05
13PR317D2,4767256,4.025124,4.025309,-4.590014e-05
13PR159,4782271,4.024686,4.025369,-1.697678e-04
13PR319D2,4797286,4.024504,4.025304,-1.987541e-04
13PR160,4812301,4.024619,4.025339,-1.787918e-04
13PR321D2,4827316,4.024711,4.025281,-1.416230e-04
13PR161,4842331,4.024714,4.025285,-1.419158e-04
19PRD2,4975835,4.024412,4.025260,-2.108441e-04
17PR10,5231170,4.023687,4.025172,-3.689810e-04
17PR21D2,5486498,4.022964,4.025090,-5.283446e-04
17PR11,5741819,4.023038,4.025008,-4.895482e-04
17PR23D2,5997134,4.023694,4.024938,-3.090992e-04
17PR12,6252445,4.023551,4.024863,-3.261351e-04
17PR25D2,6507751,4.022335,4.024798,-6.122365e-04
17PR13,6763053,4.021064,4.024731,-9.115694e-04
17PR27D2,7018352,4.022450,4.024668,-5.513922e-04
17PR14,7273647,4.023505,4.024608,-2.740538e-04
17PR29D2,7528940,4.022993,4.024553,-3.878507e-04
17PR15,7784231,4.023149,4.024496,-3.345297e-04
17PR31D2,8039519,4.023468,4.024446,-2.431209e-04
17PR16,8294805,4.023740,4.024391,-1.619452e-04
17PR33D2,8550090,4.024240,4.024343,-2.567906e-05
17PR17,8805372,4.023323,4.024295,-2.415990e-04
17PR35D2,9060653,4.022226,4.024248,-5.025808e-04
17PR18,9315933,4.022797,4.024203,-3.494037e-04
17PR37D2,9571211,4.022829,4.024159,-3.306221e-04
19PR,9826488,4.022634,4.024119,-3.691300e-04
17PR39D2,10081764,4.021597,4.024077,-6.163583e-04
17PR20,10337039,4.021589,4.024036,-6.082834e-04
17PR41D2,10592313,4.021798,4.023998,-5.469358e-04
17PR21,10847586,4.021426,4.023961,-6.302974e-04
17PR43D2,11102858,4.021760,4.023923,-5.377940e-04
17PR22,11358130,4.022880,4.023889,-2.506879e-04
17PR45D2,11613401,4.023567,4.023852,-7.070441e-05
17PR23,11868671,4.023467,4.023819,-8.758382e-05
17PR47D2,12123940,4.023335,4.023786,-1.121320e-04
17PR24,12379209,4.023162,4.023753,-1.469510e-04
17PR49D2,12634477,4.022844,4.023721,-2.180334e-04
17PR25,12889745,4.023150,4.023692,-1.346233e-04
17PR51D2,13145012,4.022679,4.023660,-2.437106e-04
17PR26,13400279,4.023207,4.023631,-1.052503e-04
17PR53D2,13655546,4.022396,4.023602,-2.995454e-04
17PR27,13910812,4.022246,4.023574,-3.301252e-04
17PR55D2,14166077,4.021620,4.023545,-4.783800e-04
17PR28,14421342,4.022040,4.023517,-3.670344e-04
19PR3D2,14676607,4.022538,4.023493,-2.373009e-04
17PR29,14931872,4.021642,4.023465,-4.531649e-04
17PR59D2,15187136,4.022043,4.023440,-3.472564e-04
17PR30,15442400,4.022164,4.023415,-3.110369e-04
17PR61D2,15697663,4.022250,4.023389,-2.829908e-04
17PR31,15952926,4.021823,4.023366,-3.837252e-04
17PR63D2,16208190,4.022491,4.023343,-2.119139e-04
17PR32,16463452,4.022645,4.023317,-1.672354e-04
17PR65D2,16718715,4.022315,4.023296,-2.438495e-04
17PR33,16973977,4.021773,4.023272,-3.726047e-04
17PR67D2,17229239,4.021567,4.023250,-4.183069e-04
17PR34,17484501,4.021357,4.023228,-4.651487e-04
17PR69D2,17739763,4.021803,4.023209,-3.496191e-04
17PR35,17995024,4.021981,4.023184,-2.990315e-04
17PR71D2,18250286,4.022116,4.023166,-2.609609e-04
17PR36,18505547,4.022037,4.023144,-2.750427e-04
17PR73D2,18760808,4.022097,4.023125,-2.554985e-04
17PR37,19016069,4.022457,4.023105,-1.608880e-04
17PR75D2,19271329,4.021942,4.023083,-2.837963e-04
19PR2,19526590,4.021672,4.023067,-3.467210e-04
17PR77D2,19781850,4.021778,4.023045,-3.151229e-04
17PR39,20037111,4.022902,4.023028,-3.127395e-05
17PR79D2,20292371,4.023231,4.023009,5.508312e-05
17PR40,20547631,4.023806,4.022991,2.024766e-04
17PR81D2,20802891,4.023045,4.022972,1.815880e-05
17PR41,21058150,4.022402,4.022956,-1.377455e-04
17PR83D2,21313410,4.022364,4.022937,-1.425615e-04
17PR42,21568669,4.022335,4.022921,-1.457433e-04
17PR85D2,21823929,4.022506,4.022903,-9.852029e-05
17PR43,22079188,4.022483,4.022886,-9.996459e-05
17PR87D2,22334447,4.022649,4.022871,-5.520564e-05
17PR44,22589706,4.022693,4.022855,-4.029633e-05
17PR89D2,22844965,4.021876,4.022837,-2.388277e-04
17PR45,23100224,4.021275,4.022823,-3.847832e-04
17PR91D2,23355483,4.020879,4.022804,-4.787941e-04
17PR46,23610742,4.021024,4.022792,-4.395841e-04
17PR93D2,23866001,4.020911,4.022773,-4.630167e-04
17PR47,24121259,4.020967,4.022760,-4.457464e-04
19PR5D2,24376518,4.021133,4.022746,-4.010520e-04
17PR48,24631776,4.020688,4.022728,-5.072954e-04
17PR97D2,24887035,4.020631,4.022716,-5.185294e-04
17PR49,25142293,4.020819,4.022701,-4.678596e-04
17PR99D2,25397551,4.020703,4.022687,-4.934250e-04
17PR50,25652810,4.020887,4.022672,-4.437794e-04
17PR101D2,25908068,4.021385,4.022659,-3.167579e-04
17PR51,26163326,4.021944,4.022644,-1.740037e-04
17PR103D2,26418584,4.022627,4.022631,-1.074670e-06
17PR52,26673842,4.022355,4.022616,-6.502994e-05
17PR105D2,26929100,4.022560,4.022603,-1.065584e-05
17PR53,27184357,4.022645,4.022591,1.342086e-05
17PR107D2,27439615,4.022423,4.022578,-3.863542e-05
17PR54,27694873,4.021967,4.022562,-1.480808e-04
17PR109D2,27950131,4.021720,4.022553,-2.071414e-04
17PR55,28205388,4.021954,4.022538,-1.453166e-04
17PR111D2,28460646,4.022088,4.022525,-1.086454e-04
17PR56,28715903,4.021412,4.022514,-2.739334e-04
17PR113D2,28971161,4.021434,4.022500,-2.650884e-04
19PR3,29226418,4.021255,4.022489,-3.069879e-04
17PR115D2,29481676,4.021241,4.022476,-3.070645e-04
17PR58,29736933,4.021297,4.022467,-2.907766e-04
17PR117D2,29992190,4.021635,4.022452,-2.029889e-04
17PR59,30247448,4.022079,4.022443,-9.068805e-05
17PR119D2,30502705,4.022476,4.022429,1.177764e-05
17PR60,30757962,4.022424,4.022419,1.245021e-06
17PR121D2,31013219,4.022396,4.022406,-2.502486e-06
17PR61,31268477,4.022256,4.022395,-3.444699e-05
17PR123D2,31523734,4.022212,4.022384,-4.290284e-05
17PR62,31778991,4.021943,4.022373,-1.069985e-04
17PR125D2,32034248,4.021708,4.022361,-1.623542e-04
17PR63,32289505,4.021573,4.022352,-1.935926e-04
17PR127D2,32544762,4.021343,4.022340,-2.480095e-04
17PR64,32800019,4.021498,4.022329,-2.066954e-04
17PR129D2,33055276,4.021923,4.022320,-9.867778e-05
17PR65,33310533,4.022019,4.022307,-7.170943e-05
17PR131D2,33565789,4.021816,4.022298,-1.199327e-04
17PR66,33821046,4.021958,4.022287,-8.180060e-05
19PR7D2,34076303,4.021467,4.022278,-2.018120e-04
17PR67,34331560,4.021674,4.022266,-1.470991e-04
17PR135D2,34586817,4.021873,4.022257,-9.532243e-05
17PR68,34842073,4.021624,4.022247,-1.547730e-04
17PR137D2,35097330,4.021275,4.022237,-2.390593e-04
17PR69,35352587,4.021376,4.022227,-2.116415e-04
17PR139D2,35607843,4.021532,4.022217,-1.703305e-04
17PR70,35863100,4.021157,4.022208,-2.612330e-04
17PR141D2,36118357,4.021097,4.022197,-2.736513e-04
17PR71,36373613,4.021017,4.022188,-2.912898e-04
17PR143D2,36628870,4.020723,4.022179,-3.620982e-04
17PR72,36884126,4.020908,4.022169,-3.135589e-04
17PR145D2,37139383,4.021032,4.022160,-2.805292e-04
17PR73,37394639,4.021114,4.022151,-2.577304e-04
17PR147D2,37649896,4.021051,4.022142,-2.712863e-04
17PR74,37905152,4.021422,4.022132,-1.765667e-04
17PR149D2,38160409,4.021527,4.022124,-1.483510e-04
17PR75,38415665,4.021581,4.022113,-1.322788e-04
17PR151D2,38670921,4.021321,4.022104,-1.947543e-04
19PR4,38926178,4.021149,4.022098,-2.359754e-04
17PR153D2,39181434,4.021616,4.022088,-1.173614e-04
17PR77,39436690,4.021478,4.022078,-1.490726e-04
17PR155D2,39691947,4.021150,4.022072,-2.291955e-04
17PR78,39947203,4.021105,4.022062,-2.379724e-04
17PR157D2,40202459,4.021015,4.022052,-2.579061e-04
17PR79,40457716,4.021227,4.022046,-2.035169e-04
17PR159D2,40712972,4.021489,4.022037,-1.363317e-04
17PR80,40968228,4.021198,4.022027,-2.059875e-04
17PR161D2,41223484,4.021021,4.022020,-2.483140e-04
17PR81,41478741,4.020968,4.022011,-2.593984e-04
17PR163D2,41733997,4.020937,4.022003,-2.651764e-04
17PR82,41989253,4.020951,4.021995,-2.598456e-04
17PR165D2,42244509,4.020972,4.021986,-2.521413e-04
17PR83,42499765,4.021249,4.021981,-1.818613e-04
17PR167D2,42755022,4.021388,4.021970,-1.447288e-04
17PR84,43010278,4.021262,4.021963,-1.743820e-04
17PR169D2,43265534,4.020931,4.021956,-2.549396e-04
17PR85,43520790,4.020701,4.021945,-3.092122e-04
19PR9D2,43776046,4.020679,4.021941,-3.139315e-04
17PR86,44031302,4.020630,4.021932,-3.237700e-04
17PR173D2,44286558,4.021191,4.021924,-1.821555e-04
17PR87,44541814,4.021462,4.021917,-1.131124e-04
17PR175D2,44797070,4.021500,4.021909,-1.016738e-04
17PR88,45052326,4.021799,4.021901,-2.526972e-05
17PR177D2,45307582,4.021718,4.021896,-4.425399e-05
17PR89,45562838,4.021617,4.021886,-6.704616e-05
17PR179D2,45818094,4.021436,4.021880,-1.103545e-04
17PR90,46073350,4.021225,4.021871,-1.604937e-04
17PR181D2,46328606,4.021380,4.021867,-1.209765e-04
17PR91,46583862,4.021516,4.021856,-8.470925e-05
17PR183D2,46839118,4.021365,4.021850,-1.205451e-04
17PR92,47094374,4.021515,4.021844,-8.174321e-05
17PR185D2,47349630,4.021290,4.021837,-1.359160e-04
17PR93,47604886,4.021503,4.021829,-8.113652e-05
17PR187D2,47860142,4.021548,4.021821,-6.791955e-05
17PR94,48115398,4.021607,4.021816,-5.189905e-05
17PR189D2,48370654,4.021750,4.021806,-1.380932e-05
19PR5,48625910,4.021607,4.021803,-4.866194e-05
17PR191D2,48881165,4.021459,4.021794,-8.330908e-05
17PR96,49136421,4.021540,4.021788,-6.167223e-05
17PR193D2,49391677,4.021369,4.021780,-1.021135e-04
17PR97,49646933,4.021152,4.021774,-1.546368e-04
17PR195D2,49902189,4.021222,4.021767,-1.354429e-04
17PR98,50157445,4.021280,4.021762,-1.198546e-04
17PR197D2,50412700,4.021614,4.021754,-3.463624e-05
17PR99,50667956,4.021934,4.021748,4.615449e-05
17PR199D2,50923212,4.021782,4.021741,1.028853e-05
17PR100,51178468,4.021468,4.021734,-6.606299e-05
17PR201D2,51433724,4.021583,4.021727,-3.580889e-05
17PR101,51688979,4.021367,4.021722,-8.836630e-05
17PR203D2,51944235,4.021294,4.021714,-1.044522e-04
17PR102,52199491,4.021214,4.021709,-1.229140e-04
17PR205D2,52454747,4.021142,4.021703,-1.395066e-04
17PR103,52710002,4.021144,4.021696,-1.373567e-04
17PR207D2,52965258,4.020974,4.021690,-1.781171e-04
17PR104,53220514,4.020871,4.021682,-2.016066e-04
19PR11D2,53475770,4.020784,4.021679,-2.226522e-04
17PR105,53731025,4.020938,4.021672,-1.823383e-04
17PR211D2,53986281,4.021125,4.021664,-1.338593e-04
17PR106,54241537,4.021287,4.021659,-9.246812e-05
17PR213D2,54496793,4.021289,4.021653,-9.061386e-05
17PR107,54752048,4.021421,4.021646,-5.581577e-05
17PR215D2,55007304,4.021235,4.021643,-1.015333e-04
17PR108,55262560,4.021343,4.021633,-7.226380e-05
17PR217D2,55517815,4.021140,4.021629,-1.217210e-04
17PR109,55773071,4.021104,4.021623,-1.290595e-04
17PR219D2,56028327,4.021192,4.021618,-1.057834e-04
17PR110,56283582,4.021084,4.021612,-1.312896e-04
17PR221D2,56538838,4.020894,4.021606,-1.770422e-04
17PR111,56794094,4.020699,4.021598,-2.236291e-04
17PR223D2,57049349,4.020814,4.021594,-1.940929e-04
17PR112,57304605,4.020789,4.021589,-1.990712e-04
17PR225D2,57559861,4.020804,4.021582,-1.934786e-04
17PR113,57815116,4.020917,4.021576,-1.639365e-04
17PR227D2,58070372,4.020930,4.021570,-1.591562e-04
19PR6,58325627,4.020891,4.021567,-1.682083e-04
17PR229D2,58580883,4.020838,4.021558,-1.790034e-04
17PR115,58836139,4.021040,4.021556,-1.284779e-04
17PR231D2,59091394,4.020950,4.021546,-1.481659e-04
17PR116,59346650,4.021013,4.021544,-1.319695e-04
17PR233D2,59601905,4.021081,4.021538,-1.137279e-04
17PR117,59857161,4.020533,4.021533,-2.488515e-04
17PR235D2,60112417,4.020408,4.021526,-2.781873e-04
17PR118,60367672,4.020493,4.021522,-2.557431e-04
17PR237D2,60622928,4.020417,4.021516,-2.732124e-04
17PR119,60878183,4.020541,4.021511,-2.411181e-04
17PR239D2,61133439,4.020567,4.021506,-2.333528e-04
17PR120,61388694,4.020336,4.021501,-2.898823e-04
17PR241D2,61643950,4.020264,4.021494,-3.058961e-04
17PR121,61899205,4.020312,4.021490,-2.928028e-04
17PR243D2,62154461,4.020293,4.021483,-2.959215e-04
17PR122,62409717,4.020359,4.021481,-2.788792e-04
17PR245D2,62664972,4.020347,4.021472,-2.799705e-04
17PR123,62920228,4.020445,4.021468,-2.544511e-04
19PR13D2,63175483,4.020589,4.021465,-2.177011e-04
17PR124,63430739,4.020767,4.021459,-1.720737e-04
17PR249D2,63685994,4.020796,4.021453,-1.633764e-04
17PR125,63941250,4.020734,4.021449,-1.776814e-04
17PR251D2,64196505,4.020678,4.021443,-1.903620e-04
17PR126,64451761,4.020711,4.021437,-1.806249e-04
17PR253D2,64707016,4.020710,4.021436,-1.803374e-04
17PR127,64962272,4.020660,4.021427,-1.907716e-04
17PR255D2,65217527,4.020824,4.021424,-1.491051e-04
17PR128,65472783,4.020680,4.021418,-1.835270e-04
17PR257D2,65728038,4.020821,4.021413,-1.471437e-04
17PR129,65983294,4.020511,4.021409,-2.233049e-04
17PR259D2,66238549,4.020398,4.021405,-2.504603e-04
17PR130,66493805,4.020425,4.021397,-2.415269e-04
17PR261D2,66749060,4.020404,4.021395,-2.464936e-04
17PR131,67004315,4.020309,4.021389,-2.687311e-04
17PR263D2,67259571,4.020220,4.021383,-2.892903e-04
17PR132,67514826,4.020350,4.021380,-2.561128e-04
17PR265D2,67770082,4.020274,4.021374,-2.736633e-04
19PR7,68025337,4.020471,4.021372,-2.239039e-04
17PR267D2,68280593,4.020832,4.021365,-1.326769e-04
