FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
69939870,80150070,0.0009765625,80058658,0,-0.047215,69939870,80100859,0.016479,0,-0.051599,80100859,0.012115
69939870,80150070,0.00106494895768,80068778,0,-0.049196,69939870,80100859,0.042701,0,-0.053695,80100859,0.038346
69939870,80150070,0.00116133507324,79931836,0,-0.010610,69939870,79948312,0.010587,0,-0.014972,79948312,0.006030
69939870,80150070,0.00126644487759,79909468,0,-0.008000,69939870,80078839,0.020510,0,-0.012417,80078839,0.016114
69939870,80150070,0.001381067932,78349441,78390913,0.028660,69939870,79342687,0.004493,78390913,0.028660,79342687,0.000094
69939870,80150070,0.00150606525919,78296887,78402613,0.028890,69939870,80104688,0.024519,78402613,0.028890,80104688,0.020229
69939870,80150070,0.00164237581104,78296887,78405373,0.029156,69939870,78405373,0.029156,78405373,0.029156,78405373,0.024146
69939870,80150070,0.00179102352188,69939869,70038676,0.043155,69939870,75636646,0.016557,70038676,0.043155,75636646,0.012878
69939870,80150070,0.001953125,73484561,73620566,0.127773,69939870,74097862,0.005516,73620566,0.127773,74097862,0.002966
69939870,80150070,0.00212989791536,74097862,74444324,0.080115,69939870,74149787,0.058726,74444324,0.080115,74147453,0.056175
69939870,80150070,0.00232267014649,69939869,69997363,0.110134,69939870,74097862,0.002601,69997363,0.110134,74097862,0.000096
69939870,80150070,0.00253288975518,69939869,70067902,0.108522,69939870,76421504,0.057309,70067902,0.108522,76421504,0.052444
69939870,80150070,0.00276213586401,69939869,70067902,0.126535,69939870,74097862,0.060405,70067902,0.126535,74097862,0.057953
69939870,80150070,0.00301213051837,69939869,70067902,0.141171,69939870,76651651,0.093964,70067902,0.141171,76651651,0.089131
69939870,80150070,0.00328475162208,69939869,70067902,0.157240,69939870,73445441,0.135650,70067902,0.157240,73445441,0.132906
69939870,80150070,0.00358204704377,69939869,70065482,0.180647,69939870,76651651,0.131044,70065482,0.180647,76651651,0.126280
69939870,80150070,0.00390625,69939869,70058942,0.200818,69939870,72838936,0.150469,70058942,0.200818,72838936,0.147587
69939870,80150070,0.00425979583072,69939869,70065482,0.196768,69939870,71266099,0.173368,70065482,0.196768,71266099,0.169623
69939870,80150070,0.00464534029298,69939869,70065482,0.211212,69939870,70839071,0.188999,70065482,0.211212,70839071,0.185404
69939870,80150070,0.00506577951036,69939869,69949706,0.217101,69939870,70306568,0.196860,69949706,0.217101,70306568,0.193049
69939870,80150070,0.00552427172802,69939869,69949706,0.233182,69939870,71192326,0.208678,69949706,0.233182,71192326,0.204835
69939870,80150070,0.00602426103675,69939869,69966383,0.248527,69939870,71192326,0.210788,69966383,0.248527,71192326,0.206746
69939870,80150070,0.00656950324417,69939869,69949478,0.263690,69939870,74497421,0.215738,69949478,0.263690,71192326,0.212781
69939870,80150070,0.00716409408754,69939869,70192613,0.277122,69939870,72838936,0.239891,70192613,0.277122,72838936,0.237145
69939870,80150070,0.0078125,69939869,70192613,0.289937,69939870,73989254,0.245781,70192613,0.289937,73989254,0.242820
69939870,80150070,0.00851959166145,69939869,70176038,0.289640,69939870,75418661,0.257342,70176038,0.289640,74782178,0.254535
69939870,80150070,0.00929068058596,69939869,70188476,0.279383,69939870,71803414,0.253805,70188476,0.279383,71803414,0.250674
69939870,80150070,0.0101315590207,69939869,70188476,0.286478,69939870,71803414,0.271320,70188476,0.286478,71803414,0.268033
69939870,80150070,0.011048543456,69939869,70188476,0.295609,69939870,73481732,0.283496,70188476,0.295609,73481732,0.281042
69939870,80150070,0.0120485220735,69939869,70125773,0.304079,69939870,72335359,0.291447,70125773,0.304079,72335359,0.288635
69939870,80150070,0.0131390064883,69939869,70188476,0.318573,69939870,75418661,0.295606,70188476,0.318573,75418661,0.291589
69939870,80150070,0.0143281881751,69939869,69966158,0.318210,69939870,75418661,0.279695,69966158,0.318210,75418661,0.275820
69939870,80150070,0.015625,69939869,69966158,0.329759,69939870,75418661,0.295880,69966158,0.329759,75418661,0.291909
69939870,80150070,0.0170391833229,69939869,69966158,0.329803,69939870,75418661,0.302632,69966158,0.329803,75418661,0.298579
69939870,80150070,0.0185813611719,69939869,69966158,0.328815,69939870,75418661,0.315112,69966158,0.328815,75418661,0.310992
69939870,80150070,0.0202631180414,69939869,69966158,0.338296,69939870,75418661,0.311572,69966158,0.338296,75418661,0.307652
69939870,80150070,0.0220970869121,69939869,69966158,0.344868,69939870,75418661,0.335429,69966158,0.344868,75418661,0.331476
69939870,80150070,0.024097044147,69939869,69966158,0.350213,69939870,75819581,0.340859,69966158,0.350213,75819581,0.336666
69939870,80150070,0.0262780129767,69939869,70152941,0.356365,69939870,75139892,0.344263,70152941,0.356365,75139892,0.340667
69939870,80150070,0.0286563763501,69939869,69966158,0.363707,69939870,75845027,0.338534,69966158,0.363707,75845027,0.334214
69939870,80150070,0.03125,69939869,70124767,0.370932,69939870,75845027,0.357209,70124767,0.370932,75845027,0.352697
69939870,80150070,0.0340783666458,69939869,70191799,0.374649,69939870,75845027,0.356472,70191799,0.374649,75845027,0.352044
69939870,80150070,0.0371627223438,69939869,70191799,0.372717,69939870,75043736,0.367557,70191799,0.372717,71621509,0.364712
69939870,80150070,0.0405262360828,69939869,70191799,0.374659,69939870,70343839,0.368092,70191799,0.374659,70343839,0.364478
69939870,80150070,0.0441941738242,69939869,70191799,0.375450,69939870,75651722,0.372630,70191799,0.375450,70191799,0.372000
69939870,80150070,0.048194088294,69939869,70008319,0.390477,69939870,77423408,0.376584,70008319,0.390477,75651722,0.373719
69939870,80150070,0.0525560259534,69939869,69957424,0.388039,69939870,79043077,0.383176,69957424,0.388039,72748331,0.380213
69939870,80150070,0.0573127527003,69939869,70018043,0.400372,69939870,79043077,0.384430,70018043,0.400372,70723238,0.381202
69939870,80150070,0.0625,69939869,69951874,0.403850,69939870,79043077,0.384486,69951874,0.403850,71821097,0.382431
69939870,80150070,0.0681567332916,69939869,69957424,0.407345,69939870,71821097,0.392292,69957424,0.407345,71821097,0.387969
69939870,80150070,0.0743254446877,69939869,70018043,0.408480,69939870,76883087,0.398956,70018043,0.408480,71821097,0.394761
69939870,80150070,0.0810524721657,69939869,70027414,0.412787,69939870,74081516,0.399668,70027414,0.412787,70794302,0.397773
69939870,80150070,0.0883883476483,69939869,70095877,0.416440,69939870,73096721,0.399211,70095877,0.416440,73096721,0.395635
69939870,80150070,0.096388176588,69939869,70194197,0.419396,69939870,73096721,0.406029,70194197,0.419396,70467937,0.405080
69939870,80150070,0.105112051907,69939869,70008364,0.419874,69939870,72781736,0.410614,70008364,0.419874,70467937,0.410362
69939870,80150070,0.114625505401,69939869,70194197,0.421418,69939870,76210181,0.415544,70194197,0.421418,72781736,0.412367
69939870,80150070,0.125,69939869,70012661,0.422734,69939870,76670072,0.419727,70012661,0.422734,70012661,0.418156
69939870,80150070,0.136313466583,69939869,70012661,0.424175,69939870,73543747,0.421088,70012661,0.424175,70539544,0.417405
69939870,80150070,0.148650889375,69939869,70007558,0.425311,69939870,73543747,0.424879,70007558,0.425311,70007558,0.421259
