FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
285285,300299,(13#)19/2,285287,2406.057,285285,9881.467,300299,2.661375,285285,10.93048147,292696,3725.011372,4.031488158,296137,2.309336,285285,10.94908676,285287,1.956421,285285,11.84642456,0.347652
300300,315314,(13#)10,300301,2512.038,314160,9895.594,315313,2.661288,300300,10.32287406,307715,3884.925199,4.031295577,300946,2.313073,300300,10.34099125,300301,1.981105,300300,11.09614363,0.348927
315315,330329,(13#)21/2,315334,2617.408,329175,10216.451,330329,2.661205,315315,10.32253710,322735,4043.812282,4.031208149,315466,2.324920,315315,10.33979295,315334,2.003717,315315,11.06904732,0.336519
330330,345344,(13#)11,330331,2721.775,330330,10557.161,345329,2.661127,330330,10.32221960,337754,4201.566920,4.031051847,331172,2.336779,330330,10.33892379,330331,2.024416,330330,11.04415154,0.325157
345345,360359,(13#)23/2,345346,2825.622,345345,11481.766,360337,2.661053,345345,10.81343727,352772,4358.374753,4.030953877,345692,2.346768,345345,10.82958496,345346,2.043544,345345,11.48679360,0.314669
360360,375374,(13#)12,360362,2928.817,373065,12109.762,375373,2.660982,373065,10.68568261,367790,4514.203446,4.030833042,360511,2.356578,373065,10.70244483,360362,2.061234,373065,11.27955561,0.304967
375375,390389,(13#)25/2,375391,3031.474,375375,11757.991,390389,2.660914,375375,10.32135581,382808,4669.144114,4.030730285,375526,2.365134,375375,10.33628040,375391,2.077661,375375,10.98021424,0.295958
390390,405404,(13#)13,390391,3133.369,390390,12153.648,405401,2.660850,390390,10.32109578,397826,4823.259916,4.030660352,391387,2.373908,390390,10.33567358,390391,2.092933,390390,10.96183979,0.287587
405405,420419,(13#)27/2,405407,3234.819,405405,12547.093,420419,2.660788,405405,10.32084621,412844,4976.495499,4.030544137,406766,2.382368,405405,10.33502463,405407,2.107207,405405,10.94468280,0.279766
420420,435434,(13#)14,420421,3335.726,431970,12944.117,435427,2.660728,420420,10.32060646,427861,5128.928394,4.030419412,421066,2.388902,420420,10.33440433,420421,2.120565,420420,10.92861678,0.272449
435435,450449,(13#)29/2,435437,3436.140,435435,13821.603,450431,2.660671,435435,10.70261344,442878,5280.716907,4.030381458,435586,2.395233,435435,10.71603827,435437,2.133099,435435,11.29546968,0.265584
450450,465464,(13#)15,450451,3536.055,451605,14079.831,465463,2.660617,451605,10.57131934,457895,5431.716508,4.030292614,451006,2.401863,451605,10.58338889,450451,2.144881,451605,11.01942988,0.259132
465465,480479,(13#)31/2,465469,3635.531,465465,14587.573,480463,2.660564,465465,10.67580632,472912,5581.988179,4.030181652,465616,2.409115,465465,10.68848058,465469,2.155986,465465,11.24183991,0.253052
480480,495494,(13#)16,480484,3734.570,480480,14485.381,495491,2.660513,480480,10.31974148,487929,5731.672653,4.030130253,482401,2.414297,480480,10.33212621,480499,2.166476,480480,10.87338563,0.247310
495495,510509,(13#)33/2,495511,3833.194,504735,15356.024,510481,2.660464,504735,10.49286298,502946,5880.639009,4.030027278,495932,2.419235,504735,10.50694588,495511,2.176384,504735,10.87727956,0.241887
510510,525524,(17#),510518,3931.319,510510,16265.058,524288,2.660415,510510,11.00731275,517963,6029.083728,4.029992365,511507,2.424168,510510,11.01897614,510518,2.185772,510510,11.65820051,0.236752
525525,540539,(13#)35/2,525529,4029.039,533715,15924.334,540539,2.660371,533715,10.37804023,532979,6176.810784,4.029878868,526367,2.428819,533715,10.42869000,525529,2.194671,525525,10.83941148,0.231881
540540,555554,(13#)18,540541,4126.394,540540,16005.382,555523,2.660326,540540,10.31899420,547996,6324.087421,4.029849740,541186,2.433772,540540,10.33025290,540541,2.203132,540540,10.82920917,0.227251
555555,570569,(13#)37/2,555557,4223.401,569415,16961.704,570569,2.660283,555555,10.61364589,563012,6470.697733,4.029752817,557476,2.438042,555555,10.62468153,555557,2.211185,555555,11.11432361,0.222846
570570,585584,(13#)19,570574,4320.068,570570,17742.145,585581,2.660242,570570,10.92563636,578028,6616.880701,4.029727308,571841,2.442181,570570,10.93629474,570574,2.218864,570570,11.47099768,0.218648
585585,600599,(13#)39/2,585587,4416.329,596505,17371.474,600577,2.660201,585585,10.31849508,593044,6762.446743,4.029645472,587296,2.446222,596505,10.34784007,585587,2.226177,585585,10.80141593,0.214646
600600,615614,(13#)20,600601,4512.272,608685,17905.428,615607,2.660162,608685,10.43685650,608061,6907.519268,4.029574131,600947,2.449468,608685,10.44697372,600601,2.233168,608685,10.82813280,0.210822
615615,630629,(13#)41/2,615617,4607.898,615615,18331.261,630613,2.660123,615615,10.58275446,623077,7052.118345,4.029515339,616261,2.453248,615615,10.59291253,615617,2.239854,615615,11.04947536,0.207166
630630,645644,(13#)21,630659,4703.369,636405,18504.641,645641,2.660086,636405,10.38542014,638093,7196.287334,4.029484277,631186,2.456824,636405,10.39660103,630659,2.246265,630630,10.77717767,0.203660
645645,660659,(13#)43/2,645647,4798.188,645645,19065.005,660659,2.660050,645645,10.56955020,653109,7339.911967,4.029409407,647357,2.460180,645645,10.57925831,645647,2.252386,645645,11.02142555,0.200313
660660,675674,(13#)22,660661,4892.870,672945,19192.320,675643,2.660015,660660,10.31775367,668125,7483.091343,4.029340106,662657,2.463374,660660,10.32732307,660661,2.258268,660660,10.76265978,0.197097
675675,690689,(13#)45/2,675706,4987.467,680295,19535.852,690689,2.659980,680295,10.35943223,683141,7625.853692,4.029284411,677036,2.466406,680295,10.37041010,675713,2.263929,675675,10.75583284,0.194002
690690,705704,(13#)23,690692,5081.408,690690,20648.093,705689,2.659947,690690,10.80879355,698157,7768.294780,4.029284642,690841,2.469069,690690,10.81805642,690719,2.269353,690690,11.21811876,0.191036
705705,720719,(13#)47/2,705706,5175.218,705705,20519.540,720703,2.659914,705705,10.54662963,713172,7910.161178,4.029203343,706547,2.472107,705705,10.55565336,705713,2.274565,705705,10.97223010,0.188186
720720,735734,(13#)24,720724,5268.810,726495,20693.235,735733,2.659882,726495,10.37613560,728188,8051.681726,4.029154534,721562,2.474777,726495,10.38614973,720743,2.279594,720720,10.73687423,0.185436
735735,750749,(13#)49/2,735739,5362.076,746130,21791.074,750749,2.659851,746130,10.68115151,743204,8192.797868,4.029102586,739021,2.477650,746130,10.69171581,735739,2.284428,746130,11.04592375,0.182793
750750,765764,(13#)25,750769,5455.205,750750,21159.128,765763,2.659821,750750,10.31698454,758220,8333.526786,4.029051367,752111,2.479834,750750,10.32565027,750769,2.289099,750750,10.72536427,0.180239
765765,780779,(17#)3/2,765767,5547.885,765765,22953.594,780733,2.659791,765765,11.00465781,773236,8473.913968,4.029017993,766321,2.482134,765765,11.01306526,765767,2.293596,765765,11.48634445,0.177781
780780,795794,(13#)26,780782,5640.439,780780,21877.961,795793,2.659762,780780,10.31675112,788251,8613.858307,4.028950340,781127,2.484678,780780,10.32510548,780782,2.297946,780780,10.71464305,0.175404
795795,810809,(13#)53/2,795797,5732.723,795795,22671.941,810809,2.659733,795795,10.51892550,803267,8753.546510,4.028932038,797156,2.487171,795795,10.52717454,795797,2.302141,795795,10.91184023,0.173108
810810,825824,(13#)27,810814,5824.814,823515,22744.130,825821,2.659705,810810,10.31652871,818283,8892.843079,4.028895494,810961,2.489123,810810,10.32467817,810814,2.306204,810810,10.70463072,0.170888
825825,840839,(13#)55/2,825827,5916.622,825825,22949.249,840839,2.659678,825825,10.31642083,833298,9031.804441,4.028863403,826381,2.491130,825825,10.32433220,825827,2.310126,825825,10.69986780,0.168741
840840,855854,(13#)28,840841,6008.227,844305,23424.492,855851,2.659651,844305,10.33306561,848314,9170.298818,4.028774824,842551,2.493245,844305,10.34263921,840841,2.313925,840840,10.69525512,0.166663
855855,870869,(13#)57/2,855857,6099.623,855855,25050.780,870853,2.659625,855855,10.92304735,863329,9308.610563,4.028752210,861506,2.495765,855855,10.93082432,855857,2.317606,855855,11.32964677,0.164650
870870,885884,(13#)29,870871,6190.793,870870,24902.110,885883,2.659600,870870,10.69818857,878345,9446.558594,4.028712158,871021,2.497286,870870,10.70588237,870871,2.321171,870870,11.06826141,0.162699
885885,900899,(13#)59/2,885889,6281.776,885885,24793.020,900869,2.659574,885885,10.49699368,893360,9584.324369,4.028728670,886036,2.498844,885885,10.50443016,885889,2.324629,885885,10.86323913,0.160808
900900,915914,(13#)30,900902,6372.536,903210,25374.612,915911,2.659550,903210,10.56697357,908376,9721.504662,4.028630039,902611,2.500810,903210,10.57622688,900902,2.327985,903210,10.85112369,0.158973
915915,930929,(13#)61/2,915917,6463.078,915915,25493.730,930911,2.659525,915915,10.49066203,923391,9858.600107,4.028623331,919916,2.502835,915915,10.49802501,915917,2.331236,915915,10.84906762,0.157193
930930,945944,(13#)31,930931,6553.430,930930,26295.870,945943,2.659502,930930,10.67143888,938407,9995.230930,4.028549164,931576,2.504376,930930,10.67873080,930931,2.334395,930930,11.02607289,0.155464
945945,960959,(13#)63/2,945949,6643.611,945945,25769.039,960941,2.659478,945945,10.31563219,953422,10131.703031,4.028529725,946382,2.506062,945945,10.32284140,945949,2.337465,945945,10.66664513,0.153784
960960,975974,(13#)32,960961,6733.566,960960,26118.050,975967,2.659455,960960,10.31554150,968438,10267.939639,4.028530085,961397,2.507373,960960,10.32258552,960961,2.340447,960960,10.66301334,0.152152
975975,990989,(13#)65/2,975977,6823.357,975975,26466.281,990989,2.659433,975975,10.31545274,983453,10403.733690,4.028467524,976322,2.508964,975975,10.32244588,975977,2.343347,975975,10.65948178,0.150564
990990,1006004,(13#)33,991009,6913.060,990990,26813.855,1006003,2.659411,990990,10.31536589,998469,10539.281307,4.028417807,994276,2.510791,990990,10.32229966,991009,2.346171,990990,10.65604520,0.149018
1006005,1021019,(13#)67/2,1006007,7002.380,1009470,27698.470,1021019,2.659389,1009470,10.48862638,1013484,10674.587669,4.028380384,1006651,2.511966,1009470,10.49721198,1006007,2.348913,1006005,10.81139664,0.147517
