START,n_1,C_max,Npred_1,CpredAlign,Lambda_max,Jitter,JitterRatio,Status
11PR34,78540,10.05479007,78540,10.16389068,-1.079216e-02,0.602064,-0.181211,EXPECTED
11PR69D2,79695,9.82619573,79695,9.98251322,-1.578303e-02,0.603045,-0.259214,EXPECTED
11PR35,80850,9.53983296,80850,9.53044725,9.843286e-04,0.603803,0.015544,OUTLIER
11PR71D2,82005,9.59156841,82005,9.66680108,-7.813024e-03,0.605062,-0.124339,EXPECTED
11PR36,83160,9.45076983,83160,9.53067274,-8.419105e-03,0.606035,-0.131845,EXPECTED
11PR73D2,84630,9.47355972,84630,9.69292630,-2.289164e-02,0.606658,-0.361598,EXPECTED
11PR37,85470,9.63819940,85470,9.79882942,-1.652862e-02,0.608325,-0.264053,EXPECTED
11PR75D2,86625,9.63376574,86625,9.52738299,1.110412e-02,0.608594,0.174801,OUTLIER
11PR38,87780,9.96005196,87780,10.08366346,-1.233435e-02,0.609702,-0.202741,EXPECTED
11PR77D2,88935,9.47959386,88935,9.52562842,-4.844421e-03,0.610981,-0.075345,EXPECTED
13PR3,90090,10.38468869,90090,10.38532549,-6.131917e-05,0.612370,-0.001040,EXPECTED
11PR79D2,91245,9.52712833,91245,9.64607894,-1.240816e-02,0.614358,-0.193618,EXPECTED
11PR40,92820,9.90654167,92820,9.98020113,-7.407930e-03,0.615550,-0.119664,EXPECTED
11PR81D2,94185,9.74901323,94185,9.80456723,-5.682248e-03,0.615871,-0.090204,EXPECTED
11PR41,94710,9.93163966,94710,9.76580503,1.683859e-02,0.617505,0.268556,OUTLIER
11PR83D2,95865,9.55834658,95865,9.63909811,-8.412787e-03,0.619448,-0.130360,EXPECTED
11PR42,97020,9.52398656,97020,9.52130740,2.813461e-04,0.620201,0.004320,OUTLIER
11PR85D2,98175,9.98053734,98175,10.15159168,-1.699358e-02,0.621872,-0.275064,EXPECTED
11PR43,99330,9.79916613,99330,9.75194587,4.830452e-03,0.624032,0.075670,OUTLIER
11PR87D2,100485,9.94373926,100485,9.87116173,7.325583e-03,0.624866,0.116149,OUTLIER
11PR44,101745,9.57006945,101745,9.69272437,-1.273508e-02,0.625710,-0.196025,EXPECTED
11PR89D2,103740,9.77761627,103740,9.89258818,-1.169009e-02,0.627110,-0.183336,EXPECTED
11PR45,103950,9.39670907,103950,9.51844393,-1.287185e-02,0.629820,-0.193285,EXPECTED
13PR7D2,105105,10.36966147,105105,10.37820278,-8.233436e-04,0.631089,-0.013534,EXPECTED
11PR46,106260,9.97370965,106260,9.96715465,6.574439e-04,0.632083,0.010370,OUTLIER
11PR93D2,107415,9.85001628,107415,9.84413779,5.969782e-04,0.633878,0.009274,OUTLIER
11PR47,108570,9.59472534,108570,9.72750203,-1.374363e-02,0.635214,-0.209027,EXPECTED
11PR95D2,109725,9.97762500,109725,10.07348246,-9.561386e-03,0.636886,-0.150510,EXPECTED
11PR48,110880,9.31702272,111930,9.59561252,-2.946284e-02,0.638988,-0.435986,EXPECTED
11PR97D2,112035,9.64774711,112035,9.61473994,3.427097e-03,0.640365,0.051544,OUTLIER
11PR49,113190,9.40336623,113190,9.51413921,-1.171130e-02,0.642405,-0.172435,EXPECTED
11PR99D2,114345,9.48605693,114345,9.51493717,-3.039869e-03,0.644822,-0.044788,EXPECTED
11PR50,116025,9.85034823,116025,9.97687329,-1.276294e-02,0.646807,-0.195615,EXPECTED
11PR101D2,116655,9.62888952,116655,9.60960489,2.004797e-03,0.648074,0.029757,OUTLIER
11PR51,117810,10.14771318,117810,10.14462491,3.043779e-04,0.650458,0.004748,OUTLIER
11PR103D2,118965,9.52419767,118965,9.60647263,-8.601420e-03,0.652322,-0.126126,EXPECTED
13PR4,120120,10.20435862,120120,10.37246904,-1.634014e-02,0.653486,-0.257252,EXPECTED
11PR105D2,121485,9.27437145,121275,9.51079902,-2.517305e-02,0.656401,-0.360188,EXPECTED
11PR53,122430,9.68124523,122430,9.69789238,-1.718049e-03,0.658438,-0.025283,EXPECTED
11PR107D2,123585,9.52613513,123585,9.60197138,-7.929342e-03,0.658791,-0.115114,EXPECTED
11PR54,125580,9.67256963,125580,9.79343611,-1.241837e-02,0.661364,-0.182753,EXPECTED
11PR109D2,126945,9.59062020,126945,9.67251641,-8.502946e-03,0.663567,-0.123418,EXPECTED
11PR55,127050,9.41872620,127050,9.51006993,-9.651373e-03,0.665774,-0.137199,EXPECTED
11PR111D2,128205,9.68065367,128205,9.77977033,-1.018657e-02,0.666775,-0.148651,EXPECTED
11PR56,129675,9.74766229,129675,9.89928653,-1.543520e-02,0.669796,-0.226374,EXPECTED
11PR113D2,130515,9.43615331,130515,9.59504222,-1.669812e-02,0.671065,-0.236771,EXPECTED
11PR57,131670,9.97518861,131670,10.06622247,-9.084638e-03,0.674521,-0.134961,EXPECTED
11PR115D2,132825,9.92832599,132825,9.95963010,-3.148050e-03,0.676219,-0.046293,EXPECTED
11PR58,133980,9.87792028,133980,9.85887167,1.930265e-03,0.678330,0.028082,OUTLIER
13PR9D2,135135,10.08048184,135135,10.36798446,-2.812158e-02,0.680682,-0.422374,EXPECTED
11PR59,136290,9.61557389,136290,9.67251320,-5.904108e-03,0.682541,-0.083423,EXPECTED
11PR119D2,137445,10.00469707,137445,10.13896126,-1.333086e-02,0.683734,-0.196369,EXPECTED
11PR60,139230,9.92209541,139230,9.96461755,-4.276444e-03,0.685908,-0.061994,EXPECTED
11PR121D2,139755,9.59789612,139755,9.50690826,9.525201e-03,0.689442,0.131973,OUTLIER
11PR61,140910,9.68800166,140910,9.66700333,2.169810e-03,0.691888,0.030349,OUTLIER
11PR123D2,142065,9.62650566,142065,9.74872634,-1.261634e-02,0.693143,-0.176328,EXPECTED
11PR62,143220,9.78228987,143220,9.83167594,-5.035817e-03,0.694531,-0.071107,EXPECTED
11PR125D2,144690,9.44585847,144690,9.53055914,-8.926999e-03,0.696482,-0.121612,EXPECTED
11PR63,145530,9.55975400,145530,9.50580111,5.659739e-03,0.700162,0.077058,OUTLIER
11PR127D2,146685,9.42769976,146685,9.58112314,-1.614268e-02,0.701272,-0.218779,EXPECTED
11PR64,148785,9.46559343,147840,9.50493206,-4.147348e-03,0.631875,-0.062257,EXPECTED
11PR129D2,148995,9.75541957,148995,9.73534661,2.059741e-03,0.630509,0.031836,OUTLIER
13PR5,150150,10.40441005,150150,10.36422247,3.870031e-03,0.626612,0.064135,OUTLIER
11PR131D2,151305,9.53353224,151515,9.60317437,-7.278414e-03,0.621650,-0.112028,EXPECTED
11PR66,152460,9.54805482,152460,9.50416601,4.607220e-03,0.618913,0.070913,OUTLIER
11PR133D2,153615,9.98222796,153615,10.06072791,-7.833211e-03,0.614474,-0.127751,EXPECTED
11PR67,155610,9.83140567,155610,9.88946265,-5.887890e-03,0.610996,-0.095020,EXPECTED
11PR135D2,156975,9.73469089,156975,9.78658831,-5.317023e-03,0.609403,-0.085161,EXPECTED
11PR68,157080,10.19215775,157080,10.13356911,5.764990e-03,0.604582,0.096908,OUTLIER
11PR137D2,158235,9.70269355,158340,9.68928575,1.382819e-03,0.602604,0.022250,OUTLIER
11PR69,159390,9.90691796,159390,9.95340128,-4.681033e-03,0.598086,-0.077720,EXPECTED
11PR139D2,160545,9.49676279,160545,9.57157304,-7.846582e-03,0.596159,-0.125487,EXPECTED
11PR70,162435,9.94342578,162435,9.94263665,7.936513e-05,0.594659,0.001327,OUTLIER
11PR141D2,162855,9.62845767,162855,9.71207131,-8.646523e-03,0.591590,-0.141337,EXPECTED
11PR71,164010,9.66328517,164010,9.63844413,2.573972e-03,0.585630,0.042418,OUTLIER
13PR11D2,165165,10.33415353,165165,10.36101940,-2.596343e-03,0.583963,-0.046006,EXPECTED
11PR72,166320,9.34621665,166320,9.49965044,-1.628338e-02,0.580005,-0.264539,EXPECTED
11PR145D2,167475,9.65881412,167475,9.85169864,-1.977301e-02,0.578932,-0.333173,EXPECTED
11PR73,169260,9.54977310,169575,9.65858388,-1.132965e-02,0.576602,-0.188710,EXPECTED
11PR147D2,169785,9.58327895,169785,9.50043068,8.682671e-03,0.571352,0.145004,OUTLIER
11PR74,170940,9.71603852,170940,9.77049250,-5.588898e-03,0.568943,-0.095711,EXPECTED
11PR149D2,172095,9.55695229,172095,9.56394014,-7.309126e-04,0.566553,-0.012334,EXPECTED
11PR75,173250,9.41637714,173250,9.49888416,-8.723913e-03,0.564160,-0.146248,EXPECTED
11PR151D2,174405,9.53476167,174405,9.56330770,-2.989417e-03,0.561185,-0.050867,EXPECTED
11PR76,175560,9.99068066,175560,10.05639310,-6.555837e-03,0.558046,-0.117755,EXPECTED
11PR153D2,176715,10.02213411,176715,10.13027803,-1.073271e-02,0.555298,-0.194749,EXPECTED
11PR77,177870,9.43533784,177870,9.49883747,-6.707434e-03,0.554158,-0.114588,EXPECTED
11PR155D2,179025,9.97293179,179025,9.82480636,1.496415e-02,0.552092,0.268298,OUTLIER
13PR6,180180,10.36490489,180180,10.35826085,6.412187e-04,0.549539,0.012090,OUTLIER
11PR157D2,181545,9.75708658,181545,9.87826916,-1.234346e-02,0.545679,-0.222077,EXPECTED
11PR79,182910,9.43935091,182490,9.62136217,-1.909863e-02,0.543192,-0.335077,EXPECTED
11PR159D2,183645,9.63184388,183645,9.68377785,-5.377419e-03,0.541672,-0.095877,EXPECTED
11PR80,185640,9.86556750,185640,9.95632871,-9.157736e-03,0.538518,-0.168539,EXPECTED
11PR161D2,185955,9.89916236,185955,9.94820984,-4.942476e-03,0.535863,-0.091530,EXPECTED
11PR81,187110,9.42904853,187110,9.49700873,-7.181685e-03,0.533491,-0.127388,EXPECTED
11PR163D2,188370,9.67394877,188370,9.78189469,-1.109662e-02,0.531427,-0.203125,EXPECTED
11PR82,189420,9.72891497,189420,9.74000068,-1.138811e-03,0.528858,-0.020962,EXPECTED
11PR165D2,190575,9.42838069,190575,9.49710629,-7.262788e-03,0.526146,-0.130621,EXPECTED
11PR83,191730,9.47654296,191730,9.61365382,-1.436478e-02,0.525581,-0.260875,EXPECTED
11PR167D2,193830,9.49772870,192885,9.55382211,-5.888610e-03,0.521521,-0.107557,EXPECTED
11PR84,194040,9.45246451,194040,9.49605860,-4.601326e-03,0.519597,-0.083900,EXPECTED
13PR13D2,195195,10.21160232,195195,10.35580197,-1.402238e-02,0.518005,-0.278375,EXPECTED
11PR85,196350,10.04330323,196350,10.12568467,-8.169165e-03,0.515819,-0.159710,EXPECTED
11PR171D2,197505,9.97616591,197505,10.05280141,-7.652504e-03,0.514480,-0.148957,EXPECTED
11PR86,198660,9.52606363,198660,9.72661794,-2.083466e-02,0.510489,-0.392867,EXPECTED
11PR173D2,199815,9.47408631,199815,9.55090743,-8.075854e-03,0.510386,-0.150516,EXPECTED
11PR87,200970,9.76977837,200970,9.84577518,-7.748666e-03,0.506236,-0.150121,EXPECTED
11PR175D2,202125,9.47501994,202125,9.49479104,-2.084481e-03,0.504445,-0.039194,EXPECTED
11PR88,203490,9.43353629,203490,9.65661072,-2.337170e-02,0.503019,-0.443471,EXPECTED
11PR177D2,204435,9.63699648,204435,9.66116025,-2.504258e-03,0.501761,-0.048158,EXPECTED
11PR89,205590,9.51302139,205590,9.60373907,-9.490976e-03,0.498676,-0.181917,EXPECTED
11PR179D2,207480,9.83057402,207480,9.86273227,-3.265910e-03,0.496950,-0.064711,EXPECTED
11PR90,208845,9.96075978,208845,9.94081711,2.004130e-03,0.494364,0.040340,OUTLIER
11PR181D2,209055,9.37522884,209055,9.54684190,-1.813943e-02,0.493863,-0.347491,EXPECTED
13PR7,210210,10.11235236,210210,10.35370280,-2.358653e-02,0.491630,-0.490919,EXPECTED
11PR183D2,211575,9.67968337,211365,9.65302499,2.757854e-03,0.488895,0.054528,OUTLIER
11PR92,212520,9.90982728,212520,9.94470514,-3.513343e-03,0.486782,-0.071650,EXPECTED
11PR185D2,213675,9.76352093,213675,9.76420367,-6.992520e-05,0.485623,-0.001406,EXPECTED
11PR93,214830,9.69425677,214830,9.81986136,-1.287338e-02,0.483113,-0.259990,EXPECTED
11PR187D2,215985,10.12029640,215985,10.12412366,-3.781052e-04,0.482077,-0.007939,EXPECTED
11PR94,217140,9.66904020,217140,9.70306884,-3.513162e-03,0.480248,-0.070856,EXPECTED
11PR189D2,218295,9.58469141,218295,9.49214694,9.702362e-03,0.478249,0.193507,OUTLIER
11PR95,219450,9.97249946,219450,10.04990219,-7.731651e-03,0.475694,-0.162715,EXPECTED
11PR191D2,220605,9.68174909,220605,9.54309667,1.442454e-02,0.474044,0.292489,OUTLIER
11PR96,221760,9.46454153,221760,9.49275186,-2.976200e-03,0.472426,-0.059714,EXPECTED
11PR193D2,222915,9.51873528,223860,9.55773622,-4.088911e-03,0.471994,-0.082630,EXPECTED
11PR97,224070,9.64285201,224070,9.59173370,5.315262e-03,0.470062,0.108748,OUTLIER
13PR15D2,225225,10.38651143,225225,10.35181970,3.345666e-03,0.467615,0.074189,OUTLIER
11PR98,226380,9.51737426,226380,9.49077328,2.798905e-03,0.465328,0.057166,OUTLIER
11PR197D2,227535,9.54379325,227535,9.54071596,3.224909e-04,0.463766,0.006635,OUTLIER
11PR99,229425,9.32645837,228690,9.49198482,-1.759239e-02,0.462105,-0.358201,EXPECTED
11PR199D2,229845,9.51374867,229845,9.53975208,-2.729517e-03,0.460292,-0.056493,EXPECTED
11PR100,232050,10.03515508,232050,9.95123917,8.397353e-03,0.458972,0.182834,OUTLIER
11PR201D2,232155,9.67369366,232155,9.63662109,3.839670e-03,0.457971,0.080950,OUTLIER
11PR101,233415,9.98860545,233415,9.87966557,1.096633e-02,0.456195,0.238801,OUTLIER
11PR203D2,234465,9.90414494,234465,9.84189286,6.305294e-03,0.454601,0.136938,OUTLIER
11PR102,235620,10.00626051,235620,10.12215805,-1.151594e-02,0.452454,-0.256153,EXPECTED
11PR205D2,236775,9.69631117,236775,9.73363570,-3.841964e-03,0.450820,-0.082793,EXPECTED
11PR103,237930,9.61556689,237930,9.58436167,3.250559e-03,0.449188,0.069470,OUTLIER
11PR207D2,239085,9.85121425,239085,9.94110301,-9.083260e-03,0.448908,-0.200239,EXPECTED
13PR8,240240,10.37370351,240240,10.35012859,2.275152e-03,0.447004,0.052740,OUTLIER
11PR209D2,241395,10.11574034,241395,10.04584225,6.933818e-03,0.445062,0.157052,OUTLIER
11PR105,242550,9.50737707,242550,9.49054611,1.771874e-03,0.444133,0.037896,OUTLIER
11PR211D2,244335,9.43652624,243705,9.53564688,-1.044915e-02,0.442476,-0.224014,EXPECTED
11PR106,244860,9.57294212,244860,9.67567207,-1.067411e-02,0.440736,-0.233087,EXPECTED
11PR213D2,246015,9.60290960,246015,9.62696621,-2.502005e-03,0.439123,-0.054783,EXPECTED
11PR107,247170,9.44792372,247170,9.57957559,-1.383828e-02,0.437677,-0.300797,EXPECTED
11PR215D2,248325,9.61491232,248325,9.71974292,-1.084391e-02,0.436417,-0.240207,EXPECTED
11PR108,249480,9.52551372,249480,9.48981785,3.754435e-03,0.435722,0.081923,OUTLIER
11PR217D2,250635,9.81181901,250635,9.81603591,-4.296853e-04,0.433178,-0.009735,EXPECTED
11PR109,252525,9.68888102,252525,9.57790329,1.152024e-02,0.431633,0.257111,OUTLIER
11PR219D2,252945,9.53831198,253890,9.63672487,-1.026478e-02,0.430249,-0.228735,EXPECTED
11PR110,254100,9.44579392,254100,9.48886516,-4.549468e-03,0.428810,-0.100444,EXPECTED
17PRD2,255255,10.98879350,255255,11.03679184,-4.358424e-03,0.412293,-0.116418,EXPECTED
13PR9,270270,10.22605496,270270,10.34717213,-1.177439e-02,0.396949,-0.305120,EXPECTED
13PR19D2,285285,10.84921557,285285,10.95315473,-9.534738e-03,0.386391,-0.269000,EXPECTED
13PR10,300300,10.24062300,300300,10.34474275,-1.011599e-02,0.382080,-0.272508,EXPECTED
13PR21D2,315315,10.31668283,315315,10.34359308,-2.605025e-03,0.369781,-0.072773,EXPECTED
13PR11,330330,10.39343794,330330,10.34262576,4.900861e-03,0.357565,0.142106,OUTLIER
13PR23D2,345345,10.82307543,345345,10.83322470,-9.373042e-04,0.347156,-0.029235,EXPECTED
13PR12,373065,10.60647618,373065,10.70505576,-9.251356e-03,0.337307,-0.292255,EXPECTED
13PR25D2,375375,10.25464963,375375,10.33993910,-8.282754e-03,0.328037,-0.260000,EXPECTED
13PR13,390390,10.23137733,390390,10.33922892,-1.048609e-02,0.318937,-0.338160,EXPECTED
13PR27D2,405405,10.26072189,405405,10.33852342,-7.553859e-03,0.310720,-0.250391,EXPECTED
13PR14,420420,10.36643500,420420,10.33785399,2.760880e-03,0.303561,0.094152,OUTLIER
13PR29D2,435435,10.80823080,435435,10.71945110,8.248004e-03,0.296723,0.299201,OUTLIER
13PR15,451605,10.43630000,451605,10.58729653,-1.436473e-02,0.289893,-0.520870,EXPECTED
13PR31D2,465465,10.58097936,465465,10.69186590,-1.042527e-02,0.283795,-0.390728,EXPECTED
13PR16,480480,10.36292763,480480,10.33546736,2.653373e-03,0.277198,0.099064,OUTLIER
13PR33D2,504735,10.40948314,504735,10.50894420,-9.509492e-03,0.272170,-0.365437,EXPECTED
17PR,510510,11.02689928,510510,11.02234361,4.132269e-04,0.266678,0.017083,OUTLIER
13PR35D2,533715,10.41692508,533715,10.40661808,9.899373e-04,0.261709,0.039383,OUTLIER
13PR18,540540,10.26910471,540540,10.33350372,-6.251560e-03,0.256996,-0.250584,EXPECTED
13PR37D2,555555,10.60253259,555555,10.62789847,-2.389579e-03,0.252075,-0.100628,EXPECTED
13PR19,570570,10.95264258,570570,10.93957262,1.194028e-03,0.247944,0.052713,OUTLIER
13PR39D2,596505,10.29423475,585585,10.33222325,-3.683477e-03,0.243702,-0.155881,EXPECTED
13PR20,608685,10.47216331,608685,10.45020012,2.099495e-03,0.240117,0.091469,OUTLIER
13PR41D2,615615,10.61204631,615615,10.59605556,1.507985e-03,0.236265,0.067681,OUTLIER
13PR21,636405,10.43557144,636405,10.39897272,3.513277e-03,0.232671,0.157298,OUTLIER
13PR43D2,645645,10.62110639,645645,10.58240570,3.650408e-03,0.228945,0.169039,OUTLIER
13PR22,660660,10.35016732,660660,10.33043181,1.908602e-03,0.225570,0.087492,OUTLIER
13PR45D2,680295,10.36163204,680295,10.37255205,-1.053334e-03,0.222522,-0.049074,EXPECTED
13PR23,690690,10.75535033,690690,10.82111769,-6.096231e-03,0.219704,-0.299345,EXPECTED
13PR47D2,705705,10.42659488,705705,10.55874468,-1.259465e-02,0.216616,-0.610065,EXPECTED
13PR24,726495,10.30832542,726495,10.38853799,-7.751220e-03,0.213778,-0.375214,EXPECTED
13PR49D2,746130,10.67180211,746130,10.69364771,-2.044947e-03,0.210607,-0.103727,EXPECTED
13PR25,750750,10.25109722,750750,10.32865448,-7.537275e-03,0.208316,-0.372306,EXPECTED
17PR3D2,765765,10.99909949,765765,11.01612326,-1.546546e-03,0.205909,-0.082676,EXPECTED
13PR26,780780,10.36864084,780780,10.32810788,3.916848e-03,0.203485,0.199194,OUTLIER
13PR53D2,795795,10.54122315,795795,10.53015276,1.050752e-03,0.200950,0.055090,OUTLIER
13PR27,810810,10.30416841,810810,10.32763178,-2.274487e-03,0.198840,-0.118001,EXPECTED
13PR55D2,825825,10.34642760,825825,10.32733896,1.846654e-03,0.196558,0.097115,OUTLIER
13PR28,844305,10.39372356,844305,10.34460418,4.737072e-03,0.194245,0.252873,OUTLIER
13PR57D2,855855,10.95061370,855855,10.93375910,1.540332e-03,0.191633,0.087952,OUTLIER
13PR29,870870,10.61823408,870870,10.70879317,-8.492476e-03,0.190361,-0.475723,EXPECTED
13PR59D2,885885,10.48047317,885885,10.50740868,-2.566769e-03,0.188402,-0.142968,EXPECTED
13PR30,903210,10.54756236,903210,10.57810016,-2.891064e-03,0.186308,-0.163910,EXPECTED
13PR61D2,915915,10.51381724,915915,10.50091982,1.227464e-03,0.184194,0.070021,OUTLIER
13PR31,930930,10.67473805,930930,10.68160294,-6.428901e-04,0.182810,-0.037552,EXPECTED
13PR63D2,945945,10.24796411,945945,10.32569885,-7.556759e-03,0.181096,-0.429246,EXPECTED
13PR32,960960,10.28708484,960960,10.32547378,-3.724815e-03,0.179407,-0.213977,EXPECTED
13PR65D2,975975,10.32547689,975975,10.32530573,1.657661e-05,0.177773,0.000963,OUTLIER
13PR33,990990,10.30541948,990990,10.32513712,-1.911499e-03,0.175867,-0.112117,EXPECTED
13PR67D2,1009470,10.53313172,1009470,10.49904981,3.240932e-03,0.174589,0.195212,OUTLIER
17PR2,1021020,11.02138234,1021020,11.01241534,8.139315e-04,0.173014,0.051828,OUTLIER
13PR69D2,1036035,10.76237958,1036035,10.81579837,-4.951196e-03,0.171583,-0.311329,EXPECTED
13PR35,1051050,10.28826788,1051050,10.32445030,-3.510692e-03,0.169756,-0.213144,EXPECTED
13PR71D2,1066065,10.42796200,1066065,10.47378898,-4.384997e-03,0.168700,-0.271648,EXPECTED
13PR36,1081080,10.32313799,1081080,10.32408126,-9.137017e-05,0.167346,-0.005637,EXPECTED
13PR73D2,1096095,10.42288365,1096095,10.46923540,-4.437255e-03,0.165977,-0.279266,EXPECTED
13PR37,1111110,10.63423235,1119195,10.68773997,-5.019023e-03,0.164798,-0.324686,EXPECTED
13PR75D2,1138830,10.46679745,1138830,10.46840136,-1.532262e-04,0.163505,-0.009810,EXPECTED
13PR38,1141140,10.95938321,1141140,10.93019742,2.666639e-03,0.162308,0.179817,OUTLIER
13PR77D2,1156155,10.32016056,1156155,10.32335979,-3.099500e-04,0.161066,-0.019863,EXPECTED
13PR39,1171170,10.34206115,1171170,10.32323522,1.821986e-03,0.159902,0.117734,OUTLIER
13PR79D2,1186185,10.44087078,1186185,10.45705951,-1.549315e-03,0.158504,-0.102135,EXPECTED
13PR40,1201200,10.33738857,1201200,10.32297245,1.395534e-03,0.157504,0.091529,OUTLIER
13PR81D2,1217370,10.37118202,1217370,10.44100796,-6.710125e-03,0.156470,-0.446258,EXPECTED
13PR41,1231230,10.50932061,1231230,10.58715892,-7.379304e-03,0.155439,-0.500764,EXPECTED
13PR83D2,1246245,10.42975286,1246245,10.44991012,-1.930804e-03,0.154181,-0.130738,EXPECTED
13PR42,1272810,10.41230196,1272810,10.39044005,2.101830e-03,0.153283,0.142624,OUTLIER
17PR5D2,1276275,11.04350724,1276275,11.00987392,3.050176e-03,0.152336,0.220784,OUTLIER
13PR43,1291290,10.50208155,1291290,10.57374678,-6.800730e-03,0.151246,-0.473832,EXPECTED
13PR87D2,1306305,10.62738580,1306305,10.70406993,-7.189801e-03,0.150198,-0.510554,EXPECTED
13PR44,1322685,10.47831076,1322685,10.49690477,-1.772951e-03,0.149373,-0.124480,EXPECTED
13PR89D2,1336335,10.39234997,1336335,10.44034937,-4.608091e-03,0.148519,-0.323187,EXPECTED
13PR45,1354815,10.54130969,1354815,10.57341977,-3.041489e-03,0.147558,-0.217610,EXPECTED
13PR91D2,1366365,10.37596210,1366365,10.32161411,5.251641e-03,0.146532,0.370895,OUTLIER
13PR46,1381380,10.83011417,1381380,10.81263359,1.615376e-03,0.145739,0.119944,OUTLIER
13PR93D2,1396395,10.61880174,1396395,10.67697026,-5.462931e-03,0.144983,-0.401209,EXPECTED
13PR47,1411410,10.60638584,1411410,10.55045906,5.286886e-03,0.144126,0.388041,OUTLIER
13PR95D2,1426425,10.88040167,1426425,10.92784644,-4.351092e-03,0.143306,-0.331073,EXPECTED
13PR48,1452990,10.41000615,1452990,10.38057905,2.830812e-03,0.142481,0.206534,OUTLIER
13PR97D2,1456455,10.42302775,1456455,10.42954849,-6.254134e-04,0.141713,-0.046014,EXPECTED
13PR49,1471470,10.29100886,1471470,10.32085357,-2.895879e-03,0.140919,-0.211786,EXPECTED
13PR99D2,1492260,10.66009978,1492260,10.68518272,-2.350210e-03,0.140158,-0.178962,EXPECTED
13PR50,1514205,10.44481923,1514205,10.49442854,-4.738413e-03,0.139120,-0.356594,EXPECTED
13PR101D2,1516515,10.39160965,1516515,10.42476522,-3.185530e-03,0.138655,-0.239123,EXPECTED
17PR3,1531530,10.91105796,1531530,11.00797767,-8.843486e-03,0.137846,-0.703101,EXPECTED
13PR103D2,1546545,10.44066288,1546545,10.42249138,1.741971e-03,0.137234,0.132413,OUTLIER
13PR52,1561560,10.29958853,1561560,10.32030305,-2.009179e-03,0.136313,-0.151963,EXPECTED
13PR105D2,1576575,10.34024085,1576575,10.32022047,1.938039e-03,0.135834,0.147389,OUTLIER
13PR53,1591590,10.51716217,1591590,10.52228605,-4.870736e-04,0.135131,-0.037918,EXPECTED
13PR107D2,1606605,10.38632035,1606605,10.41823323,-3.067877e-03,0.134509,-0.237255,EXPECTED
13PR54,1621620,10.27732084,1621620,10.31994302,-4.138631e-03,0.133656,-0.318895,EXPECTED
13PR109D2,1636635,10.44534654,1636635,10.41624519,2.789947e-03,0.133172,0.218525,OUTLIER
13PR55,1651650,10.30055206,1651650,10.31970919,-1.858089e-03,0.132546,-0.144532,EXPECTED
13PR111D2,1666665,10.64675595,1666665,10.61431212,3.051950e-03,0.131944,0.245891,OUTLIER
13PR56,1681680,10.32490434,1688610,10.33659910,-1.132034e-03,0.131235,-0.089113,EXPECTED
13PR113D2,1708245,10.45712809,1708245,10.46438938,-6.941457e-04,0.130626,-0.055588,EXPECTED
13PR57,1711710,10.89142669,1711710,10.92605920,-3.174751e-03,0.130084,-0.266232,EXPECTED
13PR115D2,1726725,10.85478202,1726725,10.81040013,4.097076e-03,0.129507,0.342699,OUTLIER
13PR58,1741740,10.64565516,1741740,10.70121251,-5.205211e-03,0.128947,-0.430854,EXPECTED
13PR117D2,1763580,10.42086268,1763580,10.50338235,-7.887510e-03,0.128326,-0.643047,EXPECTED
13PR59,1771770,10.46162606,1771770,10.50005115,-3.666227e-03,0.127855,-0.300536,EXPECTED
17PR7D2,1786785,11.01732216,1786785,11.00648569,9.840688e-04,0.127338,0.085100,OUTLIER
13PR60,1806420,10.50277345,1806420,10.57051861,-6.429503e-03,0.126699,-0.534694,EXPECTED
13PR121D2,1826055,10.43231013,1826055,10.43811875,-5.566364e-04,0.126167,-0.046039,EXPECTED
13PR61,1831830,10.46981632,1831830,10.49361630,-2.270620e-03,0.125748,-0.189267,EXPECTED
13PR123D2,1846845,10.59126030,1846845,10.58312295,7.686033e-04,0.125181,0.065005,OUTLIER
13PR62,1865325,10.69260177,1865325,10.68330327,8.699983e-04,0.124717,0.074557,OUTLIER
13PR125D2,1887270,10.27779269,1876875,10.31860784,-3.963334e-03,0.124240,-0.328519,EXPECTED
13PR63,1891890,10.33963723,1891890,10.31854887,2.041648e-03,0.123543,0.170697,OUTLIER
13PR127D2,1906905,10.38043358,1906905,10.40090451,-1.970127e-03,0.123271,-0.166064,EXPECTED
13PR64,1921920,10.27390697,1921920,10.31838581,-4.319957e-03,0.122676,-0.362572,EXPECTED
13PR129D2,1936935,10.49953723,1936935,10.56983575,-6.673078e-03,0.122318,-0.574719,EXPECTED
13PR65,1951950,10.30047796,1951950,10.31827409,-1.726209e-03,0.121824,-0.146081,EXPECTED
13PR131D2,1966965,10.45006136,1966965,10.39814731,4.980203e-03,0.121342,0.427832,OUTLIER
13PR66,1981980,10.33001133,1981980,10.31811299,1.152486e-03,0.120945,0.098378,OUTLIER
13PR133D2,1996995,10.90419837,1996995,10.92462612,-1.871631e-03,0.120348,-0.169739,EXPECTED
13PR67,2012010,10.47254343,2018940,10.49157029,-1.815184e-03,0.119951,-0.158622,EXPECTED
13PR135D2,2027025,10.33487939,2040885,10.36009732,-2.437108e-03,0.119575,-0.210896,EXPECTED
17PR4,2042040,11.03638869,2042040,11.00527044,2.823587e-03,0.119204,0.261050,OUTLIER
13PR137D2,2057055,10.38421126,2057055,10.39418799,-9.602983e-04,0.118773,-0.083998,EXPECTED
