alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.25,4119251,0.05514072,4213546,0.06158995
0.25,4015034,0.0560733,4098044,0.06153149
0.25,3760034,0.04493388,3825359,0.06203128
0.25,3585139,0.05515458,3598363,0.06411802
0.25,3522661,0.05600042,3413104,0.06338237
0.25,3225718,0.05186868,3377449,0.06310812
0.25,3021439,0.04982137,3100661,0.06529239
0.25,2989993,0.05592583,2855462,0.0656808
0.25,2795564,0.05783023,2728328,0.06685982
0.25,2619418,0.05855057,2565863,0.06962945
0.25,2466883,0.06033718,2407798,0.07112773
0.25,2235424,0.05902155,2144251,0.07566502
0.25,2012053,0.06569505,1960912,0.07368072
0.25,1873217,0.06760002,1810736,0.08182041
0.25,1731848,0.06676482,1631794,0.08486269
0.25,1488233,0.07533217,1429936,0.08916886
0.25,1297876,0.07779485,1235924,0.0969913
0.25,1186441,0.08487083,1056899,0.1067227
0.25,1014437,0.1008851,873671,0.1215469
0.25,831373,0.1149742,703121,0.1411903
0.25,643012,0.1324131,510551,0.1811423
0.25,484951,0.1828797,315703,0.2610402
0.25,304489,0.2764976,247201,0.3584351
0.25,245699,0.3382661,234334,0.3900272
0.25,228097,0.3620679,224611,0.4010533
0.25,207574,0.3957953,205438,0.4287861
0.25,201904,0.3641824,193441,0.4653501
0.25,189094,0.4190702,177076,0.4938384
0.25,168227,0.4911077,165458,0.5364225
0.25,157286,0.5201498,154183,0.5973572
0.25,148279,0.597599,135313,0.6693264
0.25,133711,0.6658076,122116,0.7725841
0.25,108193,0.7127588,113882,0.8177896
0.25,93809,0.6967181,104056,0.7732909
0.25,80846,0.6424182,92516,0.7182822
0.25,66854,0.6017151,78322,0.6514064
0.25,58543,0.5243748,64934,0.6107817
0.25,40597,0.561866,51826,0.6059897
0.25,35792,0.5445228,25633,0.6380611
0.25,23344,0.6513266,14611,0.9857383
0.25,13729,0.8151649,14029,1.031148
0.25,13291,0.8956307,12151,1.133453
0.25,11959,1.113108,11314,1.244966
0.25,10124,1.171165,9748,1.371142
0.25,9419,1.353951,8506,1.663529
0.25,8137,1.720291,7232,2.264808
0.25,6997,2.27995,6046,4.566413
0.5,110442529,0.006703063,111052807,0.008278919
0.5,106101026,0.007686899,105751579,0.008874277
0.5,105392479,0.007220586,103320814,0.00865743
0.5,101621434,0.007789104,101034746,0.009132755
0.5,96281998,0.007470823,98047841,0.009111344
0.5,94942972,0.008367335,95327212,0.009347233
0.5,92977351,0.007924178,91148602,0.009549987
0.5,90020452,0.008729479,87739513,0.01013864
0.5,84806881,0.00910995,86635817,0.009801426
0.5,83573866,0.008794873,81745228,0.01033612
0.5,78822322,0.00881245,77874982,0.01055357
0.5,77547046,0.00912326,75547741,0.01058971
0.5,74198197,0.01009892,73416388,0.01151867
0.5,70943798,0.01038539,69300487,0.01194
0.5,66759878,0.009784187,67003604,0.0119172
0.5,63890804,0.01045779,63287786,0.01232356
0.5,61759091,0.01121525,59503861,0.01302798
0.5,59297873,0.01219257,57712034,0.01332998
0.5,55083529,0.01264136,53359531,0.01367513
0.5,52371376,0.01317381,50912011,0.0146831
0.5,49940141,0.01400715,47873767,0.01547875
0.5,47087281,0.01470959,44528149,0.01624367
0.5,43817623,0.01526672,41405201,0.01701756
0.5,38836108,0.01664907,38099641,0.01827087
0.5,37751653,0.01599387,36073241,0.01932819
0.5,34954384,0.018059,32354356,0.02130697
0.5,30099763,0.0205472,28929157,0.02292349
0.5,28691977,0.02300729,26617804,0.02539609
0.5,25696939,0.02350553,22916389,0.02847616
0.5,22446616,0.0281824,19708879,0.03185493
0.5,19271158,0.03014284,17438299,0.03614445
0.5,16453264,0.03751047,13598296,0.04469791
0.5,13157726,0.04351713,10730206,0.05412914
0.5,10279447,0.05476406,8377064,0.06961476
0.5,5167067,0.05232395,7376626,0.06406529
0.5,4792159,0.0476088,4765841,0.05683585
0.5,4475881,0.05238217,4638149,0.05779397
0.5,4372499,0.05204823,4354381,0.05687028
0.5,4197376,0.04855749,4208627,0.05653533
0.5,4015034,0.04963593,4034477,0.05489831
0.5,3760034,0.04842124,3822034,0.05609268
0.5,3704819,0.04971879,3591949,0.05514056
0.5,3464267,0.052294,3489916,0.05628324
0.5,3364727,0.04980367,3245252,0.05454828
0.5,3066709,0.048172,3053924,0.05451044
0.5,2936938,0.0469796,2919424,0.0526617
0.5,2683354,0.04899444,2774917,0.05423018
0.5,2653489,0.04865004,2511253,0.05431495
