FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
8933925,9699690,0.0009765625,9699674,0,-0.794867,0,0,0.000000,0,-0.804747,0,0.000000
8933925,9699690,0.00106494895768,9699674,0,-0.706039,0,0,0.000000,0,-0.715907,0,0.000000
8933925,9699690,0.00116133507324,9699674,0,-0.669116,0,0,0.000000,0,-0.677858,0,0.000000
8933925,9699690,0.00126644487759,9699674,0,-0.684786,0,0,0.000000,0,-0.694495,0,0.000000
8933925,9699690,0.001381067932,9699653,0,-0.590930,0,0,0.000000,0,-0.600126,0,0.000000
8933925,9699690,0.00150606525919,9699653,0,-0.561500,0,0,0.000000,0,-0.570791,0,0.000000
8933925,9699690,0.00164237581104,9699653,0,-0.530104,0,0,0.000000,0,-0.539479,0,0.000000
8933925,9699690,0.00179102352188,9699643,0,-0.576471,0,0,0.000000,0,-0.585826,0,0.000000
8933925,9699690,0.001953125,9699674,0,-0.462759,0,0,0.000000,0,-0.471544,0,0.000000
8933925,9699690,0.00212989791536,9699674,0,-0.423412,0,0,0.000000,0,-0.432765,0,0.000000
8933925,9699690,0.00232267014649,9699628,0,-0.406035,0,0,0.000000,0,-0.415317,0,0.000000
8933925,9699690,0.00253288975518,9699176,0,-0.360125,0,0,0.000000,0,-0.369423,0,0.000000
8933925,9699690,0.00276213586401,9699176,0,-0.373016,0,0,0.000000,0,-0.380913,0,0.000000
8933925,9699690,0.00301213051837,9697862,0,-0.271136,0,0,0.000000,0,-0.280368,0,0.000000
8933925,9699690,0.00328475162208,9696391,0,-0.232712,0,0,0.000000,0,-0.242930,0,0.000000
8933925,9699690,0.00358204704377,9695291,0,-0.167072,0,0,0.000000,0,-0.177250,0,0.000000
8933925,9699690,0.00390625,9695291,0,-0.135131,0,0,0.000000,0,-0.145272,0,0.000000
8933925,9699690,0.00425979583072,9685531,0,-0.115793,0,0,0.000000,0,-0.124293,0,0.000000
8933925,9699690,0.00464534029298,9685531,0,-0.111862,0,0,0.000000,0,-0.121575,0,0.000000
8933925,9699690,0.00506577951036,9695341,0,-0.090535,9241026,9698503,0.055520,0,-0.100198,9698503,0.046622
8933925,9699690,0.00552427172802,9537376,0,-0.037756,8933925,9685531,0.006761,0,-0.047357,9695341,0.005989
8933925,9699690,0.00602426103675,9472598,0,-0.044358,8933925,9564004,0.000684,0,-0.053890,9691543,0.010027
8933925,9699690,0.00656950324417,9159812,9417181,0.013113,8933925,9472598,0.001662,0,-0.007797,9491026,0.021600
8933925,9699690,0.00716409408754,9485999,0,-0.021985,8933925,9489083,0.000094,0,-0.032397,9541124,0.047333
8933925,9699690,0.0078125,9057157,9417181,0.021194,8933925,9159812,0.011142,9417181,0.021194,9152456,0.002136
8933925,9699690,0.00851959166145,9152456,9338827,0.034245,8933925,9338827,0.034245,9338827,0.034245,9338827,0.024026
