START,n_geom,C_avg,Cpred_avg,Lambda_avg
(11#)30,69875,4.013554,4.036023,-5.582551e-03
(11#)61/2,71030,4.017318,4.035779,-4.584811e-03
(11#)31,72185,4.013949,4.035863,-5.444692e-03
(11#)63/2,73340,4.017545,4.035600,-4.483984e-03
(11#)32,74495,4.011600,4.035642,-5.975148e-03
(13#)5/2,75650,4.009473,4.035410,-6.448212e-03
(11#)33,76805,4.011181,4.035770,-6.111400e-03
(11#)67/2,77960,4.011397,4.035033,-5.874844e-03
(11#)34,79115,4.010841,4.035663,-6.169661e-03
(11#)69/2,80270,4.009339,4.035930,-6.610403e-03
(11#)35,81425,4.023757,4.035079,-2.809784e-03
(11#)71/2,82580,4.022988,4.035142,-3.016726e-03
(11#)36,83735,4.018975,4.035037,-3.988698e-03
(11#)73/2,84890,4.010615,4.035505,-6.186752e-03
(11#)37,86045,4.012185,4.035446,-5.780798e-03
(11#)75/2,87200,4.016880,4.034634,-4.410194e-03
(11#)38,88355,4.017290,4.035525,-4.528999e-03
(11#)77/2,89510,4.013390,4.034308,-5.198497e-03
(13#)3,90665,4.019602,4.035561,-3.962519e-03
(11#)79/2,91820,4.027853,4.035247,-1.834127e-03
(11#)40,92975,4.027672,4.034578,-1.713225e-03
(11#)81/2,94130,4.033261,4.034928,-4.132471e-04
(11#)41,95285,4.031047,4.034734,-9.143353e-04
(11#)83/2,96440,4.023644,4.035466,-2.933831e-03
(11#)42,97595,4.022244,4.033881,-2.889039e-03
(11#)85/2,98750,4.019603,4.034576,-3.718086e-03
(11#)43,99905,4.024129,4.034623,-2.604224e-03
(11#)87/2,101060,4.027807,4.034968,-1.776422e-03
(11#)44,102215,4.036172,4.034648,3.777287e-04
(11#)89/2,103370,4.031097,4.034703,-8.941172e-04
(11#)45,104525,4.026614,4.033949,-1.820000e-03
(13#)7/2,105680,4.026356,4.034486,-2.017271e-03
(11#)46,106835,4.024832,4.034637,-2.433065e-03
(11#)93/2,107990,4.023421,4.034516,-2.753746e-03
(11#)47,109145,4.024285,4.034399,-2.510128e-03
(11#)95/2,110300,4.018552,4.034581,-3.980863e-03
(11#)48,111456,4.018080,4.034015,-3.957977e-03
(11#)97/2,112611,4.008850,4.034541,-6.388150e-03
(11#)49,113766,4.007609,4.034206,-6.614867e-03
(11#)99/2,114921,4.008934,4.034086,-6.254406e-03
(11#)50,116076,4.006627,4.034341,-6.893168e-03
(11#)101/2,117231,4.001487,4.033814,-8.046157e-03
(11#)51,118386,4.004457,4.034577,-7.493531e-03
(11#)103/2,119541,4.004474,4.033521,-7.227319e-03
(13#)4,120696,4.012186,4.034111,-5.449742e-03
(11#)105/2,121851,4.010717,4.034304,-5.863646e-03
(11#)53,123006,4.013154,4.033959,-5.170759e-03
(11#)107/2,124161,4.019512,4.033839,-3.557931e-03
(11#)54,125316,4.024609,4.034170,-2.373055e-03
(11#)109/2,126471,4.024588,4.033847,-2.297882e-03
(11#)55,127626,4.016761,4.033557,-4.172772e-03
(11#)111/2,128781,4.025668,4.033823,-2.023776e-03
(11#)56,129936,4.027098,4.034218,-1.766380e-03
(11#)113/2,131091,4.022806,4.033608,-2.681548e-03
(11#)57,132246,4.023545,4.033795,-2.544288e-03
(11#)115/2,133401,4.024300,4.034025,-2.413711e-03
(11#)58,134556,4.021612,4.033125,-2.858748e-03
(13#)9/2,135711,4.017535,4.034142,-4.125147e-03
(11#)59,136866,4.015958,4.033056,-4.248493e-03
(11#)119/2,138021,4.020978,4.034019,-3.237997e-03
(11#)60,139176,4.029398,4.033958,-1.131062e-03
(11#)121/2,140331,4.036050,4.033478,6.375523e-04
(11#)61,141486,4.031334,4.033139,-4.476471e-04
(11#)123/2,142641,4.027764,4.033545,-1.434348e-03
(11#)62,143796,4.023193,4.033577,-2.577780e-03
(11#)125/2,144951,4.017469,4.033909,-4.083684e-03
(11#)63,146106,4.018640,4.033360,-3.656041e-03
(11#)127/2,147261,4.024243,4.033382,-2.268415e-03
(11#)64,148416,4.024348,4.033701,-2.321547e-03
(11#)129/2,149571,4.023152,4.032684,-2.366457e-03
(13#)5,150726,4.026363,4.033599,-1.795586e-03
(11#)131/2,151881,4.021994,4.033478,-2.851102e-03
(11#)66,153036,4.028740,4.033046,-1.068221e-03
(11#)133/2,154191,4.034701,4.033442,3.120552e-04
(11#)67,155346,4.026774,4.033459,-1.658833e-03
(11#)135/2,156501,4.022407,4.033258,-2.693912e-03
(11#)68,157656,4.021694,4.032887,-2.779224e-03
(11#)137/2,158811,4.016326,4.033097,-4.167018e-03
(11#)69,159966,4.018280,4.033414,-3.759369e-03
(11#)139/2,161121,4.019692,4.033168,-3.346712e-03
(11#)70,162276,4.017758,4.033457,-3.899710e-03
(11#)141/2,163431,4.019354,4.033020,-3.394402e-03
(11#)71,164586,4.016191,4.032493,-4.050719e-03
(13#)11/2,165741,4.022623,4.033499,-2.700146e-03
(11#)72,166896,4.022411,4.032958,-2.618445e-03
(11#)145/2,168051,4.024999,4.032988,-1.982823e-03
(11#)73,169206,4.022035,4.033350,-2.809391e-03
(11#)147/2,170361,4.024957,4.032970,-1.988751e-03
(11#)74,171516,4.023541,4.033170,-2.390312e-03
(11#)149/2,172671,4.022166,4.032789,-2.637728e-03
(11#)75,173826,4.020945,4.032522,-2.875220e-03
(11#)151/2,174981,4.018592,4.032999,-3.578524e-03
(11#)76,176136,4.015699,4.033102,-4.324417e-03
(11#)153/2,177291,4.022440,4.032669,-2.539597e-03
(11#)77,178446,4.028049,4.032931,-1.211252e-03
(11#)155/2,179601,4.028028,4.032456,-1.098557e-03
(13#)6,180756,4.026469,4.033084,-1.641599e-03
(11#)157/2,181911,4.027196,4.032798,-1.390267e-03
(11#)79,183066,4.023990,4.032773,-2.180351e-03
(11#)159/2,184221,4.028325,4.033163,-1.200441e-03
(11#)80,185376,4.023577,4.032711,-2.267667e-03
(11#)161/2,186531,4.016996,4.032729,-3.908933e-03
(11#)81,187686,4.022741,4.032469,-2.415500e-03
(11#)163/2,188841,4.024257,4.032832,-2.128683e-03
(11#)82,189996,4.023997,4.032598,-2.135086e-03
(11#)165/2,191151,4.017656,4.032656,-3.726644e-03
(11#)83,192306,4.012280,4.032775,-5.095007e-03
(11#)167/2,193461,4.015177,4.032860,-4.394362e-03
(11#)84,194616,4.016524,4.031704,-3.772341e-03
(13#)13/2,195771,4.014185,4.032519,-4.556993e-03
(11#)85,196926,4.014717,4.032984,-4.539645e-03
(11#)171/2,198081,4.013609,4.032817,-4.774301e-03
(11#)86,199236,4.008516,4.032433,-5.948886e-03
(11#)173/2,200391,4.008258,4.032188,-5.952425e-03
(11#)87,201546,4.010611,4.032963,-5.557758e-03
(11#)175/2,202701,4.013349,4.032245,-4.697011e-03
(11#)88,203856,4.014284,4.032366,-4.494170e-03
(11#)177/2,205011,4.012588,4.032685,-4.995936e-03
(11#)89,206166,4.013633,4.032616,-4.718334e-03
(11#)179/2,207321,4.014391,4.032190,-4.423860e-03
(11#)90,208476,4.013153,4.032237,-4.744051e-03
(11#)181/2,209631,4.015080,4.032096,-4.229051e-03
(13#)7,210786,4.016649,4.032762,-4.003617e-03
(11#)183/2,211941,4.018067,4.032401,-3.561078e-03
(11#)92,213096,4.023933,4.032380,-2.097153e-03
(11#)185/2,214251,4.023164,4.032118,-2.223162e-03
(11#)93,215406,4.028561,4.032288,-9.245677e-04
(11#)187/2,216561,4.025375,4.032293,-1.716952e-03
(11#)94,217716,4.028236,4.032436,-1.042123e-03
(11#)189/2,218871,4.029538,4.032034,-6.192529e-04
(11#)95,220026,4.028400,4.032605,-1.043227e-03
(11#)191/2,221181,4.032678,4.031995,1.693723e-04
(11#)96,222336,4.028821,4.032270,-8.555964e-04
(11#)193/2,223491,4.029912,4.032475,-6.356669e-04
(11#)97,224646,4.029917,4.031750,-4.546846e-04
(13#)15/2,225801,4.033492,4.032181,3.251290e-04
(11#)98,226956,4.028911,4.032360,-8.557515e-04
(11#)197/2,228111,4.029162,4.032223,-7.592316e-04
(11#)99,229266,4.029957,4.032232,-5.644353e-04
(11#)199/2,230421,4.030768,4.032106,-3.319856e-04
(11#)100,231576,4.031054,4.031893,-2.080668e-04
(11#)201/2,232731,4.030269,4.032039,-4.392668e-04
(11#)101,233886,4.032269,4.032004,6.579142e-05
(11#)203/2,235041,4.033860,4.031903,4.853284e-04
(11#)102,236196,4.033353,4.032039,3.259534e-04
(11#)205/2,237351,4.036423,4.032405,9.961009e-04
(11#)103,238506,4.033324,4.031828,3.711861e-04
(11#)207/2,239661,4.034302,4.031679,6.505594e-04
(13#)8,240816,4.027116,4.032064,-1.228091e-03
(11#)209/2,241971,4.027936,4.032554,-1.146049e-03
(11#)105,243126,4.026508,4.031629,-1.271098e-03
(11#)211/2,244281,4.028880,4.032135,-8.076221e-04
(11#)106,245436,4.030160,4.032336,-5.399775e-04
(11#)213/2,246591,4.023919,4.031546,-1.893763e-03
(11#)107,247746,4.019882,4.031645,-2.921988e-03
(11#)215/2,248901,4.018629,4.031787,-3.268802e-03
(11#)108,250056,4.020482,4.032044,-2.871635e-03
(11#)217/2,251211,4.022307,4.032464,-2.521962e-03
(11#)109,252366,4.020126,4.031113,-2.729431e-03
(11#)219/2,253521,4.021293,4.032259,-2.723205e-03
(11#)110,254676,4.020023,4.031254,-2.789854e-03
(17#)/2,262655,4.021829,4.031737,-2.460508e-03
(13#)9,277676,4.015871,4.031589,-3.906111e-03
(13#)19/2,292696,4.024227,4.031488,-1.802655e-03
(13#)10,307715,4.016165,4.031296,-3.760231e-03
(13#)21/2,322735,4.021814,4.031208,-2.333149e-03
(13#)11,337754,4.026793,4.031052,-1.056984e-03
(13#)23/2,352772,4.029882,4.030954,-2.658920e-04
(13#)12,367790,4.023750,4.030833,-1.758918e-03
(13#)25/2,382808,4.021013,4.030730,-2.413593e-03
(13#)13,397826,4.025903,4.030661,-1.181009e-03
(13#)27/2,412844,4.028104,4.030544,-6.056001e-04
(13#)14,427861,4.019928,4.030419,-2.606551e-03
(13#)29/2,442878,4.020104,4.030382,-2.553392e-03
(13#)15,457895,4.019759,4.030293,-2.616934e-03
(13#)31/2,472912,4.023432,4.030182,-1.676168e-03
(13#)16,487929,4.024909,4.030130,-1.296475e-03
(13#)33/2,502946,4.018886,4.030027,-2.768277e-03
(17#),517963,4.023058,4.029992,-1.722099e-03
(13#)35/2,532979,4.025258,4.029879,-1.147418e-03
(13#)18,547996,4.024553,4.029850,-1.315255e-03
(13#)37/2,563012,4.024540,4.029753,-1.294440e-03
(13#)19,578028,4.025788,4.029727,-9.779884e-04
(13#)39/2,593044,4.030078,4.029645,1.073531e-04
(13#)20,608061,4.028766,4.029574,-2.004591e-04
(13#)41/2,623077,4.029579,4.029515,1.573800e-05
(13#)21,638093,4.023799,4.029484,-1.411893e-03
(13#)43/2,653109,4.020593,4.029409,-2.190420e-03
(13#)22,668125,4.018334,4.029340,-2.735098e-03
(13#)45/2,683141,4.022226,4.029284,-1.753236e-03
(13#)23,698157,4.020029,4.029285,-2.299802e-03
(13#)47/2,713172,4.015841,4.029203,-3.321982e-03
(13#)24,728188,4.018742,4.029154,-2.587669e-03
(13#)49/2,743204,4.023585,4.029103,-1.370313e-03
(13#)25,758220,4.023248,4.029051,-1.441318e-03
(17#)3/2,773236,4.024490,4.029018,-1.124375e-03
(13#)26,788251,4.027030,4.028950,-4.766481e-04
(13#)53/2,803267,4.027693,4.028932,-3.076772e-04
(13#)27,818283,4.027196,4.028896,-4.219220e-04
(13#)55/2,833298,4.025062,4.028863,-9.439546e-04
(13#)28,848314,4.026855,4.028775,-4.767203e-04
(13#)57/2,863329,4.025773,4.028752,-7.397151e-04
(13#)29,878345,4.023344,4.028712,-1.333372e-03
(13#)59/2,893360,4.022435,4.028729,-1.563406e-03
(13#)30,908376,4.022216,4.028630,-1.593275e-03
(13#)61/2,923391,4.025072,4.028623,-8.818340e-04
(13#)31,938407,4.026097,4.028549,-6.088727e-04
(13#)63/2,953422,4.022507,4.028530,-1.496134e-03
(13#)32,968438,4.024792,4.028530,-9.284572e-04
(13#)65/2,983453,4.025200,4.028468,-8.115017e-04
(13#)33,998469,4.025667,4.028418,-6.831784e-04
(13#)67/2,1013484,4.027719,4.028380,-1.640576e-04
(17#)2,1028500,4.024783,4.028398,-8.977531e-04
(13#)69/2,1043515,4.023623,4.028330,-1.169190e-03
(13#)35,1058530,4.020838,4.028308,-1.856156e-03
(13#)71/2,1073546,4.021203,4.028262,-1.753822e-03
(13#)36,1088561,4.022840,4.028253,-1.344506e-03
(13#)73/2,1103576,4.022307,4.028231,-1.471786e-03
(13#)37,1118592,4.023773,4.028143,-1.085309e-03
(13#)75/2,1133607,4.024538,4.028163,-9.003778e-04
(13#)38,1148622,4.022717,4.028145,-1.348411e-03
(13#)77/2,1163638,4.021827,4.028108,-1.560352e-03
(13#)39,1178653,4.019398,4.028056,-2.151814e-03
(13#)79/2,1193668,4.020169,4.028043,-1.956679e-03
(13#)40,1208684,4.020610,4.028019,-1.841209e-03
(13#)81/2,1223699,4.021088,4.028002,-1.717899e-03
(13#)41,1238714,4.021250,4.027949,-1.664592e-03
(13#)83/2,1253730,4.023800,4.027952,-1.031266e-03
(13#)42,1268745,4.024418,4.027870,-8.574863e-04
(17#)5/2,1283760,4.027075,4.027909,-2.070127e-04
(13#)43,1298775,4.027418,4.027835,-1.034771e-04
(13#)87/2,1313791,4.025451,4.027884,-6.040923e-04
(13#)44,1328806,4.024633,4.027798,-7.862190e-04
(13#)89/2,1343821,4.027267,4.027784,-1.282711e-04
(13#)45,1358836,4.027589,4.027765,-4.374382e-05
(13#)91/2,1373851,4.026277,4.027723,-3.592640e-04
(13#)46,1388867,4.025719,4.027737,-5.009998e-04
(13#)93/2,1403882,4.025713,4.027702,-4.938960e-04
(13#)47,1418897,4.024658,4.027651,-7.432773e-04
(13#)95/2,1433912,4.026031,4.027678,-4.088315e-04
(13#)48,1448928,4.026228,4.027624,-3.467501e-04
(13#)97/2,1463943,4.025331,4.027626,-5.698620e-04
(13#)49,1478958,4.024003,4.027583,-8.893419e-04
(13#)99/2,1493973,4.025517,4.027572,-5.103252e-04
(13#)50,1508988,4.026623,4.027512,-2.206295e-04
(13#)101/2,1524004,4.027037,4.027516,-1.190234e-04
(17#)3,1539019,4.025439,4.027541,-5.220442e-04
(13#)103/2,1554034,4.023726,4.027462,-9.279429e-04
(13#)52,1569049,4.022457,4.027460,-1.243008e-03
(13#)105/2,1584064,4.022412,4.027422,-1.244807e-03
(13#)53,1599079,4.022262,4.027476,-1.295633e-03
(13#)107/2,1614095,4.021919,4.027371,-1.354793e-03
(13#)54,1629110,4.021606,4.027386,-1.436224e-03
(13#)109/2,1644125,4.021984,4.027377,-1.339990e-03
(13#)55,1659140,4.020193,4.027353,-1.779548e-03
(13#)111/2,1674155,4.020784,4.027326,-1.625730e-03
(13#)56,1689170,4.022044,4.027306,-1.307495e-03
(13#)113/2,1704185,4.021413,4.027272,-1.456003e-03
(13#)57,1719201,4.022880,4.027297,-1.097273e-03
(13#)115/2,1734216,4.022429,4.027254,-1.198907e-03
(13#)58,1749231,4.022083,4.027242,-1.281836e-03
(13#)117/2,1764246,4.022254,4.027208,-1.231036e-03
(13#)59,1779261,4.022744,4.027210,-1.109592e-03
(17#)7/2,1794276,4.022617,4.027222,-1.144122e-03
(13#)60,1809291,4.024345,4.027112,-6.873516e-04
(13#)121/2,1824307,4.022330,4.027168,-1.202101e-03
(13#)61,1839322,4.022317,4.027143,-1.199085e-03
(13#)123/2,1854337,4.021401,4.027145,-1.427497e-03
(13#)62,1869352,4.022001,4.027092,-1.264919e-03
(13#)125/2,1884367,4.024508,4.027088,-6.410012e-04
(13#)63,1899382,4.026083,4.027087,-2.493696e-04
(13#)127/2,1914397,4.025543,4.027028,-3.687605e-04
(13#)64,1929412,4.024467,4.027052,-6.420351e-04
(13#)129/2,1944428,4.024135,4.027038,-7.210828e-04
(13#)65,1959443,4.024194,4.026992,-6.949729e-04
(13#)131/2,1974458,4.024383,4.027017,-6.543385e-04
(13#)66,1989473,4.024762,4.026955,-5.445182e-04
(13#)133/2,2004488,4.025119,4.026968,-4.592611e-04
(13#)67,2019503,4.023133,4.026947,-9.475395e-04
(13#)135/2,2034518,4.022199,4.026932,-1.176034e-03
(17#)4,2049533,4.021445,4.026947,-1.367140e-03
(13#)137/2,2064548,4.022897,4.026876,-9.885997e-04
(13#)69,2079563,4.023464,4.026906,-8.551635e-04
(13#)139/2,2094579,4.023311,4.026872,-8.846343e-04
(13#)70,2109594,4.024419,4.026877,-6.105978e-04
(13#)141/2,2124609,4.025513,4.026857,-3.340055e-04
(13#)71,2139624,4.027592,4.026817,1.923881e-04
(13#)143/2,2154639,4.028288,4.026828,3.623888e-04
(13#)72,2169654,4.027753,4.026799,2.367950e-04
(13#)145/2,2184669,4.028329,4.026785,3.835427e-04
(13#)73,2199684,4.027407,4.026797,1.513985e-04
(13#)147/2,2214699,4.026677,4.026733,-1.367744e-05
(13#)74,2229714,4.025444,4.026786,-3.332935e-04
(13#)149/2,2244729,4.024592,4.026727,-5.302085e-04
(13#)75,2259745,4.025546,4.026725,-2.928118e-04
(13#)151/2,2274760,4.025979,4.026710,-1.816926e-04
(13#)76,2289775,4.027400,4.026711,1.710416e-04
(17#)9/2,2304790,4.027674,4.026688,2.447956e-04
(13#)77,2319805,4.025037,4.026657,-4.022585e-04
(13#)155/2,2334820,4.022541,4.026693,-1.031566e-03
(13#)78,2349835,4.021785,4.026644,-1.207607e-03
