FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
7912905,8933925,0.0009765625,8933921,0,-0.884651,0,0,0.000000,0,-0.897128,0,0.000000
7912905,8933925,0.00106494895768,8933849,0,-0.721434,0,0,0.000000,0,-0.733898,0,0.000000
7912905,8933925,0.00116133507324,8933888,0,-0.743595,0,0,0.000000,0,-0.756046,0,0.000000
7912905,8933925,0.00126644487759,8933849,0,-0.680797,0,0,0.000000,0,-0.693234,0,0.000000
7912905,8933925,0.001381067932,8933849,0,-0.592945,0,0,0.000000,0,-0.605971,0,0.000000
7912905,8933925,0.00150606525919,8933849,0,-0.567770,0,0,0.000000,0,-0.580754,0,0.000000
7912905,8933925,0.00164237581104,8933732,0,-0.564408,0,0,0.000000,0,-0.577398,0,0.000000
7912905,8933925,0.00179102352188,8933732,0,-0.537419,0,0,0.000000,0,-0.550389,0,0.000000
7912905,8933925,0.001953125,8933732,0,-0.555698,0,0,0.000000,0,-0.568645,0,0.000000
7912905,8933925,0.00212989791536,8933732,0,-0.555061,0,0,0.000000,0,-0.567984,0,0.000000
7912905,8933925,0.00232267014649,8933732,0,-0.373458,0,0,0.000000,0,-0.384618,0,0.000000
7912905,8933925,0.00253288975518,8933732,0,-0.362283,0,0,0.000000,0,-0.373414,0,0.000000
7912905,8933925,0.00276213586401,8933732,0,-0.281937,0,0,0.000000,0,-0.292865,0,0.000000
7912905,8933925,0.00301213051837,8933047,0,-0.262602,0,0,0.000000,0,-0.275618,0,0.000000
7912905,8933925,0.00328475162208,8933047,0,-0.216651,0,0,0.000000,0,-0.228812,0,0.000000
7912905,8933925,0.00358204704377,8933047,0,-0.178388,0,0,0.000000,0,-0.190975,0,0.000000
7912905,8933925,0.00390625,8927032,0,-0.198722,0,0,0.000000,0,-0.210446,0,0.000000
7912905,8933925,0.00425979583072,8927032,0,-0.130741,0,0,0.000000,0,-0.142417,0,0.000000
7912905,8933925,0.00464534029298,8927032,0,-0.150769,0,0,0.000000,0,-0.162230,0,0.000000
7912905,8933925,0.00506577951036,8927032,0,-0.090083,0,0,0.000000,0,-0.101750,0,0.000000
7912905,8933925,0.00552427172802,8927032,0,-0.098930,8369792,8930692,0.076238,0,-0.110271,8930473,0.066469
7912905,8933925,0.00602426103675,8927032,0,-0.090323,7912905,8932778,0.097307,0,-0.101596,8932778,0.087631
7912905,8933925,0.00656950324417,8843039,0,-0.000521,7912905,8927032,0.005100,0,-0.012880,8928562,0.073603
7912905,8933925,0.00716409408754,8426741,8843039,0.003953,7912905,8843039,0.003953,0,-0.008325,8928562,0.053399
7912905,8933925,0.0078125,8822516,0,-0.003015,7912905,8895776,0.031287,0,-0.015104,8872151,0.025902
7912905,8933925,0.00851959166145,8400206,8593349,0.008549,7912905,8593349,0.008549,8913893,0.045396,8913893,0.035482
7912905,8933925,0.00929068058596,7912904,8055958,0.039762,7912905,8391736,0.025681,8055958,0.039762,8391736,0.013480
7912905,8933925,0.0101315590207,7912904,7960807,0.057526,7912905,8391736,0.051481,7960807,0.057526,7960807,0.044706
7912905,8933925,0.011048543456,7912904,8053436,0.078834,7912905,8053436,0.078834,8053436,0.078834,7948882,0.074210
7912905,8933925,0.0120485220735,7912904,8053436,0.057853,7912905,8053436,0.057853,8053436,0.057853,8053436,0.044625
7912905,8933925,0.0131390064883,7912904,8053436,0.058246,7912905,8053436,0.058246,8053436,0.058246,8053436,0.045168
7912905,8933925,0.0143281881751,7912904,8053436,0.052664,7912905,8053436,0.052664,8053436,0.052664,8053436,0.038982
7912905,8933925,0.015625,7912904,8053436,0.060077,7912905,8053436,0.060077,8053436,0.060077,8053436,0.046572
7912905,8933925,0.0170391833229,7912904,8053436,0.117951,7912905,8053436,0.117951,8053436,0.117951,8053436,0.103874
7912905,8933925,0.0185813611719,7912904,8053436,0.170408,7912905,8053436,0.170408,8053436,0.170408,7914091,0.161820
7912905,8933925,0.0202631180414,7912904,7987234,0.183531,7912905,7987234,0.183531,7987234,0.183531,7914091,0.183505
7912905,8933925,0.0220970869121,7912904,7914091,0.178793,7912905,7914091,0.178793,7914091,0.178793,7914091,0.165219
7912905,8933925,0.024097044147,7912904,7914091,0.170759,7912905,7914091,0.170759,7914091,0.170759,7914091,0.157455
7912905,8933925,0.0262780129767,7912904,8092477,0.200430,7912905,8092477,0.200430,8092477,0.200430,8070133,0.200320
7912905,8933925,0.0286563763501,7912904,8070133,0.237693,7912905,8218597,0.208368,8070133,0.237693,8218597,0.195340
7912905,8933925,0.03125,7912904,8152117,0.246298,7912905,8218597,0.237814,8152117,0.246298,8086072,0.234981
7912905,8933925,0.0340783666458,7912904,8019481,0.250746,7912905,8019481,0.250746,8019481,0.250746,7959031,0.249140
7912905,8933925,0.0371627223438,7912904,8152117,0.250358,7912905,8152117,0.250358,8152117,0.250358,8152117,0.237765
7912905,8933925,0.0405262360828,7912904,7959031,0.263807,7912905,7959031,0.263807,7959031,0.263807,7959031,0.251183
7912905,8933925,0.0441941738242,7912904,7959031,0.282823,7912905,8218597,0.276421,7959031,0.282823,7959031,0.269926
7912905,8933925,0.048194088294,7912904,7959031,0.259587,7912905,7959031,0.259587,7959031,0.259587,7959031,0.246461
7912905,8933925,0.0525560259534,7912904,7959031,0.280567,7912905,7959031,0.280567,7959031,0.280567,7959031,0.268012
7912905,8933925,0.0573127527003,7912904,8111228,0.311421,7912905,8733433,0.300181,8111228,0.311421,8111228,0.298619
7912905,8933925,0.0625,7912904,8111228,0.319507,7912905,8733433,0.315938,8111228,0.319507,7959031,0.315581
7912905,8933925,0.0681567332916,7912904,7959037,0.337127,7912905,8499787,0.313849,7959037,0.337127,8499787,0.302564
7912905,8933925,0.0743254446877,7912904,7957688,0.330290,7912905,8499787,0.324571,7957688,0.330290,7957688,0.317501
7912905,8933925,0.0810524721657,7912904,7979522,0.345658,7912905,8226682,0.332440,7979522,0.345658,8226682,0.319833
7912905,8933925,0.0883883476483,7912904,7957688,0.345182,7912905,8480168,0.345077,7957688,0.345182,7957688,0.332691
7912905,8933925,0.096388176588,7912904,8105099,0.353590,7912905,8458732,0.352649,8105099,0.353590,7957688,0.345151
7912905,8933925,0.105112051907,7912904,8020553,0.342064,7912905,8020553,0.342064,8020553,0.342064,8020553,0.330134
7912905,8933925,0.114625505401,7912904,7957688,0.350724,7912905,7957688,0.350724,7957688,0.350724,7957688,0.337821
7912905,8933925,0.125,7912904,8020553,0.357862,7912905,8020553,0.357862,8020553,0.357862,7957688,0.351180
7912905,8933925,0.136313466583,7912904,7957688,0.368627,7912905,8394689,0.364078,7957688,0.368627,7957688,0.356904
7912905,8933925,0.148650889375,7912904,8020553,0.382040,7912905,8739824,0.378853,8020553,0.382040,8020553,0.371766
7912905,8933925,0.162104944331,7912904,8020553,0.388227,7912905,8739824,0.381717,8020553,0.388227,8020553,0.377396
7912905,8933925,0.176776695297,7912904,8080271,0.401379,7912905,8182184,0.384197,8080271,0.401379,8182184,0.373140
7912905,8933925,0.192776353176,7912904,7928246,0.409270,7912905,8336738,0.388116,7928246,0.409270,8182184,0.385075
7912905,8933925,0.210224103813,7912904,8059588,0.404162,7912905,8336738,0.397666,8059588,0.404162,8059588,0.393006
7912905,8933925,0.229251010801,7912904,8131769,0.412621,7912905,8336738,0.401395,8131769,0.412621,8182184,0.393668
7912905,8933925,0.25,7912904,8059588,0.421994,7912905,8336738,0.410278,8059588,0.421994,8336738,0.400598
7912905,8933925,0.272626933166,7912904,7936436,0.426112,7912905,8377064,0.424429,7936436,0.426112,7936436,0.417125
7912905,8933925,0.297301778751,7912904,7932076,0.425747,7912905,7932076,0.425747,7932076,0.425747,7932076,0.416483
7912905,8933925,0.324209888663,7912904,7932076,0.435759,7912905,7932076,0.435759,7932076,0.435759,7932076,0.426567
7912905,8933925,0.353553390593,7912904,7960241,0.442935,7912905,7960241,0.442935,7960241,0.442935,7932076,0.437102
7912905,8933925,0.385552706352,7912904,7960241,0.453297,7912905,7960241,0.453297,7960241,0.453297,7932076,0.446568
7912905,8933925,0.420448207627,7912904,7932076,0.464172,7912905,8377064,0.462790,7932076,0.464172,7914586,0.462776
7912905,8933925,0.458502021602,7912904,7984954,0.471682,7912905,8377064,0.467792,7984954,0.471682,7984954,0.462134
7912905,8933925,0.5,7912904,8143934,0.473219,7912905,8143934,0.473219,8143934,0.473219,8143934,0.464023
7912905,8933925,0.545253866333,7912904,8149597,0.487197,7912905,8149597,0.487197,8149597,0.487197,7960241,0.481603
7912905,8933925,0.594603557501,7912904,8130391,0.496225,7912905,8827549,0.494081,8130391,0.496225,8130391,0.485579
7912905,8933925,0.648419777326,7912904,8114044,0.511081,7912905,8827549,0.509897,8114044,0.511081,7915816,0.507474
7912905,8933925,0.707106781187,7912904,7978318,0.524930,7912905,8424496,0.524569,7978318,0.524930,7921691,0.517144
7912905,8933925,0.771105412704,7912904,8130391,0.536592,7912905,8130391,0.536592,8130391,0.536592,7926736,0.534482
7912905,8933925,0.840896415254,7912904,8114044,0.554519,7912905,8114044,0.554519,8114044,0.554519,7926736,0.552739
7912905,8933925,0.917004043205,7912904,8075776,0.584129,7912905,8787274,0.581719,8075776,0.584129,7966429,0.576484
7912905,8933925,1,7912904,7966429,0.635311,7912905,8889394,0.634381,7966429,0.635311,7914976,0.627772
