START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
(11#)191/2,221332,2.526687,221747,2.190630,1.427198e-01,0.024647,1.363480e+01
(11#)96,222634,2.538822,222913,2.192338,1.467316e-01,0.024532,1.412376e+01
(11#)193/2,223469,2.547178,224069,2.193977,1.492702e-01,0.024433,1.445590e+01
(11#)97,225002,2.551522,225223,2.195745,1.501686e-01,0.024328,1.462418e+01
(13#)15/2,225892,2.548480,226379,2.197502,1.481758e-01,0.024223,1.448945e+01
(11#)98,227251,2.549104,227533,2.199240,1.476301e-01,0.024120,1.450514e+01
(11#)197/2,228097,2.525164,228677,2.200728,1.375178e-01,0.024017,1.350860e+01
(11#)99,229234,2.519971,229841,2.202459,1.346729e-01,0.023915,1.327669e+01
(11#)199/2,230848,2.518411,230999,2.204126,1.332971e-01,0.023815,1.319693e+01
(11#)100,231643,2.524351,232153,2.205800,1.348937e-01,0.023715,1.343247e+01
(11#)201/2,232189,2.532524,233297,2.207484,1.373630e-01,0.023615,1.376413e+01
(11#)101,233978,2.534564,234463,2.208891,1.375311e-01,0.023518,1.384782e+01
(11#)203/2,235028,2.506846,235607,2.210504,1.258048e-01,0.024676,1.200932e+01
(11#)102,236092,2.538865,236773,2.212119,1.377663e-01,0.024575,1.329587e+01
(11#)205/2,237883,2.566648,237929,2.213724,1.479246e-01,0.024474,1.442036e+01
(11#)103,238892,2.539570,239081,2.215324,1.365961e-01,0.024374,1.330295e+01
(11#)207/2,239857,2.497741,240209,2.216725,1.193558e-01,0.024272,1.157779e+01
(13#)8,241393,2.514952,241393,2.218223,1.255473e-01,0.024178,1.227269e+01
(11#)209/2,242119,2.534017,242533,2.219792,1.323923e-01,0.024079,1.304975e+01
(11#)105,243043,2.536059,243703,2.221285,1.325254e-01,0.023984,1.312433e+01
(11#)211/2,243736,2.522425,244859,2.222804,1.264513e-01,0.023889,1.254222e+01
(11#)106,245587,2.544113,246011,2.224307,1.343367e-01,0.023795,1.344005e+01
(11#)213/2,246518,2.561050,247141,2.225576,1.404016e-01,0.023701,1.415442e+01
(11#)107,247868,2.534405,248323,2.227071,1.292716e-01,0.023607,1.301877e+01
(11#)215/2,248867,2.548208,249463,2.228555,1.340370e-01,0.023514,1.359416e+01
(11#)108,249512,2.527815,250619,2.229996,1.253555e-01,0.023423,1.271481e+01
(11#)217/2,251081,2.534266,251789,2.231424,1.272641e-01,0.023333,1.297913e+01
(11#)109,252071,2.523456,252937,2.232842,1.223542e-01,0.023244,1.250275e+01
(11#)219/2,253741,2.514393,254083,2.234134,1.181777e-01,0.023150,1.210622e+01
(11#)110,255214,2.528919,255253,2.235458,1.233458e-01,0.023066,1.272267e+01
(17#)/2,259801,2.503359,270269,2.236842,1.125684e-01,0.022979,1.159829e+01
(13#)9,272794,2.510783,285283,2.253687,1.080271e-01,0.021893,1.174330e+01
(13#)19/2,285424,2.505523,300299,2.268736,9.927465e-02,0.022050,1.073864e+01
(13#)10,303904,2.513081,315313,2.282532,9.622414e-02,0.021118,1.091718e+01
(13#)21/2,324223,2.512902,330329,2.295267,9.058908e-02,0.020269,1.073733e+01
(13#)11,340261,2.521429,345329,2.306870,8.893418e-02,0.019491,1.100811e+01
(13#)23/2,354971,2.521369,360337,2.317548,8.429228e-02,0.019780,1.030440e+01
(13#)12,366794,2.499164,375373,2.327372,7.121654e-02,0.019083,9.002358e+00
(13#)25/2,386068,2.523716,390389,2.336613,7.702997e-02,0.018436,1.014878e+01
(13#)13,401509,2.524416,405401,2.345165,7.365399e-02,0.017836,1.004996e+01
(13#)27/2,414448,2.520611,420419,2.353122,6.875838e-02,0.018202,9.201681e+00
(13#)14,431146,2.523703,435427,2.360535,6.683898e-02,0.017651,9.244122e+00
(13#)29/2,448444,2.521152,450431,2.367560,6.285605e-02,0.017129,8.966781e+00
(13#)15,463549,2.513127,465463,2.374081,5.691738e-02,0.016650,8.351111e+00
(13#)31/2,467009,2.541140,480463,2.380297,6.538753e-02,0.017062,9.426972e+00
(13#)16,488339,2.536748,495491,2.386145,6.120385e-02,0.012946,1.163317e+01
(13#)33/2,498436,2.527659,510481,2.391691,5.529293e-02,0.012608,1.078426e+01
(17#),515611,2.539315,524288,2.396966,5.769059e-02,0.012580,1.131550e+01
(13#)35/2,535858,2.540830,540539,2.401902,5.622988e-02,0.012287,1.130691e+01
(13#)18,548461,2.531963,555523,2.406617,5.077286e-02,0.012533,1.000128e+01
(13#)37/2,569077,2.543991,570569,2.411130,5.363859e-02,0.012245,1.085022e+01
(13#)19,571262,2.550486,585581,2.415419,5.441116e-02,0.011970,1.128379e+01
(13#)39/2,588338,2.563074,600577,2.419483,5.765344e-02,0.014796,9.704717e+00
(13#)20,612022,2.551653,615607,2.423364,5.158473e-02,0.014481,8.859126e+00
(13#)41/2,621472,2.552996,630613,2.427160,5.054572e-02,0.014941,8.422194e+00
(13#)21,633967,2.541689,645641,2.430681,4.465736e-02,0.014637,7.584068e+00
(13#)43/2,656629,2.539026,660659,2.434141,4.218662e-02,0.014348,7.310078e+00
(13#)22,674719,2.554681,675643,2.437430,4.698316e-02,0.014064,8.336960e+00
(13#)45/2,686398,2.527108,690689,2.440523,3.486321e-02,0.013803,6.272912e+00
(13#)23,703568,2.559020,705689,2.443558,4.616920e-02,0.013547,8.523068e+00
(13#)47/2,713309,2.554701,720703,2.446462,4.329229e-02,0.013302,8.137047e+00
(13#)24,733528,2.558252,735733,2.449278,4.353093e-02,0.013764,7.917321e+00
(13#)49/2,748691,2.568782,750749,2.452036,4.651316e-02,0.013519,8.635698e+00
(13#)25,758411,2.555201,765763,2.454612,4.016219e-02,0.013295,7.565927e+00
(17#)3/2,770558,2.532269,780733,2.457079,3.014249e-02,0.013072,5.751989e+00
(13#)26,787162,2.561586,795793,2.459562,4.064331e-02,0.012858,7.934671e+00
(13#)53/2,804191,2.552045,810809,2.461844,3.598434e-02,0.012651,7.129950e+00
(13#)27,819212,2.562766,825821,2.464149,3.924063e-02,0.013118,7.517686e+00
(13#)55/2,831373,2.564720,840839,2.466354,3.910836e-02,0.012908,7.620545e+00
(13#)28,850253,2.564273,855851,2.468418,3.809755e-02,0.012716,7.538141e+00
(13#)57/2,860422,2.564422,870853,2.470472,3.732389e-02,0.012526,7.500399e+00
(13#)29,883648,2.566164,885883,2.472467,3.719574e-02,0.012342,7.591719e+00
(13#)59/2,891427,2.564719,900869,2.474396,3.585260e-02,0.012163,7.426046e+00
(13#)30,909037,2.548728,915911,2.476262,2.884425e-02,0.011990,6.043870e+00
(13#)61/2,915961,2.547074,930911,2.478062,2.746845e-02,0.011822,5.837591e+00
(13#)31,944161,2.565326,945943,2.479856,3.388507e-02,0.012280,6.960098e+00
(13#)63/2,957844,2.549019,960941,2.481586,2.681071e-02,0.012116,5.565616e+00
(13#)32,968299,2.573348,975967,2.483219,3.565207e-02,0.011954,7.539652e+00
(13#)65/2,990586,2.569172,990989,2.484828,3.338023e-02,0.011795,7.150827e+00
(13#)33,1004449,2.563918,1006003,2.486427,3.068982e-02,0.011644,6.655015e+00
(13#)67/2,1016921,2.561834,1021019,2.487913,2.927920e-02,0.011495,6.430709e+00
(17#)2,1034134,2.571303,1036027,2.489443,3.235378e-02,0.011350,7.212335e+00
(13#)69/2,1050706,2.556321,1051027,2.490878,2.593386e-02,0.011207,5.839475e+00
(13#)35,1053142,2.560025,1066063,2.492281,2.681867e-02,0.011666,5.806960e+00
(13#)71/2,1067611,2.564956,1081079,2.493683,2.818059e-02,0.011525,6.184208e+00
(13#)36,1093418,2.575284,1096079,2.495031,3.165867e-02,0.011383,7.050250e+00
(13#)73/2,1101119,2.571810,1111091,2.496301,2.979989e-02,0.011253,6.710122e+00
(13#)37,1116337,2.566773,1126093,2.497578,2.732801e-02,0.011124,6.220334e+00
(13#)75/2,1138519,2.571708,1141139,2.498833,2.874645e-02,0.010996,6.627410e+00
(13#)38,1154584,2.576126,1156151,2.500053,2.997479e-02,0.010873,6.996505e+00
(13#)77/2,1166306,2.582036,1171133,2.501237,3.179283e-02,0.010752,7.514788e+00
(13#)39,1171721,2.577143,1186181,2.502395,2.943315e-02,0.010633,7.029813e+00
(13#)79/2,1190542,2.575724,1201183,2.503523,2.843172e-02,0.011081,6.515748e+00
(13#)40,1201553,2.553525,1216213,2.504619,1.933813e-02,0.010963,4.461005e+00
(13#)81/2,1227416,2.574592,1231229,2.505729,2.711136e-02,0.010844,6.350332e+00
(13#)41,1239109,2.571541,1246243,2.506807,2.549550e-02,0.010733,6.031305e+00
(13#)83/2,1246537,2.571671,1261259,2.507822,2.514123e-02,0.010622,6.011015e+00
(13#)42,1271308,2.567174,1276271,2.508813,2.299595e-02,0.010514,5.550789e+00
(17#)5/2,1287808,2.580738,1291271,2.509841,2.785600e-02,0.010403,6.815053e+00
(13#)43,1305097,2.580555,1306289,2.510799,2.740346e-02,0.010303,6.770455e+00
(13#)87/2,1308529,2.570502,1321319,2.511730,2.312945e-02,0.010201,5.761396e+00
(13#)44,1327552,2.567012,1336333,2.512690,2.138868e-02,0.010102,5.377351e+00
(13#)89/2,1347289,2.580835,1351327,2.513563,2.641172e-02,0.010541,6.381937e+00
(13#)45,1352977,2.568573,1366349,2.514494,2.127890e-02,0.010440,5.179981e+00
(13#)91/2,1367291,2.578175,1381349,2.515344,2.467221e-02,0.010340,6.076499e+00
(13#)46,1392068,2.581279,1396393,2.516213,2.553002e-02,0.010245,6.351000e+00
(13#)93/2,1403569,2.576241,1411387,2.517072,2.323504e-02,0.010146,5.831756e+00
(13#)47,1421554,2.574203,1426393,2.517857,2.213183e-02,0.010058,5.602108e+00
(13#)95/2,1427329,2.563568,1441439,2.518688,1.766191e-02,0.009967,4.502859e+00
(13#)48,1446013,2.577389,1456451,2.519502,2.271561e-02,0.009877,5.860788e+00
(13#)97/2,1460213,2.583438,1471447,2.520258,2.475979e-02,0.009788,6.454843e+00
(13#)49,1485139,2.569529,1486451,2.521005,1.906498e-02,0.009704,5.000412e+00
(13#)99/2,1498438,2.572049,1501499,2.521767,1.974301e-02,0.009620,5.226819e+00
(13#)50,1508933,2.579741,1516513,2.522512,2.243378e-02,0.010048,5.695561e+00
(13#)101/2,1525204,2.588498,1531499,2.523244,2.553241e-02,0.009963,6.549634e+00
(17#)3,1538384,2.572062,1546537,2.523960,1.887882e-02,0.009879,4.869116e+00
(13#)103/2,1552613,2.581629,1561559,2.524659,2.231459e-02,0.009796,5.815639e+00
(13#)52,1568978,2.579733,1576571,2.525346,2.130782e-02,0.009710,5.601133e+00
(13#)105/2,1588283,2.576881,1591589,2.526018,1.993560e-02,0.009630,5.281724e+00
(13#)53,1600058,2.588112,1606603,2.526679,2.402286e-02,0.009557,6.428063e+00
(13#)107/2,1611293,2.582728,1621619,2.527325,2.168477e-02,0.009480,5.844198e+00
(13#)54,1625321,2.576631,1636627,2.527956,1.907166e-02,0.009405,5.175439e+00
(13#)109/2,1647964,2.569523,1651621,2.528576,1.606398e-02,0.009331,4.388276e+00
(13#)55,1658869,2.582682,1666657,2.529185,2.093128e-02,0.009258,5.778462e+00
(13#)111/2,1668971,2.593334,1681679,2.529783,2.481078e-02,0.009186,6.918245e+00
(13#)56,1693639,2.579746,1696693,2.530401,1.931316e-02,0.009169,5.381721e+00
(13#)113/2,1708321,2.575121,1711687,2.531004,1.728046e-02,0.009102,4.846957e+00
(13#)57,1725814,2.588012,1726693,2.531568,2.205114e-02,0.009033,6.248644e+00
(13#)115/2,1740821,2.579711,1741723,2.532117,1.862167e-02,0.008966,5.308276e+00
(13#)58,1746859,2.570141,1756747,2.532698,1.467562e-02,0.008896,4.208970e+00
(13#)117/2,1770016,2.583728,1771751,2.533255,1.972828e-02,0.008834,5.713493e+00
(13#)59,1777753,2.573578,1786781,2.533774,1.558726e-02,0.008769,4.539172e+00
(17#)7/2,1791778,2.589083,1801781,2.534330,2.137446e-02,0.008702,6.292002e+00
(13#)60,1802266,2.584393,1816813,2.534849,1.935659e-02,0.008643,5.732269e+00
(13#)121/2,1831436,2.577516,1831811,2.535358,1.649129e-02,0.008580,4.913520e+00
(13#)61,1835741,2.571404,1846843,2.535885,1.390936e-02,0.008521,4.168407e+00
(13#)123/2,1858867,2.583732,1861859,2.536362,1.850409e-02,0.008461,5.598629e+00
(13#)62,1872751,2.587271,1876859,2.536885,1.966670e-02,0.008402,5.996905e+00
(13#)125/2,1877164,2.577582,1891889,2.537344,1.573389e-02,0.008396,4.792520e+00
(13#)63,1892416,2.592349,1906889,2.537852,2.124636e-02,0.008339,6.535196e+00
(13#)127/2,1908661,2.585161,1921919,2.538305,1.829125e-02,0.008281,5.658254e+00
(13#)64,1931242,2.580351,1936889,2.538783,1.624060e-02,0.008227,5.052632e+00
(13#)129/2,1939141,2.593342,1951949,2.539246,2.108020e-02,0.008169,6.622108e+00
(13#)65,1953379,2.593798,1966963,2.539683,2.108394e-02,0.008118,6.666051e+00
(13#)131/2,1969936,2.574568,1981963,2.540152,1.345783e-02,0.008064,4.267857e+00
(13#)66,1988632,2.587112,1996979,2.540578,1.815058e-02,0.008010,5.809488e+00
(13#)133/2,1997902,2.586030,2012009,2.541007,1.756342e-02,0.007959,5.656866e+00
(13#)67,2021137,2.583325,2027023,2.541454,1.634097e-02,0.007908,5.294765e+00
(13#)135/2,2033041,2.591447,2042039,2.541870,1.931638e-02,0.007855,6.311521e+00
(17#)4,2053553,2.579809,2057053,2.542267,1.465916e-02,0.007808,4.808145e+00
(13#)137/2,2071096,2.585053,2072053,2.542693,1.652226e-02,0.007759,5.459466e+00
(13#)69,2076304,2.586796,2087081,2.543111,1.703191e-02,0.007710,5.666018e+00
(13#)139/2,2098952,2.580068,2102099,2.543509,1.427113e-02,0.007707,4.743610e+00
(13#)70,2106019,2.587094,2117099,2.543889,1.684123e-02,0.007661,5.639603e+00
(13#)141/2,2118514,2.592353,2132129,2.544269,1.872258e-02,0.007616,6.313550e+00
(13#)71,2136091,2.592237,2147137,2.544663,1.852298e-02,0.007569,6.285375e+00
(13#)143/2,2149759,2.601746,2162137,2.545050,2.203246e-02,0.007524,7.535354e+00
(13#)72,2166772,2.597074,2177167,2.545431,2.008544e-02,0.007479,6.905068e+00
(13#)145/2,2191216,2.591899,2192161,2.545808,1.794273e-02,0.007434,6.200027e+00
(13#)73,2198473,2.595378,2207203,2.546168,1.914269e-02,0.007387,6.661703e+00
(13#)147/2,2210389,2.596815,2222219,2.546524,1.955640e-02,0.007344,6.847903e+00
(13#)74,2222702,2.600920,2237219,2.546877,2.099733e-02,0.007301,7.402137e+00
(13#)149/2,2246323,2.596339,2252233,2.547225,1.909784e-02,0.007259,6.765946e+00
(13#)75,2263843,2.582011,2267263,2.547572,1.342780e-02,0.007218,4.771266e+00
(13#)151/2,2279476,2.588150,2282257,2.547914,1.566835e-02,0.007176,5.607023e+00
(13#)76,2294377,2.602427,2297291,2.548254,2.103605e-02,0.007135,7.592572e+00
(17#)9/2,2309311,2.594955,2312293,2.548591,1.802852e-02,0.007095,6.534743e+00
(13#)77,2316212,2.583454,2327323,2.548924,1.345595e-02,0.007099,4.864065e+00
(13#)155/2,2338396,2.592073,2342309,2.549254,1.665717e-02,0.007058,6.066733e+00
(13#)78,2352563,2.595422,2357353,2.549573,1.782323e-02,0.007023,6.528407e+00
(13#)157/2,2368486,2.590531,2372369,2.549885,1.581461e-02,0.006984,5.819874e+00
(13#)79,2375998,2.595066,2387383,2.550193,1.744291e-02,0.006946,6.460265e+00
(13#)159/2,2391856,2.585609,2402383,2.550496,1.367322e-02,0.006908,5.082947e+00
(13#)80,2409742,2.596264,2417399,2.550798,1.766724e-02,0.006871,6.617086e+00
(13#)161/2,2425117,2.592377,2432429,2.551112,1.604587e-02,0.006833,6.039075e+00
(13#)81,2434183,2.589718,2447437,2.551424,1.489735e-02,0.006795,5.635614e+00
(13#)163/2,2459998,2.595797,2462443,2.551720,1.712596e-02,0.006762,6.518338e+00
(13#)82,2473948,2.581392,2477471,2.552001,1.145103e-02,0.006726,4.369759e+00
(13#)165/2,2484971,2.595580,2492461,2.552280,1.682292e-02,0.006691,6.471379e+00
(13#)83,2495473,2.597962,2507489,2.552579,1.762307e-02,0.006654,6.820409e+00
(13#)167/2,2511253,2.602871,2522503,2.552877,1.939411e-02,0.006618,7.554246e+00
(13#)84,2525273,2.595884,2537527,2.553141,1.660275e-02,0.006587,6.488993e+00
(13#)169/2,2548498,2.597963,2552531,2.553406,1.729952e-02,0.006553,6.799481e+00
(17#)5,2555363,2.595337,2567557,2.553696,1.617465e-02,0.006518,6.388616e+00
(13#)171/2,2578036,2.596895,2582551,2.553967,1.666866e-02,0.006528,6.575980e+00
(13#)86,2594246,2.593958,2597591,2.554217,1.543918e-02,0.006495,6.118707e+00
(13#)173/2,2612419,2.590050,2612549,2.554496,1.382224e-02,0.006460,5.503715e+00
(13#)87,2622619,2.592665,2627617,2.554761,1.472763e-02,0.006430,5.894868e+00
(13#)175/2,2640928,2.597647,2642639,2.555001,1.655342e-02,0.006398,6.665520e+00
(13#)88,2653489,2.589649,2657651,2.555277,1.336171e-02,0.006364,5.401006e+00
(13#)177/2,2662903,2.599814,2672639,2.555521,1.718379e-02,0.006336,6.990688e+00
(13#)89,2683354,2.590833,2687677,2.555769,1.362629e-02,0.006304,5.562183e+00
(13#)179/2,2695961,2.593039,2702681,2.556030,1.437527e-02,0.006275,5.897849e+00
(13#)90,2717602,2.598752,2717713,2.556253,1.648882e-02,0.006244,6.806374e+00
(13#)181/2,2719121,2.594914,2732701,2.556519,1.490681e-02,0.006212,6.180779e+00
(13#)91,2739127,2.593271,2747713,2.556740,1.418700e-02,0.006185,5.906386e+00
(13#)183/2,2759311,2.597895,2762759,2.556991,1.587033e-02,0.006153,6.647814e+00
(13#)92,2774917,2.605239,2777771,2.557215,1.860564e-02,0.006127,7.838094e+00
(13#)185/2,2781718,2.593394,2792773,2.557457,1.395404e-02,0.006096,5.895177e+00
(13#)93,2798351,2.597376,2807789,2.557679,1.540150e-02,0.006070,6.539868e+00
(17#)11/2,2812492,2.599243,2822819,2.557915,1.602778e-02,0.006040,6.842384e+00
(13#)94,2825503,2.600128,2837803,2.558130,1.628415e-02,0.006014,6.983372e+00
(13#)189/2,2849842,2.600123,2852849,2.558367,1.618959e-02,0.006021,6.935061e+00
(13#)95,2863901,2.601423,2867861,2.558569,1.661049e-02,0.005996,7.147098e+00
(13#)191/2,2873672,2.596843,2882863,2.558809,1.475456e-02,0.005969,6.371922e+00
(13#)96,2895122,2.601897,2897893,2.559007,1.662150e-02,0.005942,7.218108e+00
(13#)193/2,2904764,2.591674,2912893,2.559232,1.259679e-02,0.005916,5.483773e+00
(13#)97,2919424,2.602268,2927917,2.559441,1.659450e-02,0.005887,7.274843e+00
(13#)195/2,2936938,2.587620,2942909,2.559644,1.087035e-02,0.005863,4.771619e+00
(13#)98,2949664,2.600223,2957947,2.559869,1.564113e-02,0.005834,6.917038e+00
(13#)197/2,2970467,2.599407,2972969,2.560058,1.525343e-02,0.005811,6.771468e+00
(13#)99,2980234,2.595608,2987983,2.560266,1.370963e-02,0.005786,6.108192e+00
(13#)199/2,2997242,2.598877,3002981,2.560476,1.488625e-02,0.005758,6.669156e+00
(13#)100,3004042,2.591117,3018013,2.560661,1.182363e-02,0.005735,5.310549e+00
(13#)201/2,3021439,2.592341,3033011,2.560867,1.221546e-02,0.005711,5.511119e+00
(13#)101,3040787,2.595932,3048043,2.561071,1.352007e-02,0.005684,6.133181e+00
(13#)203/2,3053924,2.607868,3063059,2.561251,1.803722e-02,0.005662,8.233310e+00
(17#)6,3066709,2.591466,3078073,2.561445,1.165219e-02,0.005638,5.324761e+00
(13#)205/2,3092806,2.597068,3093071,2.561650,1.373153e-02,0.005614,6.308871e+00
(13#)103,3107012,2.604617,3108103,2.561828,1.656457e-02,0.005589,7.655931e+00
(13#)207/2,3115766,2.600286,3123091,2.562003,1.483206e-02,0.005567,6.876774e+00
(13#)104,3127703,2.602558,3138131,2.562199,1.562893e-02,0.005579,7.234092e+00
(13#)209/2,3144191,2.605823,3153149,2.562393,1.680697e-02,0.005553,7.820998e+00
(13#)105,3159916,2.603373,3168119,2.562565,1.579920e-02,0.005531,7.378051e+00
(13#)211/2,3177964,2.601562,3183179,2.562736,1.503660e-02,0.005510,7.046461e+00
(13#)106,3192643,2.602437,3198191,2.562918,1.530186e-02,0.005488,7.200984e+00
(13#)213/2,3201973,2.598668,3213163,2.563104,1.377998e-02,0.005465,6.507594e+00
(13#)107,3226558,2.596537,3228223,2.563281,1.289056e-02,0.005441,6.112112e+00
(13#)215/2,3235957,2.604722,3243239,2.563447,1.597311e-02,0.005420,7.615314e+00
(13#)108,3245252,2.608783,3258247,2.563611,1.746702e-02,0.005399,8.366735e+00
(13#)217/2,3260314,2.604682,3273269,2.563781,1.582747e-02,0.005378,7.605244e+00
(13#)109,3275093,2.605763,3288269,2.563956,1.617415e-02,0.005356,7.805639e+00
(13#)219/2,3290396,2.600457,3303281,2.564131,1.406757e-02,0.005335,6.808997e+00
(13#)110,3317926,2.603487,3318307,2.564298,1.516694e-02,0.005312,7.377447e+00
(17#)13/2,3326234,2.605172,3333313,2.564457,1.575194e-02,0.005291,7.695143e+00
(13#)111,3341761,2.604131,3348307,2.564615,1.529066e-02,0.005271,7.496870e+00
(13#)223/2,3354079,2.597185,3363343,2.564772,1.255858e-02,0.005251,6.172729e+00
(13#)112,3364727,2.596771,3378373,2.564928,1.233834e-02,0.005232,6.086200e+00
(13#)225/2,3380669,2.605672,3393373,2.565085,1.569899e-02,0.005212,7.787222e+00
(13#)113,3395806,2.609983,3408389,2.565247,1.728894e-02,0.005192,8.616333e+00
(13#)227/2,3411274,2.603699,3423419,2.565405,1.481677e-02,0.005172,7.404099e+00
(13#)114,3434458,2.611137,3438419,2.565563,1.760781e-02,0.005184,8.791281e+00
(13#)229/2,3439621,2.611954,3453409,2.565717,1.786063e-02,0.005165,8.951985e+00
(13#)115,3464267,2.603425,3468463,2.565871,1.452989e-02,0.005145,7.299125e+00
(13#)231/2,3479059,2.604518,3483463,2.566023,1.489040e-02,0.005126,7.509754e+00
(13#)116,3489916,2.613878,3498493,2.566173,1.841926e-02,0.005107,9.341100e+00
(13#)233/2,3502439,2.610699,3513491,2.566321,1.714465e-02,0.005088,8.722091e+00
(13#)117,3515401,2.612171,3528521,2.566468,1.765104e-02,0.005066,9.021516e+00
(13#)235/2,3539002,2.606307,3543523,2.566613,1.534715e-02,0.005048,7.863312e+00
(13#)118,3553097,2.606045,3558553,2.566757,1.519051e-02,0.005029,7.812289e+00
(13#)237/2,3561149,2.602978,3573529,2.566899,1.395762e-02,0.005013,7.197088e+00
(17#)7,3576721,2.610207,3588527,2.567039,1.667643e-02,0.004995,8.642242e+00
(13#)239/2,3591949,2.611007,3603583,2.567177,1.692912e-02,0.004977,8.806510e+00
(13#)120,3616831,2.603235,3618583,2.567314,1.389469e-02,0.004959,7.243597e+00
(13#)241/2,3633412,2.606239,3633583,2.567450,1.499500e-02,0.004941,7.850435e+00
(13#)121,3644584,2.609578,3648643,2.567584,1.622314e-02,0.004923,8.530165e+00
(13#)243/2,3658834,2.606500,3663659,2.567716,1.499154e-02,0.004906,7.905422e+00
(13#)122,3675767,2.603042,3678671,2.567847,1.361296e-02,0.004888,7.200286e+00
(13#)245/2,3682709,2.606978,3693689,2.567978,1.507288e-02,0.004871,8.006569e+00
(13#)123,3704819,2.596930,3708697,2.568113,1.115859e-02,0.004853,5.937977e+00
(13#)247/2,3722221,2.602626,3723719,2.568247,1.329737e-02,0.004836,7.108974e+00
(13#)124,3735406,2.608630,3738733,2.568381,1.554944e-02,0.004818,8.353881e+00
(13#)249/2,3753443,2.600434,3753721,2.568513,1.235122e-02,0.004801,6.648823e+00
(13#)125,3760034,2.593551,3768731,2.568645,9.649457e-03,0.004814,5.173660e+00
(13#)251/2,3783313,2.604192,3783739,2.568769,1.369566e-02,0.004799,7.381329e+00
(13#)126,3797879,2.598422,3798793,2.568889,1.143083e-02,0.004783,6.174577e+00
(13#)253/2,3801443,2.606210,3813773,2.569007,1.437762e-02,0.004766,7.805917e+00
(13#)127,3822034,2.613491,3828821,2.569131,1.711917e-02,0.004750,9.338947e+00
(17#)15/2,3834151,2.598408,3843823,2.569259,1.128142e-02,0.004733,6.158673e+00
(13#)128,3853924,2.606403,3858851,2.569387,1.430376e-02,0.004716,7.849025e+00
(13#)257/2,3858931,2.597507,3873847,2.569511,1.083653e-02,0.004702,5.954062e+00
(13#)129,3883478,2.594628,3888851,2.569623,9.683958e-03,0.004686,5.336108e+00
(13#)259/2,3891541,2.606291,3903899,2.569733,1.412614e-02,0.004670,7.828266e+00
(13#)130,3912628,2.602100,3918913,2.569856,1.246895e-02,0.004654,6.928234e+00
(13#)261/2,3927556,2.600320,3933929,2.569979,1.173679e-02,0.004638,6.541828e+00
(13#)131,3936293,2.599760,3948911,2.570101,1.147394e-02,0.004622,6.416919e+00
(13#)263/2,3961283,2.606488,3963959,2.570207,1.401728e-02,0.004609,7.871773e+00
(13#)132,3974746,2.609044,3978971,2.570314,1.495580e-02,0.004593,8.432397e+00
(13#)265/2,3992123,2.608902,3993959,2.570434,1.485469e-02,0.004577,8.404632e+00
(13#)133,3996758,2.606043,4009003,2.570553,1.371193e-02,0.004562,7.779483e+00
(13#)267/2,4015034,2.596429,4024003,2.570661,9.973975e-03,0.004549,5.664542e+00
(13#)134,4034477,2.610102,4039019,2.570761,1.518734e-02,0.004534,8.676886e+00
(13#)269/2,4047991,2.608708,4054033,2.570879,1.460722e-02,0.004518,8.372953e+00
(13#)135,4060838,2.605187,4069063,2.570995,1.321147e-02,0.004503,7.593160e+00
(13#)271/2,4069376,2.607269,4084079,2.571096,1.397105e-02,0.004490,8.056347e+00
(17#)8,4087942,2.607185,4099093,2.571198,1.389916e-02,0.004476,8.039991e+00
(13#)273/2,4099112,2.611193,4114087,2.571312,1.539093e-02,0.004488,8.886141e+00
(13#)137,4115572,2.602570,4129109,2.571422,1.204037e-02,0.004475,6.960447e+00
(13#)275/2,4131313,2.600695,4144121,2.571513,1.128428e-02,0.004461,6.541583e+00
(13#)138,4154263,2.606322,4159153,2.571624,1.340243e-02,0.004446,7.804318e+00
(13#)277/2,4161457,2.607097,4174151,2.571736,1.365618e-02,0.004431,7.980366e+00
(13#)139,4186967,2.607727,4189183,2.571825,1.386320e-02,0.004419,8.124463e+00
(13#)279/2,4197376,2.593242,4204169,2.571931,8.251852e-03,0.004405,4.837911e+00
(13#)140,4208627,2.613973,4219211,2.572041,1.617154e-02,0.004390,9.551708e+00
(13#)281/2,4222718,2.607053,4234229,2.572128,1.348689e-02,0.004378,7.977387e+00
(13#)141,4242659,2.608260,4249241,2.572232,1.390933e-02,0.004364,8.255729e+00
(13#)283/2,4254164,2.607386,4264259,2.572339,1.353259e-02,0.004351,8.054930e+00
(13#)142,4270639,2.603665,4279267,2.572421,1.207259e-02,0.004338,7.202397e+00
(13#)285/2,4280083,2.607170,4294259,2.572527,1.337666e-02,0.004324,8.011795e+00
(13#)143,4298422,2.609440,4309297,2.572626,1.420847e-02,0.004312,8.537570e+00
(13#)287/2,4323628,2.609173,4324303,2.572713,1.407233e-02,0.004298,8.483015e+00
(13#)144,4333132,2.610882,4339333,2.572818,1.468630e-02,0.004284,8.885154e+00
(17#)17/2,4342687,2.606964,4354349,2.572904,1.315110e-02,0.004273,7.970981e+00
(13#)145,4354381,2.614402,4369349,2.573000,1.596286e-02,0.004259,9.721061e+00
(13#)291/2,4372499,2.601775,4384379,2.573099,1.108290e-02,0.004247,6.752060e+00
(13#)146,4392541,2.607219,4399363,2.573181,1.314126e-02,0.004234,8.039206e+00
