FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
89849760,102102000,0.0009765625,101735827,101934821,0.027513,89849760,101737912,0.010398,101934821,0.027513,101737912,0.005542
89849760,102102000,0.00106494895768,101612032,102065519,0.072566,89849760,101703241,0.010037,102065519,0.072566,101659024,0.006180
89849760,102102000,0.00116133507324,100409572,100708222,0.001908,89849760,100708222,0.001908,100862044,0.080178,101494412,0.028003
89849760,102102000,0.00126644487759,99297428,99752392,0.009722,89849760,100311049,0.009013,99752392,0.009722,99752392,0.003921
89849760,102102000,0.001381067932,99297428,99791746,0.096924,89849760,100311049,0.007595,99791746,0.096924,100311049,0.002260
89849760,102102000,0.00150606525919,89849759,89855993,0.029047,89849760,93011768,0.013970,89855993,0.029047,93011768,0.008265
89849760,102102000,0.00164237581104,89849759,89956628,0.060630,89849760,93011768,0.029199,89956628,0.060630,93011768,0.023510
89849760,102102000,0.00179102352188,89849759,89855993,0.075863,89849760,90746212,0.064022,89855993,0.075863,90746212,0.057938
89849760,102102000,0.001953125,89849759,89929391,0.069530,89849760,98158948,0.062410,89929391,0.069530,98158948,0.055942
89849760,102102000,0.00212989791536,89849759,89863757,0.117978,89849760,93105884,0.110011,89863757,0.117978,93105884,0.104395
89849760,102102000,0.00232267014649,89849759,89893208,0.128232,89849760,92199997,0.122107,89893208,0.128232,89893208,0.121796
89849760,102102000,0.00253288975518,89849759,89893208,0.174353,89849760,100394509,0.127326,89893208,0.174353,100394509,0.122326
89849760,102102000,0.00276213586401,89849759,89893208,0.161712,89849760,100423594,0.137305,89893208,0.161712,100423594,0.132402
89849760,102102000,0.00301213051837,89849759,89974883,0.180039,89849760,93379267,0.154671,89974883,0.180039,93379267,0.149181
89849760,102102000,0.00328475162208,89849759,90037091,0.204038,89849760,93379267,0.175328,90037091,0.204038,91251572,0.173930
89849760,102102000,0.00358204704377,89849759,89854573,0.222013,89849760,93379267,0.174186,89854573,0.222013,93379267,0.168538
89849760,102102000,0.00390625,89849759,90042203,0.229076,89849760,98057387,0.175894,90042203,0.229076,98057387,0.169633
89849760,102102000,0.00425979583072,89849759,89854526,0.229080,89849760,100465969,0.199932,89854526,0.229080,100465969,0.194870
89849760,102102000,0.00464534029298,89849759,89854526,0.230701,89849760,99319523,0.215983,89854526,0.230701,99319523,0.209989
89849760,102102000,0.00506577951036,89849759,89930656,0.247232,89849760,93693667,0.235780,89930656,0.247232,93693667,0.230206
89849760,102102000,0.00552427172802,89849759,89930656,0.252792,89849760,100241794,0.235103,89930656,0.252792,90335152,0.234169
89849760,102102000,0.00602426103675,89849759,90004259,0.263642,89849760,100204939,0.236878,90004259,0.263642,100204939,0.231407
89849760,102102000,0.00656950324417,89849759,89930656,0.274070,89849760,93173084,0.248508,89930656,0.274070,93173084,0.242914
89849760,102102000,0.00716409408754,89849759,90059029,0.284874,89849760,93173084,0.264905,90059029,0.284874,93173084,0.259382
89849760,102102000,0.0078125,89849759,90046751,0.287592,89849760,93707387,0.271161,90046751,0.287592,93707387,0.265949
89849760,102102000,0.00851959166145,89849759,89930656,0.301933,89849760,90230051,0.282467,89930656,0.301933,90230051,0.276052
89849760,102102000,0.00929068058596,89849759,90048328,0.304019,89849760,92174956,0.286233,90048328,0.304019,92174956,0.281118
89849760,102102000,0.0101315590207,89849759,90092902,0.321956,89849760,99823459,0.276028,90092902,0.321956,99823459,0.270572
89849760,102102000,0.011048543456,89849759,89993698,0.320612,89849760,99823459,0.290863,89993698,0.320612,99823459,0.285516
89849760,102102000,0.0120485220735,89849759,90056887,0.335880,89849760,99823459,0.290185,90056887,0.335880,99823459,0.284956
89849760,102102000,0.0131390064883,89849759,90066941,0.344104,89849760,99823459,0.305631,90066941,0.344104,92278733,0.301928
89849760,102102000,0.0143281881751,89849759,89868776,0.342311,89849760,99823459,0.314445,89868776,0.342311,99823459,0.309265
89849760,102102000,0.015625,89849759,90035567,0.341276,89849760,91594831,0.323541,90035567,0.341276,91594831,0.317895
89849760,102102000,0.0170391833229,89849759,90019411,0.349852,89849760,98976467,0.327674,90019411,0.349852,90585239,0.326270
89849760,102102000,0.0185813611719,89849759,90019411,0.356037,89849760,93036584,0.329111,90019411,0.356037,93036584,0.323685
89849760,102102000,0.0202631180414,89849759,90019411,0.350321,89849760,93036584,0.337374,90019411,0.350321,93036584,0.331920
89849760,102102000,0.0220970869121,89849759,90019411,0.363995,89849760,93036584,0.342892,90019411,0.363995,93036584,0.337204
89849760,102102000,0.024097044147,89849759,90019411,0.372782,89849760,91322636,0.355060,90019411,0.372782,91322636,0.349244
89849760,102102000,0.0262780129767,89849759,90029606,0.371970,89849760,90566846,0.357426,90029606,0.371970,90566846,0.351708
89849760,102102000,0.0286563763501,89849759,89904917,0.378673,89849760,90566846,0.366389,89904917,0.378673,90566846,0.360494
89849760,102102000,0.03125,89849759,90076121,0.381315,89849760,90253964,0.370833,90076121,0.381315,90253964,0.364870
89849760,102102000,0.0340783666458,89849759,90094672,0.385007,89849760,90253964,0.368987,90094672,0.385007,90253964,0.363125
89849760,102102000,0.0371627223438,89849759,90094672,0.383702,89849760,91021811,0.378232,90094672,0.383702,91021811,0.372699
89849760,102102000,0.0405262360828,89849759,90094672,0.392168,89849760,91021811,0.373817,90094672,0.392168,91021811,0.368219
89849760,102102000,0.0441941738242,89849759,90077551,0.388918,89849760,92922098,0.388853,90077551,0.388918,90077551,0.383083
89849760,102102000,0.048194088294,89849759,89948336,0.395292,89849760,91793792,0.386366,89948336,0.395292,91793792,0.380960
89849760,102102000,0.0525560259534,89849759,89948557,0.401112,89849760,98075491,0.391726,89948557,0.401112,90198254,0.389621
89849760,102102000,0.0573127527003,89849759,89948336,0.403678,89849760,91063514,0.395494,89948336,0.403678,91063514,0.389453
89849760,102102000,0.0625,89849759,89931607,0.403197,89849760,92512297,0.398146,89931607,0.403197,89931607,0.397254
89849760,102102000,0.0681567332916,89849759,89931607,0.404123,89849760,92512297,0.396760,89931607,0.404123,92512297,0.391230
89849760,102102000,0.0743254446877,89849759,90019304,0.412533,89849760,92512297,0.405121,90019304,0.412533,90385499,0.401881
89849760,102102000,0.0810524721657,89849759,89931607,0.417925,89849760,92512297,0.401251,89931607,0.417925,90385499,0.397723
89849760,102102000,0.0883883476483,89849759,89931607,0.421110,89849760,90385499,0.406560,89931607,0.421110,90385499,0.400449
89849760,102102000,0.096388176588,89849759,89894036,0.420728,89849760,90385499,0.407546,89894036,0.420728,90385499,0.401207
89849760,102102000,0.105112051907,89849759,89894036,0.424280,89849760,90385499,0.412738,89894036,0.424280,90385499,0.406903
89849760,102102000,0.114625505401,89849759,90000578,0.428876,89849760,91338344,0.415939,90000578,0.428876,91338344,0.410501
89849760,102102000,0.125,89849759,90001789,0.430506,89849760,91338344,0.417686,90001789,0.430506,91338344,0.412050
89849760,102102000,0.136313466583,89849759,89925452,0.432164,89849760,91338344,0.421921,89925452,0.432164,91338344,0.415755
89849760,102102000,0.148650889375,89849759,90020452,0.436220,89849760,91338344,0.426775,90020452,0.436220,91338344,0.421245
89849760,102102000,0.162104944331,89849759,89921978,0.439443,89849760,101352367,0.434715,89921978,0.439443,89921978,0.433632
89849760,102102000,0.176776695297,89849759,89921978,0.440393,89849760,92645677,0.437283,89921978,0.440393,89921978,0.434368
89849760,102102000,0.192776353176,89849759,89970896,0.445732,89849760,91338344,0.441411,89970896,0.445732,89923076,0.439981
89849760,102102000,0.210224103813,89849759,89970896,0.449488,89849760,92108453,0.443361,89970896,0.449488,90141281,0.442096
89849760,102102000,0.229251010801,89849759,89970896,0.450735,89849760,98399011,0.447988,89970896,0.450735,98399011,0.442667
89849760,102102000,0.25,89849759,89858018,0.453460,89849760,91689881,0.451234,89858018,0.453460,89858018,0.447912
89849760,102102000,0.272626933166,89849759,89970896,0.459972,89849760,99404419,0.456099,89970896,0.459972,90595664,0.451126
89849760,102102000,0.297301778751,89849759,89915116,0.462677,89849760,96761486,0.457910,89915116,0.462677,89915116,0.456967
89849760,102102000,0.324209888663,89849759,89890553,0.466481,89849760,96761486,0.463682,89890553,0.466481,89879269,0.463379
89849760,102102000,0.353553390593,89849759,90016877,0.469401,89849760,92445274,0.466779,90016877,0.469401,89879269,0.466292
89849760,102102000,0.385552706352,89849759,90020452,0.474059,89849760,99003746,0.472358,90020452,0.474059,89883994,0.471908
89849760,102102000,0.420448207627,89849759,90020452,0.479439,89849760,92445274,0.478184,90020452,0.479439,89993809,0.475792
89849760,102102000,0.458502021602,89849759,90020452,0.485694,89849760,92977351,0.483481,90020452,0.485694,89880332,0.483072
89849760,102102000,0.5,89849759,90020452,0.491258,89849760,92977351,0.488997,90020452,0.491258,90408334,0.486601
89849760,102102000,0.545253866333,89849759,90020452,0.498779,89849760,100657418,0.497452,90020452,0.498779,89880332,0.496059
89849760,102102000,0.594603557501,89849759,90101311,0.505363,89849760,90101311,0.505363,90101311,0.505363,89994391,0.504544
89849760,102102000,0.648419777326,89849759,90101311,0.513197,89849760,90101311,0.513197,90101311,0.513197,90101311,0.508780
89849760,102102000,0.707106781187,89849759,90101311,0.525128,89849760,90101311,0.525128,90101311,0.525128,89860711,0.523920
89849760,102102000,0.771105412704,89849759,90101311,0.538472,89849760,92127289,0.538024,90101311,0.538472,89860711,0.536313
89849760,102102000,0.840896415254,89849759,90101311,0.554881,89849760,101285614,0.553236,90101311,0.554881,89855291,0.552399
89849760,102102000,0.917004043205,89849759,89855291,0.578915,89849760,101285614,0.575217,89855291,0.578915,91125604,0.572326
89849760,102102000,1,89849759,90050416,0.619359,89849760,101285614,0.616677,90050416,0.619359,90024433,0.616598
