FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
4,1021020,0.00464534029298,1021004,0,-0.643036,0,0,0.000000,0,-0.656062,0,0.000000
4,1021020,0.00506577951036,1020982,0,-0.696619,0,0,0.000000,0,-0.709578,0,0.000000
4,1021020,0.00552427172802,1020982,0,-0.615599,0,0,0.000000,0,-0.628486,0,0.000000
4,1021020,0.00602426103675,1020997,0,-0.556024,0,0,0.000000,0,-0.569219,0,0.000000
4,1021020,0.00656950324417,1020997,0,-0.637194,0,0,0.000000,0,-0.649614,0,0.000000
4,1021020,0.00716409408754,1020997,0,-0.604460,0,0,0.000000,0,-0.617476,0,0.000000
4,1021020,0.0078125,1020997,0,-0.494033,0,0,0.000000,0,-0.506947,0,0.000000
4,1021020,0.00851959166145,1020982,0,-0.418282,0,0,0.000000,0,-0.433752,0,0.000000
4,1021020,0.00929068058596,1020982,0,-0.362506,0,0,0.000000,0,-0.377854,0,0.000000
4,1021020,0.0101315590207,1020982,0,-0.326263,0,0,0.000000,0,-0.341799,0,0.000000
4,1021020,0.011048543456,1020982,0,-0.310141,0,0,0.000000,0,-0.325534,0,0.000000
4,1021020,0.0120485220735,1020847,0,-0.309393,0,0,0.000000,0,-0.324628,0,0.000000
4,1021020,0.0131390064883,1020841,0,-0.292591,0,0,0.000000,0,-0.305925,0,0.000000
4,1021020,0.0143281881751,1020106,0,-0.291978,0,0,0.000000,0,-0.305126,0,0.000000
4,1021020,0.015625,1020064,0,-0.184661,0,0,0.000000,0,-0.199337,0,0.000000
4,1021020,0.0170391833229,1020064,0,-0.151141,0,0,0.000000,0,-0.163866,0,0.000000
4,1021020,0.0185813611719,1018432,0,-0.096962,0,0,0.000000,0,-0.109447,0,0.000000
4,1021020,0.0202631180414,1019896,0,-0.049014,0,0,0.000000,0,-0.064658,0,0.000000
4,1021020,0.0220970869121,1017028,0,-0.056647,0,0,0.000000,0,-0.070757,0,0.000000
4,1021020,0.024097044147,1017028,0,-0.044439,0,0,0.000000,0,-0.058239,0,0.000000
4,1021020,0.0262780129767,1014214,0,-0.026804,0,0,0.000000,0,-0.041113,0,0.000000
4,1021020,0.0286563763501,1010047,0,-0.012335,0,0,0.000000,0,-0.027574,0,0.000000
4,1021020,0.03125,1005551,1010047,0.025944,0,0,0.000000,1010047,0.025944,0,0.000000
4,1021020,0.0340783666458,979361,1005551,0.041626,0,0,0.000000,1005551,0.041626,0,0.000000
4,1021020,0.0371627223438,979361,996943,0.089324,923937,981056,0.043974,996943,0.089324,981056,0.031711
4,1021020,0.0405262360828,944362,951124,0.025422,834793,951124,0.025422,951124,0.025422,951124,0.010531
4,1021020,0.0441941738242,829448,841784,0.106994,754150,944362,0.020512,841784,0.106994,839453,0.015596
4,1021020,0.048194088294,733504,736279,0.071743,681184,874813,0.044717,736279,0.071743,874813,0.029388
4,1021020,0.0525560259534,611264,627271,0.056101,615211,638167,0.042141,627271,0.056101,623009,0.039414
4,1021020,0.0573127527003,594974,606104,0.087853,555549,648502,0.054999,606104,0.087853,638167,0.038418
4,1021020,0.0625,594974,606104,0.106550,501616,638167,0.062160,606104,0.106550,616079,0.054981
4,1021020,0.0681567332916,476416,480659,0.053695,452839,594974,0.015143,601642,0.157912,708937,0.058636
4,1021020,0.0743254446877,424313,435443,0.096208,408743,476416,0.000840,480659,0.042317,480659,0.017742
4,1021020,0.0810524721657,266374,281291,0.005420,368897,594974,0.020242,605494,0.161127,708937,0.094820
4,1021020,0.0883883476483,284938,294824,0.109189,332872,594974,0.047356,294824,0.109189,360403,0.046747
4,1021020,0.096388176588,284938,286733,0.097151,300328,306707,0.080601,286733,0.097151,306707,0.063782
4,1021020,0.105112051907,266374,284938,0.080503,270921,286733,0.076978,284938,0.080503,284938,0.063053
4,1021020,0.114625505401,266374,283982,0.104699,244353,286733,0.096563,283982,0.104699,283982,0.087572
4,1021020,0.125,119563,120418,0.053110,220352,266374,0.003820,281581,0.175944,340478,0.109532
4,1021020,0.136313466583,119563,120418,0.087315,198682,266374,0.056946,150184,0.073197,260599,0.048163
4,1021020,0.148650889375,109981,111119,0.048076,179105,266374,0.094326,150184,0.054430,189094,0.074484
4,1021020,0.162104944331,109981,111637,0.146522,161433,266374,0.124711,111637,0.146522,163412,0.102885
4,1021020,0.176776695297,92381,92489,0.131961,145472,266374,0.092065,111119,0.145309,266374,0.070628
4,1021020,0.192776353176,92381,92843,0.146649,131069,201904,0.158435,95516,0.210771,146959,0.132484
4,1021020,0.210224103813,58543,59027,0.084778,118070,201904,0.148279,59027,0.084778,150184,0.122534
4,1021020,0.229251010801,28921,30749,0.112918,106338,108193,0.109940,59027,0.159966,108193,0.083093
4,1021020,0.25,25052,25633,0.059169,95756,108193,0.118388,59027,0.225054,108193,0.088773
4,1021020,0.272626933166,20947,22772,0.074661,86206,201904,0.161273,34396,0.134944,86561,0.136862
4,1021020,0.297301778751,12574,12671,0.169945,77595,79312,0.202401,36436,0.087554,79312,0.150695
4,1021020,0.324209888663,23201,24256,0.168985,69829,82919,0.200254,36436,0.166547,70544,0.188155
4,1021020,0.353553390593,23201,24256,0.231317,62826,64984,0.213057,30014,0.135781,64984,0.169473
4,1021020,0.385552706352,6046,6184,0.129128,56512,79256,0.233419,30014,0.173406,58789,0.185045
4,1021020,0.420448207627,4801,4909,0.154197,50822,65029,0.266569,11351,0.274525,51439,0.243212
4,1021020,0.458502021602,4801,4933,0.219921,45693,53624,0.264122,8881,0.297457,47818,0.227548
4,1021020,0.5,5416,5557,0.306962,41072,71633,0.269257,7246,0.131929,43531,0.230584
4,1021020,0.545253866333,1966,2029,0.027049,36910,51826,0.249996,5557,0.361693,51826,0.205274
4,1021020,0.594603557501,1669,1733,0.083101,33160,51826,0.309681,3964,0.185183,51826,0.263492
4,1021020,0.648419777326,1109,1114,0.393096,29784,30908,0.318380,1567,0.165805,30332,0.307759
4,1021020,0.707106781187,841,859,0.061293,26745,29177,0.317629,1114,0.497653,29177,0.277568
4,1021020,0.771105412704,556,571,0.231394,24008,29177,0.383976,1468,0.326115,24256,0.372280
4,1021020,0.840896415254,556,577,0.378010,21545,29177,0.415774,577,0.378010,24874,0.385634
4,1021020,0.917004043205,199,214,0.394117,19330,35059,0.466658,733,0.588434,20101,0.430142
4,1021020,1,199,214,0.394117,17571,47638,0.544827,724,0.536194,18451,0.535102
