FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
4,1000000,0.0009765625,999994,0,-2.180762,0,0,0.000000,0,-2.197996,0,0.000000
4,1000000,0.00106494895768,999988,0,-2.180762,0,0,0.000000,0,-2.197982,0,0.000000
4,1000000,0.00116133507324,999988,0,-2.180012,0,0,0.000000,0,-2.197967,0,0.000000
4,1000000,0.00126644487759,999997,0,-2.180012,0,0,0.000000,0,-2.197950,0,0.000000
4,1000000,0.001381067932,999997,0,-2.183051,0,0,0.000000,0,-2.197931,0,0.000000
4,1000000,0.00150606525919,999997,0,-2.183051,0,0,0.000000,0,-2.197911,0,0.000000
4,1000000,0.00164237581104,999997,0,-1.938432,0,0,0.000000,0,-1.952437,0,0.000000
4,1000000,0.00179102352188,999994,0,-1.747947,0,0,0.000000,0,-1.765161,0,0.000000
4,1000000,0.001953125,999988,0,-1.585392,0,0,0.000000,0,-1.602553,0,0.000000
4,1000000,0.00212989791536,999988,0,-1.634881,0,0,0.000000,0,-1.652014,0,0.000000
4,1000000,0.00232267014649,999988,0,-1.513513,0,0,0.000000,0,-1.530615,0,0.000000
4,1000000,0.00253288975518,999988,0,-1.556563,0,0,0.000000,0,-1.572697,0,0.000000
4,1000000,0.00276213586401,999932,0,-1.448117,0,0,0.000000,0,-1.461047,0,0.000000
4,1000000,0.00301213051837,999854,0,-1.393102,0,0,0.000000,0,-1.409159,0,0.000000
4,1000000,0.00328475162208,999797,0,-1.207251,0,0,0.000000,0,-1.222852,0,0.000000
4,1000000,0.00358204704377,999932,0,-1.249289,0,0,0.000000,0,-1.266412,0,0.000000
4,1000000,0.00390625,999932,0,-1.219991,0,0,0.000000,0,-1.237063,0,0.000000
4,1000000,0.00425979583072,999932,0,-1.103998,0,0,0.000000,0,-1.121013,0,0.000000
4,1000000,0.00464534029298,999854,0,-0.940245,0,0,0.000000,0,-0.957050,0,0.000000
4,1000000,0.00506577951036,999854,0,-0.953757,0,0,0.000000,0,-0.969451,0,0.000000
4,1000000,0.00552427172802,999854,0,-0.911716,0,0,0.000000,0,-0.926356,0,0.000000
4,1000000,0.00602426103675,999934,0,-0.887800,0,0,0.000000,0,-0.902361,0,0.000000
4,1000000,0.00656950324417,999904,0,-0.763573,0,0,0.000000,0,-0.776950,0,0.000000
4,1000000,0.00716409408754,999934,0,-0.873920,0,0,0.000000,0,-0.890505,0,0.000000
4,1000000,0.0078125,999934,0,-0.832529,0,0,0.000000,0,-0.849012,0,0.000000
4,1000000,0.00851959166145,999454,0,-0.715579,0,0,0.000000,0,-0.731950,0,0.000000
4,1000000,0.00929068058596,999886,0,-0.711220,0,0,0.000000,0,-0.727469,0,0.000000
4,1000000,0.0101315590207,999454,0,-0.567597,0,0,0.000000,0,-0.581328,0,0.000000
4,1000000,0.011048543456,999454,0,-0.497237,0,0,0.000000,0,-0.514821,0,0.000000
4,1000000,0.0120485220735,998474,0,-0.476188,0,0,0.000000,0,-0.493614,0,0.000000
4,1000000,0.0131390064883,998474,0,-0.399452,0,0,0.000000,0,-0.415095,0,0.000000
4,1000000,0.0143281881751,998021,0,-0.329542,0,0,0.000000,0,-0.344998,0,0.000000
