FIRST,LAST,Alpha,PreMertens,Mertens,DeltaMertens,n_5precent,NzeroStat,EtaStat,MertensAsymp,DeltaMertensAsymp,NzeroStatAsymp,EtaStatAsymp
50029980,69939870,0.0009765625,69926713,0,-0.069014,59742208,69938327,0.003217,0,-0.073006,69939827,0.142756
50029980,69939870,0.00106494895768,69926713,0,-0.045214,54188513,69927827,0.005165,0,-0.049003,69927827,0.001391
50029980,69939870,0.00116133507324,69926713,0,-0.022505,50000000,69927731,0.007436,0,-0.026281,69927731,0.003673
50029980,69939870,0.00126644487759,69267907,69451372,0.000976,50000000,69451372,0.000976,69815183,0.004812,69815183,0.000933
50029980,69939870,0.001381067932,68466641,68694251,0.023933,50000000,69071683,0.006321,68694251,0.023933,69071683,0.001698
50029980,69939870,0.00150606525919,67113272,67322774,0.080565,50000000,68060072,0.002340,68262046,0.021411,68067278,0.004255
50029980,69939870,0.00164237581104,66991187,67322774,0.085671,50000000,69822932,0.001968,0,-0.001838,69907436,0.052630
50029980,69939870,0.00179102352188,69815183,0,-0.002407,50000000,69886034,0.068351,0,-0.006485,69886034,0.064520
50029980,69939870,0.001953125,57795791,57946793,0.049533,50000000,58378589,0.000769,59290694,0.065587,63618619,0.000332
50029980,69939870,0.00212989791536,57795791,58109819,0.080351,50000000,58378589,0.034770,58109819,0.080351,58378589,0.029322
50029980,69939870,0.00232267014649,49999999,50182798,0.004486,50000000,50182798,0.004486,50314399,0.068723,51185587,0.001959
50029980,69939870,0.00253288975518,49999999,50182798,0.030036,50000000,61389073,0.007697,50182798,0.030036,53485816,0.004025
50029980,69939870,0.00276213586401,49999999,50182798,0.022608,50000000,50182798,0.022608,50182798,0.022608,50182798,0.015935
50029980,69939870,0.00301213051837,49999999,50182798,0.038540,50000000,50182798,0.038540,50182798,0.038540,50182798,0.031898
50029980,69939870,0.00328475162208,49999999,50182798,0.078545,50000000,50182798,0.078545,50182798,0.078545,50182798,0.071937
50029980,69939870,0.00358204704377,49999999,50182798,0.114044,50000000,61389073,0.094380,50182798,0.114044,61389073,0.089512
50029980,69939870,0.00390625,49999999,50182798,0.121604,50000000,61389073,0.086926,50182798,0.121604,61389073,0.082098
50029980,69939870,0.00425979583072,49999999,50182798,0.150264,50000000,51185587,0.120187,50182798,0.150264,51185587,0.114588
50029980,69939870,0.00464534029298,49999999,50224498,0.183567,50000000,51185587,0.150918,50224498,0.183567,51185587,0.145367
50029980,69939870,0.00506577951036,49999999,50252086,0.195276,50000000,51185587,0.146039,50252086,0.195276,51185587,0.140540
50029980,69939870,0.00552427172802,49999999,50192182,0.226595,50000000,51185587,0.177081,50192182,0.226595,51185587,0.171638
50029980,69939870,0.00602426103675,49999999,50192182,0.231837,50000000,51185587,0.174611,50192182,0.231837,51185587,0.169229
50029980,69939870,0.00656950324417,49999999,50144641,0.240897,50000000,55043357,0.179499,50144641,0.240897,50838286,0.178342
50029980,69939870,0.00716409408754,49999999,50077913,0.239444,50000000,54099544,0.193120,50077913,0.239444,54099544,0.188244
50029980,69939870,0.0078125,49999999,50077913,0.256567,50000000,54099544,0.205185,50077913,0.256567,54099544,0.200388
50029980,69939870,0.00851959166145,49999999,50175401,0.254188,50000000,54120439,0.226777,50175401,0.254188,54120439,0.222162
50029980,69939870,0.00929068058596,49999999,50175401,0.264405,50000000,61491559,0.230185,50175401,0.264405,61491559,0.225025
50029980,69939870,0.0101315590207,49999999,50222576,0.275135,50000000,53648632,0.247700,50222576,0.275135,53648632,0.242618
50029980,69939870,0.011048543456,49999999,50169719,0.274789,50000000,53648632,0.237618,50169719,0.274789,53648632,0.232648
50029980,69939870,0.0120485220735,49999999,50107306,0.300764,50000000,53648632,0.258472,50107306,0.300764,53648632,0.253624
50029980,69939870,0.0131390064883,49999999,50077913,0.304596,50000000,54233812,0.276889,50077913,0.304596,53873551,0.273088
50029980,69939870,0.0143281881751,49999999,50100296,0.321044,50000000,55019617,0.283303,50100296,0.321044,53188708,0.281820
50029980,69939870,0.015625,49999999,50157706,0.320042,50000000,53648632,0.286659,50157706,0.320042,53648632,0.281948
50029980,69939870,0.0170391833229,49999999,50098861,0.324032,50000000,53648632,0.285428,50098861,0.324032,53648632,0.280889
50029980,69939870,0.0185813611719,49999999,50157706,0.328246,50000000,69554384,0.296030,50157706,0.328246,69554384,0.292280
50029980,69939870,0.0202631180414,49999999,50098156,0.325452,50000000,53485552,0.308809,50098156,0.325452,53485552,0.304210
50029980,69939870,0.0220970869121,49999999,50098156,0.335098,50000000,69554384,0.313203,50098156,0.335098,53919727,0.311991
50029980,69939870,0.024097044147,49999999,50098156,0.338369,50000000,53883229,0.314633,50098156,0.338369,53883229,0.310535
50029980,69939870,0.0262780129767,49999999,50105557,0.355556,50000000,53883229,0.318251,50105557,0.355556,53883229,0.314119
50029980,69939870,0.0286563763501,49999999,50137394,0.362317,50000000,53883229,0.315666,50137394,0.362317,53883229,0.311820
50029980,69939870,0.03125,49999999,50139104,0.363110,50000000,53883229,0.326637,50139104,0.363110,53883229,0.322806
50029980,69939870,0.0340783666458,49999999,50061937,0.360914,50000000,53883229,0.333359,50061937,0.360914,53883229,0.329278
50029980,69939870,0.0371627223438,49999999,50061937,0.370361,50000000,53883229,0.337597,50061937,0.370361,53883229,0.333882
50029980,69939870,0.0405262360828,49999999,50137394,0.376997,50000000,52166857,0.353316,50137394,0.376997,52166857,0.348007
50029980,69939870,0.0441941738242,49999999,50137394,0.374219,50000000,52166857,0.356914,50137394,0.374219,52166857,0.351741
50029980,69939870,0.048194088294,49999999,50150108,0.377154,50000000,53569447,0.355079,50150108,0.377154,53569447,0.350955
50029980,69939870,0.0525560259534,49999999,50150108,0.382562,50000000,53569447,0.356291,50150108,0.382562,53569447,0.352094
50029980,69939870,0.0573127527003,49999999,50114699,0.389550,50000000,53569447,0.360510,50114699,0.389550,53569447,0.356285
50029980,69939870,0.0625,49999999,50077268,0.392125,50000000,53569447,0.366756,50077268,0.392125,53569447,0.362261
50029980,69939870,0.0681567332916,49999999,50125814,0.393599,50000000,53569447,0.376707,50125814,0.393599,53569447,0.371706
50029980,69939870,0.0743254446877,49999999,50261054,0.400529,50000000,54191482,0.382185,50261054,0.400529,54191482,0.376926
50029980,69939870,0.0810524721657,49999999,50155043,0.403968,50000000,54191482,0.393149,50155043,0.403968,50747507,0.389363
50029980,69939870,0.0883883476483,49999999,50147234,0.405290,50000000,60559522,0.395416,50147234,0.405290,51940387,0.392528
50029980,69939870,0.096388176588,49999999,50205871,0.406719,50000000,60559522,0.395522,50205871,0.406719,60559522,0.390767
50029980,69939870,0.105112051907,49999999,50207147,0.413880,50000000,60559522,0.398245,50207147,0.413880,60559522,0.393384
50029980,69939870,0.114625505401,49999999,50207147,0.416333,50000000,50905307,0.410432,50207147,0.416333,50007602,0.410029
50029980,69939870,0.125,49999999,50122607,0.421110,50000000,54400651,0.413592,50122607,0.421110,50905307,0.411013
50029980,69939870,0.136313466583,49999999,50147234,0.426051,50000000,55173464,0.415293,50147234,0.426051,50388944,0.413689
50029980,69939870,0.148650889375,49999999,50214673,0.431566,50000000,53428652,0.419529,50214673,0.431566,50381941,0.419315
50029980,69939870,0.162104944331,49999999,50178071,0.431425,50000000,63338122,0.422971,50178071,0.431425,50303804,0.421155
50029980,69939870,0.176776695297,49999999,50254223,0.435404,50000000,56029984,0.425232,50254223,0.435404,56029984,0.421583
50029980,69939870,0.192776353176,49999999,50254223,0.436617,50000000,56029984,0.431401,50254223,0.436617,50254223,0.430170
50029980,69939870,0.210224103813,49999999,50126248,0.439906,50000000,63338122,0.430150,50126248,0.439906,56803702,0.429030
