START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
11PR41D2,48451,0.731997,48497,0.000000,,9.413119,7.776349e-02,EXPECTED
11PR23,54233,0.667600,54277,0.000000,,6.693327,9.974113e-02,EXPECTED
11PR49D2,57706,0.634248,57737,0.000000,,6.463336,9.813013e-02,EXPECTED
11PR25,58778,0.624839,58901,0.000000,,9.318977,6.705017e-02,EXPECTED
11PR27,63347,0.587710,63521,0.000000,,9.315185,6.309161e-02,EXPECTED
11PR29,68058,0.554071,68141,0.000000,,9.334655,5.935634e-02,EXPECTED
11PR63D2,73558,0.519961,73907,0.000000,,9.379734,5.543451e-02,EXPECTED
13PR5D2,76103,0.506349,76213,0.000000,,9.404186,5.384294e-02,EXPECTED
11PR34,79564,0.487877,79693,0.000000,,9.445827,5.165000e-02,EXPECTED
11PR69D2,79847,0.486320,80849,0.000000,,9.460833,5.140351e-02,EXPECTED
11PR35,81754,0.476534,82003,0.000000,,9.477564,5.028022e-02,EXPECTED
11PR71D2,83038,0.941667,83137,0.000000,,9.493992,9.918557e-02,EXPECTED
11PR36,84199,0.465161,84313,0.000000,,9.511852,4.890331e-02,EXPECTED
11PR73D2,85444,0.459715,85469,0.000000,,9.529619,4.824065e-02,EXPECTED
11PR37,86495,0.455028,86599,0.000000,,9.548089,4.765645e-02,EXPECTED
11PR75D2,86929,0.453036,87767,0.000000,,9.567576,4.735118e-02,EXPECTED
11PR38,88601,0.445963,88919,0.000000,,9.587273,4.651615e-02,EXPECTED
11PR77D2,89812,0.440966,90089,0.000000,,9.607739,4.589696e-02,EXPECTED
13PR3,90787,0.437353,91243,0.000000,,9.628599,4.542229e-02,EXPECTED
11PR79D2,91829,0.433141,92399,0.000000,,9.649994,4.488511e-02,EXPECTED
11PR40,93442,0.854749,93553,0.000000,,8.042313,1.062815e-01,EXPECTED
11PR81D2,94322,0.423925,94709,0.000000,,7.967703,5.320542e-02,EXPECTED
11PR41,95059,0.421100,95857,0.000000,,7.905894,5.326406e-02,EXPECTED
11PR42,97663,0.411867,98143,0.000000,,7.775099,5.297257e-02,EXPECTED
11PR85D2,98782,0.408227,99317,0.000000,,7.706479,5.297192e-02,EXPECTED
11PR87D2,101527,0.399089,101627,0.000000,,7.583673,5.262476e-02,EXPECTED
11PR44,102701,0.395139,102793,0.000000,,7.519174,5.255085e-02,EXPECTED
11PR89D2,103223,0.393153,103919,0.000000,,7.465648,5.266160e-02,EXPECTED
11PR45,104606,0.777795,105097,0.000000,,7.403620,1.050560e-01,EXPECTED
13PR7D2,106223,0.768672,106243,0.000000,,7.342867,1.046828e-01,EXPECTED
11PR46,107245,0.762289,107377,0.000000,,7.292417,1.045317e-01,EXPECTED
11PR93D2,108341,0.378055,108557,0.000000,,7.233916,5.226146e-02,EXPECTED
11PR47,109082,0.751713,109721,0.000000,,7.185315,1.046180e-01,EXPECTED
11PR95D2,110338,0.372437,110879,0.000000,,7.128938,5.224298e-02,EXPECTED
11PR48,112027,0.735648,112031,0.000000,,7.082082,1.038745e-01,EXPECTED
11PR97D2,112348,0.733019,113189,0.000000,,7.027711,1.043041e-01,EXPECTED
11PR49,114061,0.724134,114343,0.000000,,6.974379,1.038277e-01,EXPECTED
11PR99D2,115459,0.717034,115499,0.000000,,6.930030,1.034677e-01,EXPECTED
11PR50,116554,0.711624,116639,0.000000,,6.878539,1.034557e-01,EXPECTED
11PR101D2,117364,0.706925,117809,0.000000,,6.835705,1.034165e-01,EXPECTED
11PR51,118238,0.703263,118931,0.000000,,6.785958,1.036350e-01,EXPECTED
11PR103D2,119579,0.696543,120103,0.000000,,6.737115,1.033889e-01,EXPECTED
13PR4,120961,0.690002,121271,0.000000,,6.696464,1.030398e-01,EXPECTED
11PR105D2,122317,0.683569,122401,0.000000,,6.649228,1.028043e-01,EXPECTED
11PR53,123256,0.679386,123583,0.000000,,6.609901,1.027831e-01,EXPECTED
11PR107D2,124589,1.009717,124739,0.000000,,6.564190,1.538220e-01,EXPECTED
11PR54,124757,0.336238,125887,0.000000,,6.519273,5.157600e-02,EXPECTED
11PR109D2,126356,0.332503,127037,0.000000,,6.481860,5.129747e-02,EXPECTED
11PR55,128101,0.986762,128203,0.000000,,6.438354,1.532631e-01,EXPECTED
11PR111D2,128227,0.985755,129347,0.000000,,6.402104,1.539736e-01,EXPECTED
11PR56,130472,0.971362,130513,0.000000,,6.359941,1.527313e-01,EXPECTED
11PR113D2,131321,0.644527,131072,0.000000,,6.324800,1.019047e-01,EXPECTED
11PR57,131933,0.642057,132817,0.000000,,6.283916,1.021747e-01,EXPECTED
11PR115D2,133876,0.634131,133979,0.000000,,6.243699,1.015634e-01,EXPECTED
11PR58,134236,0.316490,135131,0.000000,,6.210167,5.096320e-02,EXPECTED
13PR9D2,136259,1.249315,136277,0.000000,,6.171139,2.024448e-01,EXPECTED
11PR59,137374,0.930997,137443,0.000000,,6.138590,1.516630e-01,EXPECTED
11PR119D2,137482,0.620060,138599,0.000000,,6.100696,1.016376e-01,EXPECTED
11PR60,139358,0.919996,139753,0.000000,,6.063396,1.517295e-01,EXPECTED
11PR121D2,140648,0.913441,140909,0.000000,,6.032276,1.514256e-01,EXPECTED
11PR61,141601,0.605066,142061,0.000000,,5.996033,1.009111e-01,EXPECTED
11PR123D2,142066,0.301727,143197,0.000000,,5.965789,5.057621e-02,EXPECTED
11PR62,143798,0.298821,144349,0.000000,,5.930557,5.038667e-02,EXPECTED
11PR125D2,145228,0.592362,145517,0.000000,,5.895856,1.004709e-01,EXPECTED
11PR63,145952,0.885574,146683,0.000000,,5.866887,1.509444e-01,EXPECTED
11PR127D2,147671,0.584228,147827,0.000000,,5.833131,1.001568e-01,EXPECTED
11PR64,147863,0.875631,148991,0.000000,,5.804946,1.508422e-01,EXPECTED
11PR129D2,149803,0.865956,150131,0.000000,,5.772096,1.500245e-01,EXPECTED
13PR5,150313,0.575877,151303,0.000000,,5.744662,1.002456e-01,EXPECTED
11PR131D2,152389,1.422826,152459,0.000000,,5.712680,2.490645e-01,EXPECTED
11PR66,153557,1.131803,153611,0.000000,,5.681154,1.992206e-01,EXPECTED
11PR133D2,153892,0.564987,154769,0.000000,,5.654818,9.991250e-02,EXPECTED
11PR67,155768,1.117880,155921,0.000000,,5.624107,1.987658e-01,EXPECTED
11PR135D2,156113,0.558056,157061,0.000000,,5.598446,9.968052e-02,EXPECTED
11PR68,157993,0.829054,158233,0.000000,,5.568517,1.488824e-01,EXPECTED
11PR137D2,159088,0.823657,159389,0.000000,,5.538999,1.487014e-01,EXPECTED
11PR69,159844,1.093845,160541,0.000000,,5.514328,1.983642e-01,EXPECTED
11PR139D2,160948,0.815888,161683,0.000000,,5.485546,1.487341e-01,EXPECTED
11PR70,162829,1.347156,162853,0.000000,,5.461486,2.466647e-01,EXPECTED
11PR141D2,163718,0.804512,163997,0.000000,,5.433411,1.480676e-01,EXPECTED
11PR71,165026,0.532593,165161,0.000000,,5.405708,9.852419e-02,EXPECTED
13PR11D2,165479,0.531366,166319,0.000000,,5.382545,9.872022e-02,EXPECTED
11PR72,167161,0.790392,167471,0.000000,,5.355508,1.475849e-01,EXPECTED
11PR145D2,168379,0.785623,168629,0.000000,,5.332898,1.473163e-01,EXPECTED
11PR73,169609,0.780925,169783,0.000000,,5.306504,1.471637e-01,EXPECTED
11PR147D2,170488,1.036545,170927,0.000000,,5.284427,1.961509e-01,EXPECTED
11PR74,171569,1.031188,172093,0.000000,,5.258652,1.960936e-01,EXPECTED
11PR149D2,173197,0.767791,173249,0.000000,,5.233202,1.467153e-01,EXPECTED
11PR75,174292,1.017631,174389,0.000000,,5.211910,1.952511e-01,EXPECTED
11PR151D2,174829,0.761617,175543,0.000000,,5.187044,1.468306e-01,EXPECTED
11PR76,175973,1.009551,176713,0.000000,,5.166238,1.954132e-01,EXPECTED
11PR153D2,177491,0.501159,177841,0.000000,,5.141936,9.746504e-02,EXPECTED
11PR77,178151,0.999504,179021,0.000000,,5.117931,1.952945e-01,EXPECTED
11PR155D2,180109,1.237886,180179,0.000000,,5.097841,2.428255e-01,EXPECTED
13PR6,181267,0.246382,181303,0.000000,,5.074370,4.855420e-02,EXPECTED
11PR157D2,182092,0.735988,182489,0.000000,,5.054724,1.456040e-01,EXPECTED
11PR79,183461,1.218992,183637,0.000000,,5.031768,2.422592e-01,EXPECTED
11PR159D2,184232,0.971836,184777,0.000000,,5.009084,1.940147e-01,EXPECTED
11PR80,185729,1.447736,185951,0.000000,,4.990093,2.901220e-01,EXPECTED
11PR161D2,186551,1.202397,187091,0.000000,,4.967898,2.420334e-01,EXPECTED
11PR81,188093,0.716568,188261,0.000000,,4.949314,1.447813e-01,EXPECTED
11PR163D2,189323,0.950294,189407,0.000000,,4.927592,1.928516e-01,EXPECTED
11PR82,190331,0.709349,190573,0.000000,,4.909401,1.444879e-01,EXPECTED
11PR165D2,191591,0.940804,191717,0.000000,,4.888136,1.924668e-01,EXPECTED
11PR83,191771,0.940202,192883,0.000000,,4.867112,1.931745e-01,EXPECTED
11PR167D2,193766,0.699133,194027,0.000000,,4.849503,1.441659e-01,EXPECTED
11PR84,194891,0.927232,195193,0.000000,,4.828913,1.920167e-01,EXPECTED
13PR13D2,196337,1.152345,196337,0.000000,,4.811666,2.394898e-01,EXPECTED
11PR85,197159,1.147793,197479,0.000000,,4.791497,2.395479e-01,EXPECTED
11PR171D2,198257,1.142662,198659,0.000000,,4.771550,2.394740e-01,EXPECTED
11PR86,199657,0.908902,199813,0.000000,,4.754838,1.911531e-01,EXPECTED
11PR173D2,200443,0.679524,200929,0.000000,,4.735292,1.435020e-01,EXPECTED
11PR87,201886,0.900256,202121,0.000000,,4.718914,1.907761e-01,EXPECTED
11PR175D2,202781,1.121062,203279,0.000000,,4.699755,2.385363e-01,EXPECTED
11PR88,204019,0.446192,204431,0.000000,,4.680802,9.532384e-02,EXPECTED
11PR177D2,205153,1.110689,205589,0.000000,,4.664919,2.380940e-01,EXPECTED
11PR89,205684,0.886295,206699,0.000000,,4.646335,1.907514e-01,EXPECTED
11PR179D2,207728,1.099085,207877,0.000000,,4.630760,2.373444e-01,EXPECTED
11PR90,207919,1.318133,209039,0.000000,,4.612535,2.857719e-01,EXPECTED
11PR181D2,209687,0.872303,210209,0.000000,,4.597259,1.897441e-01,EXPECTED
13PR7,210802,1.085803,211349,0.000000,,4.579382,2.371069e-01,EXPECTED
11PR183D2,212209,1.079184,212507,0.000000,,4.561689,2.365755e-01,EXPECTED
11PR92,213602,1.073405,213659,0.000000,,4.546857,2.360763e-01,EXPECTED
11PR185D2,214237,1.070872,214817,0.000000,,4.529496,2.364219e-01,EXPECTED
11PR93,215633,0.852153,215983,0.000000,,4.514942,1.887406e-01,EXPECTED
