START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
7PR59D2,6224,1.440012,6299,0.000000,,9.981795,1.442638e-01,EXPECTED
7PR83D2,8752,1.105941,8803,0.000000,,8.969018,1.233068e-01,EXPECTED
11PR4,9278,1.056399,9337,0.000000,,8.826380,1.196866e-01,EXPECTED
7PR101D2,10682,0.945605,10709,0.000000,,8.534899,1.107928e-01,EXPECTED
7PR51,10805,0.937637,10799,0.000000,,8.137607,1.152227e-01,EXPECTED
7PR53,11156,0.914289,11213,0.000000,,7.958981,1.148751e-01,EXPECTED
7PR107D2,11329,0.903052,11329,0.000000,,7.907738,1.141985e-01,EXPECTED
7PR56,11797,0.874646,11863,0.000000,,7.695606,1.136552e-01,EXPECTED
7PR113D2,11959,0.868550,11969,0.000000,,7.679427,1.131009e-01,EXPECTED
7PR58,12284,0.848441,12269,0.000000,,7.543068,1.124796e-01,EXPECTED
7PR59,12473,0.839149,12491,0.000000,,7.484148,1.121235e-01,EXPECTED
7PR119D2,12539,0.836145,12589,0.000000,,8.246115,1.013987e-01,EXPECTED
7PR61,12878,0.817841,12911,0.000000,,7.316623,1.117785e-01,EXPECTED
7PR62,13042,0.808948,13121,0.000000,,7.262703,1.113839e-01,EXPECTED
7PR125D2,13151,0.803134,13229,0.000000,,7.223368,1.111855e-01,EXPECTED
7PR129D2,13627,0.781265,13649,0.000000,,7.096204,1.100962e-01,EXPECTED
7PR131D2,13837,0.773772,13841,0.000000,,7.023259,1.101728e-01,EXPECTED
7PR137D2,14447,0.745876,14489,0.000000,,8.052105,9.263118e-02,EXPECTED
7PR69,14507,1.486998,14593,0.000000,,6.827323,2.178010e-01,EXPECTED
7PR139D2,14626,1.477571,14699,0.000000,,6.794540,2.174645e-01,EXPECTED
7PR70,14734,0.734023,14797,0.000000,,6.762222,1.085476e-01,EXPECTED
11PR9,20879,0.557368,21943,0.000000,,7.773070,7.170500e-02,EXPECTED
11PR10,23203,0.511612,24251,0.000000,,7.776307,6.579113e-02,EXPECTED
11PR23D2,27557,0.445759,27701,0.000000,,7.832957,5.690814e-02,EXPECTED
11PR12,28382,0.435339,28871,0.000000,,7.863043,5.536521e-02,EXPECTED
11PR25D2,29473,0.421950,30029,0.000000,,7.895818,5.343968e-02,EXPECTED
11PR27D2,31771,0.397266,32327,0.000000,,7.974217,4.981881e-02,EXPECTED
11PR14,33382,1.146003,32768,0.000000,,8.018330,1.429229e-01,EXPECTED
11PR29D2,34123,0.750060,34649,0.000000,,8.065764,9.299305e-02,EXPECTED
11PR15,35197,0.365923,35803,0.000000,,8.116295,4.508498e-02,EXPECTED
11PR31D2,36647,0.707955,36947,0.000000,,6.646580,1.065142e-01,EXPECTED
11PR16,37811,0.345028,38113,0.000000,,6.503156,5.305547e-02,EXPECTED
11PR33D2,38296,0.683239,39251,0.000000,,6.367307,1.073042e-01,EXPECTED
11PR17,40072,0.329404,40423,0.000000,,6.246393,5.273507e-02,EXPECTED
11PR35D2,40649,0.651041,41579,0.000000,,6.123537,1.063178e-01,EXPECTED
11PR18,42719,0.938268,42727,0.000000,,6.006643,1.562051e-01,EXPECTED
11PR37D2,43312,0.617783,43889,0.000000,,5.902168,1.046705e-01,EXPECTED
11PR19,44959,0.899054,45013,0.000000,,5.795605,1.551269e-01,EXPECTED
13PR3D2,46106,0.881424,46199,0.000000,,5.693827,1.548034e-01,EXPECTED
11PR20,47036,0.867033,47353,0.000000,,5.602540,1.547571e-01,EXPECTED
11PR41D2,47848,1.139804,48497,0.000000,,5.509121,2.068940e-01,EXPECTED
11PR21,49451,1.387516,49663,0.000000,,5.419605,2.560179e-01,EXPECTED
11PR43D2,50279,0.821412,50789,0.000000,,5.339072,1.538492e-01,EXPECTED
11PR22,51647,1.338295,51973,0.000000,,5.256423,2.546018e-01,EXPECTED
11PR45D2,52748,1.053258,53129,0.000000,,5.177002,2.034494e-01,EXPECTED
11PR23,53831,0.517647,54277,0.000000,,5.105364,1.013928e-01,EXPECTED
11PR47D2,55072,1.016356,55439,0.000000,,5.031659,2.019922e-01,EXPECTED
11PR24,55948,1.003253,56591,0.000000,,4.960657,2.022420e-01,EXPECTED
11PR49D2,57172,1.231891,57737,0.000000,,4.896464,2.515879e-01,EXPECTED
11PR25,58307,1.212661,58901,0.000000,,4.830275,2.510542e-01,EXPECTED
11PR51D2,59554,0.953705,60041,0.000000,,4.766374,2.000903e-01,EXPECTED
13PR2,61081,1.167687,61211,0.000000,,4.708482,2.479965e-01,EXPECTED
11PR53D2,61276,0.931109,62351,0.000000,,4.648674,2.002956e-01,EXPECTED
11PR27,62522,1.374128,63521,0.000000,,4.590820,2.993208e-01,EXPECTED
11PR55D2,63892,0.675183,64679,0.000000,,4.534823,1.488885e-01,EXPECTED
11PR28,64811,0.889488,65536,0.000000,,4.483971,1.983706e-01,EXPECTED
11PR57D2,66889,1.083842,66977,0.000000,,4.431315,2.445870e-01,EXPECTED
11PR29,67768,1.072270,68141,0.000000,,4.380262,2.447959e-01,EXPECTED
11PR59D2,69208,0.842804,69263,0.000000,,4.333828,1.944710e-01,EXPECTED
11PR30,70007,1.252995,70451,0.000000,,4.285673,2.923683e-01,EXPECTED
11PR61D2,70592,1.037021,71597,0.000000,,4.238914,2.446431e-01,EXPECTED
11PR31,72218,1.221063,72763,0.000000,,4.196324,2.909840e-01,EXPECTED
11PR63D2,72959,1.210498,73907,0.000000,,4.152096,2.915390e-01,EXPECTED
11PR32,74078,1.394770,75041,0.000000,,4.109091,3.394352e-01,EXPECTED
13PR5D2,76103,1.364720,76213,0.000000,,4.069871,3.353227e-01,EXPECTED
11PR33,77311,1.539114,77383,0.000000,,4.029090,3.820004e-01,EXPECTED
11PR67D2,77921,1.338444,78539,0.000000,,3.989387,3.355012e-01,EXPECTED
11PR34,79616,1.126996,79693,0.000000,,3.953137,2.850890e-01,EXPECTED
11PR69D2,79841,1.311617,80849,0.000000,,3.915400,3.349893e-01,EXPECTED
11PR35,81974,1.100374,82003,0.000000,,3.878620,2.837025e-01,EXPECTED
11PR71D2,82526,1.276151,83137,0.000000,,3.845002,3.318987e-01,EXPECTED
11PR36,84199,1.255674,84313,0.000000,,3.809969,3.295759e-01,EXPECTED
11PR73D2,84904,1.068930,85469,0.000000,,3.775788,2.831012e-01,EXPECTED
11PR37,85597,0.707768,86599,0.000000,,3.744515,1.890146e-01,EXPECTED
11PR75D2,86858,1.224153,87767,0.000000,,3.711895,3.297919e-01,EXPECTED
11PR38,87784,1.213312,88919,0.000000,,3.680037,3.297010e-01,EXPECTED
11PR77D2,89924,1.528746,90089,0.000000,,3.650863,4.187355e-01,EXPECTED
13PR3,90854,1.347267,91243,0.000000,,3.620404,3.721317e-01,EXPECTED
11PR79D2,91589,1.338791,92399,0.000000,,3.590631,3.728567e-01,EXPECTED
11PR40,92699,1.325472,93553,0.000000,,3.561519,3.721648e-01,EXPECTED
11PR81D2,94541,1.630534,94709,0.000000,,3.534831,4.612764e-01,EXPECTED
11PR41,95813,1.289847,95857,0.000000,,3.506937,3.677987e-01,EXPECTED
11PR83D2,96532,1.121839,97007,0.000000,,3.479641,3.224008e-01,EXPECTED
11PR42,97841,0.792114,98143,0.000000,,3.454599,2.292926e-01,EXPECTED
11PR85D2,98422,1.103483,99317,0.000000,,3.428405,3.218648e-01,EXPECTED
11PR43,99982,1.245269,100483,0.000000,,3.402753,3.659593e-01,EXPECTED
11PR87D2,101249,1.078068,101627,0.000000,,3.379204,3.190302e-01,EXPECTED
11PR44,101746,1.074004,102793,0.000000,,3.354553,3.201631e-01,EXPECTED
11PR89D2,103804,1.509146,103919,0.000000,,3.330396,4.531431e-01,EXPECTED
11PR45,104957,1.196097,105097,0.000000,,3.308205,3.615547e-01,EXPECTED
13PR7D2,105883,1.335702,106243,0.000000,,3.284960,4.066113e-01,EXPECTED
11PR46,107336,1.174464,107377,0.000000,,3.262166,3.600258e-01,EXPECTED
11PR93D2,108523,1.454164,108557,0.000000,,3.241214,4.486479e-01,EXPECTED
11PR47,108826,1.450940,109721,0.000000,,3.219254,4.507069e-01,EXPECTED
11PR95D2,110338,1.290853,110879,0.000000,,3.197707,4.036808e-01,EXPECTED
11PR48,111961,1.417532,112031,0.000000,,3.177889,4.460609e-01,EXPECTED
11PR97D2,112696,1.268568,113189,0.000000,,3.158150,4.016807e-01,EXPECTED
11PR49,113326,1.122848,114343,0.000000,,3.136702,3.579709e-01,EXPECTED
11PR99D2,115459,1.657891,115499,0.000000,,3.117926,5.317288e-01,EXPECTED
11PR50,116029,1.375749,116639,0.000000,,3.098225,4.440443e-01,EXPECTED
11PR101D2,117074,1.502730,117809,0.000000,,3.079938,4.879092e-01,EXPECTED
11PR51,118553,1.081150,118931,0.000000,,3.060905,3.532125e-01,EXPECTED
11PR103D2,120103,1.872125,120103,0.000000,,3.042349,6.153551e-01,EXPECTED
13PR4,121237,1.327059,121271,0.000000,,3.029372,4.380641e-01,EXPECTED
11PR105D2,122041,1.451572,122401,0.000000,,3.018531,4.808869e-01,EXPECTED
11PR53,122956,1.442324,123583,0.000000,,3.001596,4.805190e-01,EXPECTED
11PR107D2,124379,1.428790,124739,0.000000,,2.986616,4.783976e-01,EXPECTED
11PR54,125339,1.290856,125887,0.000000,,2.970007,4.346306e-01,EXPECTED
11PR109D2,126158,1.155483,127037,0.000000,,2.954643,3.910736e-01,EXPECTED
11PR55,128204,1.520110,128203,0.000000,,2.931930,5.184674e-01,EXPECTED
