START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
11PR44,102701,0.664149,102793,0.000000,,6.871551,9.665198e-02,EXPECTED
11PR45,105043,0.652111,105097,0.000000,,6.787758,9.607163e-02,EXPECTED
11PR101D2,117773,0.592787,117809,0.000000,,10.237051,5.790603e-02,EXPECTED
11PR57,132632,0.537181,132817,0.000000,,10.327145,5.201641e-02,EXPECTED
13PR9D2,135467,0.527899,136277,0.000000,,10.354289,5.098361e-02,EXPECTED
11PR59,137254,0.522161,137443,0.000000,,10.364643,5.037906e-02,EXPECTED
11PR61,141907,0.508047,142061,0.000000,,10.406317,4.882102e-02,EXPECTED
11PR63,146501,0.494706,146683,0.000000,,10.451875,4.733179e-02,EXPECTED
11PR129D2,150112,0.484866,150131,0.000000,,10.488326,4.622911e-02,EXPECTED
13PR5,151076,0.482096,151303,0.000000,,10.500910,4.590993e-02,EXPECTED
11PR131D2,152326,0.957412,152459,0.000000,,10.513854,9.106195e-02,EXPECTED
11PR66,153371,0.476054,153611,0.000000,,10.526926,4.522251e-02,EXPECTED
11PR133D2,154304,0.474163,154769,0.000000,,10.540216,4.498608e-02,EXPECTED
11PR68,157952,0.464447,158233,0.000000,,8.747330,5.309586e-02,EXPECTED
11PR137D2,159304,0.461370,159389,0.000000,,8.708079,5.298183e-02,EXPECTED
11PR69,160352,0.917848,160541,0.000000,,8.657026,1.060235e-01,EXPECTED
11PR139D2,161599,0.911753,161683,0.000000,,8.618767,1.057869e-01,EXPECTED
11PR70,162667,0.453503,162853,0.000000,,8.568996,5.292370e-02,EXPECTED
11PR141D2,163978,0.450562,163997,0.000000,,8.531691,5.281040e-02,EXPECTED
11PR71,164951,0.448205,165161,0.000000,,8.483154,5.283471e-02,EXPECTED
11PR72,167434,0.442450,167471,0.000000,,8.399415,5.267629e-02,EXPECTED
11PR73,168898,0.439729,169783,0.000000,,8.317700,5.286666e-02,EXPECTED
11PR147D2,170743,0.435893,170927,0.000000,,8.283045,5.262473e-02,EXPECTED
11PR74,171469,0.434244,172093,0.000000,,8.237934,5.271273e-02,EXPECTED
11PR149D2,172942,0.430995,173249,0.000000,,8.204097,5.253412e-02,EXPECTED
11PR75,174220,0.428348,174389,0.000000,,8.160045,5.249334e-02,EXPECTED
11PR76,175639,0.850346,176713,0.000000,,8.083965,1.051892e-01,EXPECTED
11PR153D2,177851,0.421143,177841,0.000000,,8.051677,5.230500e-02,EXPECTED
11PR77,178763,0.838168,179021,0.000000,,8.009630,1.046450e-01,EXPECTED
11PR155D2,180046,0.833192,180179,0.000000,,7.978075,1.044352e-01,EXPECTED
11PR79,183223,0.410789,183637,0.000000,,7.865948,5.222371e-02,EXPECTED
11PR159D2,184232,0.408874,184777,0.000000,,7.835784,5.218036e-02,EXPECTED
11PR80,185849,0.812150,185951,0.000000,,7.796487,1.041687e-01,EXPECTED
