n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.00000000,,,0.00000000,,EXPECTED
5,0.00000000,,,0.00000000,,EXPECTED
6,0.00000000,,,0.00000000,,EXPECTED
7,0.00000000,,,0.00000000,,EXPECTED
8,0.00000000,,,0.00000000,,EXPECTED
9,0.00000000,,,0.00000000,,EXPECTED
10,0.00000000,,,0.00000000,,EXPECTED
11,0.00000000,,,0.00000000,,EXPECTED
12,0.00000000,,,0.00000000,,EXPECTED
13,0.00000000,,,0.00000000,,EXPECTED
14,0.00000000,,,0.00000000,,EXPECTED
15,0.00000000,,,0.00000000,,EXPECTED
30,0.00000000,,,0.00000000,,EXPECTED
45,0.00000000,,,0.00000000,,EXPECTED
72,0.87383134,41.86133467,36.57974619,36.57974619,-0.13486790,EXPECTED
75,0.00000000,44.32313326,37.28140722,0.00000000,,EXPECTED
102,0.32190459,66.44941994,60.81589672,21.39037352,-1.13350007,EXPECTED
108,0.32424814,67.60980199,62.32839010,21.92235283,-1.12624618,EXPECTED
129,0.32549687,72.55915211,67.14872282,23.61777661,-1.12240245,EXPECTED
138,0.32562251,74.55820167,69.02534600,24.27782888,-1.12201651,EXPECTED
160,0.38878906,44.16686213,40.64583688,17.17159284,-0.94471834,EXPECTED
176,0.39499605,45.12096582,42.18680397,17.82260316,-0.92887952,EXPECTED
194,0.39820296,46.45927270,43.79074907,18.50021972,-0.92079346,EXPECTED
196,0.39406342,47.13030560,43.96143592,18.57232957,-0.93124341,EXPECTED
210,0.00000000,55.47059252,47.02030857,0.00000000,,EXPECTED
236,0.34667259,43.05713603,40.37010938,14.92672900,-1.05937448,EXPECTED
254,0.30688035,39.96615666,37.30428158,12.26482831,-1.18129733,EXPECTED
266,0.30205721,41.28414135,37.92884915,12.47017241,-1.19713885,EXPECTED
274,0.30744144,40.99279108,38.33249669,12.60288286,-1.17947064,EXPECTED
288,0.25642729,50.02450580,44.74305690,12.82764856,-1.36091012,EXPECTED
312,0.47593616,46.19959303,40.43803963,21.98805708,-0.74247154,EXPECTED
315,0.22500923,49.02330978,40.57291410,11.03069732,-1.49161384,EXPECTED
334,0.27637499,40.72891365,38.07220642,11.25645321,-1.28599667,EXPECTED
353,0.25009629,39.31679657,36.66854693,9.83298499,-1.38590927,EXPECTED
373,0.25041137,40.00855615,37.36072110,10.01859742,-1.38465023,EXPECTED
386,0.25056005,40.44881422,37.79426820,10.13485679,-1.38405668,EXPECTED
393,0.22809212,44.70173996,39.37937945,10.19611465,-1.47800569,EXPECTED
414,0.21499672,42.22280862,36.68989269,9.07776518,-1.53713253,EXPECTED
426,0.43230136,42.39662331,37.03866895,18.32811790,-0.83863234,EXPECTED
441,0.42323744,43.80102529,37.46328491,18.53823375,-0.85982194,EXPECTED
462,0.39527849,42.32757641,35.28564397,16.73118068,-0.92816471,EXPECTED
473,0.22135744,38.08265562,35.07696478,8.42987911,-1.50797651,EXPECTED
493,0.22207763,38.47134584,35.55026603,8.54362534,-1.50472827,EXPECTED
495,0.36982700,41.63734560,33.81294256,15.39861481,-0.99471994,EXPECTED
512,0.21859854,35.60562973,32.96492063,7.78333883,-1.52051836,EXPECTED
532,0.21453924,36.72638559,33.37113798,7.87925070,-1.53926264,EXPECTED
552,0.37544568,38.60709905,33.07415547,14.49486870,-0.97964147,EXPECTED
567,0.36827909,39.69337069,33.35565886,14.61823858,-0.99891422,EXPECTED
582,0.37823076,38.96798164,33.63095802,14.73888944,-0.97225078,EXPECTED
597,0.36273778,37.54466413,32.23639750,13.61886813,-1.01407507,EXPECTED
603,0.36237391,37.70005020,32.33734337,13.66151460,-1.01507870,EXPECTED
619,0.21003506,32.78860328,30.14360090,6.88675623,-1.56048081,EXPECTED
642,0.34886458,36.85882676,31.52708398,12.85873906,-1.05307146,EXPECTED
651,0.33789708,38.21927285,31.66301585,12.91418067,-1.08501393,EXPECTED
660,0.32731995,39.62171534,31.79736773,12.96897787,-1.11681715,EXPECTED
689,0.20441103,32.14441766,29.20716089,6.57067361,-1.58762245,EXPECTED
696,0.33515660,36.52160700,31.04457952,12.24045776,-1.09315738,EXPECTED
714,0.32423034,38.04746890,31.28726074,12.33614369,-1.12630110,EXPECTED
733,0.20255823,30.69475807,28.05042969,6.21747592,-1.59672787,EXPECTED
742,0.38976101,29.88737317,26.65637667,11.64893264,-0.94222153,EXPECTED
754,0.39315449,29.77341833,26.78594180,11.70555307,-0.93355264,EXPECTED
765,0.30681092,38.31932380,30.80797141,11.75678696,-1.18152362,EXPECTED
783,0.16217678,36.50118707,31.02416567,5.91964498,-1.81906831,EXPECTED
809,0.19560898,28.65009330,26.00610312,5.60421539,-1.63163764,EXPECTED
824,0.39110485,28.81585692,26.14900750,11.27002148,-0.93877959,EXPECTED
825,0.44136311,38.31570876,30.49136808,16.91114026,-0.81788737,EXPECTED
843,0.30441668,35.08095903,29.78060543,10.67922913,-1.18935785,EXPECTED
868,0.37651993,28.60959431,25.33146995,10.77208243,-0.97678430,EXPECTED
870,0.57701481,37.36268660,30.05997972,21.55882370,-0.54988734,EXPECTED
894,0.29490393,34.79974528,29.48240265,10.26258155,-1.22110565,EXPECTED
901,0.18785344,27.37812991,24.50613471,5.14307598,-1.67209318,EXPECTED
924,0.42225468,36.81136146,29.76948632,15.54376952,-0.86214665,EXPECTED
933,0.29562421,35.15257523,29.85405989,10.39195238,-1.21866618,EXPECTED
959,0.36569713,27.13805120,23.94572869,9.92430742,-1.00594980,EXPECTED
962,0.36884948,26.93060307,23.96752004,9.93333885,-0.99736664,EXPECTED
984,0.28580911,34.98434186,29.56750588,9.99884369,-1.25243113,EXPECTED
1002,0.27793168,34.35714190,29.04372290,9.54893808,-1.28037996,EXPECTED
1011,0.27817385,34.41613435,29.11894272,9.57366871,-1.27950899,EXPECTED
1026,0.41399903,34.83512101,29.24304549,14.42170646,-0.88189164,EXPECTED
1041,0.40515143,34.04288262,28.74615604,13.79252272,-0.90349437,EXPECTED
1050,0.37101079,37.26770632,28.81743216,13.82672129,-0.99152412,EXPECTED
1078,0.35069121,26.48395443,22.96301154,9.28768994,-1.04784920,EXPECTED
1083,0.26827095,34.66645861,29.07437957,9.30000380,-1.31575780,EXPECTED
1108,0.35736371,25.00354250,22.35323622,8.93535863,-1.02900123,EXPECTED
1113,0.38133667,35.19268165,28.73070611,13.42026010,-0.96407264,EXPECTED
1126,0.17880355,25.10153218,22.45612326,4.48824306,-1.72146756,EXPECTED
1140,0.24027366,35.86090262,28.40477896,8.61643022,-1.42597677,EXPECTED
1205,0.39125720,32.15798185,28.62230233,12.58204201,-0.93839013,EXPECTED
1299,0.47345771,33.40373390,28.11006012,15.81525528,-0.74769269,EXPECTED
1455,0.41755910,35.04016712,27.92416540,14.63134080,-0.87332918,EXPECTED
1551,0.41188393,33.81681926,27.81818437,13.92860441,-0.88701369,EXPECTED
1638,0.38874565,34.16004616,27.24619933,13.27956951,-0.94482999,EXPECTED
1768,0.44906603,21.34508836,18.27227084,9.58535404,-0.80058535,EXPECTED
1817,0.29998653,20.86173517,18.05935555,6.25823949,-1.20401771,EXPECTED
1988,0.42289531,20.45976884,17.24500321,8.65234033,-0.86063062,EXPECTED
2028,0.47420670,29.82401260,24.06247806,14.14274652,-0.74611198,EXPECTED
2121,0.46149028,30.26949693,23.86779532,13.96907862,-0.77329429,EXPECTED
2266,0.40806483,19.50263461,16.53947259,7.95833925,-0.89632922,EXPECTED
