n,ratio,c_pred,baseline,c_meas,lambda,status
4,-0.00000000,,,0.00000000,,EXPECTED
5,-0.00000000,-4.87863807,-8.39950108,0.00000000,,EXPECTED
6,-6.37619179,-1.00699668,-6.42080399,6.42080399,,EXPECTED
7,-0.00000000,-9.28453623,-12.45331295,0.00000000,,EXPECTED
8,-0.00000000,-11.55049999,-14.22108614,0.00000000,,EXPECTED
9,-0.00000000,-4.37429716,-9.65559169,0.00000000,,EXPECTED
10,-0.00000000,-7.17138322,-10.71442152,0.00000000,,EXPECTED
11,-0.00000000,-8.62630542,-11.61977647,0.00000000,,EXPECTED
12,-0.50391461,-12.25358604,-17.55573028,6.17476106,,EXPECTED
13,-0.00000000,-10.37663975,-13.29520644,0.00000000,,EXPECTED
14,-0.00000000,-10.89730280,-14.07457031,0.00000000,,EXPECTED
15,-0.61593563,-7.93755657,-15.04370824,4.88902393,,EXPECTED
42,-0.90103023,-7.75233375,-14.11592449,6.98508709,,EXPECTED
45,-0.98998829,-6.50543242,-13.58243658,6.44030192,,EXPECTED
66,-1.10260171,-7.34760341,-13.24215083,8.10148009,,EXPECTED
75,-1.25210390,-5.95500220,-13.02583245,7.45628144,,EXPECTED
90,-1.15199344,-5.85891274,-12.92653206,6.74942902,,EXPECTED
105,-1.89399066,-4.15848205,-12.64617810,7.87612616,,EXPECTED
120,-1.29836659,-5.64896288,-12.71906410,7.33442470,,EXPECTED
138,-0.92664811,-7.22748157,-12.78197344,6.69733210,,EXPECTED
159,-0.84448699,-7.37583602,-12.77986150,6.22879753,,EXPECTED
165,-1.19178301,-9.00750009,-16.86047377,10.73498555,,EXPECTED
189,-1.02015339,-5.52474218,-11.88364544,5.63608447,,EXPECTED
198,-1.19312704,-5.71684224,-11.60511611,6.82091907,,EXPECTED
210,-1.00757659,-6.44921847,-14.92725096,6.49808158,,EXPECTED
231,-1.98082255,-3.73833469,-10.80395874,7.40497763,,EXPECTED
252,-1.43504846,-4.09723311,-10.45434147,5.87972808,,EXPECTED
267,-1.42324470,-4.70012756,-10.05989322,6.68943162,,EXPECTED
273,-1.80239032,-3.06281127,-9.99838046,5.52038137,,EXPECTED
294,-2.19926788,-3.37104063,-9.72839662,7.41382140,,EXPECTED
312,-1.93496986,-3.67128913,-9.45060188,7.10383382,,EXPECTED
315,-2.24711305,-4.01631596,-12.49328634,9.02511599,,EXPECTED
333,-1.83509943,-3.67658762,-9.12594812,6.74690384,,EXPECTED
357,-2.65345761,-2.08318552,-8.86367980,5.52764447,,EXPECTED
363,-2.17824524,-2.93824020,-8.82437325,6.40020772,,EXPECTED
378,-3.06156435,-2.33010483,-8.68663712,7.13376590,,EXPECTED
399,-3.85798417,-1.79219177,-8.52197681,6.91424749,,EXPECTED
408,-2.44347526,-2.78371758,-8.43358606,6.80194504,,EXPECTED
429,-3.63496726,-1.79692940,-8.21750632,6.53177955,,EXPECTED
441,-3.57697972,-1.80266085,-8.15870816,6.44808130,,EXPECTED
462,-5.99913557,-0.90568408,-7.96780314,5.43332156,,EXPECTED
471,-2.68125957,-2.56882512,-7.89940133,6.88768694,,EXPECTED
483,-5.71484249,-1.19103948,-7.84908842,6.80660302,,EXPECTED
504,-4.80367683,-1.38181493,-7.73711731,6.63779236,,EXPECTED
513,-3.16641647,-2.06884649,-7.67629830,6.55082960,,EXPECTED
525,-4.79915314,-1.63487835,-10.10890809,7.84603156,,EXPECTED
546,-11.36663229,-0.55179524,-7.48429082,6.27205357,,EXPECTED
567,-6.80277863,-0.99317193,-7.34817085,6.75632876,,EXPECTED
582,-3.78838417,-1.92932900,-7.28067968,7.30903944,,EXPECTED
588,-5.82710093,-0.90773268,-7.26264107,5.28944996,,EXPECTED
609,-11.63950339,-0.55188423,-7.14235087,6.42365836,,EXPECTED
627,-6.60362020,-0.86321407,-7.09313447,5.70033788,,EXPECTED
630,-9.28154845,-0.94952524,-9.42215506,8.81306448,,EXPECTED
651,-11.74151393,-0.42053989,-6.99431653,4.93777496,,EXPECTED
672,-11.18747943,-0.53737206,-6.89194530,6.01183882,,EXPECTED
684,-4.74119882,-1.25707296,-6.86389023,5.96003281,,EXPECTED
702,-5.75832013,-1.01489451,-6.79159061,5.84408749,,EXPECTED
708,-5.02241139,-1.39049194,-6.77843118,6.98362256,,EXPECTED
726,-7.59704088,-0.82676576,-6.71013000,6.28097325,,EXPECTED
735,-22.34375543,-0.43040059,-8.90286794,9.61676546,,EXPECTED
756,-22.86830632,-0.26748659,-6.62134656,6.11696528,,EXPECTED
777,-1019.07506289,-0.00586655,-6.54141900,5.97845091,,EXPECTED
792,-9.54881060,-0.61831642,-6.50148856,5.90418636,,EXPECTED
807,-5.07997112,-1.14804361,-6.46274330,5.83202839,,EXPECTED
810,-4.81560350,-1.53399318,-8.59378006,7.38710292,,EXPECTED
825,-10.42596757,-0.70006309,-8.54428982,7.29883510,,EXPECTED
840,-292.22952647,-0.02468257,-8.49622046,7.21297516,,EXPECTED
855,-7.83767888,-0.97460813,-8.44951350,7.63866554,,EXPECTED
870,-7.90101965,-1.08319933,-8.40411368,8.55837919,,EXPECTED
897,-32.70101996,-0.18046347,-6.23165007,5.90133965,,EXPECTED
912,-9.00240608,-0.59435237,-6.20045992,5.35060139,,EXPECTED
918,-12.45862556,-0.54479766,-6.19222760,6.78743001,,EXPECTED
936,-15.38192491,-0.37261626,-6.14838579,5.73155539,,EXPECTED
954,-7.31398614,-0.70789821,-6.10615577,5.17755766,,EXPECTED
969,-56.69109469,-0.09860650,-6.07822851,5.59011015,,EXPECTED
975,-20.06938505,-0.39336819,-8.09451810,7.89465759,,EXPECTED
990,-40.64544874,-0.19134314,-8.03493302,7.77722759,,EXPECTED
1014,-26.22930606,-0.20580937,-5.98161856,5.39823685,,EXPECTED
1020,-18.47811692,-0.43690936,-7.96661123,8.07326219,,EXPECTED
1035,-14.84884912,-0.53844184,-7.93370040,7.99524161,,EXPECTED
1056,-152.70948770,-0.03734337,-5.91990066,5.70268636,,EXPECTED
1077,-10.67369408,-0.56583057,-5.87504689,6.03950235,,EXPECTED
1083,-21.22735520,-0.26344747,-5.86909986,5.59229303,,EXPECTED
1107,-16.90458518,-0.40088543,-5.83092642,6.77680187,,EXPECTED
1116,-17.40720232,-0.33851569,-5.81518883,5.89261106,,EXPECTED
1128,-14.33732662,-0.37795946,-5.78986904,5.41892827,,EXPECTED
1140,-30.46611415,-0.23134450,-7.70547978,7.04816781,,EXPECTED
1224,-508.85348742,-0.01005014,-5.65705353,5.11404683,,EXPECTED
1305,-87.04156314,-0.09063371,-7.41069984,7.88889954,,EXPECTED
1464,-342.86007240,-0.01514235,-5.39853021,5.19170687,,EXPECTED
1515,-1415.35103130,-0.00500445,-7.13451249,7.08305293,,EXPECTED
1606,-0.97569332,-3.31418108,-6.29643442,3.23362435,,EXPECTED
1768,-1.36752239,-2.86543094,-5.94517928,3.91854096,,EXPECTED
1846,-1.22449426,-2.85724918,-5.78630056,3.49868523,,EXPECTED
1972,-1.36813157,-2.64218253,-5.56970770,3.61485335,,EXPECTED
2057,-1.52683455,-2.29421066,-5.43085549,3.50288011,,EXPECTED
2167,-1.45813748,-2.31211911,-5.26771931,3.37138754,,EXPECTED
2288,-1.70742133,-1.89828189,-5.10603971,3.24116700,,EXPECTED
2408,-1.69544218,-2.68559458,-5.93870189,4.55327032,,EXPECTED
2519,-2.23219324,-1.86989814,-4.82323338,4.17397401,,EXPECTED
2618,-2.37786309,-1.89442858,-5.65806425,4.50469178,,EXPECTED
2717,-2.51878012,-1.21726826,-4.61357706,3.06603109,,EXPECTED
2816,-2.56071537,-1.58420684,-4.52449146,4.05670281,,EXPECTED
2873,-2.71732415,-1.39318694,-4.47243775,3.78574052,,EXPECTED
2992,-2.81225675,-1.23323437,-4.36946052,3.46817168,,EXPECTED
3146,-3.03382847,-1.03506725,-4.24255912,3.14021650,,EXPECTED
3179,-2.88219444,-1.08090109,-4.21711682,3.11536712,,EXPECTED
3289,-4.88661315,-0.77690135,-4.13707567,3.79641633,,EXPECTED
3443,-3.04786061,-1.08356541,-4.03312708,3.30255634,,EXPECTED
3553,-5.02198233,-0.64227674,-3.96285641,3.22550245,,EXPECTED
3674,-3.75872663,-0.92893708,-3.88680973,3.49162054,,EXPECTED
3718,-5.02272374,-0.65469097,-3.86202507,3.28833188,,EXPECTED
3883,-3.87812925,-0.82014372,-3.76855279,3.18062334,,EXPECTED
3971,-5.12225879,-0.61083926,-3.72378815,3.12887674,,EXPECTED
4004,-6.55487622,-0.59912670,-4.44784669,3.92720135,,EXPECTED
4147,-12.35165798,-0.30960108,-3.63561490,3.82408671,,EXPECTED
4301,-10.08981839,-0.27627973,-3.56155913,2.78761233,,EXPECTED
4378,-5.33499284,-0.57289739,-3.52773658,3.05640345,,EXPECTED
4433,-17.75486157,-0.18767940,-3.50544082,3.33222184,,EXPECTED
4576,-13.02399610,-0.23839137,-3.44554023,3.10480825,,EXPECTED
4675,-11.74064130,-0.35920015,-4.54036032,4.21724007,,EXPECTED
4807,-30.67953165,-0.09278102,-3.35380188,2.84647824,,EXPECTED
4895,-10.02516071,-0.46180977,-4.42665152,4.62971712,,EXPECTED
5005,-39.66268195,-0.11825132,-5.24959613,4.69016469,,EXPECTED
5083,-120.03926958,-0.02953787,-3.25493683,3.54570376,,EXPECTED
5236,-38.90200878,-0.08225460,-3.84516891,3.19986902,,EXPECTED
5330,-15.25277120,-0.28448786,-4.23158663,4.33922828,,EXPECTED
5456,-28.66723447,-0.09465144,-3.13576620,2.71339514,,EXPECTED
5525,-75.99991888,-0.04712580,-4.15207886,3.58155708,,EXPECTED
5566,-147.92635414,-0.02148818,-3.10121425,3.17866779,,EXPECTED
5698,-60.81884734,-0.04930912,-3.67776833,2.99892389,,EXPECTED
5830,-90.40195615,-0.04073361,-4.03720160,3.68239797,,EXPECTED
5896,-131.11031570,-0.02505694,-3.00998577,3.28522381,,EXPECTED
6028,-200.59879215,-0.01371222,-2.97517657,2.75065424,,EXPECTED
6160,-735.96909520,-0.00591632,-4.70936885,4.35422777,,EXPECTED
6290,-375.08670000,-0.01080003,-3.88105788,4.05094802,,EXPECTED
6392,-1087.34631188,-0.00283946,-2.88760851,3.08747744,,EXPECTED
6494,-127.81799701,-0.02650211,-2.86348398,3.38744677,,EXPECTED
6613,-312.33635980,-0.00784267,-2.83717652,2.44955159,,EXPECTED
6716,-579.17375613,-0.00532140,-2.81598760,3.08201279,,EXPECTED
6739,-66.47979871,-0.02972076,-2.81087713,1.97583004,,EXPECTED
6913,-68.53615534,-0.02511788,-2.77435890,1.72148310,,EXPECTED
6989,-633.62331482,-0.00404092,-2.75912826,2.56042085,,EXPECTED
7037,-2960.27017608,-0.00078871,-2.74979758,2.33478960,,EXPECTED
7175,-240.25674743,-0.01566466,-4.35718101,3.76353938,,EXPECTED
7300,-133.26336075,-0.02322568,-3.60036031,3.09513272,,EXPECTED
7450,-320.85185347,-0.01202415,-3.56346003,3.85797105,,EXPECTED
7532,-927.53005938,-0.00358210,-3.19016585,3.32250701,,EXPECTED
7606,-26430.57729415,-0.00009455,-2.64635275,2.49888849,,EXPECTED
7722,2.59974278,2.46898229,-3.94450385,6.41871889,0.95541251,EXPECTED
7854,2.60499359,2.84286624,-4.68226578,7.40564835,0.95743021,EXPECTED
7917,2.72468478,2.52382200,-4.65924938,6.87661941,1.00235275,EXPECTED
8019,2.65038790,2.02668577,-3.85227988,5.37150344,0.97470601,EXPECTED
