START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
5PR,30,23.13628726,30,46.31819426,-6.941326e-01,27.982824,-0.828433,EXPECTED
5PR3D2,45,14.49067931,45,52.06885432,-1.279061e+00,25.179029,-1.492439,EXPECTED
5PR2,72,12.19324873,60,42.80184522,-1.255699e+00,28.054384,-1.091045,EXPECTED
5PR5D2,76,12.50350084,75,45.28191358,-1.286899e+00,25.981145,-1.261623,EXPECTED
5PR3,102,17.11229882,90,40.34227080,-8.576024e-01,24.885316,-0.933481,EXPECTED
7PRD2,108,17.53788226,105,38.67134240,-7.907356e-01,24.294507,-0.869886,EXPECTED
5PR4,133,7.97183820,120,35.14457445,-1.483555e+00,24.002185,-1.132094,EXPECTED
5PR9D2,144,14.11373956,135,33.82050227,-8.739184e-01,25.053414,-0.786590,EXPECTED
5PR5,150,7.17327601,150,38.58507113,-1.682503e+00,24.828423,-1.265155,EXPECTED
5PR11D2,165,13.03533959,165,39.66244279,-1.112741e+00,24.767019,-1.075103,EXPECTED
5PR6,186,12.13707924,180,37.67196341,-1.132651e+00,24.824050,-1.028635,EXPECTED
5PR13D2,195,11.12180974,195,35.61341668,-1.163814e+00,25.530928,-0.959292,EXPECTED
7PR,222,5.30707689,210,34.28914981,-1.865788e+00,25.622669,-1.131111,EXPECTED
5PR15D2,228,10.71919780,231,32.59256824,-1.112048e+00,25.793947,-0.848004,EXPECTED
5PR8,245,10.08794730,240,33.66284681,-1.205053e+00,18.993076,-1.241237,EXPECTED
5PR17D2,264,9.56652566,255,32.03599833,-1.208590e+00,18.204901,-1.234254,EXPECTED
5PR9,270,13.43242647,270,31.51061471,-8.526528e-01,18.559750,-0.974053,EXPECTED
5PR19D2,285,4.56437628,285,30.61006470,-1.903047e+00,17.829592,-1.460812,EXPECTED
5PR10,312,8.24552140,300,29.77674417,-1.284057e+00,17.180706,-1.253221,EXPECTED
7PR3D2,322,8.33636139,315,30.82666376,-1.307753e+00,16.599558,-1.354874,EXPECTED
5PR11,342,8.01059208,330,29.89176532,-1.316818e+00,16.075525,-1.361148,EXPECTED
5PR23D2,348,7.61072753,345,29.17811688,-1.343860e+00,16.311328,-1.322234,EXPECTED
5PR12,366,11.00244640,360,29.16108101,-9.747173e-01,15.817976,-1.147975,EXPECTED
5PR25D2,378,11.12304288,375,28.91204818,-9.552395e-01,15.368596,-1.157491,EXPECTED
5PR13,399,10.76029766,390,29.33604882,-1.002954e+00,14.957270,-1.241921,EXPECTED
5PR27D2,415,6.92193179,405,28.50811893,-1.415494e+00,14.579120,-1.480623,EXPECTED
