START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
5PR29D2,449,2.663981,449,0.000000,,12.308093,2.164414e-01,EXPECTED
5PR41D2,628,2.128529,619,0.000000,,10.635236,2.001393e-01,EXPECTED
7PR4,850,1.716914,853,0.000000,,9.343114,1.837625e-01,EXPECTED
5PR59D2,886,1.674892,887,0.000000,,9.127763,1.834942e-01,EXPECTED
5PR65D2,976,1.553510,983,0.000000,,8.849319,1.755514e-01,EXPECTED
5PR67D2,1010,1.519195,1019,0.000000,,8.732845,1.739634e-01,EXPECTED
7PR5,1052,1.489846,1063,0.000000,,8.569873,1.738469e-01,EXPECTED
5PR71D2,1073,1.453596,1069,0.000000,,8.518428,1.706413e-01,EXPECTED
5PR75D2,1138,1.394923,1129,0.000000,,10.551352,1.322032e-01,EXPECTED
5PR38,1153,1.380673,1153,0.000000,,8.280365,1.667406e-01,EXPECTED
7PR7,1552,1.113048,1571,0.000000,,7.442099,1.495610e-01,EXPECTED
7PR21D2,2264,0.846438,2309,0.000000,,6.651733,1.272507e-01,EXPECTED
11PR,2398,0.812961,2411,0.000000,,6.591078,1.233426e-01,EXPECTED
7PR25D2,2657,0.749066,2729,0.000000,,6.400590,1.170308e-01,EXPECTED
7PR13,2806,0.720410,2833,0.000000,,6.358874,1.132921e-01,EXPECTED
7PR27D2,2848,0.710922,2939,0.000000,,6.304803,1.127588e-01,EXPECTED
7PR14,3022,0.683181,3041,0.000000,,6.255566,1.092117e-01,EXPECTED
7PR15,3242,0.647031,3253,0.000000,,6.182478,1.046556e-01,EXPECTED
7PR31D2,3328,1.264888,3359,0.000000,,6.156417,2.054585e-01,EXPECTED
7PR16,3446,1.234242,3463,0.000000,,6.120968,2.016416e-01,EXPECTED
7PR17,3653,1.180600,3673,0.000000,,6.069319,1.945194e-01,EXPECTED
7PR35D2,3683,0.586334,3779,0.000000,,6.041962,9.704364e-02,EXPECTED
7PR18,3859,1.131905,3881,0.000000,,6.026150,1.878322e-01,EXPECTED
7PR37D2,3907,1.121337,3989,0.000000,,6.003084,1.867935e-01,EXPECTED
7PR19,4051,1.090934,4093,0.000000,,5.990338,1.821156e-01,EXPECTED
7PR39D2,4168,1.068853,4096,0.000000,,5.971018,1.790068e-01,EXPECTED
7PR20,4217,0.529813,4297,0.000000,,5.960959,8.888050e-02,EXPECTED
7PR41D2,4315,1.041702,4409,0.000000,,5.944934,1.752252e-01,EXPECTED
7PR21,4486,1.010093,4513,0.000000,,5.937246,1.701282e-01,EXPECTED
7PR43D2,4616,0.988719,4603,0.000000,,5.924139,1.668967e-01,EXPECTED
11PR2,4669,0.981176,4723,0.000000,,5.912534,1.659485e-01,EXPECTED
