START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
5PRD2,18,16.70849780,15,40.03255320,-8.737755e-01,36.418517,-0.640445,EXPECTED
5PR,30,23.13628726,30,46.05797920,-6.884988e-01,27.982824,-0.819134,EXPECTED
5PR3D2,45,14.49067931,45,48.24542487,-1.202795e+00,25.179029,-1.340590,EXPECTED
5PR2,60,11.17577160,60,41.55219016,-1.313202e+00,23.888402,-1.271597,EXPECTED
5PR5D2,76,9.37762563,75,37.70091223,-1.391358e+00,23.244193,-1.218510,EXPECTED
5PR3,102,14.26024902,90,35.29503433,-9.062664e-01,22.943999,-0.916788,EXPECTED
7PRD2,108,14.61490189,105,35.00948754,-8.735774e-01,22.852733,-0.892435,EXPECTED
5PR4,120,6.54859348,120,36.09525154,-1.706911e+00,22.900274,-1.290232,EXPECTED
5PR9D2,144,10.97735299,135,37.46884552,-1.227675e+00,23.046338,-1.149488,EXPECTED
5PR5,159,5.70973107,150,35.00349739,-1.813276e+00,23.266020,-1.259079,EXPECTED
5PR11D2,165,10.42827167,165,34.35369066,-1.192189e+00,23.543049,-1.016241,EXPECTED
5PR6,189,9.99124064,180,32.47646069,-1.178807e+00,23.866325,-0.942132,EXPECTED
5PR13D2,195,9.26817478,195,31.17251334,-1.212950e+00,17.678928,-1.239008,EXPECTED
7PR,222,4.49060352,210,30.43891940,-1.913735e+00,17.033022,-1.523412,EXPECTED
5PR15D2,237,8.54276620,225,29.21471064,-1.229588e+00,17.443488,-1.185081,EXPECTED
5PR8,254,8.17655221,240,28.84956160,-1.260824e+00,16.823857,-1.228791,EXPECTED
5PR17D2,267,11.70650534,255,28.96974061,-9.061072e-01,16.268683,-1.061133,EXPECTED
5PR9,270,11.75337316,270,28.23519354,-8.764289e-01,15.767771,-1.045285,EXPECTED
5PR19D2,297,7.20413015,285,28.42238108,-1.372522e+00,15.313037,-1.385633,EXPECTED
5PR10,312,10.41539546,300,27.81265867,-9.822062e-01,14.897977,-1.167760,EXPECTED
7PR3D2,327,6.70472776,315,29.05361835,-1.466330e+00,14.517292,-1.539467,EXPECTED
5PR11,333,6.74690384,330,28.28332706,-1.433189e+00,14.166617,-1.520223,EXPECTED
5PR23D2,348,6.52348074,345,27.71286411,-1.446489e+00,13.842322,-1.530768,EXPECTED
5PR12,366,9.50211280,360,27.27225259,-1.054356e+00,13.541357,-1.312286,EXPECTED
5PR25D2,378,9.18860064,375,27.18334820,-1.084641e+00,13.261141,-1.356953,EXPECTED
5PR13,399,8.96691471,390,27.74896161,-1.129657e+00,12.999473,-1.444831,EXPECTED
5PR27D2,414,8.71465458,405,27.04694953,-1.132568e+00,12.754462,-1.437324,EXPECTED
7PR2,420,11.22605445,420,28.40536151,-9.283405e-01,12.524475,-1.371659,EXPECTED
