n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.00000000,,,0.00000000,,EXPECTED
5,0.00000000,,,0.00000000,,EXPECTED
6,0.00000000,,,0.00000000,,EXPECTED
7,0.00000000,,,0.00000000,,EXPECTED
8,0.00000000,,,0.00000000,,EXPECTED
9,0.00000000,,,0.00000000,,EXPECTED
10,0.00000000,,,0.00000000,,EXPECTED
11,0.00000000,,,0.00000000,,EXPECTED
12,0.00000000,,,0.00000000,,EXPECTED
13,0.00000000,,,0.00000000,,EXPECTED
14,0.00000000,,,0.00000000,,EXPECTED
18,0.75956676,21.99740517,16.70849780,16.70849780,-0.27500706,EXPECTED
30,0.76658470,30.18099291,23.13628726,23.13628726,-0.26581009,EXPECTED
56,0.37586532,28.73982648,25.56947959,10.80230416,-0.97852438,EXPECTED
64,0.33222533,26.03098997,23.38937976,8.64815425,-1.10194183,EXPECTED
76,0.33302480,28.15894091,25.36227278,9.37762563,-1.09953832,EXPECTED
102,0.44757777,31.86094119,26.22589676,14.26024902,-0.80390497,EXPECTED
108,0.45443215,32.16080117,26.87813569,14.61490189,-0.78870667,EXPECTED
134,0.22069625,27.17403980,24.49199506,5.99720868,-1.51096796,EXPECTED
144,0.38606032,28.43429465,23.15096447,10.97735299,-0.95176164,EXPECTED
157,0.21603113,26.29828942,23.63983840,5.68124925,-1.53233275,EXPECTED
165,0.33939617,30.72595593,22.89884872,10.42827167,-1.08058722,EXPECTED
186,0.35309110,28.12400989,22.65888262,9.93033756,-1.04102918,EXPECTED
195,0.31287314,29.62278814,21.93813491,9.26817478,-1.16195747,EXPECTED
211,0.19812231,22.24141667,19.58733166,4.40652084,-1.61887071,EXPECTED
237,0.31618880,27.01792820,21.66639433,8.54276620,-1.15141579,EXPECTED
254,0.38256432,21.37301290,18.71049153,8.17655221,-0.96085848,EXPECTED
267,0.44257583,26.45084676,21.10723214,11.70650534,-0.81514347,EXPECTED
270,0.41626678,28.23519354,21.19173644,11.75337316,-0.87642892,EXPECTED
295,0.27209246,26.41396936,22.83025678,7.18704193,-1.30161334,EXPECTED
312,0.39608464,26.29588296,20.53285867,10.41539546,-0.92612734,EXPECTED
322,0.34005329,19.61189401,16.29135666,6.66908911,-1.07865293,EXPECTED
333,0.25994756,25.95486521,20.52115154,6.74690384,-1.34727537,EXPECTED
358,0.34198205,18.38515847,15.72892751,6.28739422,-1.07299702,EXPECTED
366,0.36952143,25.71464607,20.34255731,9.50211280,-0.99554654,EXPECTED
378,0.34630551,26.53322088,20.19399090,9.18860064,-1.06043391,EXPECTED
399,0.33295802,26.93106712,20.21893406,8.96691471,-1.09973887,EXPECTED
414,0.33929850,25.68432997,20.15013760,8.71465458,-1.08087503,EXPECTED
420,0.39520900,28.40536151,19.95320721,11.22605445,-0.92834055,EXPECTED
441,0.41703060,26.34247938,20.00335342,10.98562000,-0.87459568,EXPECTED
455,0.33913041,23.66854352,19.05818444,8.02672296,-1.08137054,EXPECTED
474,0.30997782,25.33694701,19.98571594,7.85389152,-1.17125454,EXPECTED
483,0.38390783,26.52901046,19.88789665,10.18469489,-0.95735278,EXPECTED
506,0.29696291,16.84570467,13.77117106,5.00254953,-1.21414802,EXPECTED
516,0.19254708,25.32747367,19.91607818,4.87673122,-1.64741456,EXPECTED
536,0.29702607,16.11544806,13.43351161,4.78670814,-1.21393538,EXPECTED
549,0.18973876,24.67299835,19.30081358,4.68142423,-1.66210708,EXPECTED
567,0.36220082,25.36881935,19.02975180,9.18860711,-1.01555648,EXPECTED
582,0.46760933,24.07752182,18.73939672,11.25887388,-0.76012209,EXPECTED
597,0.37161617,23.77146393,18.46209601,8.83386041,-0.98989376,EXPECTED
609,0.43724636,24.74301471,18.16907305,10.81879303,-0.82725850,EXPECTED
623,0.40832911,16.01006912,12.80409739,6.53737720,-0.89568180,EXPECTED
637,0.39761785,16.13063102,12.67299014,6.41382683,-0.92226391,EXPECTED
652,0.41407156,15.21149299,12.55384985,6.29864663,-0.88171647,EXPECTED
662,0.27329516,15.06045234,12.41114677,4.11594875,-1.29720289,EXPECTED
680,0.30108889,20.18278883,16.42635630,6.07681350,-1.20034974,EXPECTED
696,0.44138019,22.57274688,17.09456243,9.96316330,-0.81784867,EXPECTED
717,0.44193134,22.23279438,16.92796667,9.82536871,-0.81660074,EXPECTED
726,0.42760909,22.55217372,16.68269414,9.64351449,-0.84954584,EXPECTED
748,0.37833240,15.09715280,11.96680976,5.71174202,-0.97198211,EXPECTED
753,0.25951441,21.58445597,16.28072760,5.60147746,-1.34894303,EXPECTED
774,0.34218855,21.54923452,16.13792716,7.37390140,-1.07239337,EXPECTED
781,0.37514904,14.78187879,11.80461452,5.54540767,-0.98043189,EXPECTED
798,0.32073773,22.72850757,16.01664431,7.28988985,-1.13713154,EXPECTED
818,0.37325600,14.17793781,11.53019078,5.29200028,-0.98549078,EXPECTED
834,0.33478220,20.79065406,15.46963129,6.96034089,-1.09427511,EXPECTED
842,0.37021394,14.14070065,11.49317670,5.23508451,-0.99367422,EXPECTED
858,0.39548501,21.76676541,15.36375792,8.60842954,-0.92764238,EXPECTED
882,0.39123925,21.37642435,15.03742829,8.36329620,-0.93843602,EXPECTED
897,0.31546168,20.93401706,14.89685498,6.60388009,-1.15371808,EXPECTED
914,0.35473310,13.79326538,11.14621628,4.89292776,-1.03638961,EXPECTED
924,0.37423547,21.86038450,14.81710383,8.18093133,-0.98287007,EXPECTED
939,0.40424481,19.98255643,14.68309115,8.07784465,-0.90573463,EXPECTED
954,0.24006507,19.93896064,14.55292407,4.78664807,-1.42684525,EXPECTED
962,0.45115343,13.94451235,10.98085879,6.29111460,-0.79594779,EXPECTED
984,0.39479973,19.72135282,14.30344788,7.78598484,-0.92937665,EXPECTED
1001,0.41774846,14.74290260,10.90110615,6.15882485,-0.87287580,EXPECTED
1008,0.44695458,20.38226949,14.04330470,9.10994873,-0.80529830,EXPECTED
1030,0.41892378,17.95013546,14.39365674,7.51973854,-0.87006629,EXPECTED
1041,0.46586958,19.13001392,13.83225880,8.91209160,-0.76384955,EXPECTED
1063,0.44091199,13.35108085,10.70736096,5.88665159,-0.81891000,EXPECTED
1071,0.43077147,20.54218603,13.78065994,8.84898771,-0.84217756,EXPECTED
1086,0.38411486,18.98673623,13.67480083,7.29308745,-0.95681367,EXPECTED
1107,0.37759308,18.85774151,13.43986729,7.12055269,-0.97393817,EXPECTED
1116,0.37691155,18.93551266,13.47093647,7.13701340,-0.97574474,EXPECTED
1127,0.30537402,13.86117042,10.54077450,4.23284137,-1.18621795,EXPECTED
1152,0.44921385,18.43665091,13.15424099,8.28199897,-0.80025622,EXPECTED
1257,0.50848801,17.97716519,12.68207630,9.14117303,-0.67631363,EXPECTED
1302,0.46777075,19.00417211,12.44670321,8.88959583,-0.75977695,EXPECTED
1461,0.47849135,17.07243060,11.77916536,8.16901044,-0.73711714,EXPECTED
1491,0.63486599,18.08702964,11.65631446,11.48283993,-0.45434135,EXPECTED
1638,0.53429403,18.09255738,11.17749024,9.66674545,-0.62680897,EXPECTED
1762,0.49922581,12.20735345,9.56318031,6.09422591,-0.69469676,EXPECTED
1827,0.51776978,17.20127450,10.62767387,8.90630008,-0.65822458,EXPECTED
1988,0.51622026,12.61576636,9.40044326,6.51251423,-0.66122174,EXPECTED
2046,0.50773789,16.22386001,10.15222974,8.23746848,-0.67778992,EXPECTED
