START,n_geom,C_avg,Cpred_avg,Lambda_avg
(11PR)61,141486,3.937215,3.999608,-1.572283e-02
(11PR)123/2,142641,3.816755,4.000036,-4.690295e-02
(11PR)62,143796,3.768750,4.000093,-5.957413e-02
(11PR)125/2,144951,3.771547,4.000446,-5.892072e-02
(11PR)63,146106,3.872932,3.999925,-3.226391e-02
(11PR)127/2,147261,4.093200,3.999972,2.303965e-02
(11PR)64,148416,4.106886,4.000313,2.629252e-02
(11PR)129/2,149571,4.233394,3.999327,5.687792e-02
(13PR)5,150726,4.325749,4.000257,7.822675e-02
(11PR)131/2,151881,4.146799,4.000161,3.600211e-02
(11PR)66,153036,4.114456,3.999756,2.827329e-02
(11PR)133/2,154191,3.914330,4.000171,-2.169296e-02
(11PR)67,155346,3.911694,4.000210,-2.237638e-02
(11PR)135/2,156501,3.824088,4.000033,-4.498263e-02
(11PR)68,157656,3.854084,3.999688,-3.708293e-02
(11PR)137/2,158811,3.888761,3.999917,-2.818301e-02
(11PR)69,159966,3.850077,4.000254,-3.826458e-02
(11PR)139/2,161121,3.936233,4.000031,-1.607800e-02
(11PR)70,162276,3.938177,4.000340,-1.566149e-02
(11PR)141/2,163431,3.794474,3.999927,-5.273038e-02
(11PR)71,164586,3.851504,3.999425,-3.768678e-02
(13PR)11/2,165741,3.754791,4.000444,-6.337289e-02
(11PR)72,166896,3.648004,3.999928,-9.209600e-02
(11PR)145/2,168051,3.863523,3.999979,-3.470978e-02
(11PR)73,169206,3.935380,4.000358,-1.637649e-02
(11PR)147/2,170361,3.937743,4.000001,-1.568669e-02
(11PR)74,171516,4.093833,4.000219,2.313241e-02
(11PR)149/2,172671,3.966580,3.999862,-8.355635e-03
(11PR)75,173826,4.013113,3.999617,3.368727e-03
(11PR)151/2,174981,3.934761,4.000109,-1.647135e-02
(11PR)76,176136,3.968412,4.000231,-7.986145e-03
(11PR)153/2,177291,4.140094,3.999821,3.446906e-02
(11PR)77,178446,4.131863,4.000100,3.240908e-02
(11PR)155/2,179601,3.991675,3.999647,-1.995037e-03
(13PR)6,180756,4.142241,4.000289,3.487038e-02
(11PR)157/2,181911,4.030836,4.000025,7.673326e-03
(11PR)79,183066,3.967613,4.000018,-8.134246e-03
(11PR)159/2,184221,4.221448,4.000423,5.377813e-02
(11PR)80,185376,4.125429,3.999993,3.087746e-02
(11PR)161/2,186531,4.106674,4.000029,2.631183e-02
(11PR)81,187686,4.104257,3.999789,2.578299e-02
(11PR)163/2,188841,3.982316,4.000167,-4.472462e-03
(11PR)82,189996,3.991826,3.999953,-2.033826e-03
(11PR)165/2,191151,4.041537,4.000028,1.032367e-02
(11PR)83,192306,3.982176,4.000163,-4.506748e-03
(11PR)167/2,193461,3.956416,4.000265,-1.102200e-02
(11PR)84,194616,3.999951,3.999135,2.040253e-04
(13PR)13/2,195771,3.981968,3.999962,-4.508558e-03
(11PR)85,196926,3.919564,4.000439,-2.042363e-02
(11PR)171/2,198081,3.904482,4.000290,-2.424174e-02
(11PR)86,199236,3.954750,3.999926,-1.135856e-02
(11PR)173/2,200391,3.916904,3.999700,-2.091774e-02
(11PR)87,201546,3.817956,4.000486,-4.670066e-02
(11PR)175/2,202701,3.845008,3.999789,-3.946582e-02
(11PR)88,203856,3.919255,3.999926,-2.037430e-02
(11PR)177/2,205011,4.031212,4.000259,7.707980e-03
(11PR)89,206166,4.072999,4.000206,1.803366e-02
(11PR)179/2,207321,4.262348,3.999799,6.357607e-02
(11PR)90,208476,4.307304,3.999862,7.405225e-02
(11PR)181/2,209631,4.141402,3.999738,3.480547e-02
(13PR)7,210786,4.101450,4.000415,2.494257e-02
(11PR)183/2,211941,4.023112,4.000071,5.743504e-03
(11PR)92,213096,3.835538,4.000067,-4.200135e-02
(11PR)185/2,214251,3.743609,3.999822,-6.619977e-02
(11PR)93,215406,3.729900,4.000006,-6.991448e-02
(11PR)187/2,216561,3.934523,4.000026,-1.651110e-02
(11PR)94,217716,3.939096,4.000184,-1.538891e-02
(11PR)189/2,218871,3.985255,3.999800,-3.643163e-03
(11PR)95,220026,4.099686,4.000381,2.452098e-02
(11PR)191/2,221181,4.081235,3.999791,2.015761e-02
(11PR)96,222336,4.135299,4.000078,3.324571e-02
(11PR)193/2,223491,3.997846,4.000296,-6.125450e-04
(11PR)97,224646,3.977896,3.999592,-5.439300e-03
(13PR)15/2,225801,4.066304,4.000033,1.643181e-02
(11PR)98,226956,4.179662,4.000225,4.387964e-02
(11PR)197/2,228111,4.173083,4.000104,4.233477e-02
(11PR)99,229266,4.064176,4.000127,1.588482e-02
(11PR)199/2,230421,3.991831,4.000016,-2.048156e-03
(11PR)100,231576,4.011698,3.999819,2.965391e-03
(11PR)201/2,232731,3.851675,3.999978,-3.778091e-02
(11PR)101,233886,3.643009,3.999957,-9.347361e-02
(11PR)203/2,235041,3.660164,3.999870,-8.875393e-02
(11PR)102,236196,3.720311,4.000019,-7.249176e-02
(11PR)205/2,237351,3.825587,4.000396,-4.468137e-02
(11PR)103,238506,3.897262,3.999836,-2.597928e-02
(11PR)207/2,239661,3.936233,3.999702,-1.599557e-02
(13PR)8,240816,4.039453,4.000098,9.790291e-03
(11PR)209/2,241971,4.103827,4.000598,2.547616e-02
(11PR)105,243126,4.099977,3.999693,2.476362e-02
(11PR)211/2,244281,4.133799,4.000208,3.285043e-02
(11PR)106,245436,4.173775,4.000421,4.242128e-02
(11PR)213/2,246591,4.076174,3.999651,1.895186e-02
(11PR)107,247746,4.136949,3.999761,3.372402e-02
(11PR)215/2,248901,4.047068,3.999914,1.171963e-02
(11PR)108,250056,4.040074,4.000182,9.923095e-03
(11PR)217/2,251211,4.017679,4.000612,4.257026e-03
(11PR)109,252366,3.997151,3.999285,-5.336647e-04
(11PR)219/2,253521,3.870951,4.000434,-3.290256e-02
(11PR)110,254676,3.986599,3.999450,-3.218190e-03
(17PR)/2,262655,4.001154,4.000014,2.848427e-04
(13PR)9,277676,3.967794,4.000019,-8.088820e-03
(13PR)19/2,292696,3.841134,4.000062,-4.054216e-02
(13PR)10,307715,4.051309,4.000005,1.274445e-02
(13PR)21/2,322735,4.158644,4.000045,3.888345e-02
(13PR)11,337754,3.977339,4.000010,-5.683961e-03
(13PR)23/2,352772,4.009388,4.000027,2.337460e-03
(13PR)12,367790,3.867574,4.000016,-3.367099e-02
(13PR)25/2,382808,4.003033,4.000017,7.536772e-04
(13PR)13,397826,3.939389,4.000047,-1.528046e-02
(13PR)27/2,412844,3.981748,4.000026,-4.579853e-03
(13PR)14,427861,4.078127,3.999993,1.934528e-02
(13PR)29/2,442878,4.018009,4.000042,4.481623e-03
(13PR)15,457895,3.842874,4.000038,-4.008324e-02
(13PR)31/2,472912,4.102102,4.000008,2.520328e-02
(13PR)16,487929,4.014390,4.000034,3.582614e-03
(13PR)33/2,502946,3.982958,4.000007,-4.271433e-03
(17PR),517963,4.085205,4.000045,2.106642e-02
(13PR)35/2,532979,3.942538,4.000002,-1.447005e-02
(13PR)18,547996,3.922998,4.000041,-1.944847e-02
(13PR)37/2,563012,3.964467,4.000010,-8.925419e-03
(13PR)19,578028,4.078807,4.000048,1.949810e-02
(13PR)39/2,593044,4.029339,4.000028,7.300838e-03
(13PR)20,608061,4.049584,4.000017,1.231544e-02
(13PR)41/2,623077,3.905890,4.000017,-2.381300e-02
(13PR)21,638093,3.874595,4.000043,-3.186403e-02
(13PR)43/2,653109,3.981893,4.000023,-4.542931e-03
(13PR)22,668125,4.002063,4.000008,5.135448e-04
(13PR)45/2,683141,4.025980,4.000005,6.472774e-03
(13PR)23,698157,4.031080,4.000056,7.725973e-03
(13PR)47/2,713172,4.018954,4.000025,4.721089e-03
(13PR)24,728188,3.990321,4.000025,-2.428952e-03
(13PR)49/2,743204,3.883525,4.000021,-2.955617e-02
(13PR)25,758220,4.022297,4.000016,5.554646e-03
(17PR)3/2,773236,4.048505,4.000028,1.204615e-02
(13PR)26,788251,4.047844,4.000005,1.188873e-02
(13PR)53/2,803267,3.998897,4.000030,-2.832617e-04
(13PR)27,818283,4.039156,4.000036,9.732320e-03
(13PR)55/2,833298,3.989751,4.000046,-2.576808e-03
(13PR)28,848314,3.949565,3.999998,-1.268829e-02
(13PR)57/2,863329,4.043583,4.000015,1.083292e-02
(13PR)29,878345,4.036867,4.000014,9.171046e-03
(13PR)59/2,893360,3.985652,4.000069,-3.610713e-03
(13PR)30,908376,3.988155,4.000008,-2.967809e-03
(13PR)61/2,923391,4.008500,4.000038,2.113124e-03
(13PR)31,938407,3.935632,4.000001,-1.622306e-02
(13PR)63/2,953422,3.930116,4.000017,-1.762970e-02
(13PR)32,968438,3.933810,4.000052,-1.669882e-02
(13PR)65/2,983453,3.913246,4.000024,-2.193304e-02
(13PR)33,998469,4.033268,4.000008,8.280696e-03
(13PR)67/2,1013484,4.094105,4.000004,2.325298e-02
(17PR)2,1028500,3.989459,4.000054,-2.652162e-03
(13PR)69/2,1043515,3.889057,4.000018,-2.813201e-02
(13PR)35,1058530,3.912947,4.000027,-2.201026e-02
(13PR)71/2,1073546,3.987581,4.000012,-3.112683e-03
(13PR)36,1088561,4.060850,4.000033,1.508955e-02
(13PR)73/2,1103576,4.076248,4.000042,1.887207e-02
(13PR)37,1118592,4.037714,3.999983,9.388471e-03
(13PR)75/2,1133607,3.940015,4.000032,-1.511788e-02
(13PR)38,1148622,4.036273,4.000043,9.016610e-03
(13PR)77/2,1163638,4.110448,4.000034,2.722910e-02
(13PR)39,1178653,4.117716,4.000010,2.900186e-02
(13PR)79/2,1193668,3.998795,4.000024,-3.072573e-04
(13PR)40,1208684,3.922714,4.000028,-1.951747e-02
(13PR)81/2,1223699,3.908514,4.000037,-2.314650e-02
(13PR)41,1238714,3.945416,4.000010,-1.374250e-02
(13PR)83/2,1253730,4.035145,4.000039,8.738114e-03
(13PR)42,1268745,4.047831,3.999983,1.189107e-02
(17PR)5/2,1283760,3.986109,4.000046,-3.490294e-03
(13PR)43,1298775,3.965405,3.999998,-8.685640e-03
(13PR)87/2,1313791,3.954645,4.000071,-1.142125e-02
(13PR)44,1328806,3.968616,4.000010,-7.879342e-03
(13PR)89/2,1343821,3.959451,4.000019,-1.019382e-02
(13PR)45,1358836,3.983642,4.000024,-4.103909e-03
(13PR)91/2,1373851,4.024332,4.000006,6.063158e-03
(13PR)46,1388867,4.028929,4.000042,7.195822e-03
(13PR)93/2,1403882,3.959446,4.000030,-1.019762e-02
(13PR)47,1418897,3.996308,4.000001,-9.235821e-04
(13PR)95/2,1433912,4.017130,4.000050,4.260840e-03
(13PR)48,1448928,4.061150,4.000018,1.516724e-02
(13PR)97/2,1463943,4.023813,4.000042,5.925230e-03
(13PR)49,1478958,4.046507,4.000020,1.155458e-02
(13PR)99/2,1493973,4.072258,4.000030,1.789578e-02
(13PR)50,1508988,4.006953,3.999991,1.738882e-03
(13PR)101/2,1524004,3.948631,4.000016,-1.292955e-02
(17PR)3,1539019,3.923099,4.000062,-1.942795e-02
(13PR)103/2,1554034,3.953211,4.000002,-1.176679e-02
(13PR)52,1569049,3.934329,4.000021,-1.655929e-02
(13PR)105/2,1584064,3.951429,4.000002,-1.221753e-02
(13PR)53,1599079,3.953074,4.000076,-1.181987e-02
(13PR)107/2,1614095,4.009960,3.999991,2.489196e-03
(13PR)54,1629110,3.995864,4.000024,-1.040523e-03
(13PR)109/2,1644125,4.009635,4.000034,2.397375e-03
(13PR)55,1659140,3.993478,4.000029,-1.638929e-03
(13PR)111/2,1674155,4.022558,4.000020,5.618711e-03
(13PR)56,1689170,4.011328,4.000019,2.823166e-03
(13PR)113/2,1704185,3.950827,4.000003,-1.237031e-02
(13PR)57,1719201,3.969632,4.000045,-7.632324e-03
(13PR)115/2,1734216,3.941972,4.000021,-1.461845e-02
(13PR)58,1749231,3.950494,4.000026,-1.246024e-02
(13PR)117/2,1764246,3.988112,4.000010,-2.979005e-03
(13PR)59,1779261,3.984209,4.000028,-3.962730e-03
(17PR)7/2,1794276,4.031836,4.000058,7.913054e-03
(13PR)60,1809291,4.028881,3.999966,7.202858e-03
(13PR)121/2,1824307,4.026232,4.000038,6.527334e-03
(13PR)61,1839322,4.045348,4.000029,1.126603e-02
(13PR)123/2,1854337,4.048676,4.000048,1.208350e-02
(13PR)62,1869352,4.053256,4.000011,1.322348e-02
(13PR)125/2,1884367,4.040739,4.000023,1.012747e-02
(13PR)63,1899382,4.023984,4.000038,5.968618e-03
(13PR)127/2,1914397,4.033086,3.999995,8.238707e-03
(13PR)64,1929412,4.025160,4.000035,6.261695e-03
(13PR)129/2,1944428,3.962605,4.000036,-9.401650e-03
(13PR)65,1959443,3.950184,4.000006,-1.253367e-02
(13PR)131/2,1974458,3.973040,4.000046,-6.774119e-03
(13PR)66,1989473,4.002537,3.999999,6.344026e-04
(13PR)133/2,2004488,4.066540,4.000027,1.649140e-02
(13PR)67,2019503,4.047105,4.000021,1.170225e-02
(13PR)135/2,2034518,4.023159,4.000021,5.767930e-03
(17PR)4,2049533,3.970029,4.000050,-7.533554e-03
(13PR)137/2,2064548,3.958953,3.999994,-1.031340e-02
(13PR)69,2079563,3.979215,4.000038,-5.219415e-03
(13PR)139/2,2094579,3.981279,4.000019,-4.695952e-03
(13PR)70,2109594,3.996749,4.000038,-8.227308e-04
(13PR)141/2,2124609,4.028610,4.000032,7.118849e-03
(13PR)71,2139624,4.025398,4.000006,6.328018e-03
(13PR)143/2,2154639,4.020185,4.000031,5.025664e-03
(13PR)72,2169654,3.996336,4.000016,-9.204839e-04
(13PR)145/2,2184669,3.965507,4.000015,-8.664267e-03
(13PR)73,2199684,3.951479,4.000041,-1.221452e-02
(13PR)147/2,2214699,3.946252,3.999990,-1.352571e-02
(13PR)74,2229714,3.990583,4.000056,-2.371008e-03
(13PR)149/2,2244729,4.031034,4.000011,7.725761e-03
(13PR)75,2259745,4.028707,4.000022,7.145561e-03
(13PR)151/2,2274760,4.017406,4.000020,4.336907e-03
(13PR)76,2289775,3.985133,4.000034,-3.732200e-03
(17PR)9/2,2304790,3.935042,4.000024,-1.637871e-02
(13PR)77,2319805,3.914361,4.000005,-2.164340e-02
(13PR)155/2,2334820,3.939780,4.000053,-1.518278e-02
(13PR)78,2349835,3.947717,4.000018,-1.316154e-02
(13PR)157/2,2364850,3.985146,4.000023,-3.726114e-03
(13PR)79,2379865,3.986578,3.999999,-3.360792e-03
(13PR)159/2,2394880,3.997153,4.000040,-7.219253e-04
(13PR)80,2409895,3.978415,4.000013,-5.413964e-03
(13PR)161/2,2424910,3.992647,4.000018,-1.844420e-03
(13PR)81,2439925,3.971273,4.000047,-7.219465e-03
(13PR)163/2,2454941,3.978725,4.000021,-5.338286e-03
(13PR)82,2469956,3.989921,4.000027,-2.529721e-03
(13PR)165/2,2484971,4.002945,4.000020,7.309769e-04
(13PR)83,2499986,3.991263,4.000025,-2.192857e-03
(13PR)167/2,2515001,3.989032,4.000014,-2.749290e-03
(13PR)84,2530016,4.001685,4.000038,4.118070e-04
(13PR)169/2,2545031,4.036591,3.999988,9.109042e-03
(17PR)5,2560046,4.030043,4.000034,7.474226e-03
(13PR)171/2,2575061,3.999877,4.000020,-3.575746e-05
(13PR)86,2590076,4.021886,4.000045,5.445265e-03
(13PR)173/2,2605091,4.030710,3.999997,7.649073e-03
(13PR)87,2620106,4.027920,4.000061,6.940467e-03
(13PR)175/2,2635121,3.984599,4.000026,-3.864334e-03
(13PR)88,2650136,4.016397,3.999983,4.095106e-03
(13PR)177/2,2665151,4.033254,4.000058,8.264616e-03
(13PR)89,2680166,4.035337,4.000002,8.795001e-03
(13PR)179/2,2695182,3.983970,4.000031,-4.023419e-03
(13PR)90,2710197,3.972476,4.000012,-6.907846e-03
(13PR)181/2,2725212,3.996067,4.000002,-9.841760e-04
(13PR)91,2740227,3.970184,4.000063,-7.497596e-03
(13PR)183/2,2755242,3.946179,4.000011,-1.354926e-02
(13PR)92,2770257,3.994083,4.000010,-1.482880e-03
(13PR)185/2,2785272,4.044678,4.000038,1.109805e-02
(13PR)93,2800287,4.077486,4.000005,1.918491e-02
(17PR)11/2,2815302,4.057729,4.000038,1.431941e-02
(13PR)94,2830317,4.052807,4.000027,1.310871e-02
(13PR)189/2,2845332,4.038381,4.000006,9.548007e-03
(13PR)95,2860347,3.984757,4.000011,-3.820636e-03
(13PR)191/2,2875362,3.970435,4.000047,-7.430487e-03
(13PR)96,2890377,3.945798,4.000059,-1.365791e-02
(13PR)193/2,2905392,3.939502,3.999993,-1.523836e-02
(13PR)97,2920407,3.950777,4.000032,-1.239010e-02
(13PR)195/2,2935422,3.971723,4.000013,-7.097596e-03
(13PR)98,2950437,3.981749,4.000006,-4.574511e-03
(13PR)197/2,2965452,3.993556,4.000041,-1.622718e-03
(13PR)99,2980468,3.976868,4.000010,-5.802350e-03
(13PR)199/2,2995483,3.976750,4.000050,-5.842017e-03
(13PR)100,3010498,3.971957,4.000005,-7.036648e-03
(13PR)201/2,3025513,3.964302,4.000014,-8.968067e-03
(13PR)101,3040528,3.990838,4.000015,-2.296816e-03
(13PR)203/2,3055543,3.971594,4.000013,-7.130243e-03
(17PR)6,3070558,3.995292,4.000049,-1.189783e-03
(13PR)205/2,3085573,4.012048,4.000047,2.995901e-03
(13PR)103,3100588,4.015728,3.999982,3.928768e-03
(13PR)207/2,3115603,4.039050,4.000021,9.709832e-03
(13PR)104,3130618,4.017059,4.000036,4.246673e-03
(13PR)209/2,3145633,4.023400,4.000030,5.825584e-03
(13PR)105,3160648,4.062484,4.000030,1.549273e-02
(13PR)211/2,3175663,4.059666,4.000019,1.480166e-02
(13PR)106,3190678,4.083528,4.000015,2.066342e-02
(13PR)213/2,3205693,4.069904,4.000027,1.731820e-02
