START,n_geom,C_avg,Cpred_avg,Lambda_avg
17PR299/2,76448765,3.996762,4.000022,-8.154221e-04
17PR150,76704021,3.993382,4.000016,-1.660069e-03
17PR301/2,76959276,3.994060,4.000020,-1.491096e-03
17PR151,77214532,3.984622,4.000019,-3.856722e-03
17PR303/2,77469787,3.987264,4.000018,-3.193448e-03
19PR8,77725042,3.989234,4.000020,-2.700180e-03
17PR305/2,77980298,3.994611,4.000018,-1.352755e-03
17PR153,78235553,3.991849,4.000018,-2.044175e-03
17PR307/2,78490808,3.991090,4.000021,-2.235179e-03
17PR154,78746064,3.990503,4.000018,-2.381614e-03
17PR309/2,79001319,3.991844,4.000017,-2.045328e-03
17PR155,79256574,3.992377,4.000022,-1.912875e-03
17PR311/2,79511830,3.993677,4.000018,-1.586501e-03
17PR156,79767085,4.004501,4.000019,1.119863e-03
17PR313/2,80022340,4.007786,4.000020,1.939675e-03
17PR157,80277596,4.009375,4.000018,2.336626e-03
17PR315/2,80532851,4.008339,4.000019,2.077932e-03
17PR158,80788106,4.010065,4.000020,2.508139e-03
17PR317/2,81043362,4.006397,4.000018,1.593495e-03
17PR159,81298617,4.008641,4.000019,2.153070e-03
17PR319/2,81553872,4.012529,4.000019,3.122562e-03
17PR160,81809127,4.010364,4.000018,2.583151e-03
17PR321/2,82064383,4.005141,4.000018,1.279716e-03
17PR161,82319638,3.997627,4.000018,-5.980843e-04
19PR17/2,82574893,3.997100,4.000020,-7.301973e-04
17PR162,82830149,3.997021,4.000018,-7.497310e-04
17PR325/2,83085404,3.995897,4.000019,-1.031052e-03
17PR163,83340659,3.993071,4.000019,-1.738322e-03
17PR327/2,83595915,3.994078,4.000019,-1.486394e-03
17PR164,83851170,3.991272,4.000019,-2.189089e-03
17PR329/2,84106425,3.990620,4.000019,-2.352400e-03
17PR165,84361680,3.989642,4.000018,-2.597380e-03
17PR331/2,84616936,3.995003,4.000019,-1.254742e-03
17PR166,84872191,3.995609,4.000018,-1.103027e-03
17PR333/2,85127446,3.995728,4.000020,-1.073602e-03
17PR167,85382702,3.991870,4.000018,-2.039135e-03
17PR335/2,85637957,3.996904,4.000019,-7.791614e-04
17PR168,85893212,3.995923,4.000018,-1.024305e-03
17PR337/2,86148467,3.995173,4.000019,-1.212099e-03
17PR169,86403723,3.997448,4.000018,-6.426538e-04
17PR339/2,86658978,4.000746,4.000019,1.815716e-04
17PR170,86914233,4.001318,4.000018,3.250300e-04
17PR341/2,87169489,3.999968,4.000019,-1.267652e-05
19PR9,87424744,3.997972,4.000020,-5.120995e-04
17PR343/2,87679999,4.002424,4.000018,6.014037e-04
17PR172,87935254,4.001788,4.000019,4.420504e-04
17PR345/2,88190510,3.997721,4.000019,-5.747351e-04
17PR173,88445765,3.991438,4.000019,-2.147505e-03
17PR347/2,88701020,3.992630,4.000017,-1.848290e-03
17PR174,88956275,3.999204,4.000021,-2.042065e-04
17PR349/2,89211531,4.001033,4.000019,2.535259e-04
17PR175,89466786,3.998077,4.000019,-4.855529e-04
17PR351/2,89722041,3.993906,4.000018,-1.529194e-03
17PR176,89977296,4.000696,4.000018,1.693966e-04
17PR353/2,90232552,4.000281,4.000019,6.559779e-05
17PR177,90487807,3.996577,4.000020,-8.610978e-04
17PR355/2,90743062,3.995320,4.000019,-1.175385e-03
17PR178,90998318,3.997423,4.000020,-6.494986e-04
17PR357/2,91253573,4.004575,4.000018,1.138695e-03
17PR179,91508828,4.004374,4.000019,1.088281e-03
17PR359/2,91764083,3.996354,4.000018,-9.165185e-04
17PR180,92019338,3.996928,4.000018,-7.726685e-04
19PR19/2,92274594,3.994761,4.000019,-1.315293e-03
17PR181,92529849,3.995960,4.000019,-1.015258e-03
17PR363/2,92785104,3.994515,4.000019,-1.376937e-03
17PR182,93040359,3.994524,4.000018,-1.374353e-03
17PR365/2,93295615,3.995697,4.000019,-1.081170e-03
17PR183,93550870,4.001815,4.000018,4.491626e-04
17PR367/2,93806125,4.002550,4.000019,6.326521e-04
17PR184,94061380,4.005459,4.000019,1.358895e-03
17PR369/2,94316636,4.000833,4.000019,2.035101e-04
17PR185,94571891,4.007123,4.000019,1.774626e-03
17PR371/2,94827146,4.004359,4.000020,1.084208e-03
17PR186,95082401,4.004447,4.000018,1.106672e-03
17PR373/2,95337657,4.008253,4.000021,2.056068e-03
17PR187,95592912,4.005727,4.000018,1.426153e-03
17PR375/2,95848167,4.003104,4.000018,7.712555e-04
17PR188,96103422,4.008926,4.000018,2.224651e-03
17PR377/2,96358677,4.007524,4.000019,1.874425e-03
17PR189,96613933,4.001559,4.000018,3.851958e-04
17PR379/2,96869188,4.001789,4.000018,4.427183e-04
19PR10,97124443,4.001970,4.000019,4.876103e-04
17PR381/2,97379698,3.997810,4.000019,-5.524517e-04
17PR191,97634954,3.996311,4.000020,-9.275719e-04
17PR383/2,97890209,3.994965,4.000017,-1.263636e-03
17PR192,98145464,3.997127,4.000019,-7.231012e-04
17PR385/2,98400719,3.995421,4.000019,-1.150218e-03
17PR193,98655974,3.997608,4.000019,-6.028324e-04
17PR387/2,98911230,3.998693,4.000018,-3.313346e-04
17PR194,99166485,3.989692,4.000018,-2.585047e-03
17PR389/2,99421740,3.988370,4.000019,-2.916491e-03
17PR195,99676995,3.994270,4.000018,-1.438020e-03
17PR391/2,99932251,3.995059,4.000020,-1.241061e-03
17PR196,100187506,3.991048,4.000020,-2.245532e-03
17PR393/2,100442761,3.998510,4.000018,-3.771006e-04
17PR197,100698016,4.003165,4.000019,7.860632e-04
17PR395/2,100953271,4.009353,4.000018,2.330953e-03
17PR198,101208527,4.006537,4.000018,1.628390e-03
17PR397/2,101463782,4.006500,4.000018,1.619201e-03
17PR199,101719037,4.003172,4.000017,7.884323e-04
19PR21/2,101974292,4.004087,4.000021,1.016090e-03
17PR200,102229547,4.004842,4.000018,1.205111e-03
17PR401/2,102484803,4.010906,4.000019,2.718065e-03
17PR201,102740058,4.011711,4.000017,2.919227e-03
17PR403/2,102995313,4.009802,4.000020,2.442619e-03
17PR202,103250568,4.008593,4.000018,2.141394e-03
17PR405/2,103505823,4.009625,4.000020,2.398531e-03
17PR203,103761079,4.006419,4.000017,1.599153e-03
17PR407/2,104016334,4.000588,4.000019,1.423089e-04
17PR204,104271589,3.999906,4.000019,-2.838427e-05
17PR409/2,104526844,3.999079,4.000017,-2.347028e-04
17PR205,104782099,3.999947,4.000020,-1.818883e-05
17PR411/2,105037354,4.000162,4.000020,3.563569e-05
17PR206,105292610,3.999865,4.000017,-3.805256e-05
17PR413/2,105547865,4.002693,4.000019,6.681058e-04
17PR207,105803120,4.000226,4.000019,5.188291e-05
17PR415/2,106058375,3.998887,4.000018,-2.827977e-04
17PR208,106313630,3.998186,4.000019,-4.583121e-04
17PR417/2,106568886,3.999880,4.000018,-3.433294e-05
19PR11,106824141,4.005597,4.000020,1.393325e-03
17PR419/2,107079396,4.006684,4.000018,1.665051e-03
17PR210,107334651,4.006934,4.000019,1.727372e-03
17PR421/2,107589906,4.007303,4.000018,1.819611e-03
17PR211,107845161,4.010967,4.000020,2.732927e-03
17PR423/2,108100417,4.011728,4.000018,2.923240e-03
17PR212,108355672,4.014521,4.000019,3.618988e-03
17PR425/2,108610927,4.011608,4.000018,2.893160e-03
17PR213,108866182,4.007959,4.000018,1.983301e-03
17PR427/2,109121437,4.004811,4.000018,1.197548e-03
17PR214,109376693,4.005510,4.000020,1.371474e-03
17PR429/2,109631948,4.004041,4.000017,1.005353e-03
17PR215,109887203,4.001587,4.000020,3.915429e-04
17PR431/2,110142458,3.997317,4.000018,-6.755036e-04
17PR216,110397713,3.997324,4.000020,-6.741596e-04
17PR433/2,110652968,3.998636,4.000016,-3.450914e-04
17PR217,110908224,3.997184,4.000020,-7.090228e-04
17PR435/2,111163479,3.997902,4.000018,-5.290701e-04
17PR218,111418734,3.998118,4.000017,-4.748502e-04
