START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
11PR59,136711,2.717060,137443,2.719252,-8.064291e-04,23.743778,-9.065109e-02
11PR119/2,138064,2.694854,138599,2.719344,-9.046646e-03,23.743778,-1.019868e+00
11PR60,139408,2.675224,139753,2.719429,-1.638882e-02,23.743778,-1.853615e+00
11PR121/2,139939,2.686906,140909,2.719535,-1.207056e-02,23.980994,-1.363982e+00
11PR61,141748,2.698152,142061,2.719617,-7.923967e-03,23.980994,-9.033903e-01
11PR123/2,142684,2.653671,143197,2.719695,-2.457578e-02,23.980994,-2.797193e+00
11PR62,144094,2.683126,144349,2.719771,-1.356515e-02,23.980994,-1.562893e+00
11PR125/2,144709,2.667739,145517,2.719846,-1.934396e-02,23.980994,-2.237286e+00
11PR63,146359,2.689210,146683,2.719916,-1.135353e-02,23.980994,-1.327186e+00
11PR127/2,147304,2.682542,147827,2.720025,-1.387622e-02,23.980994,-1.630609e+00
11PR64,148927,2.694478,148991,2.720104,-9.465621e-03,23.980994,-1.122097e+00
11PR129/2,149764,2.691421,150131,2.720170,-1.062507e-02,23.980994,-1.266856e+00
13PR5,150796,2.683622,151303,2.720234,-1.355053e-02,23.980994,-1.623822e+00
11PR131/2,152143,2.695733,152459,2.720299,-9.071648e-03,23.980994,-1.096480e+00
11PR66,152506,2.699742,153611,2.720359,-7.607644e-03,23.980994,-9.260053e-01
11PR133/2,154114,2.709674,154769,2.720419,-3.957580e-03,23.980994,-4.856350e-01
11PR67,154894,2.698295,155921,2.720477,-8.187141e-03,23.980994,-1.008756e+00
11PR135/2,156476,2.681000,157061,2.720550,-1.464421e-02,23.980994,-1.809533e+00
11PR68,157639,2.697308,158233,2.720587,-8.593427e-03,23.980994,-1.071701e+00
11PR137/2,158986,2.685472,159389,2.720655,-1.301616e-02,23.980994,-1.629579e+00
11PR69,159886,2.694465,160541,2.720719,-9.696515e-03,23.980994,-1.223330e+00
11PR139/2,160612,2.680713,161683,2.720755,-1.482661e-02,24.204908,-1.859484e+00
11PR70,161983,2.692056,162853,2.720817,-1.062699e-02,24.204908,-1.343662e+00
11PR141/2,163396,2.699159,163997,2.720846,-8.002618e-03,24.204908,-1.019106e+00
11PR71,164839,2.695215,165161,2.720898,-9.483994e-03,24.204908,-1.214020e+00
13PR11/2,166186,2.711867,166319,2.720934,-3.337876e-03,24.204908,-4.310950e-01
11PR72,167149,2.705744,167471,2.720985,-5.617026e-03,24.446731,-7.216134e-01
11PR145/2,167809,2.693386,168629,2.721015,-1.020583e-02,24.446731,-1.315684e+00
11PR73,169249,2.713763,169783,2.721056,-2.683808e-03,24.446731,-3.492709e-01
11PR147/2,169948,2.712993,170927,2.721091,-2.980449e-03,24.446731,-3.900015e-01
11PR74,171733,2.719967,172093,2.721134,-4.289573e-04,24.446731,-5.652257e-02
11PR149/2,172751,2.664331,173249,2.721162,-2.110600e-02,24.446731,-2.767972e+00
11PR75,174016,2.722014,174389,2.721199,2.994555e-04,24.446731,3.991261e-02
11PR151/2,175129,2.705876,175543,2.721241,-5.662322e-03,24.446731,-7.566151e-01
11PR76,176224,2.678521,176713,2.721266,-1.583244e-02,24.446731,-2.116582e+00
11PR153/2,177076,2.692558,177841,2.721289,-1.061399e-02,24.446731,-1.430232e+00
11PR77,178792,2.695557,179021,2.721308,-9.507785e-03,24.446731,-1.288982e+00
11PR155/2,179356,2.713026,180179,2.721336,-3.058319e-03,24.446731,-4.182069e-01
13PR6,180904,2.701729,181303,2.721362,-7.240552e-03,24.446731,-9.931879e-01
11PR157/2,181606,2.704331,182489,2.721387,-6.287115e-03,24.446731,-8.675330e-01
11PR79,182899,2.720541,183637,2.721407,-3.182684e-04,24.446731,-4.427930e-02
11PR159/2,184271,2.719586,184777,2.721435,-6.796519e-04,24.446731,-9.503073e-02
11PR80,185578,2.700366,185951,2.721449,-7.777140e-03,24.446731,-1.089323e+00
11PR161/2,187027,2.712894,187091,2.721474,-3.157684e-03,24.446731,-4.455829e-01
11PR81,187987,2.717028,188261,2.721491,-1.641256e-03,24.446731,-2.329859e-01
11PR163/2,189226,2.716220,189407,2.721509,-1.945298e-03,24.446731,-2.775096e-01
11PR82,190276,2.706788,190573,2.721500,-5.420507e-03,24.446731,-7.758950e-01
11PR165/2,190999,2.687332,191717,2.721515,-1.263983e-02,24.446731,-1.811812e+00
11PR83,192292,2.661382,192883,2.721530,-2.234869e-02,24.446731,-3.204237e+00
11PR167/2,193174,2.718916,194027,2.721541,-9.649925e-04,24.446731,-1.405332e-01
11PR84,194869,2.696034,195193,2.721552,-9.420502e-03,24.674994,-1.360301e+00
13PR13/2,195919,2.690015,196337,2.721572,-1.166288e-02,24.921513,-1.673740e+00
11PR85,197254,2.709534,197479,2.721571,-4.432623e-03,24.921513,-6.415286e-01
11PR171/2,197998,2.711552,198659,2.721579,-3.691062e-03,24.921513,-5.370711e-01
11PR86,199039,2.690668,199813,2.721593,-1.142788e-02,24.921513,-1.664461e+00
11PR173/2,200929,2.690293,200929,2.721598,-1.156910e-02,24.921513,-1.692779e+00
11PR87,201979,2.696364,202121,2.721597,-9.314642e-03,24.921513,-1.371209e+00
11PR175/2,202231,2.697985,203279,2.721607,-8.717317e-03,24.921513,-1.289812e+00
11PR88,204046,2.692561,204431,2.721610,-1.073083e-02,24.921513,-1.593653e+00
11PR177/2,204928,2.696021,205589,2.721614,-9.448104e-03,24.921513,-1.410703e+00
11PR89,206086,2.718302,206699,2.721613,-1.217299e-03,24.921513,-1.833285e-01
11PR179/2,207574,2.675878,207877,2.721607,-1.694496e-02,24.921513,-2.544060e+00
11PR90,208928,2.701678,209039,2.721602,-7.347616e-03,24.921513,-1.113622e+00
11PR181/2,209929,2.682270,210209,2.721603,-1.455759e-02,24.921513,-2.208750e+00
13PR7,210334,2.696571,211349,2.721608,-9.241916e-03,24.921513,-1.412334e+00
11PR183/2,211873,2.695799,212507,2.721606,-9.527512e-03,24.921513,-1.462442e+00
11PR92,212833,2.721061,213659,2.721600,-1.980649e-04,24.921513,-3.068281e-02
11PR185/2,214702,2.684285,214817,2.721595,-1.380371e-02,24.921513,-2.133520e+00
11PR93,215032,2.692089,215983,2.721588,-1.089806e-02,24.921513,-1.694520e+00
11PR187/2,216991,2.706587,217121,2.721585,-5.526000e-03,24.921513,-8.653335e-01
11PR94,217577,2.714400,218287,2.721572,-2.638720e-03,24.921513,-4.156598e-01
11PR189/2,218368,2.722809,219437,2.721560,4.588227e-04,24.921513,7.270612e-02
11PR95,220309,2.712319,220589,2.721565,-3.403094e-03,24.921513,-5.405884e-01
11PR191/2,221528,2.714884,221747,2.721553,-2.453446e-03,24.921513,-3.916317e-01
11PR96,222634,2.717216,222913,2.721526,-1.584926e-03,24.921513,-2.542155e-01
11PR193/2,223954,2.710568,224069,2.721533,-4.037117e-03,24.921513,-6.495537e-01
11PR97,225223,2.704512,225223,2.721518,-6.268324e-03,24.921513,-1.011760e+00
13PR15/2,225943,2.709420,226379,2.721501,-4.448976e-03,24.921513,-7.218399e-01
11PR98,226456,2.693497,227533,2.721489,-1.033881e-02,24.921513,-1.679663e+00
11PR197/2,227764,2.700612,228677,2.721477,-7.696334e-03,24.921513,-1.257279e+00
11PR99,229234,2.690065,229841,2.721454,-1.160094e-02,25.172820,-1.880533e+00
11PR199/2,230189,2.704611,230999,2.721436,-6.201588e-03,25.172820,-1.012249e+00
11PR100,231271,2.703240,232153,2.721437,-6.708996e-03,25.172820,-1.099375e+00
11PR201/2,232489,2.699251,233297,2.721417,-8.178373e-03,25.172820,-1.344692e+00
11PR101,233528,2.712781,234463,2.721397,-3.171043e-03,25.405516,-5.200679e-01
11PR203/2,234712,2.693448,235607,2.721380,-1.031695e-02,25.405516,-1.692889e+00
11PR102,236086,2.708888,236773,2.721358,-4.592802e-03,25.405516,-7.589099e-01
11PR205/2,237602,2.712472,237929,2.721337,-3.262907e-03,25.405516,-5.417213e-01
11PR103,238892,2.687289,239081,2.721334,-1.258932e-02,25.405516,-2.088860e+00
11PR207/2,239566,2.669376,240209,2.721310,-1.926864e-02,25.405516,-3.199057e+00
13PR8,241036,2.687643,241393,2.721287,-1.244033e-02,25.405516,-2.080983e+00
11PR209/2,241954,2.717299,242533,2.721266,-1.458841e-03,25.405516,-2.463424e-01
11PR105,242779,2.704457,243703,2.721242,-6.187241e-03,25.405516,-1.046529e+00
11PR211/2,243994,2.700730,244859,2.721219,-7.557835e-03,25.405516,-1.282551e+00
11PR106,245486,2.696998,246011,2.721217,-8.939904e-03,25.405516,-1.522019e+00
11PR213/2,246724,2.705664,247141,2.721186,-5.720461e-03,25.405516,-9.792219e-01
11PR107,247868,2.717640,248323,2.721155,-1.292566e-03,25.405516,-2.226370e-01
11PR215/2,249061,2.717889,249463,2.721133,-1.192862e-03,25.405516,-2.062632e-01
11PR108,249811,2.723430,250619,2.721103,8.548025e-04,25.405516,1.485327e-01
11PR217/2,251194,2.723166,251789,2.721074,7.685187e-04,25.405516,1.340555e-01
11PR109,252664,2.704928,252937,2.721066,-5.948421e-03,25.405516,-1.038080e+00
11PR219/2,253321,2.678193,254083,2.721040,-1.587185e-02,25.405516,-2.766618e+00
11PR110,254788,2.720112,255253,2.721014,-3.315490e-04,25.405516,-5.846688e-02
17PR/2,259801,2.693910,270269,2.720641,-9.873844e-03,25.405516,-1.817880e+00
13PR9,283903,2.691665,285283,2.720208,-1.054839e-02,25.661703,-2.011061e+00
13PR19/2,299479,2.682900,300299,2.719703,-1.362438e-02,25.898919,-2.682568e+00
13PR10,303904,2.684643,315313,2.719159,-1.277488e-02,25.898919,-2.621336e+00
13PR21/2,316189,2.695075,330329,2.718574,-8.681445e-03,26.160082,-1.837440e+00
13PR11,333934,2.687372,345329,2.717962,-1.131857e-02,26.401904,-2.460387e+00
13PR23/2,352771,2.687174,360337,2.717305,-1.115050e-02,26.401904,-2.512005e+00
13PR12,367261,2.692325,375373,2.716641,-8.991058e-03,26.668139,-2.077423e+00
13PR25/2,383524,2.697450,390389,2.715900,-6.816508e-03,26.668139,-1.629347e+00
13PR13,394369,2.696179,405401,2.715208,-7.032976e-03,26.914658,-1.719026e+00
13PR27/2,409246,2.696437,420419,2.714443,-6.655504e-03,27.186063,-1.660658e+00
13PR14,421276,2.696549,435427,2.713684,-6.334314e-03,27.186063,-1.627911e+00
13PR29/2,448306,2.710361,450431,2.712895,-9.344940e-04,27.186063,-2.477437e-01
13PR15,453949,2.701259,465463,2.712076,-3.996433e-03,27.714046,-1.066642e+00
13PR31/2,477329,2.692752,480463,2.711280,-6.857129e-03,27.714046,-1.876751e+00
13PR16,480967,2.701860,495491,2.710459,-3.177569e-03,27.714046,-8.940452e-01
13PR33/2,495658,2.704691,510481,2.709607,-1.815933e-03,27.714046,-5.241980e-01
17PR,521068,2.702278,525517,2.708737,-2.387354e-03,27.996096,-6.987825e-01
13PR35/2,535342,2.694373,540539,2.707834,-4.983529e-03,28.252283,-1.478025e+00
13PR18,552583,2.707739,555523,2.706973,2.829329e-04,28.252283,8.608171e-02
13PR37/2,562924,2.700983,570569,2.706088,-1.888269e-03,28.252283,-5.868552e-01
13PR19,575074,2.707553,585581,2.705181,8.764518e-04,28.252283,2.787587e-01
13PR39/2,597196,2.719362,600577,2.704248,5.573424e-03,28.539811,1.796491e+00
13PR20,612022,2.699256,615607,2.703294,-1.494850e-03,28.800974,-4.857118e-01
13PR41/2,627961,2.704537,630613,2.702393,7.930564e-04,28.800974,2.632259e-01
13PR21,641764,2.705741,645641,2.701464,1.581964e-03,28.800974,5.357237e-01
13PR43/2,651143,2.714979,660659,2.700521,5.339501e-03,28.800974,1.846734e+00
13PR22,661378,2.712894,675643,2.700005,4.762337e-03,28.800974,1.678043e+00
13PR45/2,676849,2.707465,690689,2.700661,2.516215e-03,29.094085,8.934943e-01
13PR23,691816,2.696229,705689,2.701849,-2.082223e-03,29.094085,-7.516363e-01
13PR47/2,712717,2.711910,720703,2.702965,3.303865e-03,29.094085,1.217974e+00
13PR24,722341,2.717417,735733,2.704041,4.934476e-03,29.360320,1.836807e+00
13PR49/2,750157,2.718731,750749,2.705083,5.032632e-03,29.360320,1.906702e+00
13PR25,762766,2.709254,765763,2.706078,1.172966e-03,29.659124,4.467102e-01
17PR3/2,767212,2.718867,780733,2.707025,4.365004e-03,29.659124,1.693317e+00
13PR26,784864,2.715502,795793,2.707948,2.785683e-03,29.659124,1.097907e+00
13PR53/2,798256,2.715503,810809,2.708833,2.459288e-03,29.659124,9.850056e-01
13PR27,813091,2.709646,825821,2.709691,-1.660720e-05,29.930529,-6.689078e-03
13PR55/2,827227,2.723557,840839,2.710521,4.797879e-03,29.930529,1.967781e+00
13PR28,842383,2.721490,855851,2.711309,3.747980e-03,30.235137,1.544489e+00
13PR57/2,867668,2.719625,870853,2.712081,2.777766e-03,30.235137,1.161551e+00
13PR29,881446,2.717750,885883,2.712813,1.818228e-03,30.235137,7.713391e-01
13PR59/2,891991,2.715980,900869,2.713535,9.006330e-04,30.235137,3.875101e-01
13PR30,915253,2.707576,915911,2.714228,-2.453797e-03,30.235137,-1.069300e+00
13PR61/2,922639,2.714421,930911,2.714888,-1.720293e-04,30.235137,-7.611880e-02
13PR31,933458,2.722771,945943,2.715533,2.661861e-03,30.511813,1.185175e+00
13PR63/2,954094,2.707340,960941,2.716160,-3.252515e-03,30.822336,-1.449020e+00
13PR32,968911,2.720188,975967,2.716776,1.255112e-03,30.822336,5.680355e-01
13PR65/2,990532,2.715933,990989,2.717363,-5.263840e-04,30.822336,-2.411986e-01
13PR33,998287,2.720834,1006003,2.717928,1.068626e-03,30.822336,4.965000e-01
13PR67/2,1007119,2.713696,1021019,2.718481,-1.761725e-03,30.822336,-8.279604e-01
17PR2,1030384,2.719654,1036027,2.719022,2.324095e-04,30.822336,1.107303e-01
13PR69/2,1045292,2.717688,1051027,2.719536,-6.797587e-04,30.822336,-3.277880e-01
13PR35,1052873,2.723598,1066063,2.720044,1.305744e-03,31.420939,6.259427e-01
13PR71/2,1074559,2.728568,1081079,2.720540,2.946539e-03,31.420939,1.430949e+00
13PR36,1093418,2.726444,1096079,2.721015,1.993224e-03,31.420939,9.791743e-01
13PR73/2,1109492,2.727534,1111091,2.721476,2.223524e-03,31.420939,1.105422e+00
13PR37,1114444,2.725505,1126093,2.721931,1.312177e-03,31.420939,6.596925e-01
13PR75/2,1135261,2.712789,1141139,2.722370,-3.525567e-03,31.420939,-1.788690e+00
13PR38,1151383,2.731348,1156151,2.722797,3.135599e-03,31.420939,1.614372e+00
13PR77/2,1168532,2.727386,1171133,2.723211,1.531943e-03,31.743641,7.888541e-01
13PR39,1174144,2.724530,1186181,2.723617,3.351598e-04,31.743641,1.744064e-01
13PR79/2,1200616,2.718360,1201183,2.724018,-2.079239e-03,32.031168,-1.082721e+00
13PR40,1204402,2.722110,1216213,2.724398,-8.401714e-04,32.031168,-4.425262e-01
13PR81/2,1228712,2.726148,1231229,2.724770,5.056029e-04,32.031168,2.693401e-01
13PR41,1238318,2.716586,1246243,2.725143,-3.144959e-03,32.031168,-1.690000e+00
13PR83/2,1251961,2.726792,1261259,2.725495,4.757637e-04,32.031168,2.588010e-01
13PR42,1265969,2.706811,1276271,2.725846,-7.007649e-03,32.031168,-3.836950e+00
17PR5/2,1276538,2.717333,1291271,2.726179,-3.250111e-03,32.031168,-1.801081e+00
13PR43,1294324,2.724163,1306289,2.726516,-8.633787e-04,32.360137,-4.789376e-01
13PR87/2,1307788,2.725882,1321319,2.726838,-3.506507e-04,32.360137,-1.965070e-01
13PR44,1327552,2.721881,1336333,2.727149,-1.933556e-03,32.360137,-1.093394e+00
13PR89/2,1344886,2.719893,1351327,2.727461,-2.778599e-03,32.653249,-1.571647e+00
13PR45,1360537,2.720300,1366349,2.727762,-2.739324e-03,32.653249,-1.564410e+00
13PR91/2,1367291,2.723954,1381349,2.728059,-1.505866e-03,32.653249,-8.687186e-01
13PR46,1385044,2.721107,1396393,2.728345,-2.656415e-03,32.653249,-1.546050e+00
13PR93/2,1403296,2.725260,1411387,2.728628,-1.235082e-03,32.653249,-7.260394e-01
13PR47,1412239,2.728905,1426393,2.728901,1.465790e-06,32.653249,8.701471e-04
13PR95/2,1427329,2.725786,1441439,2.729170,-1.240707e-03,32.988606,-7.352577e-01
13PR48,1444096,2.725336,1456451,2.729431,-1.501439e-03,32.988606,-8.976942e-01
13PR97/2,1470149,2.723868,1471447,2.729689,-2.134754e-03,32.988606,-1.287343e+00
13PR49,1473959,2.728227,1486451,2.729936,-6.262180e-04,32.988606,-3.812627e-01
13PR99/2,1500799,2.720761,1501499,2.730189,-3.459217e-03,32.988606,-2.121587e+00
13PR50,1512097,2.722303,1516513,2.730429,-2.980526e-03,33.287410,-1.827745e+00
13PR101/2,1524571,2.720972,1531499,2.730660,-3.554169e-03,33.287410,-2.197575e+00
17PR3,1540696,2.723631,1546537,2.730898,-2.664576e-03,33.287410,-1.662312e+00
13PR103/2,1559146,2.714945,1561559,2.731121,-5.940452e-03,33.287410,-3.731107e+00
13PR52,1563631,2.720486,1576571,2.731348,-3.984719e-03,33.629281,-2.500411e+00
13PR105/2,1576774,2.721655,1591589,2.731559,-3.632357e-03,33.629281,-2.298544e+00
13PR53,1599877,2.725090,1606603,2.731777,-2.450858e-03,33.629281,-1.564517e+00
13PR107/2,1608961,2.726585,1621619,2.731981,-1.977077e-03,33.629281,-1.272611e+00
13PR54,1625588,2.725489,1636627,2.732189,-2.455258e-03,33.629281,-1.592722e+00
13PR109/2,1651192,2.726353,1651621,2.732392,-2.212597e-03,33.629281,-1.446897e+00
13PR55,1664302,2.730072,1666657,2.732581,-9.186013e-04,33.629281,-6.058420e-01
13PR111/2,1667251,2.722464,1681679,2.732777,-3.780956e-03,33.629281,-2.509555e+00
13PR56,1693639,2.718244,1696693,2.732968,-5.402115e-03,33.933888,-3.578024e+00
13PR113/2,1704121,2.726094,1711687,2.733155,-2.586804e-03,33.933888,-1.728909e+00
13PR57,1720339,2.733698,1726693,2.733338,1.316984e-04,34.282398,8.790906e-02
13PR115/2,1731853,2.727102,1741723,2.733515,-2.348820e-03,34.282398,-1.577729e+00
13PR58,1750069,2.724857,1756747,2.733689,-3.236029e-03,34.282398,-2.188977e+00
13PR117/2,1765744,2.720193,1771751,2.733861,-5.012062e-03,34.282398,-3.412456e+00
13PR59,1775638,2.724874,1786781,2.734030,-3.354523e-03,34.282398,-2.302643e+00
17PR7/2,1796299,2.727206,1801781,2.734197,-2.560149e-03,34.282398,-1.770870e+00
13PR60,1807084,2.719154,1816813,2.734362,-5.577334e-03,34.282398,-3.879956e+00
13PR121/2,1827934,2.729977,1831811,2.734523,-1.663831e-03,34.282398,-1.168044e+00
13PR61,1844978,2.726073,1846843,2.734679,-3.151949e-03,34.282398,-2.226837e+00
13PR123/2,1858867,2.722198,1861859,2.734832,-4.630366e-03,34.282398,-3.291981e+00
13PR62,1872394,2.726872,1876859,2.734982,-2.969690e-03,34.282398,-2.127843e+00
13PR125/2,1878493,2.729469,1891889,2.735130,-2.071882e-03,34.948200,-1.467043e+00
13PR63,1897624,2.721163,1906889,2.735281,-5.174810e-03,34.948200,-3.683648e+00
13PR127/2,1907704,2.727417,1921919,2.735424,-2.931444e-03,34.948200,-2.103357e+00
13PR64,1930939,2.732325,1936889,2.735563,-1.184370e-03,34.948200,-8.562962e-01
13PR129/2,1941469,2.730351,1951949,2.735706,-1.959365e-03,34.948200,-1.425627e+00
13PR65,1954412,2.735814,1966963,2.735840,-9.503525e-06,34.948200,-6.967677e-03
13PR131/2,1981834,2.730955,1981963,2.735973,-1.835766e-03,34.948200,-1.353597e+00
13PR66,1988632,2.729040,1996979,2.736109,-2.586939e-03,34.948200,-1.919299e+00
13PR133/2,2002307,2.722427,2012009,2.736235,-5.059126e-03,34.948200,-3.773315e+00
13PR67,2012611,2.724440,2027023,2.736365,-4.367495e-03,34.948200,-3.279704e+00
13PR135/2,2029351,2.725225,2042039,2.736488,-4.124353e-03,34.948200,-3.117413e+00
17PR4,2047114,2.729384,2057053,2.736615,-2.645812e-03,34.948200,-2.014106e+00
13PR137/2,2064379,2.726079,2072053,2.736736,-3.901656e-03,35.310379,-2.956397e+00
13PR69,2079739,2.725196,2087081,2.736854,-4.268733e-03,35.310379,-3.254309e+00
13PR139/2,2098952,2.733566,2102099,2.736976,-1.246677e-03,35.626932,-9.492903e-01
13PR70,2111236,2.732502,2117099,2.737088,-1.676909e-03,35.626932,-1.284525e+00
13PR141/2,2123806,2.728540,2132129,2.737202,-3.169563e-03,35.626932,-2.441053e+00
13PR71,2140441,2.725924,2147137,2.737317,-4.170790e-03,35.626932,-3.230171e+00
13PR143/2,2148448,2.728640,2162137,2.737427,-3.215112e-03,35.626932,-2.506322e+00
13PR72,2162191,2.726269,2177167,2.737532,-4.122777e-03,35.626932,-3.231814e+00
13PR145/2,2179921,2.726283,2192161,2.737642,-4.157823e-03,35.626932,-3.278723e+00
13PR73,2205706,2.732240,2207203,2.737747,-2.013534e-03,35.626932,-1.598979e+00
13PR147/2,2210389,2.726855,2222219,2.737853,-4.025106e-03,35.626932,-3.212055e+00
13PR74,2223541,2.729842,2237219,2.737956,-2.967925e-03,35.626932,-2.383560e+00
13PR149/2,2248084,2.731893,2252233,2.738054,-2.252674e-03,35.626932,-1.820329e+00
13PR75,2252732,2.728165,2267263,2.738153,-3.654383e-03,35.996145,-2.937605e+00
13PR151/2,2267977,2.732545,2282257,2.738249,-2.085256e-03,35.996145,-1.687197e+00
13PR76,2284624,2.729237,2297291,2.738345,-3.331640e-03,35.996145,-2.709389e+00
17PR9/2,2310019,2.730833,2312293,2.738439,-2.781359e-03,35.996145,-2.275336e+00
13PR77,2322961,2.732496,2327323,2.738533,-2.206898e-03,35.996145,-1.816102e+00
13PR155/2,2341162,2.729397,2342309,2.738625,-3.375264e-03,36.318846,-2.766674e+00
13PR78,2355079,2.734667,2357353,2.738717,-1.479889e-03,36.318846,-1.220975e+00
13PR157/2,2365453,2.732138,2372369,2.738806,-2.437606e-03,36.318846,-2.021293e+00
13PR79,2378122,2.724636,2387383,2.738896,-5.220078e-03,36.318846,-4.346301e+00
13PR159/2,2397011,2.728957,2402383,2.738984,-3.667564e-03,36.318846,-3.072706e+00
13PR80,2417347,2.732538,2417399,2.739068,-2.386869e-03,36.318846,-2.011875e+00
13PR161/2,2425117,2.728715,2432429,2.739152,-3.817581e-03,36.318846,-3.232877e+00
13PR81,2439314,2.736460,2447437,2.739233,-1.012840e-03,36.318846,-8.635180e-01
13PR163/2,2448106,2.732740,2462443,2.739315,-2.403120e-03,36.695229,-2.037200e+00
13PR82,2473444,2.723779,2477471,2.739398,-5.717934e-03,36.695229,-4.864905e+00
13PR165/2,2485981,2.735997,2492461,2.739478,-1.271488e-03,36.695229,-1.089906e+00
13PR83,2503822,2.734057,2507489,2.739555,-2.008912e-03,36.695229,-1.730398e+00
13PR167/2,2516044,2.724987,2522503,2.739631,-5.359582e-03,36.695229,-4.632783e+00
13PR84,2522974,2.733513,2537527,2.739710,-2.264480e-03,36.695229,-1.970574e+00
13PR169/2,2539228,2.730720,2552531,2.739784,-3.313774e-03,36.695229,-2.896973e+00
17PR5,2560562,2.727542,2567557,2.739856,-4.504527e-03,36.695229,-3.955735e+00
13PR171/2,2582446,2.730012,2582551,2.739933,-3.627463e-03,37.024198,-3.174634e+00
13PR86,2590972,2.731842,2597591,2.740003,-2.982908e-03,37.024198,-2.624593e+00
13PR173/2,2602333,2.732769,2612549,2.740074,-2.669546e-03,37.024198,-2.360994e+00
13PR87,2623228,2.730931,2627617,2.740145,-3.368262e-03,37.024198,-2.992833e+00
13PR175/2,2640893,2.720423,2642639,2.740213,-7.248272e-03,37.024198,-6.459827e+00
13PR88,2653489,2.723771,2657651,2.740284,-6.044247e-03,37.024198,-5.416622e+00
13PR177/2,2661104,2.736288,2672639,2.740347,-1.482297e-03,37.407890,-1.324208e+00
13PR89,2679179,2.733075,2687677,2.740417,-2.682750e-03,37.407890,-2.406906e+00
13PR179/2,2700316,2.731947,2702681,2.740480,-3.118546e-03,37.407890,-2.810849e+00
13PR90,2704981,2.734200,2717713,2.740548,-2.319012e-03,37.407890,-2.101146e+00
13PR181/2,2719676,2.735143,2732701,2.740609,-1.996439e-03,37.407890,-1.817838e+00
13PR91,2737346,2.732388,2747713,2.740673,-3.027559e-03,37.407890,-2.768448e+00
13PR183/2,2755184,2.731767,2762759,2.740737,-3.278210e-03,37.407890,-3.011536e+00
13PR92,2769259,2.730243,2777771,2.740797,-3.858138e-03,37.407890,-3.559990e+00
13PR185/2,2792032,2.727697,2792773,2.740860,-4.814076e-03,37.407890,-4.460777e+00
13PR93,2799094,2.731666,2807789,2.740917,-3.380856e-03,37.407890,-3.149629e+00
17PR11/2,2815979,2.732060,2822819,2.740976,-3.258158e-03,37.407890,-3.049630e+00
13PR94,2827366,2.728937,2837803,2.741036,-4.423795e-03,37.407890,-4.157346e+00
13PR189/2,2841442,2.730762,2852849,2.741092,-3.775690e-03,37.743248,-3.534097e+00
13PR95,2854261,2.738113,2867861,2.741149,-1.108179e-03,37.743248,-1.043404e+00
13PR191/2,2877871,2.725575,2882863,2.741207,-5.718919e-03,37.743248,-5.396678e+00
13PR96,2894462,2.735003,2897893,2.741262,-2.285866e-03,38.134393,-2.148296e+00
13PR193/2,2906749,2.733072,2912893,2.741314,-3.011116e-03,38.134393,-2.841598e+00
13PR97,2915596,2.731213,2927917,2.741369,-3.711598e-03,38.134393,-3.517117e+00
13PR195/2,2936938,2.728678,2942909,2.741423,-4.659886e-03,38.134393,-4.433269e+00
13PR98,2943406,2.733592,2957947,2.741477,-2.880331e-03,38.134393,-2.754878e+00
13PR197/2,2970467,2.728773,2972969,2.741528,-4.663372e-03,38.134393,-4.475957e+00
13PR99,2980189,2.726434,2987983,2.741578,-5.539139e-03,38.134393,-5.337529e+00
13PR199/2,2995823,2.732975,3002981,2.741629,-3.161510e-03,38.134393,-3.063369e+00
13PR100,3009436,2.729810,3018013,2.741680,-4.338861e-03,38.134393,-4.219986e+00
13PR201/2,3025816,2.730261,3033011,2.741730,-4.191899e-03,38.134393,-4.094965e+00
13PR101,3047908,2.733747,3048043,2.741779,-2.933784e-03,38.134393,-2.880101e+00
13PR203/2,3054736,2.731666,3063059,2.741828,-3.713172e-03,38.134393,-3.659415e+00
17PR6,3069361,2.731734,3078073,2.741875,-3.705421e-03,38.134393,-3.667351e+00
13PR205/2,3086032,2.726326,3093071,2.741922,-5.704219e-03,38.134393,-5.663871e+00
13PR103,3101026,2.730907,3108103,2.741968,-4.042122e-03,38.134393,-4.033836e+00
13PR207/2,3114274,2.726153,3123091,2.742014,-5.801229e-03,38.134393,-5.808503e+00
13PR104,3137863,2.728794,3138131,2.742059,-4.849345e-03,38.476263,-4.834731e+00
13PR209/2,3139069,2.732167,3153149,2.742104,-3.630442e-03,38.875004,-3.599474e+00
13PR105,3155248,2.727833,3168119,2.742148,-5.234034e-03,38.875004,-5.206636e+00
13PR211/2,3174664,2.733715,3183179,2.742192,-3.096111e-03,38.875004,-3.095940e+00
13PR106,3195646,2.734447,3198191,2.742236,-2.844424e-03,38.875004,-2.856291e+00
13PR213/2,3203656,2.733847,3213163,2.742279,-3.079552e-03,38.875004,-3.104623e+00
13PR107,3221641,2.726471,3228223,2.742322,-5.796908e-03,38.875004,-5.859961e+00
13PR215/2,3235846,2.731798,3243239,2.742363,-3.859957e-03,38.875004,-3.921517e+00
13PR108,3250679,2.727217,3258247,2.742404,-5.553233e-03,38.875004,-5.659710e+00
13PR217/2,3266206,2.734860,3273269,2.742444,-2.769247e-03,38.875004,-2.837604e+00
13PR109,3282691,2.725967,3288269,2.742484,-6.040852e-03,38.875004,-6.204483e+00
