START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
13PR56,1689113,2.150393,1696693,0.000799,7.897800e+00,31.977913,8.661188e+00
13PR113/2,1701709,2.059257,1711687,0.018279,4.724348e+00,31.977913,8.286055e+00
13PR57,1720819,2.131617,1726693,0.035455,4.096372e+00,31.965411,8.577622e+00
13PR115/2,1735414,2.055283,1741723,0.052345,3.670312e+00,31.977913,8.254289e+00
13PR58,1742492,2.093576,1756747,0.068873,3.414365e+00,31.977913,8.405908e+00
13PR117/2,1761943,2.133764,1771751,0.085657,3.215292e+00,31.977227,8.565745e+00
13PR59,1785341,2.094852,1786781,0.101739,3.024827e+00,31.977913,8.396416e+00
17PR7/2,1792828,2.146530,1801781,0.117487,2.905280e+00,31.977913,8.609535e+00
13PR60,1812164,2.156059,1816813,0.133491,2.782003e+00,31.977913,8.643685e+00
13PR121/2,1826464,2.170682,1831811,0.148745,2.680563e+00,31.977913,8.702390e+00
13PR61,1846462,2.164885,1846843,0.163913,2.580787e+00,32.288436,8.589586e+00
13PR123/2,1859489,1.979637,1861859,0.179045,2.403032e+00,32.288436,7.783520e+00
13PR62,1875931,2.035858,1876859,0.193678,2.352476e+00,32.598959,7.942154e+00
13PR125/2,1877296,1.977693,1891889,0.208504,2.249728e+00,32.598959,7.680067e+00
13PR63,1895332,2.046121,1906889,0.222623,2.218221e+00,32.598959,7.969872e+00
13PR127/2,1913854,2.127029,1921919,0.237015,2.194358e+00,32.598959,8.316666e+00
13PR64,1924204,2.214646,1936889,0.250778,2.178280e+00,32.598959,8.699625e+00
13PR129/2,1949657,2.162140,1951949,0.264683,2.100321e+00,32.598959,8.461734e+00
13PR65,1963592,2.094141,1966963,0.278048,2.019105e+00,32.598959,8.152557e+00
13PR131/2,1968059,2.172061,1981963,0.291555,2.008203e+00,32.585860,8.500592e+00
13PR66,1985792,2.182376,1996979,0.304935,1.968071e+00,32.598959,8.538707e+00
13PR133/2,1998058,2.211318,2012009,0.317726,1.940155e+00,32.598959,8.668019e+00
13PR67,2020861,2.229865,2027023,0.330669,1.908578e+00,32.598959,8.749579e+00
13PR135/2,2029831,2.154800,2042039,0.343494,1.836284e+00,32.598959,8.397949e+00
17PR4,2055437,2.105321,2057053,0.355747,1.778003e+00,32.914777,8.084817e+00
13PR137/2,2062322,2.138657,2072053,0.368159,1.759418e+00,32.915513,8.232750e+00
13PR69,2077606,2.216329,2087081,0.380462,1.762221e+00,33.232066,8.508265e+00
13PR139/2,2091464,2.190662,2097152,0.392391,1.719700e+00,33.232066,8.368704e+00
13PR70,2111114,2.005905,2117099,0.404126,1.602124e+00,33.232066,7.515402e+00
13PR141/2,2125304,2.186157,2132129,0.415880,1.659504e+00,33.232066,8.356827e+00
13PR71,2136149,2.061987,2147137,0.427537,1.573385e+00,33.232066,7.762473e+00
13PR143/2,2147606,2.128512,2162137,0.439038,1.578592e+00,33.232066,8.072142e+00
13PR72,2171504,2.171056,2177167,0.450292,1.573073e+00,33.232066,8.270937e+00
13PR145/2,2187044,2.195142,2192161,0.461162,1.560253e+00,33.232066,8.383972e+00
13PR73,2201393,2.083583,2207203,0.472218,1.484404e+00,33.232066,7.837233e+00
13PR147/2,2219171,2.167686,2222219,0.483080,1.501233e+00,33.232066,8.241546e+00
13PR74,2229893,2.207717,2237219,0.493855,1.497472e+00,33.218352,8.436986e+00
13PR149/2,2250184,2.239203,2252233,0.504493,1.490321e+00,33.232066,8.585521e+00
13PR75,2254159,2.247952,2267263,0.514946,1.473713e+00,33.232066,8.626479e+00
13PR151/2,2269648,2.234703,2282257,0.525318,1.447860e+00,33.554768,8.475162e+00
13PR76,2287477,2.183697,2297291,0.535507,1.405561e+00,33.554768,8.218213e+00
17PR9/2,2297546,2.020006,2312293,0.545623,1.308927e+00,33.554768,7.393012e+00
13PR77,2324848,2.023201,2327323,0.555565,1.292451e+00,33.877469,7.329976e+00
13PR155/2,2330698,2.195868,2342309,0.565432,1.356743e+00,33.876682,8.188519e+00
13PR78,2352356,2.166708,2357353,0.575181,1.326279e+00,33.877469,8.037239e+00
13PR157/2,2362397,2.123739,2372369,0.584763,1.289727e+00,33.877469,7.814597e+00
13PR79,2374888,2.183793,2387383,0.594277,1.301473e+00,33.877469,8.115332e+00
13PR159/2,2391553,2.170606,2402383,0.603632,1.279797e+00,33.877469,8.043646e+00
13PR80,2404177,2.206745,2417399,0.612919,1.281041e+00,33.877469,8.225643e+00
13PR161/2,2418436,2.218358,2432429,0.622284,1.271126e+00,33.877469,8.281473e+00
13PR81,2439559,2.167708,2447437,0.631467,1.233380e+00,33.877469,8.013496e+00
13PR163/2,2449693,2.069507,2462443,0.640431,1.172924e+00,33.877469,7.493967e+00
13PR82,2469433,2.201227,2477471,0.649246,1.220959e+00,33.877469,8.181374e+00
13PR165/2,2492383,2.150254,2492461,0.658004,1.184130e+00,33.863121,7.910964e+00
13PR83,2503348,2.175427,2507489,0.666661,1.182699e+00,33.877469,8.036778e+00
13PR167/2,2519329,2.174516,2522503,0.675554,1.169028e+00,34.206438,7.948673e+00
13PR84,2528516,2.211674,2537527,0.683970,1.173591e+00,34.206438,8.142773e+00
13PR169/2,2538527,2.215123,2552531,0.692333,1.162996e+00,34.206438,8.158049e+00
17PR5,2563973,2.206956,2567557,0.700564,1.147484e+00,34.535407,8.033987e+00
13PR171/2,2579207,2.195684,2582551,0.709070,1.130295e+00,34.535407,7.968518e+00
13PR86,2596786,2.279641,2597591,0.717114,1.156538e+00,34.535407,8.417578e+00
13PR173/2,2607107,2.282511,2611457,0.725110,1.146708e+00,34.535407,8.428672e+00
13PR87,2622397,2.207076,2627617,0.733141,1.102086e+00,34.534584,8.019809e+00
13PR175/2,2637112,2.217640,2642639,0.741127,1.096027e+00,34.535407,8.073344e+00
13PR88,2645171,2.243540,2657651,0.748868,1.097248e+00,34.535407,8.212768e+00
13PR177/2,2666101,2.196769,2672639,0.756673,1.065812e+00,34.535407,7.951467e+00
13PR89,2676151,2.231541,2687677,0.764365,1.071402e+00,34.535407,8.140397e+00
13PR179/2,2688646,2.212094,2702681,0.771855,1.052898e+00,34.535407,8.029510e+00
13PR90,2713981,2.183915,2717713,0.779541,1.030169e+00,34.535407,7.867212e+00
13PR181/2,2731523,2.171731,2732701,0.786870,1.015217e+00,34.535407,7.794897e+00
13PR91,2737006,2.137177,2747713,0.794197,9.899095e-01,34.520405,7.598374e+00
13PR183/2,2753578,2.197591,2762759,0.801575,1.008538e+00,34.535407,7.932400e+00
13PR92,2774302,2.254459,2777771,0.808674,1.025269e+00,34.535407,8.253803e+00
13PR185/2,2789569,2.243756,2792773,0.816013,1.011476e+00,34.870764,8.110123e+00
13PR93,2804299,2.193318,2807789,0.822928,9.803020e-01,34.870764,7.820539e+00
17PR11/2,2818276,2.284102,2822819,0.830084,1.012201e+00,34.870764,8.336209e+00
13PR94,2824306,2.239894,2837803,0.836896,9.844840e-01,35.206122,8.003663e+00
13PR189/2,2841166,2.188566,2852849,0.843941,9.529192e-01,35.206122,7.705848e+00
13PR95,2865007,2.192574,2867861,0.850578,9.469154e-01,35.206122,7.725794e+00
13PR191/2,2869586,2.159935,2882863,0.857487,9.238274e-01,35.206122,7.532055e+00
13PR96,2889301,2.274633,2897893,0.864024,9.679735e-01,35.206122,8.194349e+00
13PR193/2,2911721,2.210784,2912893,0.870765,9.317303e-01,35.205262,7.819343e+00
13PR97,2913832,2.228863,2927917,0.877170,9.325461e-01,35.206122,7.922474e+00
13PR195/2,2928017,2.229187,2942909,0.883814,9.251456e-01,35.206122,7.920374e+00
13PR98,2952199,2.242233,2957947,0.890325,9.236410e-01,35.206122,7.994043e+00
13PR197/2,2968153,2.231808,2972969,0.896578,9.119820e-01,35.206122,7.930127e+00
13PR99,2979682,2.224337,2987983,0.903000,9.014916e-01,35.206122,7.881918e+00
13PR199/2,2988283,2.180719,3002981,0.909096,8.749592e-01,35.190447,7.621719e+00
13PR100,3008938,2.139340,3018013,0.915397,8.488948e-01,35.206122,7.364447e+00
13PR201/2,3019858,2.226987,3033011,0.921669,8.822187e-01,35.206122,7.887867e+00
13PR101,3041608,2.241316,3048043,0.927590,8.822286e-01,35.206122,7.972738e+00
13PR203/2,3060964,2.191750,3063059,0.933715,8.532843e-01,35.206122,7.667325e+00
17PR6,3063694,2.227320,3078073,0.939814,8.628724e-01,35.547993,7.804457e+00
13PR205/2,3081739,2.299466,3093071,0.945566,8.886485e-01,35.547993,8.241542e+00
13PR103,3095308,2.281496,3108103,0.951523,8.745228e-01,35.547993,8.129961e+00
13PR207/2,3115402,2.222816,3123091,0.957456,8.422504e-01,35.889863,7.693303e+00
13PR104,3128803,2.260340,3138131,0.963046,8.531693e-01,35.889863,7.920354e+00
13PR209/2,3147163,2.185172,3153149,0.968841,8.133493e-01,35.889863,7.456829e+00
13PR105,3163168,2.329698,3168119,0.974612,8.714545e-01,35.889863,8.341639e+00
13PR211/2,3178369,2.338073,3183179,0.980304,8.692196e-01,35.889863,8.392568e+00
13PR106,3184942,2.261835,3198191,0.985689,8.305908e-01,35.888965,7.920464e+00
13PR213/2,3207779,2.292646,3213163,0.991278,8.384669e-01,35.889863,8.109556e+00
13PR107,3225197,2.290834,3227129,0.996846,8.320749e-01,35.889863,8.093929e+00
13PR215/2,3236348,2.266229,3243239,1.002366,8.157540e-01,35.889863,7.939684e+00
13PR108,3245399,2.287321,3258247,1.007670,8.197405e-01,35.873494,8.074776e+00
13PR217/2,3265187,2.257674,3273269,1.012950,8.014682e-01,35.889863,7.882159e+00
13PR109,3287294,2.165618,3288269,1.018298,7.545732e-01,35.889863,7.294200e+00
13PR219/2,3289226,2.225823,3303281,1.023625,7.767765e-01,35.889863,7.673326e+00
13PR110,3304094,2.252068,3318307,1.028907,7.833518e-01,35.889863,7.837901e+00
17PR13/2,3320662,2.207555,3333313,1.034117,7.583376e-01,35.889863,7.548746e+00
13PR111,3338372,2.180086,3348307,1.039114,7.409959e-01,35.889863,7.368504e+00
13PR223/2,3348887,2.243184,3363343,1.044154,7.646893e-01,35.889863,7.773584e+00
13PR112,3370529,2.179221,3378373,1.049257,7.308852e-01,36.238374,7.283460e+00
13PR225/2,3381344,2.258735,3393373,1.054318,7.619108e-01,36.238374,7.793240e+00
13PR113,3403934,2.194692,3408389,1.059309,7.284249e-01,36.238374,7.374730e+00
13PR227/2,3409631,2.276455,3423419,1.064282,7.603190e-01,36.586884,7.828318e+00
13PR114,3431089,2.281014,3438419,1.069214,7.576963e-01,36.586884,7.855633e+00
13PR229/2,3443459,2.231768,3453409,1.074081,7.313287e-01,36.586884,7.533202e+00
13PR115,3462722,2.229378,3468463,1.078932,7.257510e-01,36.586884,7.514374e+00
13PR231/2,3469519,2.217232,3483463,1.083649,7.159255e-01,36.585946,7.432182e+00
13PR116,3491869,2.138364,3498493,1.088320,6.754058e-01,36.586884,6.910046e+00
13PR233/2,3500254,2.192044,3513491,1.092977,6.959293e-01,36.569799,7.262928e+00
13PR117,3517952,2.182458,3528521,1.097621,6.873067e-01,36.586884,7.192123e+00
13PR235/2,3529576,2.200977,3543523,1.102276,6.915242e-01,36.586884,7.310891e+00
13PR118,3547982,2.281322,3558553,1.106893,7.231981e-01,36.586884,7.843538e+00
13PR237/2,3563267,2.297351,3573529,1.111448,7.260931e-01,36.586884,7.949073e+00
17PR7,3574687,2.291001,3588527,1.115990,7.192469e-01,36.586884,7.904731e+00
13PR239/2,3593059,2.305189,3603583,1.120473,7.214118e-01,36.586884,7.999020e+00
13PR120,3611617,2.302989,3618583,1.124943,7.164755e-01,36.586884,7.982701e+00
13PR241/2,3623707,2.280203,3633583,1.129376,7.025992e-01,36.586884,7.826297e+00
13PR121,3645338,2.340600,3648643,1.133752,7.248748e-01,36.586884,8.236777e+00
13PR243/2,3661204,2.283880,3663659,1.138116,6.965015e-01,36.586884,7.847793e+00
13PR122,3664922,2.321766,3678671,1.142470,7.091355e-01,36.586884,8.106178e+00
13PR245/2,3679408,2.313846,3693689,1.146831,7.019086e-01,36.942162,7.972751e+00
13PR123,3705358,2.299757,3708697,1.151159,6.920342e-01,36.942162,7.874590e+00
13PR247/2,3708823,2.266311,3723719,1.155441,6.736713e-01,36.942162,7.642696e+00
13PR124,3734708,2.284088,3738733,1.159634,6.778624e-01,36.942162,7.763215e+00
13PR249/2,3751247,2.259685,3753721,1.163775,6.635564e-01,37.297441,7.520142e+00
13PR125,3761897,2.285347,3768731,1.167905,6.713063e-01,37.278642,7.698379e+00
13PR251/2,3769772,2.288990,3783739,1.172004,6.693956e-01,37.297441,7.717936e+00
13PR126,3786152,2.179556,3798793,1.176050,6.169598e-01,37.297441,6.957772e+00
13PR253/2,3800009,2.273152,3813773,1.180086,6.555801e-01,37.297441,7.604667e+00
13PR127,3828641,2.281448,3828821,1.184070,6.558527e-01,37.297441,7.660809e+00
17PR15/2,3833054,2.271492,3843823,1.188088,6.480916e-01,37.297441,7.588974e+00
13PR128,3846649,2.318090,3858851,1.192199,6.649441e-01,37.297441,7.913345e+00
13PR257/2,3867847,2.314641,3873847,1.196132,6.601616e-01,37.297441,7.887976e+00
13PR129,3883408,2.276242,3888851,1.200017,6.401901e-01,37.297441,7.615295e+00
13PR259/2,3901036,2.244652,3903899,1.203852,6.230241e-01,37.297441,7.389365e+00
13PR130,3915676,2.244888,3918913,1.207680,6.199545e-01,37.297441,7.388446e+00
13PR261/2,3922939,2.248818,3933929,1.211480,6.185620e-01,37.297441,7.413950e+00
13PR131,3936271,2.159689,3948911,1.215412,5.748811e-01,37.297441,6.771147e+00
13PR263/2,3961351,2.229841,3963959,1.219218,6.037206e-01,37.297441,7.270869e+00
13PR132,3966103,2.272230,3978971,1.222932,6.195105e-01,37.297441,7.573934e+00
13PR265/2,3992036,2.311269,3993959,1.226602,6.335490e-01,37.297441,7.854835e+00
13PR133,4004722,2.260592,4009003,1.230263,6.083988e-01,37.297441,7.485737e+00
13PR267/2,4016021,2.247682,4024003,1.234092,5.995640e-01,37.279620,7.391577e+00
13PR134,4036906,2.222918,4039019,1.237726,5.855449e-01,37.659620,7.135034e+00
13PR269/2,4041164,2.294163,4054033,1.241288,6.142185e-01,37.658621,7.650029e+00
13PR135,4067738,2.281148,4069063,1.244845,6.056678e-01,37.659620,7.553660e+00
13PR271/2,4074142,2.270757,4084079,1.248508,5.981640e-01,37.659620,7.475097e+00
17PR8,4093013,2.297900,4099093,1.252100,6.071735e-01,37.659620,7.671726e+00
13PR273/2,4107721,2.240160,4114087,1.255579,5.789505e-01,38.021798,7.176565e+00
13PR137,4128346,2.230444,4129109,1.259035,5.718551e-01,38.021798,7.103009e+00
13PR275/2,4143077,2.302459,4144121,1.262632,6.007793e-01,38.021798,7.627294e+00
13PR138,4155764,2.253437,4159153,1.266089,5.765240e-01,38.021798,7.265169e+00
13PR277/2,4172087,2.267165,4174151,1.269454,5.799433e-01,38.021798,7.364417e+00
13PR139,4176296,2.243802,4189183,1.272829,5.669298e-01,38.021798,7.189475e+00
13PR279/2,4192121,2.236450,4194304,1.276379,5.608626e-01,38.021798,7.116302e+00
13PR140,4208426,2.342126,4219211,1.279672,6.044553e-01,38.021798,7.915809e+00
13PR281/2,4231454,2.232447,4234229,1.282961,5.539276e-01,38.021798,7.096015e+00
13PR141,4238504,2.299548,4249241,1.286440,5.808339e-01,38.021798,7.594817e+00
13PR283/2,4250639,2.258755,4264259,1.289683,5.604173e-01,38.021798,7.287005e+00
13PR142,4278179,2.246124,4279267,1.292903,5.523160e-01,38.003218,7.193244e+00
13PR285/2,4283894,2.166888,4294259,1.296314,5.137672e-01,38.021798,6.586346e+00
13PR143,4304087,2.241303,4309297,1.299490,5.450855e-01,38.021798,7.146986e+00
13PR287/2,4316324,2.256552,4324303,1.302627,5.494550e-01,38.021798,7.260802e+00
13PR144,4330688,2.256929,4339333,1.305988,5.470452e-01,38.020778,7.260144e+00
17PR17/2,4343501,2.161653,4354349,1.309100,5.015333e-01,38.021798,6.528379e+00
13PR145,4362716,2.249393,4369349,1.312242,5.389233e-01,38.021798,7.197665e+00
13PR291/2,4379369,2.282975,4384379,1.315469,5.512862e-01,38.021798,7.453016e+00
13PR146,4397986,2.220088,4399363,1.318518,5.210385e-01,38.021798,6.965716e+00
13PR293/2,4408687,2.303754,4414379,1.321748,5.555849e-01,38.391010,7.536504e+00
13PR147,4418434,2.340008,4429417,1.324762,5.689215e-01,38.391010,7.814676e+00
13PR295/2,4429549,2.307854,4444409,1.327750,5.528323e-01,38.391010,7.566370e+00
13PR148,4453481,2.303803,4459451,1.330926,5.486863e-01,38.391010,7.532671e+00
13PR297/2,4464067,2.366256,4474469,1.333873,5.732222e-01,38.391010,8.016805e+00
13PR149,4487918,2.328576,4489483,1.337008,5.548226e-01,38.760223,7.648761e+00
13PR299/2,4492633,2.339811,4504457,1.339918,5.574617e-01,38.760223,7.735341e+00
13PR150,4517633,2.295272,4519499,1.342904,5.360169e-01,38.760223,7.389066e+00
13PR301/2,4531763,2.289073,4533379,1.345883,5.310966e-01,38.740861,7.341062e+00
13PR151,4540013,2.272204,4549537,1.348735,5.215832e-01,38.760223,7.206238e+00
13PR303/2,4551473,2.313500,4564559,1.351774,5.373437e-01,38.760223,7.526317e+00
13PR152,4568327,2.338999,4579567,1.354588,5.462257e-01,38.760223,7.725868e+00
13PR305/2,4584319,2.299086,4594589,1.357604,5.267903e-01,38.760223,7.410025e+00
17PR9,4597532,2.280217,4609597,1.360366,5.165168e-01,38.760223,7.260337e+00
13PR307/2,4614388,2.357893,4624603,1.363345,5.478272e-01,38.759160,7.872352e+00
13PR154,4635076,2.329195,4639633,1.366072,5.335832e-01,38.760223,7.644941e+00
13PR309/2,4642766,2.338838,4654649,1.369015,5.355627e-01,38.760223,7.719787e+00
13PR155,4667111,2.282965,4669627,1.371708,5.094184e-01,38.760223,7.273899e+00
13PR311/2,4683493,2.295360,4684661,1.374613,5.127175e-01,38.760223,7.370227e+00
13PR156,4685866,2.300796,4699691,1.377285,5.131410e-01,38.760223,7.412977e+00
13PR313/2,4707958,2.284989,4714691,1.380142,5.041748e-01,38.760223,7.283322e+00
13PR157,4726327,2.290057,4729693,1.382781,5.044800e-01,38.760223,7.323083e+00
13PR315/2,4730806,2.256212,4744711,1.385617,4.875418e-01,38.760223,7.046417e+00
13PR158,4745044,2.326804,4759753,1.388208,5.164819e-01,38.760223,7.617750e+00
13PR317/2,4765414,2.267349,4774769,1.391011,4.885805e-01,38.760223,7.131973e+00
13PR159,4779979,2.337335,4789783,1.393570,5.171426e-01,38.740861,7.705576e+00
13PR319/2,4790801,2.339066,4804799,1.396338,5.158986e-01,39.136606,7.640053e+00
13PR160,4815091,2.347696,4819813,1.398879,5.177632e-01,39.136606,7.710300e+00
13PR321/2,4827454,2.298509,4834829,1.401601,4.946455e-01,39.136606,7.308228e+00
13PR161,4844596,2.316469,4849843,1.404168,5.005991e-01,39.136606,7.453735e+00
19PR/2,5042162,2.207042,5105063,1.406815,4.503249e-01,39.512989,6.771374e+00
17PR10,5145022,2.257707,5360353,1.448923,4.435292e-01,40.280374,7.004789e+00
17PR21/2,5549183,2.275124,5615609,1.487502,4.249364e-01,40.280374,7.103623e+00
17PR11,5771728,2.241475,5870857,1.522837,3.865591e-01,41.062663,6.609103e+00
17PR23/2,6046342,2.266022,6126091,1.555471,3.762475e-01,41.062663,6.781739e+00
17PR12,6148612,2.283989,6381371,1.585541,3.649978e-01,41.860145,6.776270e+00
17PR25/2,6400841,2.288785,6636611,1.613498,3.496166e-01,41.860145,6.779631e+00
17PR13,6693457,2.290983,6891883,1.639400,3.346507e-01,42.673114,6.631944e+00
17PR27/2,7027453,2.304305,7147139,1.663694,3.257387e-01,42.673114,6.730634e+00
17PR14,7238279,2.272039,7402363,1.686274,2.981563e-01,43.501873,6.225018e+00
17PR29/2,7406156,2.309152,7657613,1.707511,3.018436e-01,43.501873,6.585944e+00
17PR15,7828507,2.348231,7912889,1.727507,3.069829e-01,44.346727,6.859179e+00
17PR31/2,8053436,2.242582,8168117,1.746243,2.501613e-01,44.346727,5.639033e+00
17PR16,8315354,2.344825,8388608,1.763945,2.846580e-01,44.777358,6.690080e+00
17PR33/2,8448997,2.343191,8678669,1.780688,2.745139e-01,45.207989,6.610375e+00
17PR17,8751206,2.332049,8933917,1.796530,2.608903e-01,45.207989,6.454914e+00
17PR35/2,8989402,2.325343,9189157,1.811544,2.496880e-01,46.084466,6.226957e+00
17PR18,9372004,2.351153,9444403,1.825791,2.528925e-01,46.085977,6.521430e+00
17PR37/2,9530099,2.355128,9699667,1.839349,2.471834e-01,46.533497,6.490710e+00
19PR,9783778,2.315124,9954907,1.852341,2.230130e-01,46.981017,5.901037e+00
17PR39/2,9960904,2.369116,10210177,1.864646,2.394457e-01,46.981017,6.576860e+00
17PR20,10365196,2.339526,10465453,1.876333,2.206290e-01,47.437228,6.111461e+00
17PR41/2,10638392,2.397049,10720709,1.887563,2.389518e-01,47.893440,6.800332e+00
17PR21,10860242,2.378815,10975927,1.898345,2.256200e-01,47.893440,6.546668e+00
17PR43/2,11069974,2.357513,11231219,1.908613,2.112304e-01,48.358511,6.181038e+00
17PR22,11277229,2.328466,11486467,1.918464,1.936848e-01,48.823583,5.702944e+00
17PR45/2,11590009,2.375538,11741729,1.927943,2.087703e-01,48.823583,6.347027e+00
17PR23,11975828,2.370727,11996939,1.936994,2.020594e-01,48.823583,6.267574e+00
17PR47/2,12066433,2.391765,12252197,1.945763,2.063774e-01,49.297686,6.501885e+00
17PR24,12306968,2.406145,12507457,1.954155,2.080680e-01,49.771790,6.645581e+00
17PR49/2,12690982,2.406891,12762727,1.962187,2.042762e-01,49.771790,6.655434e+00
17PR25,12973039,2.371482,13018003,1.969996,1.854836e-01,50.255101,6.055208e+00
17PR51/2,13153729,2.337620,13273207,1.977488,1.673060e-01,50.738412,5.472256e+00
17PR26,13325414,2.388717,13528507,1.984785,1.852458e-01,50.738412,6.241351e+00
17PR53/2,13596278,2.372278,13783751,1.991766,1.748290e-01,50.738412,5.976791e+00
17PR27,13998232,2.381655,14039023,1.998531,1.753832e-01,51.231110,6.056791e+00
17PR55/2,14112898,2.408889,14294261,2.005008,1.835176e-01,51.723808,6.425018e+00
17PR28,14388481,2.392472,14549527,2.011344,1.735240e-01,51.723808,6.158094e+00
19PR3/2,14671946,2.401695,14804767,2.017443,1.743439e-01,52.226074,6.243556e+00
17PR29,14976958,2.393657,15060043,2.023419,1.680337e-01,52.728341,6.048753e+00
17PR59/2,15141292,2.384668,15315281,2.029104,1.614656e-01,52.728341,5.895473e+00
17PR30,15397003,2.370305,15570553,2.034666,1.526870e-01,52.728341,5.646573e+00
17PR61/2,15819631,2.427934,15825787,2.040101,1.740414e-01,53.240361,6.554949e+00
17PR31,16011239,2.389164,16081027,2.045290,1.554039e-01,53.752382,5.838183e+00
17PR63/2,16167457,2.379754,16336301,2.050389,1.489676e-01,53.752382,5.669852e+00
17PR32,16414136,2.421454,16591571,2.055316,1.639386e-01,53.752382,6.389434e+00
17PR65/2,16693631,2.430289,16777216,2.060084,1.652634e-01,54.274347,6.461215e+00
17PR33,17058043,2.415762,17102077,2.064780,1.569911e-01,54.796312,6.170612e+00
17PR67/2,17273749,2.430349,17357339,2.069318,1.608158e-01,54.796312,6.430575e+00
17PR34,17605298,2.400147,17612593,2.073724,1.461840e-01,54.796312,5.889330e+00
17PR69/2,17835578,2.392858,17867827,2.077998,1.410835e-01,55.328414,5.697777e+00
17PR35,17920171,2.424751,18123097,2.082144,1.523307e-01,55.860517,6.217998e+00
17PR71/2,18164098,2.441341,18378337,2.086223,1.571922e-01,55.860517,6.524907e+00
17PR36,18588676,2.434621,18633599,2.090192,1.525352e-01,55.860517,6.405837e+00
17PR73/2,18641123,2.426668,18888851,2.094042,1.474230e-01,55.860517,6.260882e+00
17PR37,18956417,2.421425,19144117,2.097784,1.434747e-01,56.402953,6.104922e+00
17PR75/2,19223657,2.419854,19399379,2.101488,1.410615e-01,56.945389,6.018013e+00
19PR2,19603582,2.422682,19654597,2.105056,1.405331e-01,56.945389,6.073549e+00
17PR77/2,19821904,2.419208,19909867,2.108534,1.374473e-01,56.945389,6.008534e+00
17PR39,20112704,2.445957,20165143,2.111951,1.468243e-01,57.498360,6.469873e+00
17PR79/2,20209649,2.417700,20420377,2.115298,1.336210e-01,58.051330,5.866547e+00
17PR40,20585714,2.452799,20675653,2.118507,1.465182e-01,58.051330,6.556597e+00
17PR81/2,20770847,2.451015,20930909,2.121714,1.442780e-01,58.051330,6.528929e+00
17PR41,21076604,2.443832,21186149,2.124817,1.398816e-01,58.051330,6.392925e+00
17PR83/2,21342907,2.434015,21441383,2.127845,1.344324e-01,58.615041,6.140993e+00
17PR42,21627692,2.459762,21696629,2.130817,1.435591e-01,59.178751,6.603487e+00
17PR85/2,21896753,2.433096,21951929,2.133689,1.313121e-01,59.178751,6.072830e+00
17PR43,22132868,2.428387,22207153,2.136529,1.280447e-01,59.178751,5.980358e+00
17PR87/2,22448056,2.414638,22462411,2.139286,1.210773e-01,59.178751,5.699289e+00
17PR44,22545937,2.426544,22717687,2.142018,1.247196e-01,59.753409,5.890954e+00
17PR89/2,22765747,2.449441,22972931,2.144679,1.328699e-01,60.328067,6.311714e+00
17PR45,23065466,2.459630,23228143,2.147270,1.358137e-01,60.328067,6.532419e+00
17PR91/2,23259853,2.443068,23483459,2.149797,1.278812e-01,60.328067,6.192637e+00
17PR46,23701214,2.449611,23738711,2.152312,1.293866e-01,60.328067,6.337850e+00
17PR93/2,23984294,2.453366,23993911,2.154738,1.297918e-01,60.913885,6.364720e+00
17PR47,24101354,2.438246,24249217,2.157157,1.224878e-01,61.499703,5.989516e+00
19PR5/2,24466292,2.436412,24504479,2.159492,1.206535e-01,61.499703,5.955459e+00
17PR48,24687482,2.429157,24759733,2.161784,1.166105e-01,61.499703,5.802967e+00
17PR97/2,24978001,2.456240,25014989,2.164045,1.266526e-01,61.499703,6.399360e+00
17PR49,25112963,2.431266,25270243,2.166257,1.154113e-01,62.096899,5.799881e+00
17PR99/2,25335293,2.460884,25525477,2.168394,1.265338e-01,62.096899,6.458356e+00
17PR50,25533509,2.461507,25780709,2.170547,1.257946e-01,62.694095,6.419511e+00
17PR101/2,25917152,2.462416,26036009,2.172599,1.252188e-01,62.694095,6.450163e+00
17PR51,26237807,2.465726,26291263,2.174663,1.256126e-01,62.694095,6.533934e+00
17PR103/2,26393852,2.442938,26546491,2.176682,1.153997e-01,62.694095,6.028257e+00
17PR52,26599393,2.465642,26801767,2.178653,1.237454e-01,63.302889,6.489794e+00
17PR105/2,26973082,2.454902,27057011,2.180579,1.184964e-01,63.302889,6.255515e+00
17PR53,27254324,2.458674,27312283,2.182461,1.191690e-01,63.911683,6.290569e+00
17PR107/2,27451514,2.444438,27567511,2.184332,1.125052e-01,63.911683,5.972608e+00
17PR54,27585179,2.453039,27822793,2.186172,1.151756e-01,63.911683,6.177952e+00
17PR109/2,27827116,2.473388,28078031,2.187960,1.226193e-01,63.911683,6.661155e+00
17PR55,28304249,2.480458,28333303,2.189718,1.246705e-01,64.532300,6.773812e+00
17PR111/2,28455214,2.472803,28588537,2.191470,1.207798e-01,64.532300,6.606782e+00
17PR56,28715851,2.460847,28843783,2.193184,1.151512e-01,65.152917,6.274969e+00
17PR113/2,29068414,2.468272,29099069,2.194859,1.174005e-01,65.152917,6.459871e+00
19PR3,29341292,2.468611,29354323,2.196499,1.167909e-01,65.152917,6.478942e+00
17PR115/2,29379601,2.459323,29609561,2.198101,1.122923e-01,65.152917,6.267420e+00
17PR58,29810953,2.469817,29864803,2.199695,1.158253e-01,65.785588,6.467502e+00
17PR117/2,29992444,2.481907,30120061,2.201278,1.199891e-01,65.785588,6.769802e+00
