START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
7PR81/2,8599,2.329117,8609,1.807168,2.537282e-01,0.865512,6.030523e-01,EXPECTED
7PR41,8614,2.287560,8713,1.812513,2.327715e-01,0.858712,5.532088e-01,EXPECTED
7PR83/2,8777,2.179478,8819,1.817242,1.817654e-01,0.853614,4.243557e-01,EXPECTED
7PR42,8839,2.279660,8923,1.831213,2.190477e-01,0.845730,5.302484e-01,EXPECTED
7PR85/2,9014,2.281605,9029,1.834283,2.182255e-01,0.840858,5.319828e-01,EXPECTED
7PR43,9091,2.412999,9133,1.894872,2.417191e-01,0.835351,6.202506e-01,EXPECTED
7PR87/2,9173,2.323530,9239,1.847577,2.292125e-01,0.826526,5.758476e-01,EXPECTED
11PR4,9283,2.301998,9343,1.856456,2.151081e-01,0.825528,5.397055e-01,EXPECTED
7PR89/2,9349,2.396602,9439,1.851212,2.582113e-01,0.820476,6.647239e-01,EXPECTED
7PR45,9511,2.294051,9551,1.864000,2.075945e-01,0.815065,5.276279e-01,EXPECTED
7PR91/2,9649,2.163663,9649,1.864692,1.487067e-01,0.809263,3.694361e-01,EXPECTED
7PR46,9748,2.284701,9749,1.869444,2.005941e-01,0.804992,5.158523e-01,EXPECTED
7PR93/2,9817,2.375649,9829,1.873569,2.374255e-01,0.796926,6.300209e-01,EXPECTED
7PR47,9941,2.284239,9973,1.877685,1.959933e-01,0.795271,5.112144e-01,EXPECTED
7PR95/2,10078,2.360845,10079,1.880368,2.275521e-01,0.789900,6.082757e-01,EXPECTED
7PR48,10174,2.343381,10181,1.898482,2.105401e-01,0.782281,5.687202e-01,EXPECTED
7PR97/2,10273,2.292671,10289,1.903483,1.860321e-01,0.778428,4.999666e-01,EXPECTED
7PR49,10369,2.243034,10391,1.895843,1.681658e-01,0.774799,4.481046e-01,EXPECTED
11PR9/2,10462,2.194423,10499,1.952520,1.167983e-01,0.771620,3.135002e-01,EXPECTED
7PR50,10501,2.449522,10601,1.907631,2.500307e-01,0.764781,7.085571e-01,EXPECTED
7PR101/2,10687,2.319381,10709,1.968412,1.640732e-01,0.762776,4.601207e-01,EXPECTED
7PR51,10786,2.430362,10799,1.933548,2.286836e-01,0.757000,6.562933e-01,EXPECTED
7PR103/2,10883,2.318296,10909,1.916194,1.904915e-01,0.754826,5.327082e-01,EXPECTED
7PR52,11023,2.452351,11003,1.921459,2.439624e-01,0.748946,7.088522e-01,EXPECTED
7PR105/2,11054,2.258518,11087,1.940568,1.517281e-01,0.746558,4.258879e-01,EXPECTED
7PR53,11197,2.391314,11213,1.927033,2.158615e-01,0.743131,6.247633e-01,EXPECTED
7PR107/2,11272,2.131467,11329,1.944323,9.189663e-02,0.739115,2.532001e-01,EXPECTED
7PR54,11353,2.334737,11443,1.971081,1.693171e-01,0.734810,4.948980e-01,EXPECTED
7PR109/2,11461,2.347919,11549,1.938201,1.917692e-01,0.732911,5.590283e-01,EXPECTED
11PR5,11593,2.296655,11633,1.944870,1.662586e-01,0.727460,4.835799e-01,EXPECTED
7PR111/2,11749,2.392249,11743,1.944046,2.074626e-01,0.725621,6.176820e-01,EXPECTED
7PR56,11839,2.348206,11863,1.966681,1.773043e-01,0.721555,5.287539e-01,EXPECTED
7PR113/2,11932,2.392674,11969,1.953241,2.029215e-01,0.718209,6.118456e-01,EXPECTED
7PR57,11971,2.386736,12073,1.956063,1.989930e-01,0.713960,6.032173e-01,EXPECTED
7PR115/2,12101,2.395745,12163,1.959733,2.008860e-01,0.711364,6.129239e-01,EXPECTED
7PR58,12281,2.223656,12281,1.971295,1.204620e-01,0.707860,3.565126e-01,EXPECTED
7PR117/2,12326,2.217079,12347,1.969737,1.182905e-01,0.704099,3.512887e-01,EXPECTED
7PR59,12422,2.346659,12491,1.969810,1.750555e-01,0.700401,5.380475e-01,EXPECTED
7PR119/2,12574,2.295932,12589,1.973019,1.515740e-01,0.697667,4.628469e-01,EXPECTED
7PR60,12671,2.225896,12703,1.977354,1.183999e-01,0.694075,3.580910e-01,EXPECTED
11PR11/2,12757,2.354186,12809,1.978060,1.740785e-01,0.691830,5.436682e-01,EXPECTED
7PR61,12878,2.336543,12911,1.981848,1.646427e-01,0.689202,5.146459e-01,EXPECTED
7PR123/2,12982,2.377047,13009,2.008834,1.683045e-01,0.685176,5.373991e-01,EXPECTED
7PR62,13049,2.340065,13121,2.014931,1.495938e-01,0.680833,4.775532e-01,EXPECTED
7PR125/2,13142,2.381559,13229,1.992845,1.781920e-01,0.679276,5.722475e-01,EXPECTED
7PR63,13241,2.313245,13331,1.994959,1.480278e-01,0.677136,4.700474e-01,EXPECTED
7PR127/2,13339,2.408045,13421,1.996310,1.875147e-01,0.673537,6.113027e-01,EXPECTED
7PR64,13451,2.365320,13537,2.002243,1.666453e-01,0.669426,5.423706e-01,EXPECTED
7PR129/2,13646,2.418129,13649,2.002656,1.885198e-01,0.667951,6.220112e-01,EXPECTED
7PR65,13729,2.380300,13751,2.007217,1.704773e-01,0.665406,5.606848e-01,EXPECTED
7PR131/2,13807,2.343338,13859,2.012785,1.520571e-01,0.663446,4.982365e-01,EXPECTED
11PR6,13943,2.508139,13963,2.011269,2.207752e-01,0.660389,7.523899e-01,EXPECTED
7PR133/2,14051,2.389016,14029,2.012570,1.714691e-01,0.657029,5.729519e-01,EXPECTED
7PR67,14096,2.408715,14173,2.013883,1.790287e-01,0.655148,6.026608e-01,EXPECTED
7PR135/2,14243,2.286441,14251,2.018852,1.244674e-01,0.651331,4.108341e-01,EXPECTED
7PR68,14332,2.428418,14369,2.021513,1.833938e-01,0.650031,6.259778e-01,EXPECTED
7PR137/2,14411,2.316236,14489,2.040277,1.268579e-01,0.646707,4.267141e-01,EXPECTED
7PR69,14528,2.225437,14593,2.040833,8.659524e-02,0.645380,2.860392e-01,EXPECTED
7PR139/2,14699,2.430591,14699,2.035425,1.774298e-01,0.642272,6.152627e-01,EXPECTED
7PR70,14779,2.470069,14797,2.030920,1.957572e-01,0.639750,6.864385e-01,EXPECTED
7PR141/2,14831,2.313924,14869,2.035998,1.279587e-01,0.636274,4.368024e-01,EXPECTED
7PR71,14951,2.398094,15013,2.036740,1.633238e-01,0.634794,5.692461e-01,EXPECTED
13PR/2,15784,2.297078,16141,2.039452,1.189567e-01,0.630189,4.088075e-01,EXPECTED
11PR7,17218,2.342733,17321,2.068409,1.245385e-01,0.609315,4.502170e-01,EXPECTED
11PR15/2,18322,2.313856,18461,2.081186,1.059775e-01,0.587680,3.959127e-01,EXPECTED
11PR8,18637,2.262025,19609,2.100211,7.422261e-02,0.568188,2.847895e-01,EXPECTED
11PR17/2,20509,2.288028,20789,2.116911,7.773236e-02,0.551535,3.102559e-01,EXPECTED
11PR9,20816,2.279925,21943,2.132395,6.689679e-02,0.537669,2.743881e-01,EXPECTED
11PR19/2,22354,2.333078,23099,2.146943,8.314346e-02,0.522441,3.562795e-01,EXPECTED
11PR10,23201,2.282149,24251,2.158285,5.580362e-02,0.510107,2.428196e-01,EXPECTED
11PR21/2,24256,2.336632,25409,2.168161,7.483123e-02,0.499133,3.375273e-01,EXPECTED
11PR11,25496,2.309603,26561,2.179665,5.790445e-02,0.488710,2.658796e-01,EXPECTED
11PR23/2,27182,2.331847,27701,2.187231,6.402430e-02,0.479908,3.013411e-01,EXPECTED
11PR12,27904,2.328254,28871,2.195929,5.851344e-02,0.470986,2.809531e-01,EXPECTED
11PR25/2,29738,2.340355,30029,2.206475,5.890641e-02,0.461268,2.902434e-01,EXPECTED
13PR,30332,2.331433,31183,2.212780,5.223346e-02,0.454142,2.612685e-01,EXPECTED
11PR27/2,31294,2.341935,32327,2.219947,5.349419e-02,0.446694,2.730908e-01,EXPECTED
11PR14,32972,2.389670,32768,2.226303,7.081292e-02,0.440912,3.705206e-01,EXPECTED
11PR29/2,34274,2.354215,34649,2.233029,5.284838e-02,0.434654,2.788103e-01,EXPECTED
11PR15,35792,2.297694,35803,2.237744,2.643780e-02,0.428950,1.397599e-01,EXPECTED
11PR31/2,36436,2.373766,36947,2.244380,5.604841e-02,0.421736,3.067938e-01,EXPECTED
11PR16,37201,2.393769,38113,2.249365,6.222116e-02,0.416775,3.464795e-01,EXPECTED
11PR33/2,38188,2.401751,39251,2.254108,6.344373e-02,0.412520,3.579051e-01,EXPECTED
11PR17,39992,2.425829,40423,2.258285,7.156765e-02,0.408518,4.101264e-01,EXPECTED
11PR35/2,40597,2.307754,41579,2.263139,1.952197e-02,0.402664,1.107996e-01,EXPECTED
11PR18,41851,2.392174,42727,2.266540,5.394814e-02,0.399814,3.142311e-01,EXPECTED
11PR37/2,43531,2.348344,43889,2.270834,3.356323e-02,0.395497,1.959813e-01,EXPECTED
11PR19,44533,2.418503,45013,2.273618,6.177636e-02,0.392043,3.695641e-01,EXPECTED
13PR3/2,45259,2.407217,46199,2.277230,5.551152e-02,0.388516,3.345731e-01,EXPECTED
11PR20,46369,2.380141,47353,2.280464,4.278080e-02,0.385010,2.588946e-01,EXPECTED
11PR41/2,47834,2.378831,48497,2.283189,4.103604e-02,0.382249,2.502086e-01,EXPECTED
11PR21,48931,2.430664,49663,2.287474,6.071632e-02,0.379195,3.776157e-01,EXPECTED
11PR43/2,50461,2.416903,50789,2.289123,5.431819e-02,0.376375,3.395018e-01,EXPECTED
11PR22,51826,2.346624,51973,2.292047,2.353239e-02,0.373110,1.462759e-01,EXPECTED
11PR45/2,52876,2.469593,53129,2.294934,7.334927e-02,0.370211,4.717823e-01,EXPECTED
11PR23,53624,2.388364,54277,2.298733,3.825051e-02,0.368130,2.434765e-01,EXPECTED
11PR47/2,54421,2.447211,55439,2.300173,6.196467e-02,0.365793,4.019705e-01,EXPECTED
11PR24,56176,2.444148,56591,2.302027,5.990656e-02,0.363608,3.908632e-01,EXPECTED
11PR49/2,57172,2.426083,57737,2.303963,5.164734e-02,0.361292,3.380091e-01,EXPECTED
11PR25,58789,2.355012,58901,2.306180,2.095335e-02,0.358965,1.360355e-01,EXPECTED
11PR51/2,59074,2.411060,60041,2.308269,4.356859e-02,0.356587,2.882635e-01,EXPECTED
13PR2,61058,2.418361,61211,2.310168,4.576979e-02,0.354671,3.050517e-01,EXPECTED
11PR53/2,61444,2.421746,62351,2.311445,4.661590e-02,0.353335,3.121712e-01,EXPECTED
11PR27,63421,2.436905,63521,2.313830,5.182463e-02,0.350805,3.508359e-01,EXPECTED
11PR55/2,64198,2.443219,64679,2.315363,5.374995e-02,0.349340,3.659930e-01,EXPECTED
11PR28,65336,2.468498,65536,2.317479,6.312991e-02,0.347818,4.341897e-01,EXPECTED
11PR57/2,66602,2.429966,66977,2.318876,4.679468e-02,0.346183,3.208996e-01,EXPECTED
11PR29,67904,2.413565,68141,2.319665,3.968213e-02,0.345047,2.721368e-01,EXPECTED
11PR59/2,69239,2.447118,69263,2.320982,5.292063e-02,0.343523,3.671836e-01,EXPECTED
11PR30,69911,2.449157,70451,2.322580,5.306525e-02,0.342307,3.697763e-01,EXPECTED
11PR61/2,70544,2.431070,71597,2.323754,4.514751e-02,0.340960,3.147466e-01,EXPECTED
11PR31,71633,2.358847,72763,2.325481,1.424604e-02,0.338991,9.842739e-02,EXPECTED
11PR63/2,73016,2.438849,73907,2.327241,4.684276e-02,0.338227,3.299796e-01,EXPECTED
11PR32,74716,2.474061,75041,2.327845,6.091798e-02,0.336385,4.346686e-01,EXPECTED
13PR5/2,75968,2.467098,76213,2.329443,5.741338e-02,0.335483,4.103189e-01,EXPECTED
11PR33,77144,2.383605,77383,2.329744,2.285566e-02,0.334476,1.610310e-01,EXPECTED
11PR67/2,78427,2.494035,78539,2.331148,6.754103e-02,0.333633,4.882221e-01,EXPECTED
11PR34,79312,2.406904,79693,2.332448,3.142291e-02,0.332747,2.237616e-01,EXPECTED
11PR69/2,79784,2.452666,80849,2.332802,5.010548e-02,0.331588,3.614847e-01,EXPECTED
11PR35,81749,2.460417,82003,2.333901,5.278973e-02,0.330771,3.824882e-01,EXPECTED
11PR71/2,82252,2.460452,83137,2.334513,5.254177e-02,0.329540,3.821660e-01,EXPECTED
11PR36,84046,2.459958,84313,2.335319,5.199578e-02,0.328675,3.792166e-01,EXPECTED
11PR73/2,84562,2.471941,85469,2.335798,5.665008e-02,0.328158,4.148703e-01,EXPECTED
11PR37,86248,2.426071,86599,2.337163,3.733528e-02,0.326883,2.719872e-01,EXPECTED
11PR75/2,87316,2.472748,87767,2.337394,5.629345e-02,0.326691,4.143181e-01,EXPECTED
11PR38,88498,2.433762,88919,2.338223,4.004697e-02,0.325937,2.931211e-01,EXPECTED
11PR77/2,89459,2.383150,90089,2.339139,1.864023e-02,0.325127,1.353656e-01,EXPECTED
13PR3,90526,2.492321,91243,2.339474,6.328829e-02,0.324318,4.712874e-01,EXPECTED
11PR79/2,92357,2.434532,92399,2.341108,3.913022e-02,0.323262,2.890040e-01,EXPECTED
11PR40,92656,2.473194,93553,2.342849,5.414272e-02,0.322678,4.039476e-01,EXPECTED
11PR81/2,94228,2.450231,94709,2.341404,4.543156e-02,0.322528,3.374188e-01,EXPECTED
11PR41,95467,2.446013,95857,2.342021,4.344512e-02,0.321796,3.231613e-01,EXPECTED
11PR83/2,96361,2.470995,97007,2.342674,5.332789e-02,0.320997,3.997576e-01,EXPECTED
11PR42,97684,2.508166,98143,2.343183,6.804155e-02,0.320707,5.144353e-01,EXPECTED
11PR85/2,98764,2.453349,99317,2.343521,4.579953e-02,0.320094,3.431117e-01,EXPECTED
11PR43,99581,2.468655,100483,2.344250,5.170795e-02,0.319366,3.895374e-01,EXPECTED
11PR87/2,101467,2.483060,101627,2.344624,5.736662e-02,0.319101,4.338313e-01,EXPECTED
11PR44,102352,2.491281,102793,2.345663,6.022894e-02,0.318843,4.567075e-01,EXPECTED
11PR89/2,103214,2.468903,103919,2.345196,5.140494e-02,0.318433,3.884867e-01,EXPECTED
11PR45,104056,2.467765,105097,2.346333,5.045920e-02,0.317704,3.822174e-01,EXPECTED
13PR7/2,105883,2.452749,106243,2.346112,4.444995e-02,0.317387,3.359841e-01,EXPECTED
11PR46,106298,2.480088,107377,2.346323,5.544462e-02,0.317150,4.217720e-01,EXPECTED
11PR93/2,107684,2.498534,108557,2.346667,6.270814e-02,0.316744,4.794629e-01,EXPECTED
11PR47,109717,2.499467,109721,2.346926,6.297112e-02,0.316459,4.820245e-01,EXPECTED
11PR95/2,110281,2.415536,110879,2.347414,2.860691e-02,0.316122,2.154928e-01,EXPECTED
11PR48,111058,2.464714,112031,2.347765,4.861196e-02,0.315727,3.704118e-01,EXPECTED
11PR97/2,112681,2.478536,113189,2.348669,5.381928e-02,0.315484,4.116437e-01,EXPECTED
11PR49,113389,2.460935,114343,2.348208,4.688887e-02,0.315148,3.576954e-01,EXPECTED
11PR99/2,115426,2.500222,115499,2.349210,6.230043e-02,0.314779,4.797398e-01,EXPECTED
11PR50,116371,2.460027,116639,2.349446,4.599277e-02,0.314501,3.516078e-01,EXPECTED
11PR101/2,116728,2.402456,117809,2.349114,2.245331e-02,0.314335,1.696979e-01,EXPECTED
11PR51,118894,2.444233,118931,2.349283,3.962120e-02,0.314042,3.023481e-01,EXPECTED
11PR103/2,119458,2.462122,120103,2.349583,4.678571e-02,0.313830,3.585986e-01,EXPECTED
13PR4,121234,2.463828,121271,2.349641,4.745369e-02,0.313706,3.639937e-01,EXPECTED
11PR105/2,121612,2.502568,122401,2.349745,6.301059e-02,0.313419,4.875997e-01,EXPECTED
11PR53,123059,2.504951,123583,2.350170,6.378151e-02,0.313238,4.941323e-01,EXPECTED
11PR107/2,124447,2.517146,124739,2.349909,6.874912e-02,0.313208,5.339487e-01,EXPECTED
11PR54,125479,2.491172,125887,2.350998,5.791336e-02,0.313002,4.478374e-01,EXPECTED
11PR109/2,126397,2.546025,127037,2.351778,7.936168e-02,0.312845,6.209049e-01,EXPECTED
11PR55,127189,2.428594,128203,2.350372,3.273888e-02,0.312702,2.501487e-01,EXPECTED
11PR111/2,129263,2.490514,129347,2.350536,5.784573e-02,0.312642,4.477262e-01,EXPECTED
11PR56,130307,2.503745,130513,2.350728,6.306254e-02,0.312479,4.896873e-01,EXPECTED
11PR113/2,131641,2.512217,131072,2.350805,6.640781e-02,0.312418,5.166540e-01,EXPECTED
11PR57,131888,2.478781,132817,2.350709,5.304992e-02,0.312271,4.101309e-01,EXPECTED
11PR115/2,133174,2.475614,133979,2.350861,5.170680e-02,0.312210,3.995804e-01,EXPECTED
11PR58,134087,2.503206,135131,2.350781,6.282470e-02,0.312144,4.883163e-01,EXPECTED
13PR9/2,135802,2.501586,136277,2.350881,6.213478e-02,0.312081,4.829035e-01,EXPECTED
11PR59,136649,2.492808,137443,2.351063,5.854222e-02,0.312040,4.542527e-01,EXPECTED
11PR119/2,137587,2.515309,138599,2.351807,6.721169e-02,0.312017,5.240163e-01,EXPECTED
11PR60,139511,2.466330,139753,2.352108,4.741927e-02,0.311983,3.661161e-01,EXPECTED
11PR121/2,140009,2.495139,140909,2.351127,5.944965e-02,0.311946,4.616568e-01,EXPECTED
11PR61,141676,2.498497,142061,2.351252,6.074140e-02,0.311934,4.720390e-01,EXPECTED
11PR123/2,142258,2.505830,143197,2.350937,6.380604e-02,0.311932,4.965601e-01,EXPECTED
11PR62,143896,2.509536,144349,2.350890,6.530390e-02,0.311932,5.085916e-01,EXPECTED
11PR125/2,145144,2.491578,145517,2.350866,5.813247e-02,0.311938,4.510896e-01,EXPECTED
11PR63,146176,2.504029,146683,2.350790,6.314959e-02,0.311965,4.912057e-01,EXPECTED
11PR127/2,147401,2.521313,147827,2.350876,6.999177e-02,0.311977,5.463127e-01,EXPECTED
11PR64,148696,2.533538,148991,2.350700,7.490359e-02,0.312031,5.859610e-01,EXPECTED
11PR129/2,149846,2.509766,150131,2.350693,6.547934e-02,0.312047,5.097726e-01,EXPECTED
13PR5,150292,2.507348,151303,2.350757,6.448822e-02,0.312098,5.017366e-01,EXPECTED
11PR131/2,151909,2.518866,152459,2.350501,6.918030e-02,0.312176,5.393272e-01,EXPECTED
11PR66,152914,2.505061,153611,2.351395,6.330432e-02,0.312227,4.921612e-01,EXPECTED
11PR133/2,154702,2.506776,154769,2.350499,6.436982e-02,0.312319,5.003762e-01,EXPECTED
11PR67,155816,2.502854,155921,2.350309,6.288487e-02,0.312401,4.882987e-01,EXPECTED
11PR135/2,156007,2.496651,157061,2.350194,6.045236e-02,0.312441,4.687509e-01,EXPECTED
11PR68,157901,2.486203,158233,2.350102,5.629792e-02,0.312575,4.354187e-01,EXPECTED
11PR137/2,158419,2.533724,159389,2.350054,7.525185e-02,0.312634,5.874921e-01,EXPECTED
11PR69,159407,2.542242,160541,2.349838,7.869998e-02,0.312781,6.151397e-01,EXPECTED
11PR139/2,161659,2.491347,161683,2.349922,5.844139e-02,0.312849,4.520551e-01,EXPECTED
11PR70,162353,2.507294,162853,2.349675,6.492706e-02,0.312904,5.037296e-01,EXPECTED
11PR141/2,163297,2.519915,163997,2.349681,6.994560e-02,0.313021,5.438421e-01,EXPECTED
11PR71,164954,2.477786,165161,2.349790,5.303946e-02,0.313271,4.085792e-01,EXPECTED
13PR11/2,165701,2.520785,166319,2.349473,7.037931e-02,0.313346,5.467183e-01,EXPECTED
11PR72,166351,2.526473,167471,2.349514,7.261576e-02,0.313533,5.644031e-01,EXPECTED
11PR145/2,167809,2.490909,168629,2.348972,5.866992e-02,0.313587,4.526240e-01,EXPECTED
11PR73,168814,2.509419,169783,2.348928,6.609220e-02,0.313706,5.115968e-01,EXPECTED
11PR147/2,170539,2.495056,170927,2.348450,6.055564e-02,0.313992,4.669100e-01,EXPECTED
11PR74,171694,2.497959,172093,2.348407,6.173677e-02,0.314132,4.760801e-01,EXPECTED
11PR149/2,172849,2.504239,173249,2.348483,6.421531e-02,0.314276,4.956026e-01,EXPECTED
11PR75,174214,2.457750,174389,2.349110,4.520976e-02,0.314425,3.455196e-01,EXPECTED
11PR151/2,174814,2.514062,175543,2.348664,6.805312e-02,0.314620,5.257072e-01,EXPECTED
11PR76,176551,2.496728,176713,2.348020,6.140865e-02,0.314834,4.723378e-01,EXPECTED
11PR153/2,177841,2.524335,177841,2.347512,7.262162e-02,0.315030,5.612894e-01,EXPECTED
11PR77,178898,2.502055,179021,2.347744,6.365753e-02,0.315113,4.897005e-01,EXPECTED
11PR155/2,179083,2.529322,180179,2.347222,7.471878e-02,0.315268,5.776038e-01,EXPECTED
13PR6,180379,2.501151,181303,2.346941,6.363825e-02,0.315466,4.888324e-01,EXPECTED
11PR157/2,181919,2.535068,182489,2.346583,7.726023e-02,0.315778,5.968909e-01,EXPECTED
11PR79,182519,2.515243,183637,2.346503,6.944328e-02,0.315988,5.340076e-01,EXPECTED
11PR159/2,184696,2.506373,184777,2.346179,6.604864e-02,0.316120,5.067506e-01,EXPECTED
11PR80,185578,2.512282,185951,2.345903,6.852110e-02,0.316402,5.258469e-01,EXPECTED
11PR161/2,187024,2.533868,187091,2.345651,7.718401e-02,0.316648,5.944045e-01,EXPECTED
11PR81,187471,2.522543,188261,2.345418,7.280388e-02,0.316875,5.589744e-01,EXPECTED
11PR163/2,189094,2.510677,189407,2.345633,6.799714e-02,0.317079,5.205138e-01,EXPECTED
11PR82,189817,2.521375,190573,2.345378,7.235780e-02,0.317339,5.546025e-01,EXPECTED
11PR165/2,191626,2.523077,191717,2.344602,7.336352e-02,0.317623,5.619083e-01,EXPECTED
11PR83,191768,2.509171,192883,2.344792,6.775572e-02,0.317683,5.174309e-01,EXPECTED
11PR167/2,193639,2.501153,194027,2.344182,6.481531e-02,0.318129,4.934193e-01,EXPECTED
11PR84,194767,2.519507,195193,2.343834,7.227520e-02,0.318349,5.518252e-01,EXPECTED
13PR13/2,195751,2.518018,196337,2.343652,7.176169e-02,0.318534,5.474015e-01,EXPECTED
11PR85,197402,2.512439,197479,2.343388,6.965625e-02,0.318793,5.302845e-01,EXPECTED
11PR171/2,198046,2.523633,198659,2.343278,7.414873e-02,0.318956,5.654542e-01,EXPECTED
11PR86,199021,2.495353,199813,2.346888,6.134001e-02,0.319455,4.647446e-01,EXPECTED
11PR173/2,200899,2.517394,200929,2.342782,7.188513e-02,0.319468,5.465712e-01,EXPECTED
11PR87,201904,2.515768,202121,2.342604,7.131499e-02,0.320013,5.411155e-01,EXPECTED
11PR175/2,203128,2.520731,203279,2.342482,7.333789e-02,0.320256,5.565829e-01,EXPECTED
11PR88,203417,2.508934,204431,2.341876,6.890564e-02,0.320453,5.213183e-01,EXPECTED
11PR177/2,204928,2.464243,205589,2.341473,5.110444e-02,0.320630,3.829024e-01,EXPECTED
11PR89,205924,2.529874,206699,2.341000,7.759131e-02,0.321073,5.882587e-01,EXPECTED
11PR179/2,206984,2.513240,207877,2.340810,7.107573e-02,0.321327,5.366185e-01,EXPECTED
11PR90,208129,2.513207,209039,2.341982,7.056205e-02,0.321718,5.322208e-01,EXPECTED
11PR181/2,209362,2.520880,210209,2.347311,7.133763e-02,0.321795,5.393776e-01,EXPECTED
13PR7,210557,2.506060,211349,2.340029,6.854848e-02,0.322143,5.153953e-01,EXPECTED
11PR183/2,211459,2.494267,212507,2.339438,6.408417e-02,0.322581,4.799694e-01,EXPECTED
11PR92,212644,2.547725,213659,2.339353,8.532641e-02,0.322929,6.452564e-01,EXPECTED
11PR185/2,213784,2.541986,214817,2.339014,8.321619e-02,0.323123,6.281571e-01,EXPECTED
11PR93,215854,2.563496,215983,2.338978,9.165787e-02,0.323551,6.939184e-01,EXPECTED
11PR187/2,216917,2.525146,217121,2.338350,7.685333e-02,0.323731,5.770099e-01,EXPECTED
11PR94,217697,2.481485,218287,2.338032,5.954762e-02,0.324054,4.426824e-01,EXPECTED
11PR189/2,219311,2.546183,219437,2.337689,8.543254e-02,0.324414,6.426788e-01,EXPECTED
11PR95,220453,2.532386,220589,2.337113,8.024553e-02,0.324885,6.010527e-01,EXPECTED
11PR191/2,221332,2.526687,221747,2.337979,7.762208e-02,0.325197,5.802883e-01,EXPECTED
11PR96,222634,2.538822,222913,2.336494,8.304868e-02,0.325507,6.215780e-01,EXPECTED
11PR193/2,223469,2.547178,224069,2.336509,8.632814e-02,0.325591,6.470357e-01,EXPECTED
11PR97,225002,2.551522,225223,2.336424,8.806849e-02,0.325970,6.598705e-01,EXPECTED
13PR15/2,225892,2.548480,226379,2.335872,8.711183e-02,0.326462,6.512488e-01,EXPECTED
11PR98,227251,2.549104,227533,2.335783,8.739476e-02,0.326933,6.524915e-01,EXPECTED
11PR197/2,228097,2.525164,228677,2.334820,7.837121e-02,0.327261,5.816275e-01,EXPECTED
11PR99,229234,2.519971,229841,2.334271,7.654776e-02,0.327615,5.668239e-01,EXPECTED
11PR199/2,230848,2.518411,230999,2.333858,7.610545e-02,0.328009,5.626461e-01,EXPECTED
11PR100,231643,2.524351,232153,2.333650,7.855043e-02,0.328301,5.808724e-01,EXPECTED
11PR201/2,232189,2.532524,233297,2.333329,8.192043e-02,0.328525,6.063313e-01,EXPECTED
11PR101,233978,2.534564,234463,2.332923,8.289964e-02,0.328927,6.130266e-01,EXPECTED
11PR203/2,235028,2.506846,235607,2.332558,7.205987e-02,0.329295,5.292762e-01,EXPECTED
11PR102,236092,2.538865,236773,2.332617,8.472632e-02,0.329800,6.253730e-01,EXPECTED
11PR205/2,237883,2.566648,237929,2.331903,9.591610e-02,0.330191,7.109370e-01,EXPECTED
11PR103,238892,2.539570,239081,2.331948,8.529081e-02,0.330589,6.280366e-01,EXPECTED
11PR207/2,239857,2.497741,240209,2.331206,6.900099e-02,0.330658,5.036473e-01,EXPECTED
13PR8,241393,2.514952,241393,2.331133,7.589930e-02,0.331132,5.551230e-01,EXPECTED
11PR209/2,242119,2.534017,242533,2.330190,8.385598e-02,0.331624,6.146328e-01,EXPECTED
11PR105,243043,2.536059,243703,2.330086,8.470612e-02,0.331863,6.206567e-01,EXPECTED
11PR211/2,243736,2.522425,244859,2.329901,7.939496e-02,0.332296,5.793750e-01,EXPECTED
11PR106,245587,2.544113,246011,2.329015,8.833663e-02,0.332758,6.464097e-01,EXPECTED
11PR213/2,246518,2.561050,247141,2.328567,9.516427e-02,0.333193,6.977427e-01,EXPECTED
11PR107,247868,2.534405,248323,2.328175,8.487420e-02,0.333589,6.182158e-01,EXPECTED
11PR215/2,248867,2.548208,249463,2.328485,9.017253e-02,0.333939,6.579735e-01,EXPECTED
11PR108,249512,2.527815,250619,2.328377,8.218383e-02,0.334134,5.968803e-01,EXPECTED
11PR217/2,251081,2.534266,251789,2.326939,8.535038e-02,0.334860,6.191453e-01,EXPECTED
11PR109,252071,2.523456,252937,2.326492,8.126784e-02,0.335310,5.874087e-01,EXPECTED
11PR219/2,253741,2.514393,254083,2.326180,7.780399e-02,0.335719,5.606266e-01,EXPECTED
11PR110,255214,2.528919,255253,2.325577,8.382376e-02,0.336151,6.049127e-01,EXPECTED
17PR/2,259801,2.503359,270269,2.320254,7.595677e-02,0.341577,5.360578e-01,EXPECTED
13PR9,272794,2.510783,285283,2.313979,8.162610e-02,0.347502,5.663392e-01,EXPECTED
13PR19/2,285424,2.505523,300299,2.309336,8.153746e-02,0.352152,5.571089e-01,EXPECTED
13PR10,303904,2.513081,315313,2.313073,8.293255e-02,0.348371,5.741236e-01,EXPECTED
13PR21/2,324223,2.512902,330329,2.324920,7.775263e-02,0.336415,5.587801e-01,EXPECTED
13PR11,340261,2.521429,345329,2.336779,7.605232e-02,0.324546,5.689486e-01,EXPECTED
13PR23/2,354971,2.521369,360337,2.346768,7.176295e-02,0.314437,5.552813e-01,EXPECTED
13PR12,366794,2.499164,375373,2.356578,5.874571e-02,0.304876,4.676852e-01,EXPECTED
13PR25/2,386068,2.523716,390389,2.365134,6.489774e-02,0.295879,5.359691e-01,EXPECTED
