START,n_1,C_max,Npred_1,Cpred_max,Lambda_max
13PR22,660660,10.813687,660660,10.817571,-3.591580e-04
13PR45/2,680295,10.881379,680295,10.860053,1.961803e-03
13PR23,690690,11.282840,690690,11.330490,-4.214250e-03
13PR47/2,705705,11.032631,705705,11.054762,-2.003984e-03
13PR24,726495,10.825185,726495,10.874883,-4.580428e-03
13PR49/2,746130,11.177820,746130,11.193421,-1.394732e-03
13PR25,750750,10.785542,750750,10.811557,-2.409186e-03
17PR3/2,765765,11.514870,765765,11.531325,-1.428018e-03
13PR26,780780,10.829244,780780,10.809716,1.804901e-03
13PR53/2,795795,10.994770,795795,11.020771,-2.362098e-03
13PR27,810810,10.765823,810810,10.807986,-3.908807e-03
13PR55/2,825825,10.821326,825825,10.807138,1.311926e-03
13PR28,844305,10.821928,844305,10.823694,-1.631868e-04
13PR57/2,855855,11.426337,855855,11.441106,-1.291696e-03
13PR29,870870,11.175192,870870,11.204861,-2.651341e-03
13PR59/2,885885,10.964351,885885,10.993461,-2.651402e-03
13PR30,903210,11.058330,903210,11.065957,-6.894035e-04
13PR61/2,915915,10.991745,915915,10.985495,5.687930e-04
13PR31,930930,11.168767,930930,11.174127,-4.798385e-04
13PR63/2,945945,10.765191,945945,10.800940,-3.315351e-03
13PR32,960960,10.779347,960960,10.800218,-1.934401e-03
13PR65/2,975975,10.823479,975975,10.799526,2.215538e-03
13PR33,990990,10.753489,990990,10.798828,-4.207352e-03
13PR67/2,1009470,10.994305,1009470,10.979485,1.348830e-03
17PR2,1021020,11.516381,1021020,11.517330,-8.237926e-05
13PR69/2,1036035,11.313609,1036035,11.310983,2.321562e-04
13PR35,1051050,10.769177,1051050,10.796192,-2.505414e-03
13PR71/2,1066065,10.933351,1066065,10.952020,-1.706067e-03
13PR36,1081080,10.800272,1081080,10.794941,4.937177e-04
13PR73/2,1096095,10.899562,1096095,10.946363,-4.284682e-03
13PR37,1111110,11.126353,1119195,11.174346,-4.304151e-03
13PR75/2,1138830,10.972811,1138830,10.943648,2.661270e-03
13PR38,1141140,11.444361,1141140,11.427403,1.482856e-03
13PR77/2,1156155,10.851953,1156155,10.791971,5.542647e-03
13PR39,1171170,10.817010,1171170,10.791401,2.370316e-03
13PR79/2,1186185,10.933960,1186185,10.930981,2.724974e-04
13PR40,1201200,10.815650,1201200,10.790285,2.347897e-03
13PR81/2,1217370,10.846352,1217370,10.913722,-6.192031e-03
13PR41,1231230,11.038663,1231230,11.065859,-2.460633e-03
13PR83/2,1246245,10.877915,1246245,10.921874,-4.032944e-03
13PR42,1272810,10.870231,1272810,10.858261,1.101815e-03
17PR5/2,1276275,11.540862,1276275,11.506811,2.954768e-03
13PR43,1291290,11.002453,1291290,11.050236,-4.333549e-03
13PR87/2,1306305,11.131222,1306305,11.186134,-4.921070e-03
13PR44,1322685,10.948084,1322685,10.963743,-1.429259e-03
13PR89/2,1336335,10.904755,1336335,10.909621,-4.461269e-04
13PR45,1354815,11.031741,1354815,11.047543,-1.431392e-03
13PR91/2,1366365,10.810311,1366365,10.784689,2.372922e-03
13PR46,1381380,11.299257,1381380,11.297747,1.336469e-04
13PR93/2,1396395,11.121292,1396395,11.155607,-3.080790e-03
13PR47,1411410,11.052264,1411410,11.022916,2.658858e-03
13PR95/2,1426425,11.398718,1426425,11.417124,-1.613380e-03
13PR48,1452990,10.874207,1452990,10.843658,2.813223e-03
13PR97/2,1456455,10.893219,1456455,10.895439,-2.037767e-04
13PR49,1471470,10.761363,1471470,10.781500,-1.869444e-03
13PR99/2,1492260,11.116624,1492260,11.161404,-4.020082e-03
13PR50,1514205,10.924105,1514205,10.961465,-3.414068e-03
13PR101/2,1516515,10.852835,1516515,10.889106,-3.336509e-03
17PR3,1531530,11.454151,1531530,11.498452,-3.860252e-03
13PR103/2,1546545,10.890105,1546545,10.886115,3.664989e-04
13PR52,1561560,10.806478,1561560,10.778981,2.547799e-03
13PR105/2,1576575,10.729772,1576575,10.778568,-4.537422e-03
13PR53,1591590,10.993817,1591590,10.989506,3.922164e-04
13PR107/2,1606605,10.891348,1606605,10.880420,1.003917e-03
13PR54,1621620,10.754261,1621620,10.777383,-2.147777e-03
13PR109/2,1636635,10.888178,1636635,10.877716,9.612682e-04
13PR55,1651650,10.782788,1651650,10.776613,5.727636e-04
13PR111/2,1666665,11.105446,1666665,11.084117,1.922421e-03
13PR56,1681680,10.814010,1688610,10.793197,1.926540e-03
13PR113/2,1708245,10.909460,1708245,10.925958,-1.511135e-03
13PR57,1711710,11.380323,1711710,11.408938,-2.511314e-03
13PR115/2,1726725,11.314893,1726725,11.287827,2.394987e-03
13PR58,1741740,11.112848,1741740,11.173433,-5.436974e-03
13PR117/2,1763580,10.900494,1763580,10.951312,-4.651101e-03
13PR59,1771770,10.900343,1771770,10.962680,-5.702497e-03
17PR7/2,1786785,11.508745,1786785,11.491538,1.496281e-03
13PR60,1806420,10.990945,1806420,11.035060,-4.005742e-03
13PR121/2,1826055,10.891302,1826055,10.896237,-4.529709e-04
13PR61,1831830,10.902616,1831830,10.954861,-4.780509e-03
13PR123/2,1846845,11.016666,1846845,11.048145,-2.853303e-03
13PR62,1865325,11.150316,1865325,11.151707,-1.247716e-04
13PR125/2,1876875,10.744807,1876875,10.771280,-2.460769e-03
13PR63,1891890,10.762989,1891890,10.770949,-7.392350e-04
13PR127/2,1906905,10.835229,1906905,10.856786,-1.987573e-03
13PR64,1921920,10.733198,1921920,10.770296,-3.450399e-03
13PR129/2,1936935,10.985683,1936935,11.032656,-4.266759e-03
13PR65,1951950,10.768385,1951950,10.769654,-1.178380e-04
13PR131/2,1966965,10.854777,1966965,10.852829,1.794938e-04
13PR66,1981980,10.768523,1981980,10.769031,-4.712327e-05
13PR133/2,1996995,11.416837,1996995,11.402173,1.285166e-03
13PR67,2018940,10.943523,2018940,10.949254,-5.235608e-04
13PR135/2,2040885,10.787050,2040885,10.811511,-2.265052e-03
17PR4,2042040,11.510714,2042040,11.485660,2.178958e-03
13PR137/2,2057055,10.831069,2057055,10.847264,-1.494107e-03
13PR69,2072070,11.264024,2072070,11.279929,-1.411059e-03
13PR139/2,2087085,10.851823,2087085,10.845507,5.822081e-04
13PR70,2102100,10.740683,2102100,10.766621,-2.411991e-03
13PR141/2,2117115,10.958975,2117115,11.005580,-4.243692e-03
13PR71,2132130,10.899301,2132130,10.922075,-2.087293e-03
13PR143/2,2147145,10.750033,2147145,10.765757,-1.461707e-03
13PR72,2162160,10.777358,2162160,10.765471,1.103513e-03
13PR145/2,2177175,11.118516,2177175,11.163906,-4.074040e-03
13PR73,2192190,10.891347,2204475,10.941987,-4.638757e-03
13PR147/2,2207205,10.703481,2207205,10.764641,-5.697714e-03
13PR74,2222220,11.058494,2222220,11.071916,-1.213003e-03
13PR149/2,2238390,11.160587,2238390,11.143977,1.489392e-03
13PR75,2258025,11.027755,2258025,11.025694,1.868751e-04
13PR151/2,2277660,10.890590,2277660,10.913966,-2.144172e-03
13PR76,2282280,11.392718,2282280,11.396421,-3.250312e-04
17PR9/2,2297295,11.478858,2297295,11.480561,-1.483679e-04
13PR77,2312310,10.752804,2312310,10.762760,-9.254603e-04
13PR155/2,2327325,11.092519,2327325,11.133624,-3.698755e-03
13PR78,2342340,10.721463,2342340,10.762241,-3.796157e-03
13PR157/2,2357355,10.835932,2357355,10.831420,4.165161e-04
13PR79,2372370,10.899374,2372370,10.901491,-1.942428e-04
13PR159/2,2387385,10.956205,2387385,10.972488,-1.485078e-03
13PR80,2415105,10.772769,2415105,10.791670,-1.752967e-03
13PR161/2,2417415,11.273011,2417415,11.273404,-3.490843e-05
13PR81,2434740,10.850535,2434740,10.884377,-3.114030e-03
13PR163/2,2447445,10.830142,2447445,10.827317,2.608228e-04
13PR82,2462460,10.991348,2462460,11.036143,-4.067250e-03
13PR165/2,2477475,10.741427,2477475,10.759993,-1.727023e-03
13PR83,2492490,10.889479,2492490,10.892591,-2.857571e-04
13PR167/2,2507505,10.809844,2507505,10.824727,-1.375846e-03
13PR84,2523675,10.949527,2523675,10.940087,8.624794e-04
13PR169/2,2545620,10.824732,2545620,10.829234,-4.157539e-04
17PR5,2552550,11.470416,2552550,11.476063,-4.921679e-04
13PR171/2,2567565,11.397435,2567565,11.391429,5.270899e-04
13PR86,2582580,10.986465,2582580,11.020741,-3.114942e-03
13PR173/2,2611455,11.120769,2611455,11.137594,-1.511774e-03
13PR87,2612610,11.104474,2612610,11.156321,-4.658153e-03
13PR175/2,2627625,10.728305,2627625,10.757656,-2.732173e-03
13PR88,2645370,10.957105,2645370,10.934569,2.058786e-03
13PR177/2,2657655,10.971450,2657655,10.945933,2.328458e-03
13PR89,2672670,10.894480,2672670,10.880626,1.272465e-03
13PR179/2,2687685,10.821389,2687685,10.817536,3.561831e-04
13PR90,2709630,11.027534,2709630,11.018237,8.433763e-04
13PR181/2,2717715,10.834235,2717715,10.816418,1.645842e-03
13PR91,2732730,10.749554,2732730,10.756105,-6.092815e-04
13PR183/2,2747745,10.909752,2747745,10.938194,-2.603617e-03
13PR92,2762760,11.235833,2762760,11.267853,-2.845702e-03
13PR185/2,2777775,11.039675,2777775,11.062765,-2.089357e-03
13PR93,2792790,11.108120,2792790,11.126126,-1.619607e-03
17PR11/2,2807805,11.486688,2807805,11.472042,1.275868e-03
13PR94,2822820,10.989161,2822820,10.993827,-4.245083e-04
13PR189/2,2847075,10.905883,2847075,10.904971,8.368677e-05
13PR95,2852850,11.407931,2852850,11.387031,1.833790e-03
13PR191/2,2867865,10.795885,2867865,10.811114,-1.409657e-03
13PR96,2882880,10.746408,2882880,10.754010,-7.070681e-04
13PR193/2,2905980,10.775981,2905980,10.815146,-3.627918e-03
13PR97,2912910,10.802037,2912910,10.866796,-5.977207e-03
13PR195/2,2927925,10.734340,2927925,10.753400,-1.774102e-03
13PR98,2942940,10.748002,2942940,10.753201,-4.836371e-04
13PR197/2,2957955,10.792371,2957955,10.808147,-1.460654e-03
13PR99,2984520,11.099390,2984520,11.132163,-2.948339e-03
13PR199/2,2987985,10.807963,2987985,10.807192,7.133421e-05
13PR100,3003000,10.728956,3003000,10.752416,-2.184191e-03
13PR201/2,3028410,10.915294,3028410,10.932796,-1.602149e-03
13PR101,3043425,10.874777,3043425,10.875482,-6.484153e-05
13PR203/2,3048045,11.119586,3048045,11.150054,-2.736259e-03
17PR6,3063060,11.455976,3063060,11.468424,-1.085994e-03
13PR205/2,3078075,11.059052,3078075,11.027136,2.890124e-03
13PR103,3093090,10.872755,3093090,10.857717,1.384017e-03
13PR207/2,3108105,11.264755,3108105,11.263038,1.524508e-04
13PR104,3123120,10.712582,3123120,10.750895,-3.570021e-03
13PR209/2,3138135,11.380088,3138135,11.383104,-2.650287e-04
13PR105,3161235,11.025883,3161235,11.012074,1.253199e-03
13PR211/2,3168165,10.817979,3182025,10.820434,-2.269205e-04
13PR106,3183180,10.971808,3183180,10.960946,9.905579e-04
13PR213/2,3198195,10.913945,3198195,10.905773,7.489831e-04
13PR107,3213210,10.840215,3213210,10.852174,-1.102678e-03
13PR215/2,3228225,10.965289,3228225,11.011801,-4.232851e-03
13PR108,3243240,10.724846,3243240,10.749436,-2.290191e-03
13PR217/2,3258255,11.095767,3258255,11.119922,-2.174623e-03
13PR109,3273270,10.849751,3273270,10.849540,1.948727e-05
13PR219/2,3288285,10.880381,3288285,10.900298,-1.828866e-03
13PR110,3303300,10.731405,3303300,10.748729,-1.613049e-03
17PR13/2,3318315,11.492970,3318315,11.465125,2.425693e-03
13PR111,3333330,11.004985,3333330,11.055477,-4.577655e-03
13PR223/2,3357585,11.138857,3357585,11.127451,1.024474e-03
13PR112,3377220,10.784411,3377220,10.765358,1.768303e-03
13PR225/2,3378375,10.753229,3378375,10.747869,4.985234e-04
13PR113,3393390,10.862127,3393390,10.844525,1.621817e-03
13PR227/2,3416490,10.877817,3416490,10.897812,-1.836510e-03
13PR114,3423420,11.357707,3423420,11.379558,-1.922095e-03
13PR229/2,3438435,10.804512,3438435,10.794537,9.236324e-04
13PR115,3453450,11.232834,3453450,11.258788,-2.307907e-03
13PR231/2,3468465,10.711273,3468465,10.746859,-3.316759e-03
13PR116,3483480,11.140563,3483480,11.144719,-3.729654e-04
13PR233/2,3498495,10.792002,3498495,10.793055,-9.753970e-05
13PR117,3527160,10.936924,3527160,10.923216,1.254144e-03
13PR235/2,3528525,10.973996,3528525,10.985010,-1.003160e-03
13PR118,3543540,10.933890,3543540,10.934570,-6.220831e-05
13PR237/2,3558555,10.912532,3558555,10.885438,2.485853e-03
17PR7,3573570,11.480106,3573570,11.462106,1.569124e-03
13PR239/2,3588585,10.777333,3588585,10.790905,-1.258430e-03
13PR120,3612840,10.998721,3612840,11.006832,-7.372139e-04
13PR241/2,3618615,10.764377,3632475,10.806504,-3.905929e-03
13PR121,3633630,10.731165,3633630,10.745088,-1.296586e-03
13PR243/2,3652110,10.864839,3652110,10.868402,-3.278572e-04
13PR122,3663660,10.917714,3663660,10.926893,-8.404208e-04
13PR245/2,3691380,10.737778,3678675,10.744622,-6.372007e-04
13PR123,3693690,11.023887,3693690,11.019966,3.557209e-04
13PR247/2,3708705,11.370007,3708705,11.376335,-5.564209e-04
13PR124,3730650,11.114631,3730650,11.123292,-7.789613e-04
13PR249/2,3738735,10.885434,3738735,10.876651,8.071249e-04
13PR125,3753750,10.766731,3753750,10.743856,2.126849e-03
13PR251/2,3768765,10.768685,3768765,10.786856,-1.686046e-03
13PR126,3783780,10.739095,3783780,10.743557,-4.154608e-04
13PR253/2,3798795,11.244478,3798795,11.254998,-9.351116e-04
13PR127,3813810,10.825314,3813810,10.829203,-3.591463e-04
17PR15/2,3828825,11.436412,3828825,11.459319,-2.001001e-03
13PR128,3843840,10.747164,3843840,10.742963,3.909805e-04
13PR257/2,3858855,10.758315,3858855,10.784944,-2.472084e-03
13PR129,3873870,10.991500,3873870,11.004688,-1.199112e-03
13PR259/2,3888885,11.030706,3888885,11.049454,-1.698160e-03
13PR130,3903900,10.742888,3903900,10.742378,4.745857e-05
13PR261/2,3918915,11.126629,3918915,11.140093,-1.209410e-03
13PR131,3933930,10.824951,3933930,10.825364,-3.817866e-05
13PR263/2,3948945,10.771648,3948945,10.783105,-1.063026e-03
13PR132,3968055,10.937089,3968055,10.918691,1.683512e-03
13PR265/2,3978975,10.916003,3978975,10.952286,-3.318276e-03
13PR133,3993990,11.380397,3993990,11.373376,6.170950e-04
13PR267/2,4009005,10.846431,4009005,10.864844,-1.696159e-03
13PR134,4037880,10.926037,4037880,10.921634,4.030160e-04
13PR269/2,4039035,10.777706,4039035,10.781331,-3.362664e-04
13PR135,4064445,11.002512,4064445,11.002287,2.042645e-05
13PR271/2,4081770,10.773435,4081770,10.784283,-1.006380e-03
17PR8,4084080,11.441199,4084080,11.456732,-1.356750e-03
13PR273/2,4103715,11.121642,4103715,11.119586,1.849457e-04
13PR137,4114110,10.809594,4114110,10.819972,-9.596116e-04
13PR275/2,4129125,10.746970,4129125,10.740276,6.230887e-04
13PR138,4144140,11.259514,4144140,11.251578,7.050187e-04
13PR277/2,4159155,10.779203,4159155,10.779061,1.313835e-05
13PR139,4174170,10.801987,4174170,10.818268,-1.506070e-03
13PR279/2,4189185,11.113671,4189185,11.110075,3.235908e-04
13PR140,4204200,10.720609,4204200,10.739604,-1.770269e-03
13PR281/2,4219215,10.762504,4219215,10.777966,-1.435685e-03
13PR141,4234230,10.977703,4234230,10.977992,-2.627655e-05
13PR283/2,4260795,10.864002,4260795,10.862547,1.338823e-04
13PR142,4264260,10.876671,4264260,10.894716,-1.657740e-03
13PR285/2,4279275,11.379649,4279275,11.370648,7.912354e-04
13PR143,4294290,10.751271,4294290,10.738817,1.159005e-03
13PR287/2,4309305,11.011866,4309305,11.014037,-1.971461e-04
13PR144,4324320,10.705994,4324320,10.738559,-3.037101e-03
17PR17/2,4339335,11.443824,4339335,11.454324,-9.171415e-04
13PR145,4354350,11.138949,4354350,11.136018,2.632094e-04
13PR291/2,4369365,10.820598,4369365,10.851207,-2.824772e-03
13PR146,4384380,10.897803,4384380,10.889288,7.816041e-04
13PR293/2,4408950,10.913077,4408950,10.914700,-1.487215e-04
13PR147,4414410,10.733753,4414410,10.737796,-3.765495e-04
13PR295/2,4429425,10.884328,4429425,10.926049,-3.825796e-03
13PR148,4444440,11.032658,4444440,11.044332,-1.057538e-03
13PR297/2,4459455,10.727874,4459455,10.737419,-8.893026e-04
13PR149,4476780,11.092378,4476780,11.116238,-2.148728e-03
13PR299/2,4489485,11.252807,4489485,11.248465,3.859115e-04
13PR150,4516050,10.993347,4516050,10.998277,-4.483398e-04
13PR301/2,4519515,10.990903,4519515,10.998801,-7.183590e-04
13PR151,4542615,10.899516,4542615,10.917186,-1.619803e-03
13PR303/2,4555320,10.875236,4555320,10.886858,-1.068086e-03
13PR152,4564560,11.343187,4564560,11.368123,-2.195896e-03
13PR305/2,4579575,10.910948,4579575,10.918412,-6.837736e-04
17PR9,4594590,11.459483,4594590,11.452074,6.467505e-04
13PR307/2,4614225,10.757322,4609605,10.771398,-1.307593e-03
13PR154,4624620,10.720993,4624620,10.736079,-1.406145e-03
13PR309/2,4639635,10.826183,4639635,10.842255,-1.483442e-03
13PR155,4654650,11.107046,4654650,11.106042,9.037735e-05
13PR311/2,4669665,10.763561,4669665,10.770464,-6.411324e-04
13PR156,4684680,10.712473,4684680,10.735604,-2.156941e-03
13PR313/2,4699695,10.728116,4699695,10.770004,-3.896925e-03
13PR157,4714710,10.798308,4714710,10.804630,-5.852658e-04
13PR315/2,4729725,10.736987,4729725,10.735251,1.617316e-04
13PR158,4744740,10.890319,4744740,10.874553,1.448758e-03
13PR317/2,4759755,10.747891,4762065,10.778552,-2.848617e-03
13PR159,4774770,10.930611,4774770,10.945393,-1.351390e-03
13PR319/2,4789785,11.140026,4789785,11.132376,6.869471e-04
13PR160,4804800,10.722753,4804800,10.734674,-1.111200e-03
13PR321/2,4819815,10.795734,4819815,10.836796,-3.796291e-03
13PR161,4834830,11.234675,4834830,11.245610,-9.728107e-04
19PR/2,4849845,12.129422,4849845,12.123483,4.897228e-04
17PR10,5105100,11.443588,5105100,11.447964,-3.822746e-04
17PR21/2,5360355,11.441602,5360355,11.446078,-3.911598e-04
17PR11,5615610,11.456137,5615610,11.444294,1.034273e-03
17PR23/2,5870865,12.007306,5870865,11.987483,1.652299e-03
17PR12,6126120,11.417405,6126120,11.440982,-2.062830e-03
17PR25/2,6561555,11.894204,6561555,11.894970,-6.438223e-05
17PR13,6636630,11.421933,6636630,11.437970,-1.403067e-03
17PR27/2,6891885,11.419559,6891885,11.436559,-1.487624e-03
17PR14,7147140,11.417357,7147140,11.435207,-1.562165e-03
17PR29/2,7402395,11.867570,7402395,11.857385,8.585998e-04
17PR15,7657650,11.426369,7657650,11.432660,-5.504547e-04
17PR31/2,7912905,11.802938,7912905,11.825644,-1.921872e-03
17PR16,8273265,11.764287,8273265,11.766001,-1.456404e-04
17PR33/2,8580495,11.620814,8580495,11.620582,2.002031e-05
17PR17,8843835,11.725887,8843835,11.734538,-7.375110e-04
17PR35/2,8933925,11.394951,8933925,11.427047,-2.812783e-03
17PR18,9189180,11.427052,9189180,11.426034,8.907594e-05
17PR37/2,9444435,11.755855,9444435,11.751481,3.721375e-04
19PR,9699690,12.096249,9699690,12.096104,1.197982e-05
17PR39/2,10015005,11.620549,10015005,11.634496,-1.199534e-03
17PR20,10210200,11.411315,10210200,11.422275,-9.599911e-04
17PR41/2,10465455,11.704886,10465455,11.714257,-8.003128e-04
17PR21,10818885,11.484286,10818885,11.494871,-9.212384e-04
17PR43/2,10975965,11.689444,10975965,11.698254,-7.533910e-04
17PR22,11231220,11.398486,11231220,11.418918,-1.790927e-03
17PR45/2,11696685,11.615405,11696685,11.624151,-7.526616e-04
17PR23,11741730,11.946896,11741730,11.961049,-1.183970e-03
17PR47/2,11996985,11.664768,11996985,11.670320,-4.758491e-04
17PR24,12267255,11.590448,12267255,11.608294,-1.538475e-03
17PR49/2,12507495,11.408437,12507495,11.415175,-5.904999e-04
17PR25,12777765,11.527745,12777765,11.530912,-2.746318e-04
17PR51/2,13123110,11.860287,13123110,11.869102,-7.430036e-04
17PR26,13408395,11.579497,13408395,11.580618,-9.682594e-05
17PR53/2,13528515,11.630700,13528515,11.636251,-4.772271e-04
17PR27,13783770,11.400719,13783770,11.411840,-9.749692e-04
17PR55/2,14159145,11.487457,14159145,11.494522,-6.148087e-04
17PR28,14294280,11.409750,14294280,11.410602,-7.466844e-05
19PR3/2,14549535,12.080930,14549535,12.081178,-2.053629e-05
17PR29,14804790,11.826921,14804790,11.831984,-4.279894e-04
17PR59/2,15060045,11.601308,15060045,11.608990,-6.619536e-04
17PR30,15315300,11.403921,15315300,11.408269,-3.812506e-04
17PR61/2,15570555,11.597059,15570555,11.601064,-3.453047e-04
17PR31,15825810,11.796303,15825810,11.800518,-3.572719e-04
17PR63/2,16231215,11.448541,16231215,11.451584,-2.657889e-04
17PR32,16546530,11.740099,16546530,11.741140,-8.866653e-05
17PR65/2,16831815,11.514779,16831815,11.519867,-4.417580e-04
17PR33,16846830,11.399771,16846830,11.405080,-4.656273e-04
17PR67/2,17160990,11.582513,17160990,11.596138,-1.175679e-03
17PR34,17402385,11.488151,17402385,11.512017,-2.075280e-03
17PR69/2,17612595,11.916733,17612595,11.946635,-2.506107e-03
17PR35,17867850,11.401127,17867850,11.403130,-1.756532e-04
17PR71/2,18123105,11.561957,18123105,11.567919,-5.155108e-04
17PR36,18378360,11.397505,18378360,11.402202,-4.120623e-04
17PR73/2,18633615,11.561842,18633615,11.562337,-4.280628e-05
17PR37,18888870,11.724195,18888870,11.727054,-2.437857e-04
17PR75/2,19144125,11.396676,19144125,11.400862,-3.672923e-04
19PR2,19399380,12.057393,19399380,12.071043,-1.131451e-03
17PR77/2,19684665,11.849205,19684665,11.854993,-4.883523e-04
17PR39,20030010,11.610591,20030010,11.610486,8.988386e-06
17PR79/2,20165145,11.554628,20165145,11.547209,6.423091e-04
17PR40,20420400,11.404318,20420400,11.398759,4.875895e-04
17PR81/2,20825805,11.470554,20825805,11.473668,-2.713973e-04
17PR41,20930910,11.690873,20930910,11.690213,5.637719e-05
17PR83/2,21411390,11.578572,21411390,11.579692,-9.678705e-05
17PR42,21637770,11.469455,21637770,11.471375,-1.673418e-04
17PR85/2,21696675,11.390080,21696675,11.396798,-5.897008e-04
17PR43,21951930,11.673957,21951930,11.674383,-3.649424e-05
17PR87/2,22207185,11.800670,22207185,11.818126,-1.478070e-03
17PR44,22537515,11.454940,22537515,11.458691,-3.273597e-04
17PR89/2,22717695,11.510880,22717695,11.526301,-1.338832e-03
17PR45,23130030,11.443075,23130030,11.440971,1.838136e-04
17PR91/2,23393370,11.593646,23393370,11.600616,-6.010116e-04
17PR46,23483460,11.932340,23483460,11.936845,-3.774331e-04
17PR93/2,23738715,11.792275,23738715,11.786810,4.635753e-04
17PR47,23993970,11.640286,23993970,11.646766,-5.565324e-04
19PR5/2,24249225,12.043533,24249225,12.063429,-1.650630e-03
17PR48,24534510,11.591977,24534510,11.584928,6.082624e-04
17PR97/2,24819795,11.735278,24819795,11.727574,6.566491e-04
17PR49,25014990,11.385360,25014990,11.392253,-6.052838e-04
17PR99/2,25390365,11.441955,25390365,11.437996,3.461048e-04
17PR50,25741485,11.587205,25741485,11.582800,3.802408e-04
17PR101/2,25780755,11.509339,25780755,11.506364,2.585348e-04
17PR51,26246220,11.828830,26246220,11.845409,-1.400572e-03
17PR103/2,26531505,11.694316,26531505,11.696528,-1.891655e-04
17PR52,26546520,11.391380,26546520,11.390379,8.787996e-05
17PR105/2,26816790,11.559602,26816790,11.557562,1.764672e-04
17PR53,27057030,11.604391,27057030,11.613110,-7.510206e-04
17PR107/2,27312285,11.489301,27312285,11.497958,-7.531903e-04
17PR54,27672645,11.405730,27672645,11.424337,-1.630076e-03
17PR109/2,27822795,11.489104,27822795,11.495346,-5.431438e-04
17PR55,28318290,11.478999,28318290,11.471788,6.283933e-04
17PR111/2,28333305,11.700466,28333305,11.713721,-1.132222e-03
17PR56,28813785,11.403966,28813785,11.418266,-1.253133e-03
17PR113/2,28843815,11.482045,28843815,11.490377,-7.254220e-04
19PR3,29099070,12.047576,29099070,12.057364,-8.121058e-04
17PR115/2,29354325,11.915468,29354325,11.929489,-1.175949e-03
17PR58,29609580,11.808277,29609580,11.808711,-3.668546e-05
17PR117/2,30045015,11.582539,30045015,11.597380,-1.280462e-03
17PR59,30120090,11.594419,30120090,11.586204,7.087653e-04
17PR119/2,30525495,11.396638,30525495,11.409948,-1.167195e-03
17PR60,30630600,11.389207,30630600,11.385922,2.884383e-04
17PR121/2,31096065,11.401416,31096065,11.407364,-5.215229e-04
17PR61,31141110,11.569815,31141110,11.578385,-7.404585e-04
17PR123/2,31396365,11.686646,31396365,11.677088,8.182194e-04
17PR62,31651620,11.782184,31651620,11.777495,3.980224e-04
17PR125/2,32117085,11.575663,32117085,11.566727,7.722720e-04
17PR63,32237205,11.393647,32237205,11.402448,-7.720928e-04
17PR127/2,32417385,11.469291,32417385,11.475251,-5.195388e-04
17PR64,32807775,11.833491,32807775,11.838207,-3.984252e-04
17PR129/2,33093060,11.707486,33093060,11.718357,-9.280956e-04
17PR65,33183150,11.373274,33183150,11.383463,-8.954676e-04
17PR131/2,33663630,11.496350,33663630,11.497560,-1.052461e-04
17PR66,33693660,11.382615,33693660,11.382997,-3.353918e-05
19PR7/2,33948915,12.030307,33948915,12.052341,-1.829921e-03
17PR67,34321980,11.577698,34321980,11.573736,3.423252e-04
17PR135/2,34695045,11.429265,34695045,11.428280,8.622273e-05
17PR68,34804770,11.489027,34804770,11.489815,-6.856220e-05
17PR137/2,35090055,11.591600,35090055,11.587766,3.308227e-04
17PR69,35225190,11.933325,35225190,11.923628,8.129303e-04
17PR139/2,35480445,11.456804,35480445,11.464502,-6.716302e-04
17PR70,35735700,11.391184,35735700,11.381208,8.760898e-04
17PR141/2,35990955,11.638478,35990955,11.633904,3.930616e-04
17PR71,36246210,11.539929,36246210,11.545718,-5.014822e-04
17PR143/2,36606570,11.392218,36606570,11.396419,-3.687180e-04
17PR72,36801765,11.570990,36801765,11.572169,-1.018711e-04
17PR145/2,37011975,11.800679,37011975,11.801635,-8.095223e-05
17PR73,37267230,11.528190,37267230,11.540222,-1.043119e-03
17PR147/2,37522485,11.370963,37522485,11.379735,-7.711579e-04
17PR74,37777740,11.710983,37777740,11.704660,5.399980e-04
17PR149/2,38032995,11.450598,38228190,11.469281,-1.630299e-03
17PR75,38333295,11.493141,38333295,11.495205,-1.796162e-04
17PR151/2,38543505,11.468048,38543505,11.455297,1.112558e-03
19PR4,38798760,12.045412,38798760,12.048067,-2.204240e-04
17PR153/2,39054015,11.372198,39054015,11.378533,-5.569905e-04
17PR77,39369330,11.821352,39369330,11.832469,-9.399133e-04
17PR155/2,39564525,11.772061,39564525,11.770495,1.330569e-04
17PR78,40060020,11.591768,40060020,11.588472,2.843430e-04
17PR157/2,40225185,11.532227,40225185,11.544969,-1.104272e-03
17PR79,40330290,11.521449,40330290,11.525333,-3.370249e-04
17PR159/2,40585545,11.592925,40585545,11.600470,-6.506068e-04
17PR80,40840800,11.374991,40840800,11.377197,-1.939330e-04
17PR161/2,41096055,11.905124,41096055,11.918774,-1.145897e-03
17PR81,41366325,11.706683,41366325,11.711428,-4.053128e-04
17PR163/2,41651610,11.450214,41651610,11.452016,-1.574283e-04
17PR82,41861820,11.665354,41861820,11.668166,-2.410575e-04
17PR165/2,42222180,11.607026,42222180,11.615204,-7.043674e-04
17PR83,42372330,11.512251,42372330,11.516548,-3.731745e-04
17PR167/2,42822780,11.555693,42822780,11.557914,-1.921898e-04
