START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
11PR89,205684,1.677010,206699,0.654148,9.414341e-01,1.986574,5.148874e-01,EXPECTED
11PR179/2,207472,1.849861,207743,0.660421,1.029988e+00,1.980447,6.005917e-01,EXPECTED
11PR90,207931,1.661886,209039,0.674799,9.012935e-01,1.967669,5.016530e-01,EXPECTED
11PR181/2,209518,1.651241,210053,0.682725,8.831903e-01,1.965648,4.927210e-01,EXPECTED
13PR7,210802,1.825388,211349,0.682887,9.832184e-01,1.959013,5.832024e-01,EXPECTED
11PR183/2,212302,1.814278,212507,0.689814,9.670209e-01,1.951582,5.761808e-01,EXPECTED
11PR92,213607,1.444165,213659,0.699118,7.254670e-01,1.944625,3.831315e-01,EXPECTED
11PR185/2,214411,1.349477,214817,0.704083,6.505761e-01,1.937684,3.330749e-01,EXPECTED
11PR93,215564,1.701688,215983,0.711070,8.726051e-01,1.930467,5.131494e-01,EXPECTED
11PR187/2,216803,1.604578,217121,0.717814,8.044056e-01,1.923710,4.609655e-01,EXPECTED
11PR94,217163,1.335145,218287,0.724865,6.108097e-01,1.915934,3.185287e-01,EXPECTED
11PR189/2,219386,1.677181,219437,0.731899,8.292272e-01,1.909644,4.950043e-01,EXPECTED
11PR95,219701,1.498799,220589,0.739507,7.064357e-01,1.904935,3.985921e-01,EXPECTED
11PR191/2,220852,1.580026,221747,0.745135,7.516312e-01,1.898056,4.398664e-01,EXPECTED
11PR96,221818,1.661763,222773,0.753423,7.910075e-01,1.887330,4.812831e-01,EXPECTED
11PR193/2,223556,1.650533,224069,0.755345,7.816789e-01,1.885511,4.747721e-01,EXPECTED
11PR97,224377,1.645862,225061,0.762690,7.691679e-01,1.878478,4.701530e-01,EXPECTED
13PR15/2,225304,1.553632,226379,0.769573,7.025149e-01,1.872201,4.187900e-01,EXPECTED
11PR98,226874,1.630675,227371,0.776299,7.422116e-01,1.865935,4.578809e-01,EXPECTED
11PR197/2,228322,1.792552,228677,0.781909,8.296572e-01,1.859771,5.434234e-01,EXPECTED
11PR99,229709,1.868233,229681,0.786842,8.647209e-01,1.854073,5.832516e-01,EXPECTED
11PR199/2,230642,1.777551,230999,0.794000,8.059084e-01,1.847597,5.323407e-01,EXPECTED
11PR100,232093,1.515489,232003,0.799646,6.393243e-01,1.841335,3.887630e-01,EXPECTED
11PR201/2,232436,1.597862,233297,0.806670,6.835071e-01,1.834016,4.313986e-01,EXPECTED
11PR101,233978,1.421798,234317,0.812273,5.598411e-01,1.829471,3.331701e-01,EXPECTED
11PR203/2,235573,1.496850,235607,0.819053,6.029694e-01,1.821651,3.720784e-01,EXPECTED
11PR102,236057,1.411094,236773,0.824750,5.370403e-01,1.817187,3.226657e-01,EXPECTED
11PR205/2,237052,1.489059,237929,0.830226,5.842017e-01,1.810821,3.638311e-01,EXPECTED
11PR103,238837,1.561880,239081,0.835640,6.254476e-01,1.806038,4.021178e-01,EXPECTED
11PR207/2,239809,1.720045,240209,0.840052,7.166419e-01,1.800695,4.886963e-01,EXPECTED
13PR8,240301,1.799187,241393,0.847242,7.531038e-01,1.793899,5.306570e-01,EXPECTED
11PR209/2,242321,1.867591,242533,0.851155,7.858104e-01,1.789895,5.678747e-01,EXPECTED
11PR105,243094,1.700678,243703,0.856898,6.854634e-01,1.784392,4.728669e-01,EXPECTED
11PR211/2,244744,1.852001,244859,0.864022,7.624237e-01,1.777074,5.559583e-01,EXPECTED
11PR106,245783,1.925785,246011,0.867234,7.977801e-01,1.773782,5.967763e-01,EXPECTED
11PR213/2,247042,1.757603,246839,0.873231,6.995061e-01,1.767542,5.003400e-01,EXPECTED
11PR107,248077,1.751526,248323,0.880873,6.873292e-01,1.761363,4.943064e-01,EXPECTED
11PR215/2,249244,1.744747,249181,0.886455,6.771345e-01,1.754878,4.890893e-01,EXPECTED
11PR108,249901,1.820153,250619,0.888809,7.167935e-01,1.752610,5.314040e-01,EXPECTED
11PR217/2,251521,1.652601,251623,0.894168,6.142120e-01,1.747415,4.340314e-01,EXPECTED
11PR109,252869,1.645231,252937,0.899113,6.042274e-01,1.741967,4.283193e-01,EXPECTED
11PR219/2,254057,1.404860,253937,0.904985,4.397746e-01,1.737113,2.877619e-01,EXPECTED
11PR110,254717,1.557682,255253,0.910630,5.368174e-01,1.730051,3.740075e-01,EXPECTED
17PR/2,259801,1.302059,262144,0.917890,3.496246e-01,1.726464,2.225178e-01,EXPECTED
13PR9,284246,1.491357,285283,0.977773,4.221642e-01,1.664304,3.085879e-01,EXPECTED
13PR19/2,297257,1.436350,300299,1.033206,3.294386e-01,1.608286,2.506669e-01,EXPECTED
13PR10,308621,1.656639,315313,1.085417,4.228266e-01,1.555317,3.672705e-01,EXPECTED
13PR21/2,324752,1.777529,330329,1.130636,4.524439e-01,1.510078,4.283838e-01,EXPECTED
13PR11,342527,1.638995,345329,1.175517,3.323752e-01,1.465260,3.163111e-01,EXPECTED
13PR23/2,354983,1.708040,360337,1.213784,3.416038e-01,1.426957,3.463706e-01,EXPECTED
13PR12,368971,1.653108,375373,1.250156,2.793888e-01,1.390840,2.897184e-01,EXPECTED
13PR25/2,375916,1.627434,390389,1.284025,2.370049e-01,1.356674,2.531257e-01,EXPECTED
13PR13,400237,1.596723,405401,1.316548,1.929402e-01,1.324475,2.115366e-01,EXPECTED
13PR27/2,407656,1.572109,420419,1.347665,1.540446e-01,1.294694,1.733568e-01,EXPECTED
13PR14,432119,1.745992,435427,1.373568,2.399111e-01,1.267519,2.938212e-01,EXPECTED
13PR29/2,446041,1.748212,450431,1.399253,2.226550e-01,1.241437,2.810928e-01,EXPECTED
13PR15,456656,1.570909,465463,1.424302,9.797256e-02,1.216447,1.205207e-01,EXPECTED
13PR31/2,466373,1.823683,480463,1.447992,2.306803e-01,1.193940,3.146649e-01,EXPECTED
13PR16,488596,1.663318,495491,1.470846,1.229767e-01,1.170615,1.644196e-01,EXPECTED
13PR33/2,506279,1.701249,510481,1.489769,1.327416e-01,1.151292,1.836893e-01,EXPECTED
17PR,515519,1.804316,524288,1.509734,1.782481e-01,1.131046,2.604509e-01,EXPECTED
13PR35/2,533284,1.669630,540539,1.527873,8.872547e-02,1.112815,1.273860e-01,EXPECTED
13PR18,546253,1.799450,555523,1.545244,1.522992e-01,1.096060,2.319271e-01,EXPECTED
13PR37/2,560548,1.680474,570569,1.562136,7.302178e-02,1.079046,1.096691e-01,EXPECTED
13PR19,584894,1.852520,585581,1.578602,1.600072e-01,1.062252,2.578654e-01,EXPECTED
13PR39/2,594974,1.749652,600577,1.594118,9.309631e-02,1.046730,1.485904e-01,EXPECTED
13PR20,608659,1.865364,615607,1.607064,1.490473e-01,1.033608,2.499013e-01,EXPECTED
13PR41/2,628151,1.707180,630613,1.621322,5.160102e-02,1.019435,8.422116e-02,EXPECTED
13PR21,633881,1.766052,645641,1.634595,7.735148e-02,1.006285,1.306360e-01,EXPECTED
13PR43/2,651082,1.902399,660659,1.647178,1.440522e-01,0.993793,2.568151e-01,EXPECTED
13PR22,669742,1.857311,675643,1.659841,1.124079e-01,0.981745,2.011418e-01,EXPECTED
13PR45/2,686087,1.886868,690689,1.671617,1.211269e-01,0.969167,2.220990e-01,EXPECTED
13PR23,691682,1.907405,705689,1.681917,1.258095e-01,0.958842,2.351670e-01,EXPECTED
13PR47/2,708556,1.868601,720703,1.693257,9.853613e-02,0.947584,1.850432e-01,EXPECTED
13PR24,729193,1.887521,735733,1.703612,1.025136e-01,0.937194,1.962337e-01,EXPECTED
13PR49/2,741308,1.735068,750749,1.713743,1.236674e-02,0.927369,2.299516e-02,EXPECTED
13PR25,751691,1.870376,765763,1.723386,8.184852e-02,0.917283,1.602450e-01,EXPECTED
17PR3/2,767434,1.745741,780733,1.732114,7.836480e-03,0.908588,1.499800e-02,EXPECTED
13PR26,784027,1.864601,795793,1.741242,6.844844e-02,0.899642,1.371201e-01,EXPECTED
13PR53/2,803039,1.679567,810809,1.750322,-4.126375e-02,0.891128,-7.939937e-02,OUTLIER
13PR27,816617,1.859072,825821,1.758154,5.581304e-02,0.882748,1.143225e-01,EXPECTED
13PR55/2,840799,1.954996,840839,1.766301,1.015006e-01,0.874447,2.157878e-01,EXPECTED
13PR28,841784,1.981407,855851,1.774595,1.102350e-01,0.866073,2.387928e-01,EXPECTED
13PR57/2,862409,1.940781,870853,1.782264,8.520600e-02,0.859272,1.844783e-01,EXPECTED
13PR29,881819,1.958695,885883,1.789014,9.061381e-02,0.851970,1.991631e-01,EXPECTED
13PR59/2,886177,1.977570,900869,1.795844,9.639371e-02,0.844856,2.150970e-01,EXPECTED
13PR30,903362,1.998623,915911,1.803105,1.029483e-01,0.837912,2.333395e-01,EXPECTED
13PR61/2,922183,1.989919,930911,1.810269,9.461848e-02,0.831085,2.161632e-01,EXPECTED
13PR31,942836,1.901318,945943,1.816255,4.577064e-02,0.824640,1.031517e-01,EXPECTED
13PR63/2,958553,1.950583,960941,1.822521,6.790759e-02,0.818426,1.564735e-01,EXPECTED
13PR32,975329,1.921880,975967,1.828318,4.990746e-02,0.812349,1.151746e-01,EXPECTED
13PR65/2,979361,1.915112,990989,1.834269,4.313007e-02,0.806434,1.002475e-01,EXPECTED
13PR33,997153,2.008311,1006003,1.840945,8.701504e-02,0.800625,2.090442e-01,EXPECTED
13PR67/2,1018432,1.996353,1021019,1.845621,7.850621e-02,0.795155,1.895630e-01,EXPECTED
17PR2,1035908,2.038628,1036027,1.851241,9.642081e-02,0.789609,2.373162e-01,EXPECTED
13PR69/2,1048748,1.923500,1048576,1.856432,3.549008e-02,0.784349,8.550785e-02,EXPECTED
13PR35,1052782,1.893814,1066063,1.862004,1.693946e-02,0.779100,4.082916e-02,EXPECTED
13PR71/2,1068703,1.961940,1081079,1.866620,4.980447e-02,0.774242,1.231140e-01,EXPECTED
13PR36,1087124,1.887935,1096079,1.871510,8.738048e-03,0.769340,2.134947e-02,EXPECTED
13PR73/2,1096406,2.009733,1111091,1.876329,6.868467e-02,0.764531,1.744913e-01,EXPECTED
13PR37,1112632,1.783974,1126093,1.880791,-5.284897e-02,0.759878,-1.274112e-01,OUTLIER
13PR75/2,1132022,1.911571,1141139,1.885482,1.374193e-02,0.755270,3.454261e-02,EXPECTED
13PR38,1141223,2.094716,1156151,1.889802,1.029459e-01,0.750999,2.728552e-01,EXPECTED
13PR77/2,1158967,2.088773,1171133,1.894107,9.782932e-02,0.746575,2.607454e-01,EXPECTED
13PR39,1185263,1.985614,1186181,1.898226,4.500842e-02,0.742441,1.177036e-01,EXPECTED
13PR79/2,1197767,2.072437,1201183,1.903194,8.519168e-02,0.737473,2.294904e-01,EXPECTED
13PR40,1215982,2.004533,1216213,1.906707,5.003345e-02,0.734271,1.332287e-01,EXPECTED
13PR81/2,1224277,1.890119,1231229,1.910332,-1.063726e-02,0.730389,-2.767429e-02,OUTLIER
13PR41,1239556,1.951408,1246243,1.914068,1.932034e-02,0.726598,5.139018e-02,EXPECTED
13PR83/2,1246396,2.043471,1261259,1.918130,6.329908e-02,0.722801,1.734101e-01,EXPECTED
13PR42,1266623,2.015457,1276271,1.921572,4.770237e-02,0.719273,1.305276e-01,EXPECTED
17PR5/2,1287179,1.987735,1291271,1.925073,3.203191e-02,0.715643,8.756042e-02,EXPECTED
13PR43,1295134,2.055594,1305151,1.928749,6.369325e-02,0.712185,1.781068e-01,EXPECTED
13PR87/2,1315543,2.086140,1321319,1.932476,7.651339e-02,0.708813,2.167906e-01,EXPECTED
13PR44,1328168,2.030821,1336333,1.935355,4.814937e-02,0.705378,1.353402e-01,EXPECTED
13PR89/2,1347901,1.967473,1351327,1.938481,1.484530e-02,0.702224,4.128597e-02,EXPECTED
13PR45,1355734,1.976479,1366349,1.941879,1.766092e-02,0.698852,4.950977e-02,EXPECTED
13PR91/2,1368904,2.090800,1381349,1.945388,7.208532e-02,0.695664,2.090262e-01,EXPECTED
13PR46,1389772,2.008543,1396393,1.948301,3.045187e-02,0.692488,8.699357e-02,EXPECTED
13PR93/2,1403137,2.046917,1411387,1.950845,4.807215e-02,0.689851,1.392649e-01,EXPECTED
13PR47,1425958,2.054855,1426393,1.953799,5.042960e-02,0.686867,1.471260e-01,EXPECTED
13PR95/2,1430789,2.138708,1441439,1.956702,8.894151e-02,0.684018,2.660836e-01,EXPECTED
13PR48,1456303,2.124245,1456451,1.959733,8.060821e-02,0.681156,2.415188e-01,EXPECTED
13PR97/2,1456694,2.035275,1471447,1.962199,3.656516e-02,0.678491,1.077037e-01,EXPECTED
13PR49,1476056,2.082268,1486451,1.964931,5.800055e-02,0.675741,1.736420e-01,EXPECTED
13PR99/2,1498487,2.193683,1501499,1.967617,1.087587e-01,0.673115,3.358505e-01,EXPECTED
13PR50,1502582,2.067914,1516513,1.970633,4.818556e-02,0.670340,1.451219e-01,EXPECTED
13PR101/2,1526111,2.057455,1531499,1.972751,4.204077e-02,0.667928,1.268161e-01,EXPECTED
17PR3,1535824,2.046245,1546537,1.975552,3.515855e-02,0.665135,1.062837e-01,EXPECTED
13PR103/2,1552246,2.144974,1561559,1.977757,8.116406e-02,0.663034,2.521997e-01,EXPECTED
13PR52,1567109,2.094164,1576571,1.980651,5.572885e-02,0.660675,1.718137e-01,EXPECTED
13PR105/2,1585568,2.106127,1591589,1.982437,6.052382e-02,0.658236,1.879113e-01,EXPECTED
13PR53,1592347,2.098407,1606603,1.984826,5.564723e-02,0.655839,1.731843e-01,EXPECTED
13PR107/2,1621577,2.065811,1621619,1.987162,3.881540e-02,0.653717,1.203105e-01,EXPECTED
13PR54,1632791,2.053619,1636627,1.989798,3.157048e-02,0.651339,9.798431e-02,EXPECTED
13PR109/2,1641506,2.124103,1651621,1.991545,6.443888e-02,0.649169,2.041964e-01,EXPECTED
13PR55,1653053,2.095492,1666657,1.993659,4.981673e-02,0.647197,1.573447e-01,EXPECTED
13PR111/2,1679198,2.083012,1681679,1.995765,4.278749e-02,0.645004,1.352658e-01,EXPECTED
13PR56,1689113,2.150393,1696693,1.998175,7.341635e-02,0.642606,2.368761e-01,EXPECTED
13PR113/2,1701709,2.059257,1711687,2.000059,2.916856e-02,0.641000,9.235257e-02,EXPECTED
13PR57,1720819,2.131617,1726693,2.001996,6.273616e-02,0.638721,2.029384e-01,EXPECTED
13PR115/2,1735414,2.055283,1741723,2.003880,2.532825e-02,0.636785,8.072269e-02,EXPECTED
13PR58,1742492,2.093576,1756747,2.005767,4.284708e-02,0.634907,1.383021e-01,EXPECTED
13PR117/2,1761943,2.133764,1771751,2.007754,6.087087e-02,0.633186,1.990095e-01,EXPECTED
13PR59,1785341,2.094852,1786781,2.009426,4.163380e-02,0.631243,1.353298e-01,EXPECTED
17PR7/2,1792828,2.146530,1801781,2.011158,6.514191e-02,0.629521,2.150397e-01,EXPECTED
13PR60,1812164,2.156059,1816813,2.013411,6.845172e-02,0.627397,2.273648e-01,EXPECTED
13PR121/2,1826464,2.170682,1831811,2.015183,7.433139e-02,0.625876,2.484502e-01,EXPECTED
13PR61,1846462,2.164885,1846843,2.016514,7.099696e-02,0.624235,2.376845e-01,EXPECTED
13PR123/2,1859489,1.979637,1861859,2.018211,-1.929798e-02,0.622548,-6.196149e-02,OUTLIER
13PR62,1875931,2.035858,1876859,2.019921,7.858950e-03,0.620823,2.567076e-02,EXPECTED
13PR125/2,1877296,1.977693,1891889,2.021480,-2.189890e-02,0.619257,-7.070893e-02,OUTLIER
13PR63,1895332,2.046121,1906889,2.023461,1.113639e-02,0.617401,3.670224e-02,EXPECTED
13PR127/2,1913854,2.127029,1921919,2.024647,4.933081e-02,0.616074,1.661846e-01,EXPECTED
13PR64,1924204,2.214646,1936889,2.026529,8.876809e-02,0.614316,3.062219e-01,EXPECTED
13PR129/2,1949657,2.162140,1951949,2.027777,6.415835e-02,0.612948,2.192078e-01,EXPECTED
13PR65,1963592,2.094141,1966963,2.029413,3.139686e-02,0.611339,1.058791e-01,EXPECTED
13PR131/2,1968059,2.172061,1981963,2.030997,6.714968e-02,0.609770,2.313397e-01,EXPECTED
13PR66,1985792,2.182376,1996979,2.032189,7.130065e-02,0.608481,2.468228e-01,EXPECTED
13PR133/2,1998058,2.211318,2012009,2.034062,8.355394e-02,0.606706,2.921613e-01,EXPECTED
13PR67,2020861,2.229865,2027023,2.035405,9.124623e-02,0.605611,3.210972e-01,EXPECTED
13PR135/2,2029831,2.154800,2042039,2.036585,5.642353e-02,0.604151,1.956713e-01,EXPECTED
17PR4,2055437,2.105321,2057053,2.037800,3.259716e-02,0.602866,1.120000e-01,EXPECTED
13PR137/2,2062322,2.138657,2072053,2.039219,4.761117e-02,0.601481,1.653219e-01,EXPECTED
13PR69,2077606,2.216329,2087081,2.040941,8.244125e-02,0.600168,2.922315e-01,EXPECTED
13PR139/2,2091464,2.190662,2097152,2.041967,7.029022e-02,0.598903,2.482789e-01,EXPECTED
13PR70,2111114,2.005905,2117099,2.043046,-1.834650e-02,0.597622,-6.214798e-02,OUTLIER
13PR141/2,2125304,2.186157,2132129,2.044433,6.702472e-02,0.596283,2.376791e-01,EXPECTED
13PR71,2136149,2.061987,2147137,2.045579,7.989202e-03,0.595095,2.757207e-02,EXPECTED
13PR143/2,2147606,2.128512,2162137,2.046937,3.907861e-02,0.593782,1.373821e-01,EXPECTED
13PR72,2171504,2.171056,2177167,2.048172,5.826600e-02,0.592584,2.073698e-01,EXPECTED
13PR145/2,2187044,2.195142,2192161,2.049260,6.876798e-02,0.591420,2.466640e-01,EXPECTED
13PR73,2201393,2.083583,2207203,2.050517,1.599705e-02,0.590167,5.602821e-02,EXPECTED
13PR147/2,2219171,2.167686,2222219,2.051771,5.495692e-02,0.588898,1.968337e-01,EXPECTED
13PR74,2229893,2.207717,2237219,2.052828,7.274060e-02,0.587984,2.634238e-01,EXPECTED
13PR149/2,2250184,2.239203,2252233,2.053837,8.641025e-02,0.586841,3.158709e-01,EXPECTED
13PR75,2254159,2.247952,2267263,2.055007,8.974033e-02,0.585670,3.294432e-01,EXPECTED
13PR151/2,2269648,2.234703,2282257,2.056175,8.326087e-02,0.584494,3.054403e-01,EXPECTED
13PR76,2287477,2.183697,2297291,2.057193,5.967688e-02,0.583478,2.168102e-01,EXPECTED
17PR9/2,2297546,2.020006,2312293,2.058145,-1.870461e-02,0.582576,-6.546614e-02,OUTLIER
13PR77,2324848,2.023201,2327323,2.059761,-1.790905e-02,0.581097,-6.291549e-02,OUTLIER
13PR155/2,2330698,2.195868,2342309,2.060505,6.362631e-02,0.580169,2.333165e-01,EXPECTED
13PR78,2352356,2.166708,2357353,2.061322,4.986144e-02,0.579416,1.818831e-01,EXPECTED
13PR157/2,2362397,2.123739,2372369,2.062177,2.941599e-02,0.578542,1.064089e-01,EXPECTED
13PR79,2374888,2.183793,2387383,2.063216,5.679734e-02,0.577466,2.088036e-01,EXPECTED
13PR159/2,2391553,2.170606,2402383,2.064159,5.028351e-02,0.576594,1.846134e-01,EXPECTED
13PR80,2404177,2.206745,2417399,2.065161,6.631039e-02,0.575506,2.460165e-01,EXPECTED
13PR161/2,2418436,2.218358,2432429,2.066080,7.111419e-02,0.574588,2.650212e-01,EXPECTED
13PR81,2439559,2.167708,2447437,2.066955,4.759388e-02,0.573713,1.756157e-01,EXPECTED
13PR163/2,2449693,2.069507,2462443,2.068016,7.207211e-04,0.572674,2.603576e-03,EXPECTED
13PR82,2469433,2.201227,2477471,2.068897,6.199932e-02,0.571768,2.314400e-01,EXPECTED
13PR165/2,2492383,2.150254,2492461,2.069659,3.820212e-02,0.571027,1.411404e-01,EXPECTED
13PR83,2503348,2.175427,2507489,2.070489,4.944016e-02,0.570176,1.840449e-01,EXPECTED
13PR167/2,2519329,2.174516,2522503,2.071338,4.861134e-02,0.569396,1.812060e-01,EXPECTED
13PR84,2528516,2.211674,2537527,2.072344,6.506936e-02,0.568394,2.451293e-01,EXPECTED
13PR169/2,2538527,2.215123,2552531,2.073053,6.628553e-02,0.567737,2.502391e-01,EXPECTED
17PR5,2563973,2.206956,2567557,2.073761,6.225032e-02,0.566904,2.349516e-01,EXPECTED
13PR171/2,2579207,2.195684,2582551,2.074631,5.671031e-02,0.566077,2.138455e-01,EXPECTED
13PR86,2596786,2.279641,2597591,2.075551,9.379131e-02,0.565118,3.611458e-01,EXPECTED
13PR173/2,2607107,2.282511,2611457,2.076231,9.472192e-02,0.564447,3.654550e-01,EXPECTED
13PR87,2622397,2.207076,2627617,2.077056,6.071706e-02,0.563627,2.306845e-01,EXPECTED
13PR175/2,2637112,2.217640,2642639,2.077776,6.514548e-02,0.562899,2.484709e-01,EXPECTED
13PR88,2645171,2.243540,2657651,2.078429,7.644266e-02,0.562249,2.936617e-01,EXPECTED
13PR177/2,2666101,2.196769,2672639,2.079275,5.496837e-02,0.561498,2.092510e-01,EXPECTED
13PR89,2676151,2.231541,2687677,2.079871,7.038651e-02,0.560794,2.704558e-01,EXPECTED
13PR179/2,2688646,2.212094,2702681,2.080694,6.123809e-02,0.559975,2.346533e-01,EXPECTED
13PR90,2713981,2.183915,2717713,2.081316,4.811875e-02,0.559357,1.834231e-01,EXPECTED
13PR181/2,2731523,2.171731,2732701,2.082230,4.208511e-02,0.558475,1.602596e-01,EXPECTED
13PR91,2737006,2.137177,2747713,2.082815,2.576546e-02,0.557854,9.744844e-02,EXPECTED
13PR183/2,2753578,2.197591,2762759,2.083459,5.333227e-02,0.557205,2.048295e-01,EXPECTED
13PR92,2774302,2.254459,2777771,2.084125,7.856093e-02,0.556558,3.060490e-01,EXPECTED
13PR185/2,2789569,2.243756,2792773,2.084829,7.346441e-02,0.555844,2.859202e-01,EXPECTED
