n,ratio,c_pred,baseline,c_meas,lambda,status
4,-0.00000000,,,0.00000000,,EXPECTED
5,-0.00000000,,,0.00000000,,EXPECTED
6,-0.00000000,,,0.00000000,,EXPECTED
7,-0.00000000,,,0.00000000,,EXPECTED
8,-0.00000000,,,0.00000000,,EXPECTED
9,-0.00000000,,,0.00000000,,EXPECTED
10,-0.00000000,,,0.00000000,,EXPECTED
11,-0.00000000,,,0.00000000,,EXPECTED
12,-0.00000000,,,0.00000000,,EXPECTED
13,-0.00000000,,,0.00000000,,EXPECTED
14,-0.00000000,,,0.00000000,,EXPECTED
15,-0.00000000,,,0.00000000,,EXPECTED
30,-0.00000000,,,0.00000000,,EXPECTED
45,-0.00000000,,,0.00000000,,EXPECTED
72,-1.16875078,-31.29815770,-36.57974619,36.57974619,,EXPECTED
75,-0.00000000,-30.23968119,-37.28140722,0.00000000,,EXPECTED
102,-1.15165395,-37.14722382,-42.78074705,42.78074705,,EXPECTED
108,-1.13695438,-38.56329376,-43.84470566,43.84470566,,EXPECTED
120,-0.00000000,-38.79830485,-45.84015437,0.00000000,,EXPECTED
138,-1.12860287,-43.02280208,-48.55565776,48.55565776,,EXPECTED
150,-0.39021867,-64.33947924,-71.38128021,25.10646605,,EXPECTED
165,-0.39323319,-66.29826699,-74.12267629,26.07067918,,EXPECTED
180,-0.38729432,-69.62870266,-76.67047860,26.96680086,,EXPECTED
195,-0.38958181,-71.37018124,-79.05224651,27.80452434,,EXPECTED
210,-0.00000000,-50.20124206,-58.65152602,0.00000000,,EXPECTED
230,-0.45872725,-42.97790876,-46.66650783,19.71513771,,EXPECTED
254,-0.44706277,-45.72373675,-48.38555318,20.44138052,,EXPECTED
260,-0.45856609,-44.95343289,-48.79443464,20.61412013,,EXPECTED
274,-0.44635085,-47.05895574,-49.71920054,21.00480476,,EXPECTED
285,-0.00000000,-45.08834606,-52.54448242,0.00000000,,EXPECTED
310,-0.40270778,-40.85873572,-44.50104660,16.45413086,,EXPECTED
315,-0.35992024,-45.97142460,-54.42166964,16.54604598,,EXPECTED
334,-0.39258651,-43.00881329,-45.66548849,16.88467982,,EXPECTED
350,-0.36579780,-37.52387861,-41.74899466,13.72615234,,EXPECTED
370,-0.35936834,-38.92331475,-42.54483488,13.98780712,,EXPECTED
376,-0.35092263,-40.07724166,-42.77661388,14.06401096,,EXPECTED
399,-0.33109345,-43.33236944,-50.04280227,14.34706354,,EXPECTED
405,-0.33337384,-43.25073631,-50.29254577,14.41866397,,EXPECTED
420,-0.33519307,-36.28225023,-44.73242932,12.16155899,,EXPECTED
435,-0.32418827,-37.95102319,-45.25369200,12.30327647,,EXPECTED
462,-0.64164045,-39.11344872,-46.15524772,25.09677102,,EXPECTED
465,-0.32269733,-38.96801579,-46.25267903,12.57487450,,EXPECTED
485,-0.32225289,-39.55868067,-43.11665845,12.74789917,,EXPECTED
495,-0.31737618,-34.65606821,-42.48031981,10.99901058,,EXPECTED
522,-0.29650192,-37.73370288,-43.21067914,11.18811533,,EXPECTED
525,-0.00000000,-34.83968151,-43.28985872,0.00000000,,EXPECTED
552,-0.29617517,-38.45300584,-43.98586056,11.38882541,,EXPECTED
567,-0.29315874,-34.28190141,-40.61956284,10.05003903,,EXPECTED
570,-0.60586337,-33.23117286,-40.68720600,20.13355041,,EXPECTED
585,-0.30442918,-33.33898386,-41.02098910,10.14935938,,EXPECTED
600,-0.59641037,-34.30583297,-41.34763326,20.46035451,,EXPECTED
615,-0.29929703,-34.44507285,-41.66745907,10.30930814,,EXPECTED
636,-0.27499583,-33.67290579,-39.05783371,9.25990855,,EXPECTED
650,-0.38940632,-47.88048826,-51.72148321,18.64496488,,EXPECTED
660,-0.29563012,-31.68311830,-39.50736371,9.36648402,,EXPECTED
675,-0.28807494,-32.73953804,-39.78134617,9.43144032,,EXPECTED
696,-0.27452463,-34.67942451,-40.15638825,9.52035604,,EXPECTED
705,-0.28130455,-30.57892787,-37.77724870,8.60199168,,EXPECTED
726,-0.26913809,-32.24799181,-38.11616108,8.67916304,,EXPECTED
735,-0.29225242,-29.80867795,-38.25886929,8.71165812,,EXPECTED
750,-0.27868401,-31.45165655,-38.49345442,8.76507385,,EXPECTED
765,-0.56499803,-31.21281752,-38.72408982,17.63518044,,EXPECTED
780,-0.27694575,-29.11380476,-36.79579167,8.06294464,,EXPECTED
798,-0.26759544,-30.33791050,-37.04834762,8.11828642,,EXPECTED
819,-0.53784830,-30.42317260,-37.33694495,16.36305166,,EXPECTED
825,-0.55412150,-29.59401786,-37.41824444,16.39868146,,EXPECTED
851,-0.24987956,-30.35734232,-33.20281504,7.58567943,,EXPECTED
858,-0.51384644,-29.59682948,-35.99846906,15.20822551,,EXPECTED
870,-0.52942740,-28.84405582,-36.14666452,15.27083345,,EXPECTED
885,-0.26313269,-29.16411939,-36.32947833,7.67403328,,EXPECTED
913,-0.24816440,-28.80713694,-31.77744869,7.14890586,,EXPECTED
924,-0.50993920,-28.13687388,-35.17868992,14.34809494,,EXPECTED
930,-0.25706205,-27.96077295,-35.24540894,7.18765359,,EXPECTED
945,-0.26784958,-26.96044530,-35.41061257,7.22134383,,EXPECTED
960,-0.25426313,-28.53178274,-35.57359164,7.25458042,,EXPECTED
987,-0.48561797,-27.96817838,-34.44665470,13.58184999,,EXPECTED
990,-0.25501691,-26.65276073,-34.47698691,6.79690478,,EXPECTED
1005,-0.49688776,-27.47732518,-34.62747924,13.65314666,,EXPECTED
1026,-0.70452649,-29.24295682,-34.83497272,20.60243779,,EXPECTED
1035,-0.49988229,-27.54565056,-34.92278768,13.76958278,,EXPECTED
1050,-0.50874027,-25.36646047,-33.81663884,12.90493987,,EXPECTED
1078,-0.49565572,-26.23346260,-29.75436778,13.00276592,,EXPECTED
1092,-0.47831206,-27.28525218,-34.19902735,13.05086510,,EXPECTED
1095,-0.48222871,-27.08487276,-34.22585585,13.06110326,,EXPECTED
1110,-0.48354871,-27.11606107,-34.35906071,13.11193624,,EXPECTED
1126,-0.23742833,-25.99240872,-28.63779185,6.17133421,,EXPECTED
1141,-0.24238125,-25.55726693,-28.74576602,6.19460223,,EXPECTED
1230,-0.45823951,-25.99202985,-33.21439536,11.91057513,,EXPECTED
1290,-0.89284223,-25.53639548,-32.74994520,22.79997240,,EXPECTED
1440,-0.63135679,-25.13053424,-32.17233093,15.86633351,,EXPECTED
1470,-0.65439563,-23.22234622,-31.67251564,15.19660196,,EXPECTED
1575,-0.63727646,-23.19495644,-31.64512439,14.78159982,,EXPECTED
1768,-0.66842236,-20.07637147,-23.14915819,13.41949565,,EXPECTED
1875,-0.54566933,-24.01994901,-31.06175091,13.10694956,,EXPECTED
1890,-0.56826865,-22.25744881,-30.70761275,12.64821043,,EXPECTED
1995,-0.75632814,-21.81051507,-30.75774642,16.49590639,,EXPECTED
2115,-0.50258237,-23.33020196,-30.52848938,11.72534816,,EXPECTED
2289,-0.46457492,-24.15259913,-30.54944870,11.22069180,,EXPECTED
2366,-0.64269906,-17.07477450,-20.53165637,10.97394146,,EXPECTED
2429,-0.62802492,-17.07473114,-20.25272546,10.72335664,,EXPECTED
2613,-0.45375171,-22.12524178,-27.97534863,10.03936625,,EXPECTED
2709,-0.77848993,-21.12000719,-27.61220067,16.44171297,,EXPECTED
2730,-0.59710087,-26.88230408,-36.10065748,16.05144723,,EXPECTED
2933,-0.79435656,-15.28419066,-18.46059918,12.14109717,,EXPECTED
