START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound_min,n_b,Cbound_max
11PR121D2,140876,1.660363,140909,2.640686,140595,9.72556013,139755,9.38903798,140331,4.057421869,3.999919569,139862,0.064241,139755,10.11387339,140909,0.000000,139755,17.99266443
11PR61,141307,1.401825,142061,2.640685,141015,9.69953705,140910,9.54817419,141486,3.937214540,3.999607909,141136,0.080813,140910,10.26882451,142064,0.000000,140910,18.10498079
11PR123D2,142897,1.388741,143197,2.640685,142065,9.64165281,142065,9.62978243,142641,3.816754724,4.000036427,142501,0.096109,142065,10.34566194,143219,0.000000,142065,18.14044114
11PR62,143551,1.132045,144349,2.640685,143220,9.32510100,143220,9.71279777,143796,3.768750438,4.000093056,143426,0.107236,143220,10.42331257,144374,0.000000,143220,18.17796559
11PR125D2,145228,1.369822,145517,2.640685,145320,9.08759840,144690,9.39907947,144951,3.771546649,4.000446132,144427,0.118658,144690,10.14977408,145529,0.000000,144375,17.80935720
11PR63,146522,1.359880,146683,2.640685,145530,10.44569852,145530,9.38903774,146106,3.872931676,3.999925252,145646,0.135916,145530,10.09593235,146684,0.000000,145530,17.76513724
11PR127D2,147626,1.597298,147827,2.640685,147315,9.84739273,146685,9.46414996,147261,4.093199726,3.999971928,146702,0.146261,146685,10.16693672,147839,0.000000,146685,17.79664430
11PR64,148292,1.346161,148991,2.640685,148890,10.00294528,147840,9.38903763,148416,4.106886091,4.000312873,148012,0.163137,147840,10.08740295,148994,0.000000,147840,17.67555249
11PR129D2,148997,1.706559,149993,2.640684,148995,10.72691538,148995,9.61803859,149571,4.233393771,3.999326850,149222,0.174376,148995,10.31210930,150149,0.000000,148995,17.86217895
13PR5,151108,1.686683,151303,2.640684,150150,11.14289096,150150,10.24258640,150726,4.325749380,4.000257120,150301,0.187640,150150,10.93111272,151304,0.000000,150150,18.44492759
11PR131D2,152336,1.555812,152297,2.640684,151410,10.10636432,151515,9.48170850,151881,4.146798599,4.000160581,151862,0.205298,151515,10.18657549,152459,0.000000,151515,17.63615290
11PR66,153464,1.665664,153611,2.640684,153510,10.22818468,152460,9.38903743,153036,4.114456051,3.999755943,152512,0.213379,152460,10.07447498,153614,0.000000,152460,17.50945810
11PR133D2,154618,1.537087,154613,2.640684,153615,10.45852532,153615,9.94133379,154191,3.914329548,4.000170641,153941,0.227124,153615,10.62317398,154769,0.000000,153615,18.02160992
11PR67,154793,1.535471,155921,2.640684,154980,9.91121090,155610,9.76058214,155346,3.911693834,4.000210018,154877,0.236333,155610,10.47023205,155924,0.000000,155610,17.77300437
11PR135D2,156113,1.524414,156913,2.640684,156975,9.92361213,156975,9.65729551,156501,3.824088160,4.000033249,156151,0.249908,156975,10.36724417,157079,0.000000,156975,17.62472943
11PR68,157993,1.277286,158233,2.640683,157080,9.56663403,157080,10.01497305,157656,3.854084081,3.999687844,157427,0.262976,157080,10.68484944,158234,0.000000,157080,17.97794594
11PR137D2,159253,1.614709,159227,2.640683,158235,9.97244244,158340,9.55974697,158811,3.888761362,3.999917366,158386,0.274550,158340,10.26916185,159389,0.000000,158340,17.48022999
11PR69,159724,1.150695,160541,2.640683,159390,10.37342601,159390,9.83613414,159966,3.850077285,4.000253776,160001,0.289139,159390,10.50181603,160544,0.000000,159390,17.72340914
11PR139D2,161068,1.371225,161543,2.640683,161070,9.59859401,160545,9.45757029,161121,3.936232836,4.000031077,161156,0.300706,160545,10.12052118,161699,0.000000,160545,17.30771779
11PR70,162824,1.585018,162853,2.640683,161700,9.68071228,162435,9.83288252,162276,3.938176524,4.000339753,161717,0.305379,162435,10.46566061,162854,0.000000,162435,17.62190730
11PR141D2,163694,1.465620,163997,2.640683,163170,9.60784482,162855,9.59768235,163431,3.794473952,3.999927220,162872,0.316712,162855,10.25354216,164009,0.000000,162855,17.37497066
11PR71,164888,1.456572,165161,2.640683,164220,9.55812075,164010,9.52510995,164586,3.851504118,3.999424708,164447,0.332700,164010,10.17722941,165164,0.000000,164010,17.26664850
13PR11D2,166016,1.336714,166319,2.640683,165165,9.62353481,165165,10.24258580,165741,3.754790640,4.000444259,165721,0.344929,165165,10.88972507,166319,0.000000,165165,17.94881614
11PR72,166697,1.443529,167471,2.640682,166320,10.12422452,166320,9.38903686,166896,3.648004492,3.999927779,166436,0.351279,166530,10.03779103,167474,0.000000,166320,17.06039209
11PR145D2,167894,1.434779,168629,2.640682,167475,9.84490797,167475,9.73677900,168051,3.863522657,3.999979173,167801,0.362984,167475,10.38186216,168629,0.000000,167475,17.37368399
11PR73,169534,1.642535,169783,2.640682,169260,10.30602110,169575,9.54367973,169206,3.935379620,4.000357927,168737,0.371897,169260,10.20506197,169784,0.000000,168630,17.12414829
11PR147D2,170647,1.524337,170927,2.640682,170625,9.90798120,169785,9.38903680,170361,3.937743417,4.000000615,169892,0.382205,169785,10.02773243,170939,0.000000,169785,16.95828396
11PR74,170974,1.304544,172093,2.640682,171600,9.75349678,170940,9.65729487,171516,4.093832658,4.000219360,171167,0.393561,170940,10.29257978,172094,0.000000,170940,17.19331901
11PR149D2,173161,1.398438,173249,2.640682,173145,10.00405379,172095,9.45290771,172671,3.966579998,3.999862159,172322,0.406015,172095,10.08454689,173249,0.000000,172095,16.95610278
11PR75,173764,1.394090,174241,2.640682,173355,9.45761505,173250,9.38903670,173826,4.013113280,3.999616932,173896,0.418883,173250,10.01624787,174404,0.000000,173250,16.85753969
11PR151D2,174562,1.495857,175543,2.640682,174405,9.08729733,174405,9.45205030,174981,3.934761108,4.000108619,174457,0.423187,174405,10.08027310,175559,0.000000,174405,16.88851669
11PR76,175822,1.592931,176551,2.640681,175560,9.88813454,175560,9.94133288,176136,3.968411916,4.000231110,175886,0.435492,175560,10.56687132,176714,0.000000,175560,17.34613496
11PR153D2,177698,1.789604,177841,2.640681,176715,10.36306997,176715,10.01497231,177291,4.140094439,3.999820703,176822,0.442704,176715,10.63738310,177869,0.000000,176715,17.38847564
11PR77,178733,1.676290,178859,2.640681,177870,10.72774883,177870,9.38903653,178446,4.131863064,4.000099853,177887,0.453634,177870,10.00831373,179024,0.000000,177870,16.73160012
11PR155D2,179483,1.461488,180179,2.640681,179025,10.25169109,179025,9.71279634,179601,3.991675139,3.999646628,179176,0.461509,179025,10.32868031,180179,0.000000,179025,17.02477283
13PR6,180679,1.764656,181183,2.640681,180180,10.19697307,180180,10.24258521,180756,4.142241347,4.000289145,180331,0.470780,180180,10.85431662,181334,0.000000,180180,17.52432100
11PR157D2,182426,1.750719,182489,2.640681,181335,10.34988494,181545,9.76058116,181911,4.030836378,4.000024820,181891,0.484051,181545,10.38903387,182489,0.000000,181545,17.00758120
11PR79,183247,1.744061,183487,2.640681,183540,9.42776690,182490,9.51097190,183066,3.967612935,4.000018086,182606,0.489429,182490,10.12143610,183644,0.000000,182490,16.73324127
11PR159D2,184117,1.737535,184777,2.640681,184275,10.10947488,183645,9.57313505,184221,4.221447998,4.000422851,183971,0.499599,183645,10.18093798,184799,0.000000,183645,16.76616697
11PR80,185534,1.726527,185797,2.640681,185130,9.86824860,185640,9.83288155,185376,4.125429270,3.999993038,185467,0.510951,185640,10.46890670,185954,0.000000,185640,16.97635090
11PR161D2,187081,1.613274,187091,2.640681,185955,10.33805975,185955,9.83613318,186531,4.106673745,4.000028816,186391,0.519661,185955,10.43799754,187109,0.000000,185955,16.97165339
11PR81,188093,1.606465,188261,2.640680,187110,10.28488674,187110,9.38903620,187686,4.104256720,3.999789240,187337,0.527790,187110,9.98764060,188264,0.000000,187110,16.49627122
11PR163D2,188693,1.301507,189407,2.640680,189210,10.18877801,188370,9.65729435,188841,3.982315968,4.000166614,188911,0.537572,188370,10.29535575,189419,0.000000,188370,16.73331653
11PR82,190331,1.391815,190573,2.640680,189735,9.76724961,189420,9.62978064,189996,3.991825575,3.999952523,189536,0.543462,189420,10.22590901,190574,0.000000,189420,16.68136018
11PR165D2,191591,1.186300,191717,2.640680,191100,9.70997974,190575,9.38903606,191151,4.041537029,4.000028180,190901,0.552055,190575,9.98285801,191729,0.000000,190575,16.41323513
11PR83,192611,1.476278,192883,2.640680,191835,9.67720774,191730,9.50495007,192306,3.982175683,4.000162851,191837,0.558914,191730,10.09605312,192884,0.000000,191730,16.50206023
11PR167D2,193181,1.276245,194027,2.640680,193830,9.59443402,192885,9.44593923,193461,3.956416176,4.000265015,192902,0.567715,192885,10.03425176,194039,0.000000,192885,16.41624723
11PR84,194126,1.368717,195193,2.640680,194040,9.97793432,194040,9.38903597,194616,3.999951399,3.999135402,194267,0.576414,194040,9.97438604,195194,0.000000,194040,16.33282385
13PR13D2,196073,1.357534,196337,2.640680,195510,9.72065663,195195,10.24258463,195771,3.981968316,3.999961789,195542,0.585412,195195,10.82375065,196349,0.000000,195195,17.16012983
11PR85,196736,1.740119,197479,2.640680,196350,10.75175688,196350,10.01497162,196926,3.919564274,4.000439085,196556,0.593730,196350,10.59230097,197504,0.000000,196350,16.90654708
11PR171D2,198593,1.534679,198491,2.640680,197505,10.31041113,197505,9.94133215,198081,3.904481865,4.000289866,197621,0.599182,197505,10.52158512,198659,0.000000,197505,16.80542063
11PR86,199193,1.530998,199813,2.640680,199290,9.18376798,198660,9.61803669,199236,3.954750099,3.999926430,198776,0.611782,198660,10.19586795,199814,0.000000,198660,16.45670639
11PR173D2,200443,1.618472,200807,2.640679,199920,10.01776272,199815,9.44394249,200391,3.916904233,3.999699953,199832,0.614460,199815,10.01955257,200969,0.000000,199815,16.25745313
11PR87,201766,1.514750,202121,2.640679,201810,9.46452438,200970,9.73677781,201546,3.817955598,4.000485618,200987,0.624242,200970,10.30968900,202124,0.000000,200970,16.52538500
11PR175D2,203023,1.506731,203117,2.640679,202125,9.45195262,202125,9.38903577,202701,3.845008171,3.999788764,202562,0.633269,202125,9.95901772,203279,0.000000,202125,16.15299109
11PR88,203821,1.595892,204431,2.640679,203490,9.39986326,203490,9.54367864,203856,3.919254600,3.999925671,203431,0.640667,203490,10.13055876,204434,0.000000,203490,16.27928094
11PR177D2,204691,1.683543,205427,2.640679,204435,10.11183746,204435,9.55375562,205011,4.031211570,4.000258516,204487,0.645231,204435,10.12182918,205589,0.000000,204435,16.26914626
11PR89,205684,1.677010,206699,2.640679,206115,10.41560588,205590,9.49695555,206166,4.072998783,4.000206044,205916,0.654148,205590,10.06301775,206744,0.000000,205590,16.18842573
11PR179D2,207472,1.849861,207743,2.640679,207570,10.35363031,207480,9.76058029,207321,4.262347957,3.999798972,206852,0.660421,207480,10.29932962,207899,0.000000,207480,16.41416026
11PR90,207931,1.661886,209039,2.640679,207900,10.98664807,208845,9.83288085,208476,4.307303780,3.999862081,208931,0.674799,208845,10.38953108,209054,0.000000,208845,16.45775708
11PR181D2,209518,1.651241,210053,2.640679,209160,9.82798556,209055,9.44148827,209631,4.141401993,3.999738178,209227,0.682725,209055,9.99993673,210209,0.000000,209055,16.06260051
13PR7,210802,1.825388,211349,2.640679,210210,10.61139749,210210,10.24258414,210786,4.101450223,4.000414780,210361,0.682887,210210,10.79717291,211364,0.000000,210210,16.84069973
11PR183D2,212302,1.814278,212507,2.640679,211470,9.73833954,211365,9.54817168,211941,4.023111988,4.000071464,211571,0.689814,211575,10.10802927,212519,0.000000,211365,16.12351288
11PR92,213607,1.444165,213659,2.640679,212520,9.33665036,212520,9.83613232,213096,3.835538147,4.000066956,212726,0.699118,212520,10.39051083,213674,0.000000,212520,16.38891805
11PR185D2,214411,1.349477,214817,2.640678,214305,8.73112662,213675,9.65729358,214251,3.743609281,3.999822436,213847,0.704083,213675,10.20957514,214829,0.000000,213675,16.18773952
11PR93,215564,1.701688,215983,2.640678,215460,9.14008671,214830,9.71279517,215406,3.729899554,4.000005692,215056,0.711070,214830,10.26273535,215984,0.000000,214830,16.22111379
11PR187D2,216803,1.604578,217121,2.640678,215985,9.65861929,215985,10.01497104,216561,3.934523092,4.000025665,216211,0.717814,215985,10.56238287,217139,0.000000,215985,16.50137169
11PR94,217163,1.335145,218287,2.640678,217875,10.11969816,217140,9.59768049,217716,3.939096455,4.000183677,217577,0.724865,217140,10.14241896,218294,0.000000,217140,16.06236943
11PR189D2,219386,1.677181,219437,2.640678,219240,9.71461502,218295,9.38903529,218871,3.985254774,3.999800198,218642,0.731899,218295,9.93041331,219449,0.000000,218295,15.83221577
11PR95,219701,1.498799,220589,2.640678,219765,10.57717865,219450,9.94133138,220026,4.099686434,4.000380639,219502,0.739507,219450,10.48487241,220604,0.000000,219450,16.36320372
11PR191D2,220852,1.580026,221747,2.640678,220605,9.66516256,220605,9.43871266,221181,4.081234908,3.999790583,220721,0.745135,220605,9.98050312,221759,0.000000,220605,15.83947426
11PR96,221818,1.661763,222773,2.640678,221760,10.31998522,221760,9.38903521,222336,4.135298680,4.000077956,222646,0.753423,221760,9.92852942,222914,0.000000,221760,15.76742446
11PR193D2,223556,1.650533,224069,2.640678,222915,10.44947725,223860,9.45469271,223491,3.997846446,4.000296051,222932,0.755345,223860,9.98786894,224069,0.000000,223860,15.79660755
11PR97,224377,1.645862,225061,2.640678,224595,10.21162492,224070,9.48786709,224646,3.977895741,3.999591654,224221,0.762690,224070,10.02265124,225224,0.000000,224070,15.82502295
13PR15D2,225304,1.553632,226379,2.640678,225225,12.00021920,225225,10.24258374,225801,4.066303859,4.000033095,225376,0.769573,225225,10.77372579,226379,0.000000,225225,16.55940355
11PR98,226874,1.630675,227371,2.640678,226380,10.65959442,226380,9.38903508,226956,4.179661807,4.000225343,226496,0.776299,226380,9.91673232,227534,0.000000,226380,15.68570244
11PR197D2,228322,1.792552,228677,2.640678,227535,10.01517954,227535,9.43718393,228111,4.173082931,4.000103751,227651,0.781909,227535,9.96855109,228689,0.000000,227535,15.71387986
11PR99,229709,1.868233,229681,2.640678,228690,9.63195346,228690,9.38903502,229266,4.064175787,4.000127128,228797,0.786842,228690,9.91853081,229844,0.000000,228690,15.64593802
11PR199D2,230642,1.777551,230999,2.640678,230685,9.81642400,229845,9.43669504,230421,3.991831411,4.000015683,229952,0.794000,229845,9.96406311,230999,0.000000,229845,15.67398114
11PR100,232093,1.515489,232003,2.640677,231420,9.79159659,232050,9.83288020,231576,4.011697749,3.999819112,231226,0.799646,232050,10.39318575,232154,0.000000,232050,16.03368481
11PR201D2,232436,1.597862,233297,2.640677,232155,9.59586383,232155,9.53348160,232731,3.851674705,3.999978370,232591,0.806670,232155,10.05613137,233309,0.000000,232155,15.73205231
11PR101,233978,1.421798,234317,2.640677,233415,10.30567803,233415,9.76057958,233886,3.643008715,3.999956651,233516,0.812273,233415,10.32251993,234464,0.000000,233415,15.93783493
11PR203D2,235573,1.496850,235607,2.640677,234465,9.43330962,234465,9.73677687,235041,3.660164151,3.999870258,235022,0.819053,234465,10.25831694,235619,0.000000,234465,15.89730777
11PR102,236057,1.411094,236773,2.640677,235620,9.06208984,235620,10.01497049,236196,3.720311112,4.000018783,235946,0.824750,235620,10.53485148,236774,0.000000,235620,16.15672910
11PR205D2,237052,1.489059,237929,2.640677,237510,9.66102941,236775,9.62977926,237351,3.825587062,4.000395787,237232,0.830226,236775,10.14769312,237929,0.000000,236775,15.75292773
11PR103,238837,1.561880,239081,2.640677,237930,9.64818823,237930,9.48199551,238506,3.897261757,3.999836451,238157,0.835640,237930,9.99773624,239084,0.000000,237930,15.58669377
11PR207D2,239809,1.720045,240209,2.640677,239085,10.51263373,239085,9.83613162,239661,3.936233446,3.999702002,239236,0.840052,239085,10.34998904,240239,0.000000,239085,15.92253750
13PR8,240301,1.799187,241393,2.640677,240240,10.71575646,240240,10.24258332,240816,4.039452717,4.000098264,240677,0.847242,240240,10.75301126,241394,0.000000,240240,16.31085256
11PR209D2,242321,1.867591,242533,2.640677,241920,10.08203979,241395,9.94133082,241971,4.103827333,4.000598090,241511,0.851155,241395,10.44847321,242549,0.000000,241395,15.99161709
11PR105,243094,1.700678,243703,2.640677,243390,9.87166954,242550,9.38903465,243126,4.099976873,3.999693432,242666,0.856898,242550,9.90002900,243704,0.000000,242550,15.42148961
11PR211D2,244744,1.852001,244859,2.640677,244530,10.15493792,243705,9.43395822,244281,4.133798872,4.000208090,244162,0.864022,243705,9.94326471,244859,0.000000,243705,15.44873154
11PR106,245783,1.925785,246011,2.640677,245385,10.28424162,244860,9.57313331,245436,4.173775046,4.000421118,244877,0.867234,244860,10.08049529,246014,0.000000,244860,15.57037272
11PR213D2,247042,1.757603,246839,2.640677,246015,10.18420621,246015,9.52510751,246591,4.076174318,3.999650659,246242,0.873231,246015,10.03040208,247169,0.000000,246015,15.50495883
11PR107,248077,1.751526,248323,2.640677,247170,9.42304507,247170,9.47845391,247746,4.136949272,3.999760968,247607,0.880873,247170,9.98134367,248324,0.000000,247170,15.43985803
11PR215D2,249244,1.744747,249181,2.640677,248325,10.34092026,248325,9.61803540,248901,4.047067665,3.999914382,248971,0.886455,248325,10.11805862,249479,0.000000,248325,15.56234725
11PR108,249901,1.820153,250619,2.640676,249795,9.97314526,249480,9.38903448,250056,4.040074257,4.000182464,249532,0.888809,249795,9.91506878,250634,0.000000,249480,15.31639422
11PR217D2,251521,1.652601,251623,2.640676,251160,9.61328369,250635,9.71279431,251211,4.017679437,4.000612420,250687,0.894168,250635,10.21350871,251789,0.000000,250635,15.62334031
11PR109,252869,1.645231,252937,2.640676,252525,10.74714312,252525,9.48170540,252366,3.997151262,3.999284964,251897,0.899113,251790,9.97566192,252944,0.000000,251790,15.37065129
11PR219D2,254057,1.404860,253937,2.640676,252945,9.86936278,253890,9.53619797,253521,3.870950888,4.000433540,252962,0.904985,253890,10.02954298,254099,0.000000,253890,15.39977632
11PR110,254717,1.557682,255253,2.640676,254940,9.49365288,254100,9.38903437,254676,3.986599228,3.999449528,254537,0.910630,254100,9.88389599,255253,0.000000,254100,15.24995201
17PRD2,259801,1.302059,262144,2.640666,265650,10.60037827,255255,10.92542184,262655,4.001153509,4.000013976,255406,0.917890,255255,11.41693898,270269,0.000000,255255,16.77006202
13PR9,284246,1.491357,285283,2.640675,271425,10.70395808,270270,10.24258254,277676,3.967793895,4.000018823,270421,0.977773,270270,10.71753073,285284,0.000000,270270,15.88687903
13PR19D2,297257,1.436350,300299,2.640674,285285,10.47886819,285285,10.84508708,292696,3.841134191,4.000061930,285436,1.033206,285285,11.30484408,300299,0.000000,285285,16.30691017
13PR10,308621,1.656639,315313,2.640674,300300,11.39163859,300300,10.24258193,307715,4.051309316,4.000005204,300946,1.085417,300300,10.68851853,315313,0.000000,300300,15.53829011
13PR21D2,324752,1.777529,330329,2.640674,315315,10.99969826,315315,10.24258166,322735,4.158644344,4.000045344,315466,1.130636,315315,10.67566522,317624,0.000000,315315,15.38714703
13PR11,342527,1.638995,345329,2.640673,338520,10.05348481,330330,10.24258137,337754,3.977338582,4.000009986,331172,1.175517,330330,10.66414603,330359,0.034655,330330,15.24755084
13PR23D2,354983,1.708040,360337,2.640673,345345,10.96999501,345345,10.73032309,352772,4.009387700,4.000026860,345692,1.213784,345345,11.14119771,345404,0.072303,345345,15.60659644
13PR12,368971,1.653108,375373,2.640672,373065,10.33491788,373065,10.60408349,367790,3.867573596,4.000015849,360511,1.250156,373065,10.99953474,360362,0.106515,373065,15.26777307
13PR25D2,375916,1.627434,390389,2.640672,379995,10.28726375,375375,10.24258061,382808,4.003032839,4.000016979,375526,1.284025,375375,10.63406628,375422,0.137929,375375,14.88987309
13PR13,400237,1.596723,405401,2.640672,390390,10.70842058,390390,10.24258038,397826,3.939388823,4.000046754,390737,1.316548,390390,10.62573276,390391,0.166633,390390,14.78752272
13PR27D2,407656,1.572109,420419,2.640671,412335,10.43217669,405405,10.24258018,412844,3.981748323,4.000025968,405842,1.347665,405405,10.61777838,405439,0.193107,405405,14.69146289
13PR14,432119,1.745992,435427,2.640671,420420,10.77175055,420420,10.24257996,427861,4.078126815,3.999992509,420571,1.373568,420420,10.61032642,420479,0.217469,420420,14.60158833
13PR29D2,446041,1.748212,450431,2.640671,435435,11.05243947,435435,10.62193455,442878,4.018009056,4.000042147,435586,1.399253,435435,10.98270524,435451,0.239822,435435,14.89710505
13PR15,456656,1.570909,465463,2.640671,464100,10.04902968,451605,10.49186986,457895,3.842873977,4.000037582,451006,1.424302,451605,10.84384179,450493,0.260525,451605,14.68194072
13PR31D2,466373,1.823683,480463,2.640670,471240,10.93909054,465465,10.59577177,472912,4.102102115,4.000007661,465616,1.447992,465465,10.94366329,465469,0.279560,465465,14.71749159
13PR16,488596,1.663318,495491,2.640670,482790,10.62684437,480480,10.24257920,487929,4.014390485,4.000034207,481751,1.470846,480480,10.58464824,480509,0.297223,480480,14.29388576
13PR33D2,506279,1.701249,510481,2.640670,502425,10.58087771,504735,10.41472311,502946,3.982957509,4.000006833,495932,1.489769,504735,10.75131173,495542,0.313561,504735,14.36052592
17PR,515519,1.804316,524288,2.640665,510510,10.65564912,510510,10.92541743,517963,4.085205188,4.000044719,511507,1.509734,510510,11.25649251,510518,0.328598,510510,14.84751767
13PR35D2,533284,1.669630,540539,2.640670,525525,10.64996107,533715,10.30110763,532979,3.942538435,4.000001931,526367,1.527873,533715,10.66545423,525566,0.342562,533715,14.13222117
13PR18,546253,1.799450,555523,2.640669,554400,10.17761140,540540,10.24257853,547996,3.922997562,4.000040635,540691,1.545244,540540,10.56417629,540541,0.355427,540540,14.04851424
13PR37D2,560548,1.680474,570569,2.640669,555555,10.96602802,555555,10.53522349,563012,3.964467014,4.000009922,555992,1.562136,555555,10.85236156,555578,0.367389,555555,14.28721177
13PR19,584894,1.852520,585581,2.640669,570570,11.07476535,570570,10.84508285,578028,4.078806535,4.000047880,571841,1.578602,570570,11.15769338,570613,0.378439,570570,14.54571256
13PR39D2,594974,1.749652,600577,2.640669,596505,10.66468703,585585,10.24257809,593044,4.029338683,4.000028259,587296,1.594118,596505,10.57225029,585593,0.388608,585585,13.89451733
13PR20,608659,1.865364,615607,2.640669,600600,10.82924880,608685,10.36030868,608061,4.049583817,4.000017265,600947,1.607064,608685,10.66295772,600631,0.398041,608685,13.94136520
13PR41D2,628151,1.707180,630613,2.640669,615615,10.34637276,615615,10.50520803,623077,3.905889788,4.000017040,616261,1.621322,615615,10.80640409,615679,0.406737,615615,14.06602015
13PR21,633881,1.766052,645641,2.640669,638715,10.02727168,636405,10.30952259,638093,3.874594515,4.000042733,631186,1.634595,636405,10.60798862,630719,0.414752,636405,13.81178931
13PR43D2,651082,1.902399,660659,2.640668,645645,10.46717903,645645,10.49239655,653109,3.981892796,4.000023415,645992,1.647178,645645,10.78650584,645691,0.422097,645645,13.96962987
13PR22,669742,1.857311,675643,2.640668,660660,10.23028038,660660,10.24257743,668125,4.002062887,4.000008176,660811,1.659841,660660,10.53351235,660661,0.428844,660660,13.68085536
13PR45D2,686087,1.886868,690689,2.640668,680295,10.72494126,680295,10.28412932,683141,4.025980170,4.000005063,677036,1.671617,680295,10.57373415,675706,0.435052,680295,13.67364337
13PR23,691682,1.907405,705689,2.640668,690690,10.82133972,690690,10.73031898,698157,4.031080171,4.000056157,690841,1.681917,690690,11.01517335,690748,0.440729,690690,14.09495893
13PR47D2,708556,1.868601,720703,2.640668,705705,10.92166253,705705,10.47018993,713172,4.018954183,4.000025058,706547,1.693257,705705,10.75201789,705713,0.445868,705705,13.80037265
13PR24,729193,1.887521,735733,2.640668,726495,10.62265705,726495,10.30110595,728188,3.990320938,4.000025016,721562,1.703612,726495,10.57839758,720767,0.450553,726495,13.58556668
13PR49D2,741308,1.735068,750749,2.640668,735735,10.09649070,746130,10.60407951,743204,3.883525485,4.000020715,736381,1.713743,746130,10.87659090,735739,0.454777,746130,13.84751858
13PR25,751691,1.870376,765763,2.640668,750750,10.45435252,750750,10.24257676,758220,4.022296701,4.000016202,752111,1.723386,750750,10.51065332,750782,0.458592,750750,13.47669308
17PR3D2,767434,1.745741,780733,2.640668,765765,10.83135532,765765,10.92541512,773236,4.048504531,4.000028194,766202,1.732114,765765,11.18895936,765823,0.461996,765765,14.12978850
13PR26,784027,1.864601,795793,2.640668,780780,10.47297403,780780,10.24257657,788251,4.047843927,4.000005149,781127,1.741242,780780,10.50212888,780799,0.465006,780780,13.41843221
13PR53D2,803039,1.679567,810809,2.640667,795795,10.57115585,795795,10.44341131,803267,3.998897243,4.000030136,795946,1.750322,795795,10.69898949,795829,0.467668,795795,13.59159701
13PR27,816617,1.859072,825821,2.640667,820050,10.82483634,810810,10.24257636,818283,4.039155775,4.000036089,810961,1.758154,810810,10.49433830,810814,0.469966,810810,13.36419961
13PR55D2,840799,1.954996,840839,2.640667,825825,10.32884655,825825,10.24257627,833298,3.989751492,4.000045572,826381,1.766301,825825,10.49037022,825919,0.471948,825825,13.33839573
13PR28,841784,1.981407,855851,2.640667,844305,10.16365033,844305,10.25923077,848314,3.949565453,3.999997965,842551,1.774595,844305,10.50559288,840878,0.473609,844305,13.32450839
13PR57D2,862409,1.940781,870853,2.640667,863940,10.32588181,855855,10.84508057,863329,4.043582604,4.000015186,856006,1.782264,855855,11.08592356,855863,0.474955,855855,13.89198391
13PR29,881819,1.958695,885883,2.640667,870870,11.19075694,870870,10.62193068,878345,4.036867352,4.000014303,871021,1.789014,870870,10.85941867,870911,0.476020,870870,13.64550187
13PR59D2,886177,1.977570,900869,2.640667,899745,10.56258008,885885,10.42227022,893360,3.985651763,4.000068822,886036,1.795844,885885,10.65618429,885947,0.476813,885885,13.42338377
13PR30,903362,1.998623,915911,2.640667,903210,10.71463612,903210,10.49186602,908376,3.988154749,4.000008413,901247,1.803105,903210,10.72532306,900917,0.477339,903210,13.46782061
13PR61D2,922183,1.989919,930911,2.640667,915915,10.79786993,915915,10.41617873,923391,4.008499944,4.000038430,916561,1.810269,915915,10.64404756,916031,0.477608,915915,13.37422627
13PR31,942836,1.901318,945943,2.640667,930930,10.80518138,930930,10.59576793,938407,3.935632054,4.000000783,931576,1.816255,930930,10.82068923,945851,0.477435,930930,13.53338979
13PR63D2,958553,1.950583,960941,2.640667,951405,10.22364470,945945,10.24257559,953422,3.930115704,4.000016816,946382,1.822521,945945,10.46459523,960889,0.477006,945945,13.16027560
13PR32,975329,1.921880,975967,2.640667,960960,10.49009342,960960,10.24257551,968438,3.933810206,4.000051738,961397,1.828318,960960,10.46162198,975869,0.476362,960960,13.14094940
13PR65D2,979361,1.915112,990989,2.640667,987525,10.10023907,975975,10.24257542,983453,3.913246141,4.000023701,976322,1.834269,975975,10.45894628,990973,0.475504,975975,13.12229956
13PR33,997153,2.008311,1006003,2.640667,997815,10.59907882,990990,10.24257535,998469,4.033268190,4.000007821,991546,1.840945,990990,10.45631298,1006003,0.474451,990990,13.10408731
13PR67D2,1018432,1.996353,1021019,2.640667,1006005,10.84121046,1009470,10.41471937,1013484,4.094105403,4.000003573,1006156,1.845621,1009470,10.62812786,1020991,0.473202,1009470,13.25465615
17PR2,1035908,2.038628,1036027,2.640666,1021020,11.16044006,1021020,10.92541355,1028500,3.989458858,4.000053593,1021457,1.851241,1021020,11.13382364,1036027,0.471767,1021020,13.75214956
13PR69D2,1048748,1.923500,1048576,2.640664,1036035,10.45278692,1036035,10.73031681,1043515,3.889057314,4.000017782,1036382,1.856432,1036035,10.93639742,1051007,0.470155,1036035,13.54034734
13PR35,1052782,1.893814,1066063,2.640666,1060290,10.01544137,1051050,10.24257505,1058530,3.912947355,4.000027145,1051696,1.862004,1051050,10.44631357,1066031,0.468369,1051050,13.03645634
13PR71D2,1068703,1.961940,1081079,2.640666,1067430,10.23567579,1066065,10.39101810,1073546,3.987580777,4.000012188,1066216,1.866620,1066065,10.59244771,1081079,0.466406,1066065,13.16910065
