alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.015625,2712699,0.12787446,2813577,0.18907956
0.015625,2638317,0.13895566,2480412,0.17638715
0.015625,2440581,0.12633584,2396493,0.16367844
0.015625,2204499,0.13524462,2263227,0.17610387
0.015625,2062203,0.14014186,2008578,0.18505099
0.015625,1780794,0.14981624,1888887,0.1802687
0.015625,1618062,0.13500313,1643169,0.18580193
0.015625,1573734,0.14023413,1452396,0.2063385
0.015625,1216647,0.14397369,1251393,0.20360214
0.015625,1134471,0.16014844,1151172,0.2187387
0.015625,970401,0.15519204,880269,0.25597959
0.015625,750849,0.20570814,694782,0.26538092
0.015625,633567,0.20748139,513678,0.35317675
0.015625,452166,0.26707376,387651,0.4701247
0.03125,110504049,0.01305522,109390614,0.01673331
0.03125,107239347,0.01367513,106680096,0.01826146
0.03125,103578462,0.01425799,104835771,0.01793913
0.03125,101804547,0.01257478,99803301,0.01752768
0.03125,97326099,0.0123142,96781632,0.01695963
0.03125,93446127,0.01177331,94728357,0.01737772
0.03125,90189726,0.0146777,93121731,0.01761192
0.03125,89751171,0.01310855,88484349,0.01694847
0.03125,84802656,0.01094575,86090979,0.01704322
0.03125,83101317,0.01254347,81743997,0.01654478
0.03125,77927967,0.01170227,80717838,0.01774146
0.03125,75363594,0.01338299,77142858,0.01598941
0.03125,74051757,0.01429439,73757601,0.01993658
0.03125,71056089,0.01274471,70485519,0.01899316
0.03125,67623417,0.01518042,66930744,0.02062715
0.03125,62866284,0.01404985,65587632,0.01998154
0.03125,61150611,0.01548251,62249853,0.01897352
0.03125,59189832,0.01543853,56964906,0.02050832
0.03125,53989632,0.01703182,55781658,0.02008923
0.03125,51406308,0.01584348,50449464,0.02252847
0.03125,47557836,0.01453786,48204384,0.02234132
0.03125,46755036,0.01325054,45509178,0.02508932
0.03125,41876859,0.01849354,41576214,0.02418772
0.03125,38039328,0.02208349,38731218,0.0275036
0.03125,34972587,0.01968626,36468981,0.02564573
0.03125,34415754,0.02012747,32656269,0.03065224
0.03125,31406106,0.02337595,30249579,0.03210655
0.03125,28119144,0.02392293,26421438,0.03387551
0.03125,24556701,0.0287813,23599587,0.03766555
0.03125,22195251,0.0315281,19793772,0.04023386
0.03125,18918591,0.03613589,16862961,0.0515266
0.03125,15235428,0.04322684,14273064,0.05566857
0.03125,12888924,0.04897215,10715457,0.0696947
0.03125,10039809,0.06430811,8627502,0.08945377
0.03125,7269834,0.09552162,4842501,0.16826114
0.03125,4749069,0.15470509,4797570,0.17020376
0.03125,4460664,0.15539447,4498455,0.18396199
0.03125,4447539,0.15722159,4381362,0.17987157
0.03125,4275024,0.15224571,4149639,0.18689258
0.03125,3947502,0.17608084,3983391,0.19676146
0.03125,3860571,0.18340138,3817632,0.20136533
0.03125,3587793,0.17325631,3716778,0.21180645
0.03125,3449589,0.14962852,3527832,0.18226684
0.03125,3290232,0.16886798,3261654,0.18512598
0.03125,3018873,0.15798191,3197106,0.19291415
0.03125,2973234,0.15323694,2858856,0.17914859
0.03125,2680821,0.14031751,2754609,0.18292469
0.03125,2541891,0.14913992,2629176,0.17682135
0.03125,2389299,0.13609724,2458131,0.16528116
0.03125,2228193,0.13844862,2260830,0.15967201
0.03125,2029599,0.14196177,2052798,0.16583387
0.03125,1867437,0.12913401,1891758,0.16855611
0.03125,1587051,0.11759947,1666566,0.1492654
0.03125,1553970,0.12726868,1412532,0.15774376
0.03125,1373691,0.10834353,1256409,0.16249625
0.03125,1210011,0.13174398,1087944,0.15328914
0.03125,953952,0.10324321,878922,0.16628744
0.03125,737919,0.12239682,679380,0.16831336
0.03125,650637,0.13153564,500526,0.19924715
0.03125,467874,0.15058459,316593,0.27180443
0.03125,300978,0.22347481,246774,0.37406302
0.03125,238953,0.26318572,245862,0.39503515
0.03125,219417,0.31486404,225084,0.42724504
0.03125,209814,0.33102672,211761,0.4309523
0.03125,199719,0.32966891,202323,0.42160474
0.03125,187473,0.35877506,184734,0.49408994
0.03125,169554,0.41568706,174732,0.51825272
0.03125,157872,0.36360265,150111,0.55778501
0.03125,145860,0.45145048,138996,0.6284525
0.03125,133722,0.52360557,121923,0.68889002
0.03125,118833,0.64081056,120156,0.68549377
0.0625,108744771,0.01148351,108627909,0.01503911
0.0625,108221964,0.01124895,105956331,0.0153105
0.0625,105011868,0.01185601,103633647,0.01567863
0.0625,100762149,0.0129649,101919012,0.015442
0.0625,97889649,0.01218012,99018771,0.01529054
0.0625,93568527,0.00976862,95813952,0.01432602
0.0625,91965219,0.0127326,91621968,0.01481557
0.0625,87313704,0.01009737,88855101,0.01433586
0.0625,86911662,0.01075854,85745739,0.01433048
0.0625,81415233,0.00992325,81734019,0.01418049
0.0625,80590362,0.0109296,78608478,0.01423346
0.0625,77593272,0.01247396,76415391,0.01441725
0.0625,73063341,0.01059233,71976021,0.01434063
0.0625,70001193,0.01343075,69670536,0.0156464
0.0625,68234244,0.01368395,67913334,0.01557276
0.0625,63802278,0.00922701,65502009,0.01434912
0.0625,60931188,0.01032575,60304803,0.01420823
0.0625,56669457,0.01059442,57407601,0.01500031
0.0625,55305471,0.00862458,54557997,0.01465919
0.0625,51069264,0.01016777,50836773,0.01471977
0.0625,49178571,0.01255368,48428088,0.01579232
0.0625,45132828,0.01063038,44391828,0.01491543
0.0625,41330439,0.00985597,42074838,0.01512846
0.0625,40764828,0.01420982,38790438,0.0176554
0.0625,35181939,0.01293875,37740666,0.01812127
0.0625,34587822,0.01142594,32421594,0.01536554
0.0625,30427722,0.01358123,31441878,0.01967409
0.0625,26695323,0.01145409,26887323,0.01958929
0.0625,24792261,0.01600225,24735087,0.02046006
0.0625,21200133,0.01781755,20932623,0.0220141
0.0625,18697926,0.01660625,17351856,0.02657621
0.0625,15436284,0.01835951,13874769,0.02780065
0.0625,13469319,0.0266322,10473066,0.03477633
0.0625,10329576,0.02727728,7934151,0.04575905
0.0625,7361094,0.04203541,4837248,0.08026939
0.0625,4774977,0.07123587,4704957,0.08348851
0.0625,4515888,0.07378827,4619004,0.08739267
0.0625,4403649,0.06987465,4313559,0.08642409
0.0625,4138851,0.07479889,4246944,0.08860947
0.0625,4063476,0.07814377,3966012,0.09294666
0.0625,3788763,0.08633467,3800418,0.09966704
0.0625,3736707,0.08987867,3720093,0.10068246
0.0625,3456609,0.09251093,3398538,0.10335447
0.0625,3349281,0.09433499,3272211,0.11812608
0.0625,3030063,0.10402744,3040953,0.1207446
0.0625,2912559,0.10900931,2849424,0.12517426
0.0625,2783196,0.1125315,2689206,0.13448534
0.0625,2636946,0.11785056,2485938,0.14102242
0.0625,2407509,0.12807599,2338791,0.14658689
0.0625,2215629,0.13696405,2150109,0.16273156
0.0625,2085801,0.14733518,1938417,0.1825408
0.0625,1801371,0.16149305,1912521,0.18975041
0.0625,1641783,0.1480348,1756326,0.16762744
0.0625,1492062,0.14252312,1516944,0.16922773
0.0625,1301586,0.12621934,1243242,0.15287314
0.0625,1129854,0.12051841,1145442,0.14980884
0.0625,988416,0.11144325,867339,0.1358855
0.0625,677157,0.10050052,821613,0.13890444
0.0625,592449,0.08876316,509073,0.13039047
0.0625,481368,0.11266532,323928,0.15904709
0.0625,300978,0.14259632,253506,0.21364599
0.0625,242814,0.15450852,241098,0.20234495
0.0625,227337,0.14575427,230451,0.20696381
0.0625,213642,0.18635958,216486,0.23125189
0.0625,199716,0.14941417,195111,0.23435629
0.0625,186579,0.16279403,178629,0.26890531
0.0625,166374,0.18425696,174159,0.24259482
0.0625,156354,0.17770206,154527,0.2588316
0.0625,137982,0.20894369,142272,0.29489045
0.0625,127908,0.2366437,122928,0.32639778
0.0625,111969,0.2703915,119865,0.31804404
0.0625,101541,0.28816458,96492,0.38392533
0.0625,83421,0.29553097,80223,0.42172656
0.0625,79431,0.41529836,67977,0.48374961
0.0625,60996,0.41950053,55968,0.64690114
0.0625,51051,0.55430412,44517,0.69622311
0.125,110858436,0.01614368,108894921,0.01749317
0.125,108336072,0.01535713,106613733,0.01777583
0.125,105306942,0.01601871,103895025,0.01716361
0.125,101138406,0.0154207,100182459,0.01773261
0.125,96762861,0.0151818,97113159,0.01722558
0.125,93326556,0.01452378,94963731,0.01725951
0.125,90245154,0.01416647,92133234,0.0162
0.125,89272374,0.01436969,87804366,0.01572126
0.125,84742671,0.01405991,86494707,0.01519926
0.125,80972307,0.0135875,83143107,0.01508579
0.125,79240317,0.01352241,78436086,0.01547856
0.125,76824201,0.01322736,77262807,0.01545283
0.125,72325362,0.01363625,73820052,0.01512962
0.125,71462781,0.01221458,68720496,0.01478748
0.125,65837304,0.01194758,67723443,0.01528197
0.125,64244934,0.01133729,62561733,0.01495991
0.125,61651551,0.01181988,60116709,0.0137826
0.125,57865704,0.01193884,56651829,0.01338148
0.125,53764464,0.01139618,56184609,0.01373526
0.125,52596681,0.01081219,50987064,0.01397556
0.125,49923393,0.0118232,50271054,0.01404935
