START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
6,6,6.42080399,6,11.83461130,-6.114851e-01,10.422315,-0.519444,EXPECTED
9,9,4.82779584,9,19.19038811,-1.380020e+00,9.581135,-1.499049,EXPECTED
12,12,6.17476106,12,22.85787452,-1.308825e+00,12.254307,-1.361408,EXPECTED
14,14,4.64308239,14,14.20323106,-1.118091e+00,10.547286,-0.906408,EXPECTED
5PRD2,16,5.12483215,15,22.14985992,-1.463733e+00,12.060745,-1.411607,EXPECTED
5PR,39,6.71084197,30,21.47109648,-1.162983e+00,12.810034,-1.152242,EXPECTED
5PR3D2,45,5.79627172,45,19.82169351,-1.229562e+00,10.298874,-1.361840,EXPECTED
5PR2,60,7.73707264,60,19.72789487,-9.360102e-01,9.628412,-1.245358,EXPECTED
5PR5D2,75,6.57907186,75,19.31017817,-1.076739e+00,8.706609,-1.462235,EXPECTED
5PR3,90,8.09931483,90,19.39115257,-8.730374e-01,8.322468,-1.356790,EXPECTED
7PRD2,105,7.21978231,105,20.70413232,-1.053509e+00,7.756095,-1.738549,EXPECTED
5PR4,120,6.79113398,120,19.44050732,-1.051741e+00,7.501704,-1.686200,EXPECTED
5PR9D2,138,6.26524616,135,19.60340150,-1.140685e+00,7.111397,-1.875603,EXPECTED
5PR5,159,5.70973107,150,23.30813315,-1.406630e+00,6.928656,-2.539945,EXPECTED
5PR11D2,165,9.86458131,165,23.56399061,-8.707690e-01,6.640495,-2.063010,EXPECTED
5PR6,189,6.38974692,180,21.99252440,-1.236008e+00,6.573286,-2.373665,EXPECTED
5PR13D2,195,8.84689411,195,22.23042166,-9.213952e-01,6.340681,-2.110740,EXPECTED
7PR,210,7.14788974,210,22.38862521,-1.141736e+00,6.227045,-2.447507,EXPECTED
5PR15D2,231,9.11381863,225,20.65334436,-8.180855e-01,6.070133,-1.901033,EXPECTED
5PR8,240,6.55361520,240,20.16280245,-1.123823e+00,5.905256,-2.304589,EXPECTED
5PR17D2,255,7.41169696,255,20.37158559,-1.011082e+00,5.823489,-2.225451,EXPECTED
5PR9,270,7.19332128,270,19.65377863,-1.005117e+00,5.687417,-2.190882,EXPECTED
5PR19D2,294,7.71416811,285,19.69062434,-9.370839e-01,5.655312,-2.117736,EXPECTED
5PR10,312,7.43258267,300,19.06781440,-9.421284e-01,5.537583,-2.101139,EXPECTED
7PR3D2,315,8.27302299,315,20.16206808,-8.908030e-01,5.478856,-2.169987,EXPECTED
5PR11,330,7.17428813,330,19.35683872,-9.925422e-01,5.401523,-2.255392,EXPECTED
5PR23D2,345,7.78033170,345,18.63217974,-8.732912e-01,5.302963,-2.046374,EXPECTED
5PR12,366,6.71635282,360,18.14270695,-9.937234e-01,5.262488,-2.171284,EXPECTED
5PR25D2,378,7.37224935,375,17.99776454,-8.925247e-01,5.200252,-2.043269,EXPECTED
5PR13,390,7.19896994,390,18.41236687,-9.390846e-01,5.159737,-2.173250,EXPECTED
5PR27D2,408,6.99393543,405,17.64270511,-9.252790e-01,5.088636,-2.092657,EXPECTED
7PR2,420,8.36107181,420,18.85375125,-8.131253e-01,5.053564,-2.076293,EXPECTED
5PR29D2,444,7.35823309,435,17.58963690,-8.714901e-01,5.005337,-2.044099,EXPECTED
5PR15,450,7.24716622,450,17.14898223,-8.613283e-01,4.960563,-1.996107,EXPECTED
5PR31D2,465,7.82963884,465,17.29214014,-7.923357e-01,4.917916,-1.924088,EXPECTED
5PR16,483,7.63852117,480,16.88715052,-7.933490e-01,4.878600,-1.895755,EXPECTED
5PR33D2,495,7.49490101,495,17.58195422,-8.526501e-01,4.829502,-2.088632,EXPECTED
5PR17,510,6.70135812,510,17.18059991,-9.414706e-01,4.805997,-2.180451,EXPECTED
7PR5D2,525,7.84603156,525,17.98377358,-8.294620e-01,4.783500,-2.119315,EXPECTED
5PR18,540,8.36731625,540,16.49163572,-6.785201e-01,4.750976,-1.710032,EXPECTED
5PR37D2,555,7.54570545,555,16.56645088,-7.864010e-01,4.730738,-1.906837,EXPECTED
5PR19,570,8.67291402,570,16.70828681,-6.557000e-01,4.692324,-1.712451,EXPECTED
5PR39D2,585,6.05931903,585,16.81968799,-1.020953e+00,4.666179,-2.306034,EXPECTED
5PR20,600,7.16859136,600,16.11174730,-8.098395e-01,4.632105,-1.930689,EXPECTED
5PR41D2,615,7.65834319,615,16.22963682,-7.510433e-01,4.616547,-1.856646,EXPECTED
7PR3,630,9.23273422,630,17.35795567,-6.312957e-01,4.601625,-1.765729,EXPECTED
5PR43D2,645,6.83284892,645,16.05935358,-8.545498e-01,4.578665,-2.015108,EXPECTED
5PR22,660,7.25747437,660,16.57728371,-8.260014e-01,4.565187,-2.041496,EXPECTED
5PR45D2,675,7.16544492,675,15.73886479,-7.868630e-01,4.554441,-1.882431,EXPECTED
5PR23,693,6.49899850,690,15.98706444,-9.001318e-01,4.520111,-2.099078,EXPECTED
5PR47D2,705,7.47999277,705,15.75824426,-7.451318e-01,4.495691,-1.841375,EXPECTED
5PR24,720,6.82091036,720,15.52000672,-8.221370e-01,4.485300,-1.939468,EXPECTED
7PR7D2,735,8.81536834,735,16.88700895,-6.500480e-01,4.463091,-1.808531,EXPECTED
5PR25,750,7.17608386,750,15.42939244,-7.655205e-01,4.461777,-1.849781,EXPECTED
5PR51D2,765,8.06179677,765,15.82646340,-6.745470e-01,4.449724,-1.744977,EXPECTED
5PR26,780,6.97580604,780,15.95600671,-8.273875e-01,4.429926,-2.027167,EXPECTED
