START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
12,12,12.34952212,12,17.65166636,-3.572128e-01,20.050889,-0.264434,EXPECTED
5PRD2,18,16.70849780,15,36.17656947,-7.724942e-01,17.171396,-1.133750,EXPECTED
5PR,34,8.29014570,30,31.63134244,-1.339081e+00,18.466102,-1.264002,EXPECTED
5PR3D2,45,7.24533966,45,30.88400156,-1.449880e+00,17.685099,-1.336643,EXPECTED
5PR2,66,5.85106895,60,27.60195365,-1.551262e+00,18.535286,-1.173485,EXPECTED
5PR5D2,81,9.65559169,75,30.62808548,-1.154380e+00,18.544089,-1.130953,EXPECTED
5PR3,102,8.55614941,90,29.29887458,-1.230899e+00,19.295766,-1.074988,EXPECTED
7PRD2,105,11.81418924,105,26.98653910,-8.260369e-01,19.643276,-0.772394,EXPECTED
5PR4,120,7.64002573,120,25.44805780,-1.203238e+00,13.952181,-1.276362,EXPECTED
5PR9D2,144,9.87961769,135,25.21344819,-9.369037e-01,13.738818,-1.116095,EXPECTED
5PR5,150,6.69505761,150,24.59213242,-1.301057e+00,12.851349,-1.392622,EXPECTED
5PR11D2,165,12.26855491,165,24.93737434,-7.093282e-01,12.680639,-0.999068,EXPECTED
5PR6,180,8.98893362,180,24.26276268,-9.929486e-01,11.991909,-1.273678,EXPECTED
5PR13D2,195,8.34135730,195,24.60279457,-1.081634e+00,11.852423,-1.371993,EXPECTED
7PR,213,7.83912373,210,25.15061960,-1.165755e+00,11.299347,-1.532079,EXPECTED
5PR15D2,234,7.44013212,231,23.86516522,-1.165531e+00,10.824774,-1.517356,EXPECTED
5PR8,246,7.27408208,240,23.71637985,-1.181848e+00,10.727437,-1.532733,EXPECTED
5PR17D2,255,9.44787744,255,24.31007742,-9.451009e-01,10.329685,-1.438785,EXPECTED
5PR9,270,6.71621324,270,23.74417662,-1.262813e+00,10.245908,-1.661928,EXPECTED
5PR19D2,285,6.61047599,285,24.28312126,-1.301126e+00,9.906869,-1.783878,EXPECTED
5PR10,300,6.29673571,300,23.81502267,-1.330285e+00,9.604547,-1.823958,EXPECTED
7PR3D2,315,6.01674399,315,30.40288130,-1.619991e+00,9.541026,-2.555924,EXPECTED
5PR11,342,7.78171802,330,29.57866853,-1.335276e+00,9.277234,-2.349510,EXPECTED
5PR23D2,348,7.61072753,345,28.43277378,-1.317984e+00,9.220971,-2.258119,EXPECTED
5PR12,360,7.49107474,360,27.92131261,-1.315678e+00,8.988474,-2.272937,EXPECTED
5PR25D2,384,8.85253670,375,27.30482549,-1.126359e+00,8.938335,-2.064399,EXPECTED
5PR13,399,8.74820948,390,27.78794416,-1.155753e+00,8.731644,-2.180544,EXPECTED
5PR27D2,411,8.42406146,405,26.59936366,-1.149795e+00,8.541972,-2.127764,EXPECTED
7PR2,420,9.95036645,420,27.50419714,-1.016729e+00,8.501588,-2.064771,EXPECTED
5PR29D2,444,8.07806024,435,26.22669823,-1.177626e+00,8.330801,-2.178499,EXPECTED
5PR15,450,7.94104384,450,25.51138749,-1.167080e+00,8.294227,-2.118382,EXPECTED
5PR31D2,465,7.85929656,465,25.63668217,-1.182327e+00,8.139538,-2.184078,EXPECTED
5PR16,483,7.63852117,480,24.98128866,-1.184923e+00,8.106289,-2.139421,EXPECTED
5PR33D2,495,7.40318020,495,25.38065081,-1.232077e+00,7.965449,-2.256931,EXPECTED
5PR17,510,5.86684937,510,24.96769809,-1.448265e+00,7.834024,-2.438191,EXPECTED
7PR5D2,528,5.71659174,525,25.55577062,-1.497490e+00,7.792442,-2.545951,EXPECTED
5PR18,540,5.65483461,540,24.05442643,-1.447808e+00,7.685668,-2.394013,EXPECTED
5PR37D2,555,6.88437207,555,23.93298353,-1.246004e+00,7.660199,-2.225609,EXPECTED
5PR19,582,9.30241383,570,24.06095228,-9.503164e-01,7.549067,-1.955015,EXPECTED
5PR39D2,597,7.90772988,585,23.98881184,-1.109747e+00,7.525621,-2.136845,EXPECTED
5PR20,600,9.09349089,600,23.06707099,-9.308472e-01,7.411553,-1.885378,EXPECTED
5PR41D2,615,9.02064462,615,23.17384268,-9.435084e-01,7.325946,-1.931928,EXPECTED
7PR3,630,11.33108291,630,24.14102438,-7.563630e-01,7.295405,-1.755892,EXPECTED
5PR43D2,645,7.49573725,645,22.83461373,-1.113943e+00,7.215843,-2.125722,EXPECTED
5PR22,660,7.33029184,660,23.20242719,-1.152242e+00,7.197313,-2.205286,EXPECTED
5PR45D2,675,7.27568253,675,22.35491340,-1.122509e+00,7.113324,-2.119857,EXPECTED
5PR23,696,8.21619768,690,22.46292625,-1.005759e+00,7.096124,-2.007678,EXPECTED
5PR47D2,705,8.13701916,705,22.06788092,-9.976993e-01,7.008725,-1.987646,EXPECTED
5PR24,726,5.70997568,720,21.85395699,-1.342167e+00,6.943038,-2.325204,EXPECTED
7PR7D2,735,9.05107337,735,23.06018266,-9.352241e-01,6.919754,-2.024510,EXPECTED
5PR25,750,6.74236450,750,21.59693570,-1.164141e+00,6.858165,-2.165969,EXPECTED
5PR51D2,765,8.81759022,765,21.87595346,-9.086394e-01,6.844287,-1.907922,EXPECTED
5PR26,786,6.50463115,780,21.99582970,-1.218338e+00,6.778501,-2.285343,EXPECTED
5PR53D2,798,8.60733982,795,21.31342759,-9.067220e-01,6.715696,-1.891999,EXPECTED
5PR27,810,7.38710292,810,21.00302699,-1.044931e+00,6.696316,-2.033346,EXPECTED
5PR55D2,825,9.43877596,825,21.74028296,-8.343406e-01,6.684376,-1.840337,EXPECTED
7PR4,840,7.21297516,840,22.20349376,-1.124368e+00,6.626144,-2.262329,EXPECTED
5PR57D2,858,8.11105361,855,21.16546845,-9.591432e-01,6.577124,-1.984821,EXPECTED
5PR29,870,8.05494512,870,20.85763905,-9.514341e-01,6.566530,-1.949689,EXPECTED
5PR59D2,897,6.88489626,885,20.57188645,-1.094595e+00,6.513623,-2.101287,EXPECTED
5PR30,903,7.88389097,900,20.40896886,-9.511529e-01,6.462882,-1.938002,EXPECTED
5PR61D2,924,8.65323252,915,20.38759435,-8.569936e-01,6.447477,-1.819993,EXPECTED
5PR31,939,6.69307128,930,20.47373892,-1.118070e+00,6.438296,-2.140422,EXPECTED
7PR9D2,948,6.64394403,945,21.50584863,-1.174619e+00,6.390914,-2.325474,EXPECTED
5PR32,969,7.49037862,960,20.06100719,-9.851586e-01,6.351073,-1.979292,EXPECTED
5PR65D2,975,8.35904921,975,20.57393740,-9.006804e-01,6.342892,-1.925760,EXPECTED
5PR33,990,8.23471156,990,20.59286824,-9.165865e-01,6.299475,-1.961776,EXPECTED
5PR67D2,1008,8.19895385,1005,19.88588945,-8.860038e-01,6.257688,-1.867612,EXPECTED
5PR34,1020,7.17623305,1020,20.12955560,-1.031415e+00,6.245252,-2.074107,EXPECTED
5PR69D2,1035,8.92472958,1035,19.96430076,-8.051197e-01,6.238135,-1.769691,EXPECTED
7PR5,1050,9.67870490,1050,20.92531876,-7.710317e-01,6.198899,-1.814292,EXPECTED
5PR71D2,1074,6.95835268,1065,19.58854938,-1.035002e+00,6.185611,-2.041867,EXPECTED
5PR36,1092,8.58609546,1080,19.37877360,-8.140342e-01,6.159637,-1.752161,EXPECTED
5PR73D2,1107,8.47100234,1095,19.37371307,-8.272683e-01,6.123443,-1.780487,EXPECTED
5PR37,1113,7.63566523,1110,19.44837331,-9.349334e-01,6.088511,-1.940164,EXPECTED
5PR75D2,1131,7.54062054,1125,19.14720427,-9.318522e-01,6.078356,-1.909494,EXPECTED
5PR38,1140,8.32680231,1140,19.53538593,-8.527480e-01,6.072827,-1.845695,EXPECTED
11PRD2,1215,8.73859005,1155,21.37359369,-8.944074e-01,5.910716,-2.137644,EXPECTED
7PR6,1305,8.26456143,1260,20.01258440,-8.843846e-01,5.797266,-2.026476,EXPECTED
7PR13D2,1365,9.47502861,1365,20.41537793,-7.676287e-01,5.700818,-1.919084,EXPECTED
7PR7,1515,9.44407058,1470,19.32601527,-7.160650e-01,5.618413,-1.758850,EXPECTED
7PR15D2,1590,11.71376503,1575,19.04261725,-4.859148e-01,5.547760,-1.321047,EXPECTED
7PR8,1695,8.07544496,1680,18.79029803,-8.445127e-01,5.487058,-1.952750,EXPECTED
7PR17D2,1785,8.39367678,1785,19.12800299,-8.236747e-01,5.434867,-1.975085,EXPECTED
7PR9,1950,9.00227181,1890,18.36081831,-7.127420e-01,5.390024,-1.736272,EXPECTED
7PR19D2,2070,8.05961273,1995,18.67402304,-8.402679e-01,5.351574,-1.983418,EXPECTED
7PR10,2175,10.36068496,2145,18.02050863,-5.534921e-01,5.318730,-1.440160,EXPECTED
7PR21D2,2205,9.23635905,2205,17.85667702,-6.592297e-01,5.290833,-1.629293,EXPECTED
11PR,2310,8.92339861,2310,18.65633364,-7.375088e-01,5.267330,-1.847793,EXPECTED
7PR23D2,2490,8.90350106,2415,17.99127851,-7.034425e-01,5.247752,-1.731747,EXPECTED
7PR12,2565,9.62065522,2520,17.47058099,-5.966060e-01,5.231696,-1.500455,EXPECTED
7PR25D2,2640,8.51519654,2625,17.36163379,-7.124104e-01,5.218818,-1.695104,EXPECTED
7PR13,2805,8.14676607,2730,18.02943613,-7.943847e-01,5.208820,-1.897295,EXPECTED
7PR27D2,2865,7.99978932,2835,17.27214738,-7.696800e-01,5.201442,-1.782651,EXPECTED
7PR14,2940,8.25615912,2940,17.15873147,-7.315477e-01,5.196457,-1.713200,EXPECTED
7PR29D2,3045,8.44469728,3045,17.29967831,-7.171492e-01,5.191589,-1.705640,EXPECTED
7PR15,3150,8.23321382,3150,16.91227011,-7.198630e-01,5.192896,-1.671333,EXPECTED
7PR31D2,3255,9.56358123,3255,17.13456441,-5.831355e-01,5.193989,-1.457643,EXPECTED
7PR16,3360,10.08552757,3360,16.77837050,-5.089891e-01,5.196809,-1.287875,EXPECTED
11PR3D2,3465,9.12501747,3465,17.65734899,-6.601323e-01,5.201230,-1.640445,EXPECTED
7PR17,3570,8.92235328,3570,17.22508138,-6.578068e-01,5.207145,-1.594488,EXPECTED
7PR35D2,3690,9.41297296,3675,16.60858169,-5.678307e-01,5.214454,-1.379935,EXPECTED
7PR18,3780,8.88794806,3780,16.55903788,-6.222358e-01,5.220450,-1.469431,EXPECTED
7PR37D2,3885,9.71048122,3885,16.75418340,-5.454421e-01,5.232906,-1.346040,EXPECTED
7PR19,3990,9.51667094,3990,16.96641602,-5.781908e-01,5.241165,-1.421391,EXPECTED
7PR39D2,4095,8.68786813,4095,17.19687545,-6.828001e-01,5.254259,-1.619450,EXPECTED
7PR20,4290,8.39486385,4290,16.44762905,-6.725613e-01,5.266241,-1.529130,EXPECTED
7PR41D2,4305,8.36469543,4305,16.57088059,-6.836270e-01,5.281750,-1.553687,EXPECTED
7PR21,4410,7.60469261,4410,16.32039973,-7.636503e-01,5.295218,-1.645958,EXPECTED
7PR43D2,4515,8.36632033,4515,16.49499902,-6.788431e-01,5.312899,-1.529989,EXPECTED
11PR2,4620,9.98301342,4620,17.19849766,-5.439370e-01,5.329735,-1.353817,EXPECTED
7PR45D2,4725,9.23640501,4725,16.23134635,-5.637916e-01,5.341963,-1.309433,EXPECTED
7PR23,4830,8.23148497,4830,16.60785963,-7.019096e-01,5.365740,-1.561085,EXPECTED
7PR47D2,4950,9.46396271,4935,16.36874493,-5.478825e-01,5.382347,-1.282857,EXPECTED
7PR24,5070,8.48183315,5040,16.15801027,-6.444893e-01,5.394321,-1.423011,EXPECTED
7PR49D2,5190,8.05643468,5145,16.13663646,-6.946211e-01,5.422320,-1.490174,EXPECTED
7PR25,5250,8.78914823,5250,16.11664542,-6.063348e-01,5.446197,-1.345434,EXPECTED
7PR51D2,5355,8.91933990,5355,16.66160565,-6.248851e-01,5.464875,-1.416732,EXPECTED
7PR26,5460,9.30465387,5460,16.84914996,-5.937855e-01,5.483006,-1.375978,EXPECTED
7PR53D2,5610,9.10900321,5565,16.23017065,-5.776086e-01,5.509828,-1.292448,EXPECTED
7PR27,5685,8.01298914,5670,16.04934218,-6.946040e-01,5.528906,-1.453516,EXPECTED
11PR5D2,5775,9.63987553,5775,16.97062113,-5.655755e-01,5.549280,-1.321026,EXPECTED
7PR28,5940,7.98629528,5880,16.01849661,-6.960171e-01,4.550500,-1.765125,EXPECTED
7PR57D2,5985,8.65808712,5985,16.50401366,-6.451098e-01,4.541378,-1.727653,EXPECTED
7PR29,6090,8.78065800,6090,16.30897508,-6.191642e-01,4.489259,-1.676962,EXPECTED
