START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
7PR25D2,2729,1.472820,2729,0.000000,,9.376156,1.570814e-01,EXPECTED
7PR31D2,3328,1.264888,3359,0.000000,,8.741759,1.446949e-01,EXPECTED
7PR19,4069,1.087799,4093,0.000000,,8.198128,1.326887e-01,EXPECTED
7PR43D2,4589,0.994249,4603,0.000000,,8.222656,1.209158e-01,EXPECTED
7PR47D2,4999,0.929989,5039,0.000000,,7.810032,1.190762e-01,EXPECTED
7PR25,5347,0.882516,5351,0.000000,,7.527249,1.172428e-01,EXPECTED
7PR26,5483,0.866923,5563,0.000000,,7.377516,1.175088e-01,EXPECTED
11PR5D2,5857,0.822540,5879,0.000000,,7.136150,1.152638e-01,EXPECTED
7PR28,5983,0.813249,5981,0.000000,,7.070942,1.150128e-01,EXPECTED
7PR57D2,6088,0.799317,6073,0.000000,,6.977439,1.145574e-01,EXPECTED
7PR29,6178,0.789545,6173,0.000000,,6.916334,1.141566e-01,EXPECTED
7PR59D2,6272,1.560305,6299,0.000000,,6.856762,2.275571e-01,EXPECTED
7PR30,6398,0.771891,6397,0.000000,,7.307426,1.056310e-01,EXPECTED
7PR61D2,6497,0.759335,6491,0.000000,,6.715183,1.130773e-01,EXPECTED
7PR32,6752,0.736966,6803,0.000000,,6.530315,1.128531e-01,EXPECTED
7PR65D2,6913,0.723760,6911,0.000000,,6.479948,1.116923e-01,EXPECTED
11PR3,6991,0.718941,7027,0.000000,,6.430713,1.117980e-01,EXPECTED
7PR35,7432,0.684926,7451,0.000000,,7.125927,9.611746e-02,EXPECTED
7PR71D2,7481,0.682992,7537,0.000000,,7.102534,9.616174e-02,EXPECTED
7PR36,7627,1.343088,7649,0.000000,,7.091178,1.894027e-01,EXPECTED
7PR73D2,7759,1.325964,7759,0.000000,,7.080272,1.872759e-01,EXPECTED
7PR37,7781,0.660671,7873,0.000000,,7.069804,9.344969e-02,EXPECTED
7PR75D2,7936,0.650205,7963,0.000000,,7.049632,9.223247e-02,EXPECTED
7PR38,7991,0.648590,8081,0.000000,,7.040244,9.212607e-02,EXPECTED
11PR7D2,8111,0.640455,8179,0.000000,,7.031249,9.108695e-02,EXPECTED
7PR39,8213,0.634709,8192,0.000000,,7.013297,9.050080e-02,EXPECTED
7PR79D2,8381,0.625350,8387,0.000000,,7.005275,8.926844e-02,EXPECTED
7PR41,8651,0.608756,8713,0.000000,,6.974874,8.727842e-02,EXPECTED
7PR83D2,8773,1.805171,8819,0.000000,,6.968407,2.590507e-01,EXPECTED
7PR42,8888,1.193831,8923,0.000000,,6.962254,1.714719e-01,EXPECTED
7PR85D2,9008,0.590155,9007,0.000000,,6.948615,8.493131e-02,EXPECTED
7PR43,9041,0.588535,9127,0.000000,,6.943240,8.476374e-02,EXPECTED
7PR87D2,9158,0.581943,9239,0.000000,,6.938150,8.387582e-02,EXPECTED
11PR4,9304,0.575908,9343,0.000000,,6.933338,8.306360e-02,EXPECTED
7PR89D2,9410,1.708446,9439,0.000000,,6.921748,2.468229e-01,EXPECTED
7PR45,9539,1.127023,9551,0.000000,,6.917629,1.629204e-01,EXPECTED
7PR91D2,9643,1.118433,9649,0.000000,,6.913764,1.617690e-01,EXPECTED
7PR46,9725,0.556551,9743,0.000000,,6.903616,8.061732e-02,EXPECTED
7PR93D2,9838,1.101365,9851,0.000000,,6.900387,1.596092e-01,EXPECTED
7PR47,9967,0.545141,9973,0.000000,,6.897392,7.903582e-02,EXPECTED
7PR95D2,10048,1.081766,10079,0.000000,,6.894624,1.568999e-01,EXPECTED
7PR48,10147,0.536905,10181,0.000000,,6.886157,7.796874e-02,EXPECTED
7PR97D2,10252,0.533059,10289,0.000000,,6.883961,7.743492e-02,EXPECTED
11PR9D2,10438,0.525288,10459,0.000000,,6.874701,7.640885e-02,EXPECTED
7PR50,10501,0.522764,10589,0.000000,,6.873243,7.605784e-02,EXPECTED
7PR101D2,10666,1.033300,10709,0.000000,,6.871979,1.503643e-01,EXPECTED
