START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
7PR19,4087,1.182028,4093,0.000000,,8.576016,1.378295e-01,EXPECTED
7PR47D2,5039,1.009375,5039,0.000000,,8.062524,1.251934e-01,EXPECTED
7PR26,5483,0.944228,5563,0.000000,,7.909322,1.193817e-01,EXPECTED
11PR5D2,5863,0.896193,5861,0.000000,,7.654486,1.170808e-01,EXPECTED
7PR29,6178,0.860916,6173,0.000000,,7.421810,1.159981e-01,EXPECTED
7PR59D2,6269,0.854151,6287,0.000000,,7.348661,1.162322e-01,EXPECTED
7PR30,6398,0.839379,6389,0.000000,,7.595713,1.105069e-01,EXPECTED
7PR32,6737,0.805293,6823,0.000000,,7.011859,1.148473e-01,EXPECTED
7PR65D2,6913,0.789556,6911,0.000000,,6.949736,1.136095e-01,EXPECTED
11PR3,6991,0.783646,7019,0.000000,,6.889195,1.137500e-01,EXPECTED
7PR35,7451,0.746450,7451,0.000000,,6.661651,1.120518e-01,EXPECTED
7PR71D2,7472,0.743431,7559,0.000000,,7.350054,1.011463e-01,EXPECTED
7PR36,7627,1.466308,7649,0.000000,,6.555894,2.236626e-01,EXPECTED
7PR73D2,7769,0.722918,7759,0.000000,,6.504850,1.111352e-01,EXPECTED
7PR37,7844,0.718001,7873,0.000000,,6.454969,1.112323e-01,EXPECTED
7PR75D2,7927,0.710176,7963,0.000000,,6.406211,1.108574e-01,EXPECTED
7PR38,7996,0.705334,8081,0.000000,,6.358537,1.109271e-01,EXPECTED
11PR7D2,8147,0.696114,8179,0.000000,,6.311909,1.102858e-01,EXPECTED
7PR39,8288,0.686976,8192,0.000000,,7.239552,9.489206e-02,EXPECTED
7PR79D2,8381,0.680068,8389,0.000000,,6.221651,1.093067e-01,EXPECTED
7PR41,8693,0.660802,8713,0.000000,,7.188648,9.192299e-02,EXPECTED
7PR83D2,8794,1.309199,8819,0.000000,,7.177138,1.824124e-01,EXPECTED
7PR42,8867,1.301256,8923,0.000000,,7.166085,1.815853e-01,EXPECTED
7PR43,9041,0.640799,9133,0.000000,,7.145295,8.968125e-02,EXPECTED
7PR87D2,9179,0.633153,9239,0.000000,,7.135531,8.873243e-02,EXPECTED
11PR4,9304,0.627870,9343,0.000000,,7.126172,8.810761e-02,EXPECTED
7PR89D2,9436,1.240954,9439,0.000000,,7.117207,1.743597e-01,EXPECTED
7PR45,9539,1.230230,9551,0.000000,,7.108623,1.730616e-01,EXPECTED
7PR91D2,9619,0.611755,9649,0.000000,,7.100410,8.615770e-02,EXPECTED
7PR46,9749,0.604751,9749,0.000000,,7.092558,8.526557e-02,EXPECTED
7PR93D2,9851,0.599674,9859,0.000000,,7.085056,8.463927e-02,EXPECTED
7PR95D2,10078,0.590094,10079,0.000000,,7.071068,8.345189e-02,EXPECTED
7PR48,10174,0.585213,10181,0.000000,,7.064563,8.283782e-02,EXPECTED
7PR97D2,10267,0.580384,10289,0.000000,,7.058373,8.222631e-02,EXPECTED
11PR9D2,10438,0.572721,10499,0.000000,,7.046905,8.127270e-02,EXPECTED
7PR50,10501,0.571555,10601,0.000000,,7.041611,8.116822e-02,EXPECTED
7PR101D2,10709,1.125449,10709,0.000000,,7.036601,1.599421e-01,EXPECTED
7PR51,10804,1.116645,10799,0.000000,,7.031868,1.587978e-01,EXPECTED
7PR103D2,10907,0.554085,10909,0.000000,,7.027405,7.884632e-02,EXPECTED
7PR52,10994,0.549746,11003,0.000000,,7.023205,7.827566e-02,EXPECTED
7PR105D2,11039,0.548487,11119,0.000000,,7.019262,7.814027e-02,EXPECTED
7PR53,11156,1.089121,11213,0.000000,,7.015570,1.552434e-01,EXPECTED
7PR107D2,11266,0.540624,11329,0.000000,,7.012123,7.709848e-02,EXPECTED
7PR54,11414,1.067695,11443,0.000000,,7.008915,1.523338e-01,EXPECTED
7PR109D2,11506,0.531515,11549,0.000000,,7.005942,7.586631e-02,EXPECTED
11PR5,11621,0.526248,11633,0.000000,,7.003196,7.514398e-02,EXPECTED
7PR111D2,11701,0.523873,11743,0.000000,,7.000674,7.483179e-02,EXPECTED
7PR56,11839,0.518988,11863,0.000000,,6.998371,7.415840e-02,EXPECTED
7PR113D2,11911,1.033224,11969,0.000000,,6.996281,1.476819e-01,EXPECTED
7PR57,12073,1.024186,12073,0.000000,,6.994399,1.464295e-01,EXPECTED
7PR115D2,12178,1.017229,12163,0.000000,,6.992722,1.454697e-01,EXPECTED
7PR58,12184,1.014420,12281,0.000000,,6.991245,1.450986e-01,EXPECTED
7PR117D2,12301,1.007819,12379,0.000000,,6.989964,1.441809e-01,EXPECTED
7PR59,12473,0.996637,12491,0.000000,,6.988874,1.426034e-01,EXPECTED
7PR119D2,12539,0.992194,12589,0.000000,,6.987972,1.419860e-01,EXPECTED
7PR60,12671,0.983440,12703,0.000000,,6.987254,1.407477e-01,EXPECTED
11PR11D2,12724,0.981605,12809,0.000000,,6.986715,1.404959e-01,EXPECTED
7PR61,12889,1.456419,12911,0.000000,,6.986353,2.084663e-01,EXPECTED
7PR123D2,12982,1.446869,13009,0.000000,,6.986164,2.071049e-01,EXPECTED
7PR62,13049,0.481520,13121,0.000000,,6.982252,6.896342e-02,EXPECTED
7PR125D2,13151,0.478463,13229,0.000000,,6.982487,6.852329e-02,EXPECTED
7PR63,13321,0.946928,13331,0.000000,,6.982884,1.356070e-01,EXPECTED
7PR127D2,13399,0.943141,13399,0.000000,,6.983439,1.350539e-01,EXPECTED
7PR64,13526,1.402871,13537,0.000000,,6.984149,2.008650e-01,EXPECTED
7PR129D2,13588,0.931334,13649,0.000000,,6.985011,1.333332e-01,EXPECTED
7PR65,13666,0.927685,13751,0.000000,,6.986023,1.327916e-01,EXPECTED
7PR131D2,13789,0.460010,13859,0.000000,,6.987182,6.583627e-02,EXPECTED
11PR6,13873,0.458276,13963,0.000000,,6.988484,6.557588e-02,EXPECTED
7PR67,14149,0.451081,14173,0.000000,,6.991511,6.451839e-02,EXPECTED
7PR135D2,14269,1.345667,14243,0.000000,,6.993231,1.924242e-01,EXPECTED
7PR68,14359,0.445867,14369,0.000000,,6.995085,6.374004e-02,EXPECTED
7PR137D2,14458,1.329816,14489,0.000000,,6.997070,1.900533e-01,EXPECTED
7PR69,14503,1.327472,14593,0.000000,,6.999185,1.896609e-01,EXPECTED
7PR139D2,14611,1.319987,14699,0.000000,,7.001427,1.885311e-01,EXPECTED
7PR70,14728,0.873101,14797,0.000000,,7.003795,1.246611e-01,EXPECTED
7PR141D2,14866,1.299876,14897,0.000000,,7.006285,1.855300e-01,EXPECTED
7PR71,14947,1.727022,15013,0.000000,,7.008897,2.464042e-01,EXPECTED
13PRD2,15131,0.855714,16141,0.000000,,7.045086,1.214625e-01,EXPECTED
11PR7,17168,0.774567,16384,0.000000,,7.093468,1.091944e-01,EXPECTED
11PR15D2,18218,0.368733,18461,0.000000,,7.152297,5.155449e-02,EXPECTED
11PR8,19553,0.697370,19609,0.000000,,7.220218,9.658573e-02,EXPECTED
11PR17D2,20743,1.330679,20789,0.000000,,7.296162,1.823807e-01,EXPECTED
11PR9,21089,0.656504,21943,0.000000,,6.012403,1.091916e-01,EXPECTED
11PR19D2,22903,0.614524,23099,0.000000,,5.805668,1.058490e-01,EXPECTED
11PR10,24247,1.174988,24251,0.000000,,5.616141,2.092163e-01,EXPECTED
11PR21D2,25364,0.566621,25409,0.000000,,5.435127,1.042517e-01,EXPECTED
11PR11,26314,0.824314,26561,0.000000,,5.274412,1.562855e-01,EXPECTED
11PR23D2,26935,0.269946,27701,0.000000,,5.125387,5.266841e-02,EXPECTED
11PR12,28829,1.276697,28871,0.000000,,4.986771,2.560168e-01,EXPECTED
11PR25D2,29594,0.999941,30029,0.000000,,4.857466,2.058565e-01,EXPECTED
13PR,30812,1.211178,31183,0.000000,,4.736526,2.557102e-01,EXPECTED
11PR27D2,32254,1.166379,32327,0.000000,,4.623134,2.522918e-01,EXPECTED
11PR14,33139,1.141582,32768,0.000000,,4.516574,2.527540e-01,EXPECTED
11PR29D2,34303,1.332660,34649,0.000000,,4.416222,3.017647e-01,EXPECTED
11PR15,34651,1.101481,35803,0.000000,,4.321529,2.548822e-01,EXPECTED
11PR31D2,36728,1.260312,36947,0.000000,,4.228613,2.980438e-01,EXPECTED
11PR16,38044,1.224535,38113,0.000000,,4.144015,2.954948e-01,EXPECTED
11PR33D2,38932,1.202323,39251,0.000000,,4.063765,2.958643e-01,EXPECTED
11PR17,40328,1.363173,40423,0.000000,,3.987520,3.418599e-01,EXPECTED
11PR35D2,40727,1.158568,41579,0.000000,,3.914978,2.959322e-01,EXPECTED
11PR18,42283,1.311770,42727,0.000000,,3.845863,3.410860e-01,EXPECTED
11PR37D2,43312,0.918460,43889,0.000000,,3.779927,2.429835e-01,EXPECTED
11PR19,44656,1.075537,45013,0.000000,,3.716949,2.893602e-01,EXPECTED
13PR3D2,45928,1.225921,46199,0.000000,,3.656724,3.352512e-01,EXPECTED
11PR20,46967,1.204493,47353,0.000000,,3.599069,3.346679e-01,EXPECTED
11PR41D2,47408,1.365756,48497,0.000000,,3.541704,3.856212e-01,EXPECTED
11PR21,49508,1.648148,49663,0.000000,,3.488784,4.724133e-01,EXPECTED
11PR43D2,50279,1.464851,50789,0.000000,,3.437968,4.260805e-01,EXPECTED
11PR22,51466,1.277544,51973,0.000000,,3.389127,3.769537e-01,EXPECTED
11PR45D2,53129,1.555648,53129,0.000000,,3.342144,4.654641e-01,EXPECTED
11PR23,54217,1.377253,54277,0.000000,,3.296743,4.177617e-01,EXPECTED
11PR47D2,55072,1.359328,55439,0.000000,,3.253326,4.178272e-01,EXPECTED
11PR24,56527,1.331241,56591,0.000000,,3.211299,4.145491e-01,EXPECTED
11PR49D2,57496,1.604384,57737,0.000000,,3.171962,5.058018e-01,EXPECTED
11PR25,58774,1.718656,58901,0.000000,,3.131581,5.488142e-01,EXPECTED
11PR51D2,59554,1.417140,60041,0.000000,,3.093738,4.580672e-01,EXPECTED
13PR2,60556,1.397686,61211,0.000000,,3.055738,4.573972e-01,EXPECTED
11PR53D2,62162,1.231261,62351,0.000000,,3.020379,4.076512e-01,EXPECTED
11PR27,63421,1.345838,63521,0.000000,,3.002779,4.481975e-01,EXPECTED
11PR55D2,63589,1.477066,64679,0.000000,,2.985303,4.947793e-01,EXPECTED
11PR28,64963,1.451708,65536,0.000000,,2.952166,4.917434e-01,EXPECTED
11PR57D2,65839,1.305390,66977,0.000000,,2.918014,4.473556e-01,EXPECTED
11PR29,67987,1.398284,68141,0.000000,,2.884872,4.846953e-01,EXPECTED
11PR59D2,68209,1.394808,69263,0.000000,,2.854019,4.887171e-01,EXPECTED
11PR30,69623,1.371184,70451,0.000000,,2.828206,4.848247e-01,EXPECTED
11PR61D2,71483,1.464025,71597,0.000000,,2.799741,5.229144e-01,EXPECTED
11PR31,72626,1.444902,72763,0.000000,,2.772081,5.212337e-01,EXPECTED
11PR63D2,73058,1.438140,73907,0.000000,,2.743484,5.242021e-01,EXPECTED
11PR32,74374,1.653169,75041,0.000000,,2.716656,6.085309e-01,EXPECTED
13PR5D2,76163,1.621379,76213,0.000000,,2.685252,6.038089e-01,EXPECTED
11PR33,76606,1.613440,77383,0.000000,,2.657644,6.070941e-01,EXPECTED
11PR67D2,78538,1.693907,78539,0.000000,,2.638905,6.418977e-01,EXPECTED
11PR34,79214,1.794430,79693,0.000000,,2.618268,6.853500e-01,EXPECTED
11PR69D2,79841,1.671372,80849,0.000000,,2.596835,6.436189e-01,EXPECTED
11PR35,81281,1.426909,82003,0.000000,,2.571767,5.548360e-01,EXPECTED
11PR71D2,82909,1.728228,83137,0.000000,,2.553994,6.766766e-01,EXPECTED
11PR36,83687,1.607322,84313,0.000000,,2.530183,6.352592e-01,EXPECTED
11PR73D2,84698,1.591483,85469,0.000000,,2.510134,6.340231e-01,EXPECTED
11PR37,86179,1.569194,86599,0.000000,,2.489942,6.302131e-01,EXPECTED
11PR75D2,87298,1.656144,87767,0.000000,,2.472026,6.699541e-01,EXPECTED
11PR38,88328,1.639890,88919,0.000000,,2.452721,6.686003e-01,EXPECTED
11PR77D2,89377,1.624042,90089,0.000000,,2.431571,6.678982e-01,EXPECTED
13PR3,90491,1.607487,91243,0.000000,,2.409819,6.670572e-01,EXPECTED
11PR79D2,92168,1.880233,92399,0.000000,,2.388697,7.871375e-01,EXPECTED
11PR40,92699,1.674494,93553,0.000000,,2.371259,7.061624e-01,EXPECTED
11PR81D2,94433,1.745878,94547,0.000000,,2.360225,7.397083e-01,EXPECTED
11PR41,95813,1.725435,95701,0.000000,,2.344975,7.358010e-01,EXPECTED
11PR83D2,96632,1.713020,96857,0.000000,,2.325505,7.366228e-01,EXPECTED
11PR42,97841,1.413257,98011,0.000000,,2.310348,6.117074e-01,EXPECTED
11PR85D2,98737,1.589490,99173,0.000000,,2.291672,6.935940e-01,EXPECTED
11PR43,99982,1.572940,100333,0.000000,,2.278115,6.904568e-01,EXPECTED
11PR87D2,100732,1.563522,101477,0.000000,,2.264748,6.903735e-01,EXPECTED
11PR44,102338,1.543221,102793,0.000000,,2.249517,6.860233e-01,EXPECTED
11PR89D2,103634,1.707000,103919,0.000000,,2.235755,7.635005e-01,EXPECTED
11PR45,104864,1.778946,105097,0.000000,,2.221464,8.007989e-01,EXPECTED
13PR7D2,105971,1.675783,106243,0.000000,,2.199916,7.617486e-01,EXPECTED
11PR46,107344,1.744919,107377,0.000000,,2.192447,7.958774e-01,EXPECTED
11PR93D2,108299,1.819001,108557,0.000000,,2.179815,8.344749e-01,EXPECTED
11PR47,108961,1.637468,109721,0.000000,,2.165746,7.560757e-01,EXPECTED
