n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.42228476,9.10197203,6.23183504,3.84362411,-0.86207540,EXPECTED
5,0.27566379,9.39655656,5.13046327,2.59029039,-1.28857331,EXPECTED
6,0.22090011,14.53327495,9.11946764,3.21040200,-1.51004468,EXPECTED
7,0.00000000,11.04422503,7.65118855,0.00000000,,EXPECTED
8,0.29912704,9.63710292,6.82246512,2.88271808,-1.20688691,EXPECTED
9,0.20943317,15.36781665,9.90349457,3.21853056,-1.56335059,EXPECTED
10,0.24520451,10.81117579,7.16962510,2.65094906,-1.40566268,EXPECTED
11,0.00000000,10.87291750,7.77544927,0.00000000,,EXPECTED
12,0.34833981,14.18100573,8.61506865,4.93980885,-1.05457681,EXPECTED
13,0.00000000,10.98562910,8.00414189,0.00000000,,EXPECTED
14,0.23704638,11.75233887,8.47334401,2.78584944,-1.43949944,EXPECTED
18,0.32520645,14.67946452,9.21878154,4.77385651,-1.12329507,EXPECTED
30,0.35432960,16.32398709,9.12741727,5.78407181,-1.03752773,EXPECTED
52,0.43337813,10.29277779,7.35240580,4.46066484,-0.83614464,EXPECTED
63,0.41633889,15.85761205,9.38772413,6.60214052,-0.87625572,EXPECTED
81,0.38502648,14.75160817,9.36672090,5.67975982,-0.95444316,EXPECTED
99,0.41957436,14.72930108,8.76226579,6.18003701,-0.86851452,EXPECTED
118,0.42659289,8.71047248,5.97909147,3.71582560,-0.85192515,EXPECTED
123,0.46929176,13.54563750,8.04273762,6.35685600,-0.75653062,EXPECTED
144,0.44684677,12.89728547,7.53587814,5.76311032,-0.80553955,EXPECTED
162,0.42559179,12.52135041,7.16089144,5.32898398,-0.85427462,EXPECTED
165,0.47634332,17.45041891,9.50874645,8.31239046,-0.74161643,EXPECTED
182,0.47307902,9.03877662,5.53205551,4.27605562,-0.74849284,EXPECTED
204,0.54037025,12.31504206,6.60079862,6.65468242,-0.61550072,EXPECTED
222,0.47548557,11.88147285,6.37201898,5.64946895,-0.74341873,EXPECTED
237,0.51811506,11.65829801,6.23483056,6.04033974,-0.65755794,EXPECTED
252,0.55758745,12.53341849,6.10941056,6.98847681,-0.58413593,EXPECTED
255,0.47570968,15.68430205,8.07050324,7.46117424,-0.74294754,EXPECTED
282,0.52412994,11.32279284,5.85302880,5.93461474,-0.64601565,EXPECTED
288,0.52311535,11.14620187,5.79377795,5.83074935,-0.64795328,EXPECTED
312,0.57037741,11.47672161,5.63919248,6.54606279,-0.56145701,EXPECTED
315,0.49931960,16.06651385,7.50467038,8.02232532,-0.69450890,EXPECTED
330,0.54075382,15.32217196,7.39838353,8.28552298,-0.61479115,EXPECTED
345,0.54331661,14.73705245,7.26521457,8.00688542,-0.61006305,EXPECTED
366,0.59023796,10.80266923,5.36396116,6.37614541,-0.52722951,EXPECTED
384,0.49706155,10.61947194,5.27165955,5.27853120,-0.69904141,EXPECTED
399,0.50083577,12.00740755,5.21410250,6.01373921,-0.69147704,EXPECTED
408,0.54399539,10.87674034,5.17335263,5.91689664,-0.60881450,EXPECTED
429,0.52919412,11.57145003,5.09051820,6.12354333,-0.63639996,EXPECTED
444,0.60650548,10.54064597,5.04294244,6.39295950,-0.50004152,EXPECTED
462,0.60926330,12.10280277,4.97635641,7.37379355,-0.49550476,EXPECTED
477,0.58606575,10.38470772,4.93464891,6.08612155,-0.53432329,EXPECTED
483,0.64715747,11.62875648,4.90965700,7.52563662,-0.43516563,EXPECTED
504,0.52083453,11.27478338,4.86194091,5.87229656,-0.65232288,EXPECTED
513,0.58690014,10.49261698,4.83465920,6.15811837,-0.53290059,EXPECTED
528,0.59626298,10.73698281,4.79983034,6.40206541,-0.51707346,EXPECTED
546,0.56121242,11.74526849,4.75039576,6.59159051,-0.57765581,EXPECTED
558,0.53364273,10.24982737,4.72314461,5.46974582,-0.62802872,EXPECTED
570,0.61020539,13.80531846,6.26260222,8.42407967,-0.49395968,EXPECTED
591,0.58997352,10.02090303,4.65082048,5.91206744,-0.52767762,EXPECTED
