n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.42228476,9.10197203,6.23183504,3.84362411,-0.86207540,EXPECTED
5,0.00000000,11.92036410,8.39950108,0.00000000,,EXPECTED
6,0.54254456,11.83461130,6.42080399,6.42080399,-0.61148506,EXPECTED
7,0.00000000,15.62208966,12.45331295,0.00000000,,EXPECTED
8,0.00000000,11.40787653,8.73729038,0.00000000,,EXPECTED
9,0.25157364,19.19038811,13.72606604,4.82779584,-1.38001952,EXPECTED
10,0.00000000,14.25745981,10.71442152,0.00000000,,EXPECTED
11,0.00000000,14.61324752,11.61977647,0.00000000,,EXPECTED
12,0.22795998,18.05802619,12.66664600,4.11650737,-1.47858517,EXPECTED
13,0.00000000,13.30034643,10.38177975,0.00000000,,EXPECTED
14,0.32690325,14.20323106,10.99035880,4.64308239,-1.11809102,EXPECTED
15,0.38055767,19.27049834,12.06038191,7.33353589,-0.96611756,EXPECTED
42,0.42358185,17.98966346,11.59160583,7.62009500,-0.85900850,EXPECTED
57,0.38330123,17.05839915,11.42251358,6.53850542,-0.95893409,EXPECTED
66,0.35543357,17.43011904,11.51757791,6.19524948,-1.03441690,EXPECTED
88,0.44404203,11.77711364,8.82251848,5.22953347,-0.81183606,EXPECTED
90,0.45597706,18.50265498,11.41414840,8.43678628,-0.78531277,EXPECTED
105,0.38583198,20.04883341,11.53866706,7.73548105,-0.95235329,EXPECTED
132,0.39624299,17.19129460,11.28609232,6.81192989,-0.92572766,EXPECTED
138,0.39674207,16.53864259,10.97055456,6.56157537,-0.92446890,EXPECTED
152,0.36075110,10.23854724,7.42500401,3.69356714,-1.01956704,EXPECTED
165,0.38612429,21.48327962,13.61113508,8.29521610,-0.95159596,EXPECTED
189,0.40616327,15.91704822,9.54270504,6.46492042,-0.90100005,EXPECTED
195,0.41531466,20.21074518,12.48394548,8.39381867,-0.87871884,EXPECTED
212,0.42000661,9.58815868,6.88036163,4.02709004,-0.86748483,EXPECTED
231,0.48109035,15.88859131,8.80702086,7.64384788,-0.73170020,EXPECTED
252,0.48509514,14.83012214,8.45867588,7.19402024,-0.72341023,EXPECTED
267,0.44517686,13.63511967,8.26371577,6.07003981,-0.80928363,EXPECTED
282,0.43397805,13.51134342,8.08455464,5.86362652,-0.83476131,EXPECTED
294,0.45299501,14.26200218,7.89104737,6.46061579,-0.79187417,EXPECTED
312,0.51775429,13.48987703,7.69765307,6.98444166,-0.65825450,EXPECTED
315,0.45579134,18.79152007,10.29776978,8.56501204,-0.78572017,EXPECTED
333,0.46112486,13.00569183,7.54502226,5.99724785,-0.77408642,EXPECTED
356,0.47793075,8.93408408,6.24920785,4.26987354,-0.73828942,EXPECTED
366,0.55582382,12.66336891,7.26523560,7.03860207,-0.58730391,EXPECTED
378,0.50637121,13.50671466,7.13665544,6.83941148,-0.68048526,EXPECTED
399,0.48244665,13.76765509,7.02343018,6.64215905,-0.72888494,EXPECTED
408,0.56839372,12.60034669,6.93862738,7.16195790,-0.56494094,EXPECTED
429,0.47732936,13.27112993,6.83781962,6.33470000,-0.73954854,EXPECTED
444,0.55503814,12.17248937,6.71335641,6.75619584,-0.58871845,EXPECTED
450,0.45846961,16.01460769,8.93899424,7.34221102,-0.77986126,EXPECTED
471,0.49645191,11.92281828,6.58134808,5.91910596,-0.70026865,EXPECTED
483,0.61837524,13.20121592,6.53007388,8.16330506,-0.48065982,EXPECTED
504,0.48620864,12.78850846,6.42047662,6.21788335,-0.72111744,EXPECTED
516,0.51910711,11.81017874,6.37465056,6.13074781,-0.65564503,EXPECTED
531,0.60699778,11.71165498,6.31207402,7.10894860,-0.49923014,EXPECTED
546,0.52874063,13.19808909,6.25230367,6.97836591,-0.63725727,EXPECTED
561,0.50673996,12.48393859,6.19515541,6.32611054,-0.67975731,EXPECTED
570,0.56309935,15.68601245,8.19503919,8.83278341,-0.57429920,EXPECTED
591,0.57712494,11.39636070,6.06328787,6.57712402,-0.54969650,EXPECTED
609,0.58953352,12.60280072,5.99970294,7.42977352,-0.52842369,EXPECTED
624,0.53961109,11.74075234,5.95295805,6.33544012,-0.61690661,EXPECTED
630,0.50310546,16.41975328,7.93088412,8.26086746,-0.68695548,EXPECTED
648,0.51048288,11.19561909,5.89045291,5.71517192,-0.67239817,EXPECTED
666,0.49629738,11.29249015,5.83555529,5.60443324,-0.70057998,EXPECTED
687,0.53449251,11.10010068,5.77157332,5.93292072,-0.62643755,EXPECTED
702,0.54656585,11.52089510,5.73343203,6.29692778,-0.60410049,EXPECTED
714,0.56985785,12.49767356,5.70755143,7.12189739,-0.56236834,EXPECTED
726,0.53279060,11.57665520,5.68232563,6.16793312,-0.62962679,EXPECTED
735,0.51652849,16.02249501,7.53433948,8.27607522,-0.66062482,EXPECTED
753,0.50901539,10.93296048,5.60687881,5.56504509,-0.67527704,EXPECTED
777,0.58943337,12.10919676,5.56189531,7.13756461,-0.52859360,EXPECTED
792,0.61664034,11.42494162,5.53100123,7.04507987,-0.48346934,EXPECTED
807,0.56509631,10.81084785,5.48620344,6.10917024,-0.57075910,EXPECTED
819,0.55282874,12.41024740,5.46625273,6.86074139,-0.59270702,EXPECTED
834,0.59154098,10.78159837,5.43842240,6.37775729,-0.52502431,EXPECTED
846,0.61950656,10.84156289,5.41955475,6.71641931,-0.47883199,EXPECTED
867,0.56231821,11.03561235,5.37758630,6.20552574,-0.57568739,EXPECTED
882,0.58884710,11.71733609,5.35251162,6.89971936,-0.52958872,EXPECTED
885,0.53356216,14.32296246,7.12670507,7.64219082,-0.62817970,EXPECTED
903,0.54095000,11.83409818,5.31372840,6.40165537,-0.61442843,EXPECTED
918,0.57816279,10.94806407,5.29056320,6.32976330,-0.54789980,EXPECTED
939,0.55533692,10.58709338,5.26625942,5.87940379,-0.58818029,EXPECTED
957,0.54282410,11.34948403,5.23798797,6.16077345,-0.61096995,EXPECTED
960,0.51446702,14.04713008,6.97534412,7.22678509,-0.66462383,EXPECTED
987,0.57434185,11.69197361,5.18603198,6.71518977,-0.55453050,EXPECTED
996,0.50022390,10.54768847,5.17847745,5.27620585,-0.69269948,EXPECTED
1017,0.56058631,10.49899188,5.14759666,5.88559109,-0.57877206,EXPECTED
1029,0.56782870,11.49924457,5.13481537,6.52960115,-0.56593548,EXPECTED
1044,0.57686152,10.61656490,5.11676085,6.12428780,-0.55015304,EXPECTED
1050,0.55321218,15.29323945,6.80776669,8.46040638,-0.59201366,EXPECTED
1074,0.54453656,10.41534109,5.08212327,5.67153403,-0.60782019,EXPECTED
1092,0.63151189,12.00301698,5.06042959,7.58004791,-0.45963851,EXPECTED
1107,0.52937697,10.48359356,5.04438785,5.54977296,-0.63605450,EXPECTED
1113,0.53554604,11.52329071,5.03459492,6.17125272,-0.62446842,EXPECTED
1128,0.55480123,10.44035131,5.01922486,5.79231972,-0.58914538,EXPECTED
1143,0.52372694,10.34982682,5.00426072,5.42048315,-0.64678483,EXPECTED
1245,0.61245371,13.69983290,6.54204772,8.39051347,-0.49028192,EXPECTED
1338,0.67253636,10.16155408,4.83503506,6.83401464,-0.39669910,EXPECTED
1425,0.64762284,13.85140479,6.36549203,8.97048613,-0.43444679,EXPECTED
1491,0.63467083,11.18977743,4.73471953,7.10182538,-0.45464878,EXPECTED
1638,0.65632366,11.60237029,4.66168952,7.61491009,-0.42110123,EXPECTED
1680,0.64020928,14.67172820,6.18871700,9.39297648,-0.44596016,EXPECTED
1881,0.63663343,10.81245105,4.57528493,6.88356784,-0.45156125,EXPECTED
1932,0.67869165,11.22556388,4.56094739,7.61869651,-0.38758837,EXPECTED
2007,0.62146155,9.86633576,4.54098082,6.13154834,-0.47568123,EXPECTED
2175,0.61297876,13.34473768,6.01476210,8.18004079,-0.48942499,EXPECTED
2289,0.63269246,10.91374017,4.49302414,6.90504111,-0.45777082,EXPECTED
2331,0.61795413,11.03214649,4.48931127,6.81736052,-0.48134104,EXPECTED
2466,0.64726566,9.81719670,4.47719956,6.35433428,-0.43499847,EXPECTED
2544,0.62878462,9.87780398,4.47318007,6.21101124,-0.46396649,EXPECTED
2706,0.62902642,10.50913856,4.46867257,6.61052582,-0.46358202,EXPECTED
2814,0.67745146,10.92617978,4.46780849,7.40195647,-0.38941737,EXPECTED
2847,0.61549231,10.33198399,4.46826280,6.35925672,-0.48533282,EXPECTED
3003,0.68197947,12.18318207,4.47372353,8.30868007,-0.38275572,EXPECTED
3102,0.62660730,10.49873647,4.47881955,6.57858493,-0.46743525,EXPECTED
3234,0.66724072,11.55463316,4.48791890,7.70972172,-0.40460440,EXPECTED
3255,0.64962506,14.75820757,5.98577977,9.58730150,-0.43135991,EXPECTED
3444,0.62827686,11.03034707,4.50748883,6.93011179,-0.46477435,EXPECTED
3465,0.62917920,15.43468676,6.01268084,9.71118385,-0.46333917,EXPECTED
3588,0.63455379,10.58018614,4.52332990,6.71369725,-0.45483321,EXPECTED
3675,0.60253102,14.52589870,6.04640985,8.75230449,-0.50661614,EXPECTED
3843,0.61379431,11.02538175,4.55810089,6.76731654,-0.48809541,EXPECTED
3927,0.60263382,12.10792749,4.57077139,7.29664664,-0.50644552,EXPECTED
4053,0.61462698,10.98382778,4.59116546,6.75095690,-0.48673973,EXPECTED
4158,0.61941775,11.67479517,4.60891996,7.23157536,-0.47897535,EXPECTED
4257,0.61144032,10.63265716,4.60085939,6.50123535,-0.49193792,EXPECTED
4323,0.63524817,10.48955651,4.55576979,6.66347163,-0.45373953,EXPECTED
4477,0.64986566,5.88318478,2.85504541,3.82327976,-0.43098961,EXPECTED
4521,0.63276747,10.35885766,4.42721983,6.55474817,-0.45765227,EXPECTED
4722,0.67116625,9.61144749,4.30558825,6.45087917,-0.39873841,EXPECTED
4797,0.63630262,10.19291911,4.26391794,6.48578110,-0.45208102,EXPECTED
4836,0.65182812,10.22107557,4.24098720,6.66238442,-0.42797438,EXPECTED
4950,0.63951480,13.42223639,5.57187508,8.58371885,-0.44704551,EXPECTED
5070,0.67851720,13.19440116,5.48688180,8.95262815,-0.38784545,EXPECTED
5247,0.64448191,10.03044658,4.02736671,6.46444134,-0.43930853,EXPECTED
5339,0.63434054,5.42726207,2.61195736,3.44273236,-0.45516934,EXPECTED
5406,0.65044198,9.71578171,3.95292174,6.31955230,-0.43010318,EXPECTED
5562,0.66946671,9.23274731,3.88157806,6.18101698,-0.40127384,EXPECTED
5610,0.65600620,13.52102480,5.14775618,8.86987616,-0.42158503,EXPECTED
5676,0.64637106,9.86350871,3.83248753,6.37548662,-0.43638154,EXPECTED
5835,0.64849995,12.10604955,5.02296195,7.85077257,-0.43309335,EXPECTED
5934,0.66452307,9.41390274,3.72762584,6.25575556,-0.40868568,EXPECTED
6072,0.68028004,9.84118413,3.67357889,6.69476116,-0.38525074,EXPECTED
6105,0.66968086,12.95546111,4.88150749,8.67602427,-0.40095402,EXPECTED
6260,0.66201582,6.76655781,3.22290623,4.47956833,-0.41246582,EXPECTED
6303,0.70293448,9.50710620,3.58877709,6.68287271,-0.35249160,EXPECTED
6479,0.65400659,5.60185036,2.37767063,3.66364708,-0.42463784,EXPECTED
6513,0.68904365,9.33167314,3.51660755,6.42993015,-0.37245065,EXPECTED
6678,0.66499364,10.63734306,4.15471378,7.07376552,-0.40797780,EXPECTED
6810,0.67695853,11.65628525,4.56053952,7.89082168,-0.39014527,EXPECTED
6864,0.73016942,9.82540123,3.40325748,7.17420755,-0.31447868,EXPECTED
6933,0.68637015,8.68249358,3.38193931,5.95940444,-0.37633822,EXPECTED
7089,0.67596348,9.02912583,3.33645871,6.10335932,-0.39161623,EXPECTED
7239,0.67106937,8.94809150,3.29341540,6.00479008,-0.39888277,EXPECTED
7332,0.71717929,9.17624985,3.26806449,6.58101635,-0.33242941,EXPECTED
7446,0.72511895,8.96812375,3.23723775,6.50295651,-0.32141956,EXPECTED
7533,0.71433175,8.69454547,3.21379723,6.21078987,-0.33640779,EXPECTED
7569,0.68463761,8.69841854,3.20414463,5.95526445,-0.37886562,EXPECTED
7746,0.73627087,8.46140671,3.15929033,6.22988724,-0.30615720,EXPECTED
7821,0.71221340,9.10311036,3.13999005,6.48335720,-0.33937769,EXPECTED
7956,0.73005816,9.27192032,3.10701805,6.76904109,-0.31463108,EXPECTED
8052,0.72312002,9.07088261,3.08451489,6.55933683,-0.32418007,EXPECTED
8181,0.71013440,8.40633190,3.05491005,5.96962542,-0.34230104,EXPECTED
